time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.channels
2025/07/05/17:48:31.094542,9713,1751712511,101621008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.174156,9714,1751712511,181409008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.254483,9715,1751712511,261517008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.395533,9716,1751712511,402462008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.553702,9717,1751712511,560992008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.675516,9718,1751712511,681579008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.753616,9719,1751712511,761021008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.853546,9720,1751712511,861127008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:31.995002,9721,1751712512,2189008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.054446,9722,1751712512,61029008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.154074,9723,1751712512,161092008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.233204,9724,1751712512,241009008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.333375,9725,1751712512,341318008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.514369,9726,1751712512,521991008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.617305,9727,1751712512,624580008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.695374,9728,1751712512,702247008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.795475,9729,1751712512,802736008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.873919,9730,1751712512,881570008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:32.973701,9731,1751712512,981552008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.055603,9732,1751712513,61049008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.175151,9733,1751712513,180916008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.254072,9734,1751712513,261280008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.353833,9735,1751712513,361356008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.533473,9736,1751712513,540922008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.635627,9737,1751712513,644027008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.734136,9738,1751712513,741145008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.833549,9739,1751712513,841122008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:33.953867,9740,1751712513,961135008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.053614,9741,1751712514,61131008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.154097,9742,1751712514,161057008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.253502,9743,1751712514,261008008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.394521,9744,1751712514,401908008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.574922,9745,1751712514,580850008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.653632,9746,1751712514,661316008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.753608,9747,1751712514,761209008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.832949,9748,1751712514,841020008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:34.974823,9749,1751712514,981048008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.053753,9750,1751712515,61010008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.153694,9751,1751712515,161104008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.253448,9752,1751712515,261307008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.353440,9753,1751712515,361224008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.574497,9754,1751712515,580742008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.653723,9755,1751712515,661367008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.753425,9756,1751712515,761012008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.853455,9757,1751712515,861128008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:35.973642,9758,1751712515,981447008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.094365,9759,1751712516,102448008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.194586,9760,1751712516,202163008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.294350,9761,1751712516,301690008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.373406,9762,1751712516,381351008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.573111,9763,1751712516,581378008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.654745,9764,1751712516,661527008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.774970,9765,1751712516,781238008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.853750,9766,1751712516,861130008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:36.994702,9767,1751712517,2252008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.094040,9768,1751712517,101759008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.195064,9769,1751712517,202173008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.255260,9770,1751712517,260793008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.353237,9771,1751712517,361113008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.533580,9772,1751712517,541360008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.636333,9773,1751712517,644013008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.732754,9774,1751712517,741117008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.836217,9775,1751712517,844228008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:37.974846,9776,1751712517,981007008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.053347,9777,1751712518,61016008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.153299,9778,1751712518,161238008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.253066,9779,1751712518,261152008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.353616,9780,1751712518,361042008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.574501,9781,1751712518,580884008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.653331,9782,1751712518,661342008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.754310,9783,1751712518,761323008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.853249,9784,1751712518,861162008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:38.994509,9785,1751712519,2165008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.054489,9786,1751712519,61108008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.175334,9787,1751712519,180997008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.253357,9788,1751712519,261113008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.353129,9789,1751712519,361324008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.533633,9790,1751712519,541153008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.635580,9791,1751712519,644204008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.733721,9792,1751712519,741164008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.836061,9793,1751712519,843963008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:39.933426,9794,1751712519,941339008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.036224,9795,1751712520,43740008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.134140,9796,1751712520,141119008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.235468,9797,1751712520,243979008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.313887,9798,1751712520,321913008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.453280,9799,1751712520,461107008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.573454,9800,1751712520,581381008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.654323,9801,1751712520,661117008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.753190,9802,1751712520,761050008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.853448,9803,1751712520,861268008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:40.994812,9804,1751712521,2202008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.053432,9805,1751712521,61097008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.153411,9806,1751712521,161330008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.274713,9807,1751712521,280728008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.353384,9808,1751712521,361114008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.574233,9809,1751712521,580951008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.654317,9810,1751712521,661412008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.753313,9811,1751712521,761032008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.874892,9812,1751712521,881005008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:41.994876,9813,1751712522,2251008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.053761,9814,1751712522,60982008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.132601,9815,1751712522,141028008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.233677,9816,1751712522,241130008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.334149,9817,1751712522,341357008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.436209,9818,1751712522,444019008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.594947,9819,1751712522,602607008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.673449,9820,1751712522,681684008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.795196,9821,1751712522,802463008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.854649,9822,1751712522,861113008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:42.994408,9823,1751712523,2462008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.093864,9824,1751712523,101619008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.194932,9825,1751712523,202382008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.254495,9826,1751712523,261307008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.394849,9827,1751712523,402625008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.594959,9828,1751712523,602328008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.693990,9829,1751712523,701742008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.794854,9830,1751712523,801950008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:43.916017,9831,1751712523,921751008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.014359,9832,1751712524,22453008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.095708,9833,1751712524,102171008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.194947,9834,1751712524,202646008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.293701,9835,1751712524,301692008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.414693,9836,1751712524,422619008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.594373,9837,1751712524,602319008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.655393,9838,1751712524,661373008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.753149,9839,1751712524,761123008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.875538,9840,1751712524,881108008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:44.994812,9841,1751712525,2256008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.054952,9842,1751712525,61154008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.174664,9843,1751712525,180919008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.232367,9844,1751712525,241054008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.333448,9845,1751712525,341150008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.513692,9846,1751712525,522143008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.617025,9847,1751712525,624666008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.696143,9848,1751712525,702216008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.795198,9849,1751712525,802906008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.894436,9850,1751712525,902498008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:45.994877,9851,1751712526,2569008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.073097,9852,1751712526,81329008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.172606,9853,1751712526,181329008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.254499,9854,1751712526,261137008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.353224,9855,1751712526,361505008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.553144,9856,1751712526,561275008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.653063,9857,1751712526,661347008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.753104,9858,1751712526,761159008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.853132,9859,1751712526,861128008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.994023,9860,1751712527,1673008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.073541,9861,1751712527,81645008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.155101,9862,1751712527,161277008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.253007,9863,1751712527,261116008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.353096,9864,1751712527,361121008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.593566,9865,1751712527,601649008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.653679,9866,1751712527,661450008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.753284,9867,1751712527,761199008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.853244,9868,1751712527,861142008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.974083,9869,1751712527,981769008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.073082,9870,1751712528,81349008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.174421,9871,1751712528,180911008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.252989,9872,1751712528,261040008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.352856,9873,1751712528,361022008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.494176,9874,1751712528,502260008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.633026,9875,1751712528,641356008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.733073,9876,1751712528,741028008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.836187,9877,1751712528,843748008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.953160,9878,1751712528,960621008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.035817,9879,1751712529,43926008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.113493,9880,1751712529,121757008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.216630,9881,1751712529,224590008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.295356,9882,1751712529,302420008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
