time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
2025/07/05/17:48:13.874358,9545,1751712493,881147008,base_link,0.0,0.0
2025/07/05/17:48:13.973954,9546,1751712493,981147008,base_link,0.0,0.0
2025/07/05/17:48:14.095264,9547,1751712494,101147008,base_link,0.0,0.0
2025/07/05/17:48:14.173920,9548,1751712494,180147008,base_link,0.0,0.0
2025/07/05/17:48:14.254643,9549,1751712494,260147008,base_link,0.0,0.0
2025/07/05/17:48:14.353925,9550,1751712494,360147008,base_link,0.0,0.0
2025/07/05/17:48:14.515212,9551,1751712494,521147008,base_link,0.0,0.0
2025/07/05/17:48:14.595943,9552,1751712494,602147008,base_link,0.0,0.0
2025/07/05/17:48:14.695410,9553,1751712494,701147008,base_link,0.0,0.0
2025/07/05/17:48:14.795586,9554,1751712494,802147008,base_link,0.0,0.0
2025/07/05/17:48:14.874690,9555,1751712494,881147008,base_link,0.0,0.0
2025/07/05/17:48:14.995571,9556,1751712495,2147008,base_link,0.0,0.0
2025/07/05/17:48:15.074296,9557,1751712495,80147008,base_link,0.0,0.0
2025/07/05/17:48:15.173768,9558,1751712495,181147008,base_link,0.0,0.0
2025/07/05/17:48:15.274831,9559,1751712495,281147008,base_link,0.0,0.0
2025/07/05/17:48:15.374142,9560,1751712495,380147008,base_link,0.0,0.0
2025/07/05/17:48:15.553906,9561,1751712495,560147008,base_link,0.0,0.0
2025/07/05/17:48:15.654759,9562,1751712495,660147008,base_link,0.0,0.0
2025/07/05/17:48:15.734104,9563,1751712495,740147008,base_link,0.0,0.0
2025/07/05/17:48:15.817731,9564,1751712495,824147008,base_link,0.0,0.0
2025/07/05/17:48:15.914728,9565,1751712495,921147008,base_link,0.0,0.0
2025/07/05/17:48:15.996420,9566,1751712496,2147008,base_link,0.0,0.0
2025/07/05/17:48:16.095249,9567,1751712496,102147008,base_link,0.0,0.0
2025/07/05/17:48:16.196049,9568,1751712496,202147008,base_link,0.0,0.0
2025/07/05/17:48:16.273880,9569,1751712496,281147008,base_link,0.0,0.0
2025/07/05/17:48:16.395736,9570,1751712496,402147008,base_link,0.0,0.0
2025/07/05/17:48:16.515368,9571,1751712496,522147008,base_link,0.0,0.0
2025/07/05/17:48:16.596332,9572,1751712496,602147008,base_link,0.0,0.0
2025/07/05/17:48:16.694401,9573,1751712496,701147008,base_link,0.0,0.0
2025/07/05/17:48:16.795124,9574,1751712496,802147008,base_link,0.0,0.0
2025/07/05/17:48:16.874130,9575,1751712496,880147008,base_link,0.0,0.0
2025/07/05/17:48:16.995712,9576,1751712497,2147008,base_link,0.0,0.0
2025/07/05/17:48:17.095393,9577,1751712497,101147008,base_link,0.0,0.0
2025/07/05/17:48:17.195119,9578,1751712497,202147008,base_link,0.0,0.0
2025/07/05/17:48:17.273901,9579,1751712497,280147008,base_link,0.0,0.0
2025/07/05/17:48:17.353983,9580,1751712497,360147008,base_link,0.0,0.0
2025/07/05/17:48:17.514926,9581,1751712497,521147008,base_link,0.0,0.0
2025/07/05/17:48:17.596673,9582,1751712497,603147008,base_link,0.0,0.0
2025/07/05/17:48:17.694799,9583,1751712497,701147008,base_link,0.0,0.0
2025/07/05/17:48:17.774597,9584,1751712497,780147008,base_link,0.0,0.0
2025/07/05/17:48:17.873841,9585,1751712497,881147008,base_link,0.0,0.0
2025/07/05/17:48:17.995630,9586,1751712498,2147008,base_link,0.0,0.0
2025/07/05/17:48:18.073982,9587,1751712498,80147008,base_link,0.0,0.0
2025/07/05/17:48:18.174016,9588,1751712498,181147008,base_link,0.0,0.0
2025/07/05/17:48:18.274450,9589,1751712498,281147008,base_link,0.0,0.0
2025/07/05/17:48:18.373585,9590,1751712498,380147008,base_link,0.0,0.0
2025/07/05/17:48:18.553931,9591,1751712498,560147008,base_link,0.0,0.0
2025/07/05/17:48:18.653854,9592,1751712498,660147008,base_link,0.0,0.0
2025/07/05/17:48:18.754005,9593,1751712498,760147008,base_link,0.0,0.0
2025/07/05/17:48:18.853941,9594,1751712498,860147008,base_link,0.0,0.0
