time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.temperature,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.cell_temperature,.location,.serial_number
2025/07/05/17:48:12.675019,19068,1751712492,674509461,,11.586000442504883,0.0,-6.699999809265137,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.586000442504883,)",(),id1,
2025/07/05/17:48:12.714681,19069,1751712492,713994900,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:12.775358,19070,1751712492,774855502,,11.569000244140625,0.0,-5.179999828338623,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.569000244140625,)",(),id1,
2025/07/05/17:48:12.817889,19071,1751712492,817030626,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:12.854577,19072,1751712492,854150710,,11.619000434875488,0.0,-5.279999732971191,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.619000434875488,)",(),id1,
2025/07/05/17:48:12.895164,19073,1751712492,894571976,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:12.954307,19074,1751712492,954017803,,11.706000328063965,0.0,-5.569999694824219,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.706000328063965,)",(),id1,
2025/07/05/17:48:13.017578,19075,1751712493,17055137,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.054552,19076,1751712493,54226571,,11.717000961303711,0.0,-5.489999771118164,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.717000961303711,)",(),id1,
2025/07/05/17:48:13.095647,19077,1751712493,94505354,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.135798,19078,1751712493,134378761,,11.707000732421875,0.0,-6.649999618530273,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.707000732421875,)",(),id1,
2025/07/05/17:48:13.175614,19079,1751712493,174979405,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.219104,19080,1751712493,217793832,,11.699000358581543,0.0,-7.989999771118164,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.699000358581543,)",(),id1,
2025/07/05/17:48:13.254418,19081,1751712493,253477818,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.314476,19082,1751712493,314162597,,11.694000244140625,0.0,-8.619999885559082,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.694000244140625,)",(),id1,
2025/07/05/17:48:13.354727,19083,1751712493,354275075,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.454788,19084,1751712493,454222869,,11.668000221252441,0.0,-9.739999771118164,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.668000221252441,)",(),id1,
2025/07/05/17:48:13.554116,19085,1751712493,553395897,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.616759,19086,1751712493,616150334,,11.61500072479248,0.0,-13.139999389648438,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.61500072479248,)",(),id1,
2025/07/05/17:48:13.655092,19087,1751712493,654339483,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.714720,19088,1751712493,714206930,,11.531000137329102,0.0,-13.899999618530273,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.531000137329102,)",(),id1,
2025/07/05/17:48:13.754284,19089,1751712493,753338423,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.817583,19090,1751712493,817106750,,11.480000495910645,0.0,-14.40999984741211,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.480000495910645,)",(),id1,
2025/07/05/17:48:13.853908,19091,1751712493,853196898,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.914958,19092,1751712493,914281848,,11.52500057220459,0.0,-14.579999923706055,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.52500057220459,)",(),id1,
2025/07/05/17:48:13.955091,19093,1751712493,954365446,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:13.996395,19094,1751712493,996137973,,11.52500057220459,0.0,-14.579999923706055,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.52500057220459,)",(),id1,
2025/07/05/17:48:14.054324,19095,1751712494,53553251,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.115058,19096,1751712494,114377467,,11.566000938415527,0.0,-15.84999942779541,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.566000938415527,)",(),id1,
2025/07/05/17:48:14.154406,19097,1751712494,153463696,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.196828,19098,1751712494,196337168,,11.566000938415527,0.0,-15.84999942779541,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.566000938415527,)",(),id1,
2025/07/05/17:48:14.234135,19099,1751712494,233342481,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.294432,19100,1751712494,294126017,,11.557000160217285,0.0,-15.649999618530273,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.557000160217285,)",(),id1,
2025/07/05/17:48:14.334983,19101,1751712494,334345492,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.418088,19102,1751712494,417848670,,11.380000114440918,0.0,-16.59000015258789,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.380000114440918,)",(),id1,
2025/07/05/17:48:14.475071,19103,1751712494,474463818,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.553631,19104,1751712494,553077167,,11.384000778198242,0.0,-15.699999809265137,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.384000778198242,)",(),id1,
2025/07/05/17:48:14.596001,19105,1751712494,594899839,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.633669,19106,1751712494,633198647,,11.50100040435791,0.0,-16.049999237060547,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.50100040435791,)",(),id1,
2025/07/05/17:48:14.674777,19107,1751712494,674294194,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.733611,19108,1751712494,733248332,,11.403000831604004,0.0,-15.670000076293945,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.403000831604004,)",(),id1,
2025/07/05/17:48:14.775128,19109,1751712494,774469160,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.817782,19110,1751712494,817269950,,11.452000617980957,0.0,-16.44999885559082,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.452000617980957,)",(),id1,
2025/07/05/17:48:14.854854,19111,1751712494,854377124,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:14.934721,19112,1751712494,934175879,,11.304000854492188,0.0,-15.199999809265137,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.304000854492188,)",(),id1,
2025/07/05/17:48:14.975062,19113,1751712494,973872178,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.017795,19114,1751712495,17351431,,11.452000617980957,0.0,-15.369999885559082,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.452000617980957,)",(),id1,
2025/07/05/17:48:15.054130,19115,1751712495,53340340,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.114847,19116,1751712495,114248148,,11.505000114440918,0.0,-15.579999923706055,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.505000114440918,)",(),id1,
2025/07/05/17:48:15.154044,19117,1751712495,153409648,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.217628,19118,1751712495,217213114,,11.543000221252441,0.0,-14.429999351501465,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.543000221252441,)",(),id1,
2025/07/05/17:48:15.254310,19119,1751712495,253446020,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.314760,19120,1751712495,314283536,,11.380000114440918,0.0,-14.269999504089355,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.380000114440918,)",(),id1,
2025/07/05/17:48:15.354190,19121,1751712495,353357576,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.495511,19122,1751712495,495169157,,11.415000915527344,0.0,-15.34999942779541,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.415000915527344,)",(),id1,
2025/07/05/17:48:15.534738,19123,1751712495,534235628,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.595748,19124,1751712495,595112877,,11.32800006866455,0.0,-16.469999313354492,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.32800006866455,)",(),id1,
2025/07/05/17:48:15.634156,19125,1751712495,633361032,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.674293,19126,1751712495,673954157,,11.47800064086914,0.0,-17.170000076293945,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.47800064086914,)",(),id1,
2025/07/05/17:48:15.714701,19127,1751712495,714011787,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.773741,19128,1751712495,773241997,,11.440000534057617,0.0,-17.489999771118164,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.440000534057617,)",(),id1,
2025/07/05/17:48:15.817541,19129,1751712495,816731063,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.853927,19130,1751712495,853374489,,11.431000709533691,0.0,-18.90999984741211,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.431000709533691,)",(),id1,
2025/07/05/17:48:15.895401,19131,1751712495,894984455,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:15.954669,19132,1751712495,954267562,,11.47800064086914,0.0,-18.799999237060547,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.47800064086914,)",(),id1,
2025/07/05/17:48:15.995825,19133,1751712495,995268568,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.033605,19134,1751712496,33296257,,11.410000801086426,0.0,-18.60999870300293,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.410000801086426,)",(),id1,
2025/07/05/17:48:16.075050,19135,1751712496,74591740,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.133649,19136,1751712496,133186234,,11.475000381469727,0.0,-18.559999465942383,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.475000381469727,)",(),id1,
2025/07/05/17:48:16.174077,19137,1751712496,173381100,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.217790,19138,1751712496,217250465,,11.447000503540039,0.0,-18.53999900817871,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.447000503540039,)",(),id1,
2025/07/05/17:48:16.254182,19139,1751712496,253326276,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.314927,19140,1751712496,314375664,,11.35200023651123,0.0,-18.53999900817871,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.35200023651123,)",(),id1,
2025/07/05/17:48:16.355045,19141,1751712496,354337497,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.454895,19142,1751712496,454251752,,11.291000366210938,0.0,-18.44999885559082,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.291000366210938,)",(),id1,
2025/07/05/17:48:16.495818,19143,1751712496,495410716,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.553866,19144,1751712496,553410074,,11.355000495910645,0.0,-18.190000534057617,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.355000495910645,)",(),id1,
2025/07/05/17:48:16.595544,19145,1751712496,595071310,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.618083,19146,1751712496,617114999,,11.37700080871582,0.0,-17.93000030517578,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.37700080871582,)",(),id1,
2025/07/05/17:48:16.674966,19147,1751712496,674421942,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.714802,19148,1751712496,714196837,,11.438000679016113,0.0,-18.149999618530273,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.438000679016113,)",(),id1,
2025/07/05/17:48:16.774232,19149,1751712496,773327350,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.817795,19150,1751712496,817271441,,11.31100082397461,0.0,-17.899999618530273,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.31100082397461,)",(),id1,
2025/07/05/17:48:16.854240,19151,1751712496,853385613,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:16.933663,19152,1751712496,933158293,,11.374000549316406,0.0,-17.84000015258789,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.374000549316406,)",(),id1,
2025/07/05/17:48:16.974386,19153,1751712496,973542528,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.017714,19154,1751712497,17226048,,11.360000610351562,0.0,-17.53999900817871,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.360000610351562,)",(),id1,
2025/07/05/17:48:17.075138,19155,1751712497,74231739,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.114885,19156,1751712497,114421122,,11.321000099182129,0.0,-18.3799991607666,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.321000099182129,)",(),id1,
2025/07/05/17:48:17.174273,19157,1751712497,173750222,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.215762,19158,1751712497,215184007,,11.380000114440918,0.0,-17.959999084472656,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.380000114440918,)",(),id1,
2025/07/05/17:48:17.254052,19159,1751712497,253297413,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.295035,19160,1751712497,294374958,,11.380000114440918,0.0,-17.959999084472656,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.380000114440918,)",(),id1,
2025/07/05/17:48:17.334165,19161,1751712497,333361856,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.418677,19162,1751712497,418313856,,11.40000057220459,0.0,-16.40999984741211,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.40000057220459,)",(),id1,
2025/07/05/17:48:17.474810,19163,1751712497,474430843,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.553657,19164,1751712497,553238796,,11.336000442504883,0.0,-16.229999542236328,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.336000442504883,)",(),id1,
2025/07/05/17:48:17.596092,19165,1751712497,595366115,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.633430,19166,1751712497,633017189,,11.359000205993652,0.0,-15.989999771118164,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.359000205993652,)",(),id1,
2025/07/05/17:48:17.674301,19167,1751712497,673747061,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.715041,19168,1751712497,714372535,,11.383000373840332,0.0,-17.029998779296875,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.383000373840332,)",(),id1,
2025/07/05/17:48:17.754111,19169,1751712497,753283021,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.816468,19170,1751712497,816132784,,11.464000701904297,0.0,-16.619998931884766,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.464000701904297,)",(),id1,
2025/07/05/17:48:17.854923,19171,1751712497,854277410,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:17.933657,19172,1751712497,933236564,,11.474000930786133,0.0,-17.049999237060547,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.474000930786133,)",(),id1,
2025/07/05/17:48:17.973989,19173,1751712497,973293728,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.017630,19174,1751712498,17186274,,11.49000072479248,0.0,-16.81999969482422,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.49000072479248,)",(),id1,
2025/07/05/17:48:18.054027,19175,1751712498,53234010,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.114627,19176,1751712498,114213191,,11.496000289916992,0.0,-16.8799991607666,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.496000289916992,)",(),id1,
2025/07/05/17:48:18.154037,19177,1751712498,153451914,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.216405,19178,1751712498,216047603,,11.517000198364258,0.0,-16.15999984741211,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.517000198364258,)",(),id1,
2025/07/05/17:48:18.254070,19179,1751712498,253400781,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.314716,19180,1751712498,314270116,,11.505000114440918,0.0,-16.3799991607666,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.505000114440918,)",(),id1,
2025/07/05/17:48:18.354139,19181,1751712498,353366919,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.495495,19182,1751712498,495074531,,11.430000305175781,0.0,-17.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.430000305175781,)",(),id1,
2025/07/05/17:48:18.534075,19183,1751712498,533215007,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.595881,19184,1751712498,595224561,,11.29800033569336,0.0,-16.75,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.29800033569336,)",(),id1,
2025/07/05/17:48:18.634458,19185,1751712498,633296908,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.674435,19186,1751712498,674088966,,11.300000190734863,0.0,-16.3799991607666,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.300000190734863,)",(),id1,
2025/07/05/17:48:18.734124,19187,1751712498,733242849,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.795688,19188,1751712498,795203476,,11.433000564575195,0.0,-16.3799991607666,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.433000564575195,)",(),id1,
2025/07/05/17:48:18.834144,19189,1751712498,833484165,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.894791,19190,1751712498,894472864,,11.45300006866455,0.0,-16.729999542236328,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.45300006866455,)",(),id1,
2025/07/05/17:48:18.934072,19191,1751712498,933282004,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:18.973561,19192,1751712498,973199048,,11.368000984191895,0.0,-16.84000015258789,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.368000984191895,)",(),id1,
2025/07/05/17:48:19.033975,19193,1751712499,33202443,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.094519,19194,1751712499,94200683,,11.347000122070312,0.0,-16.059999465942383,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.347000122070312,)",(),id1,
2025/07/05/17:48:19.135038,19195,1751712499,134297202,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.195718,19196,1751712499,195248938,,11.32300090789795,0.0,-15.969999313354492,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.32300090789795,)",(),id1,
2025/07/05/17:48:19.233975,19197,1751712499,233160328,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.274313,19198,1751712499,273844472,,11.437000274658203,0.0,-16.8799991607666,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.437000274658203,)",(),id1,
2025/07/05/17:48:19.334264,19199,1751712499,333338513,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.396076,19200,1751712499,395894371,,11.428000450134277,0.0,-17.619998931884766,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.428000450134277,)",(),id1,
2025/07/05/17:48:19.454126,19201,1751712499,453434344,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.553676,19202,1751712499,553207437,,11.397000312805176,0.0,-16.299999237060547,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.397000312805176,)",(),id1,
2025/07/05/17:48:19.595614,19203,1751712499,595029524,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.633694,19204,1751712499,633085895,,11.348000526428223,0.0,-16.40999984741211,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.348000526428223,)",(),id1,
2025/07/05/17:48:19.674281,19205,1751712499,673662339,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.714726,19206,1751712499,714190667,,11.29800033569336,0.0,-16.549999237060547,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.29800033569336,)",(),id1,
2025/07/05/17:48:19.774079,19207,1751712499,773490993,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.817943,19208,1751712499,817254668,,11.242000579833984,0.0,-16.459999084472656,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.242000579833984,)",(),id1,
2025/07/05/17:48:19.853982,19209,1751712499,853327785,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:19.915194,19210,1751712499,914387345,,11.431000709533691,0.0,-17.0,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.431000709533691,)",(),id1,
2025/07/05/17:48:19.974363,19211,1751712499,973389800,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.017744,19212,1751712500,17412832,,11.43600082397461,0.0,-16.869998931884766,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.43600082397461,)",(),id1,
2025/07/05/17:48:20.054142,19213,1751712500,53495510,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.115176,19214,1751712500,114368903,,11.301000595092773,0.0,-15.859999656677246,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.301000595092773,)",(),id1,
2025/07/05/17:48:20.154183,19215,1751712500,153213453,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.195728,19216,1751712500,195312400,,11.301000595092773,0.0,-15.859999656677246,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.301000595092773,)",(),id1,
2025/07/05/17:48:20.253928,19217,1751712500,253255171,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.314834,19218,1751712500,314440079,,11.326000213623047,0.0,-16.979999542236328,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.326000213623047,)",(),id1,
2025/07/05/17:48:20.354106,19219,1751712500,353328840,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.513643,19220,1751712500,513261725,,11.449000358581543,0.0,-17.059999465942383,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.449000358581543,)",(),id1,
2025/07/05/17:48:20.554104,19221,1751712500,553378250,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.595664,19222,1751712500,595191382,,11.449000358581543,0.0,-17.059999465942383,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.449000358581543,)",(),id1,
2025/07/05/17:48:20.633815,19223,1751712500,633110574,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.695028,19224,1751712500,694342913,,11.464000701904297,0.0,-16.959999084472656,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.464000701904297,)",(),id1,
2025/07/05/17:48:20.734033,19225,1751712500,733132894,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:48:20.794583,19226,1751712500,794244302,,11.491000175476074,0.0,-15.769999504089355,nan,nan,nan,0.7400000095367432,2,0,0,True,"(11.491000175476074,)",(),id1,
2025/07/05/17:48:20.834028,19227,1751712500,833168306,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
