time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.magnetic_field.x,.magnetic_field.y,.magnetic_field.z,.magnetic_field_covariance
2025/07/05/17:48:24.353406,9648,1751712504,360662008,base_link,425000.0,143000.00000000003,132999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:24.534039,9649,1751712504,540603008,base_link,481000.0,102000.00000000003,260000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:24.634423,9650,1751712504,641125008,base_link,494000.0,99000.00000000001,146000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:24.734006,9651,1751712504,741301008,base_link,492000.0,90000.00000000001,140000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:24.853601,9652,1751712504,860525008,base_link,502000.0,91000.00000000003,179000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:24.953264,9653,1751712504,960562008,base_link,473000.0,80000.00000000004,301000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.034227,9654,1751712505,41335008,base_link,535000.0,77000.00000000003,219000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.153608,9655,1751712505,160581008,base_link,530000.0,89000.00000000001,156000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.253834,9656,1751712505,260583008,base_link,451000.0,109000.00000000003,256000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.353619,9657,1751712505,360915008,base_link,455000.0,125000.00000000001,157999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.514393,9658,1751712505,521681008,base_link,451000.0,130000.00000000003,221999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.595227,9659,1751712505,602447008,base_link,471000.0,108000.00000000003,239000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.694517,9660,1751712505,701664008,base_link,444000.0,91000.00000000003,228000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.794577,9661,1751712505,801723008,base_link,440000.0,79000.00000000003,242000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.873577,9662,1751712505,880908008,base_link,440000.0,79000.00000000003,242000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:25.974343,9663,1751712505,981763008,base_link,452000.0,77000.00000000003,238000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.073675,9664,1751712506,81305008,base_link,458000.0,70000.00000000003,220000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.153735,9665,1751712506,161299008,base_link,481000.0,72000.00000000003,215000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.233761,9666,1751712506,241146008,base_link,507000.0,64000.00000000003,224000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.353419,9667,1751712506,360530008,base_link,466000.0,75000.00000000003,237000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.514592,9668,1751712506,521332008,base_link,524000.0,102000.00000000003,207000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.595424,9669,1751712506,602217008,base_link,480000.0,117000.00000000003,196000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.694724,9670,1751712506,701606008,base_link,451000.0,99000.00000000003,255000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.773721,9671,1751712506,780753008,base_link,451000.0,99000.00000000003,255000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.854189,9672,1751712506,861398008,base_link,438000.0,79000.00000000003,244000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:26.953744,9673,1751712506,960583008,base_link,433000.0,55000.00000000004,286000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.053540,9674,1751712507,60587008,base_link,454000.0,58000.00000000003,249000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.133415,9675,1751712507,140588008,base_link,486000.0,46000.00000000003,247000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.236077,9676,1751712507,243528008,base_link,474000.0,70000.00000000003,259000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.314383,9677,1751712507,321371008,base_link,486000.0,78000.00000000003,205000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.436630,9678,1751712507,444460008,base_link,443000.0,95000.00000000003,197000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.594645,9679,1751712507,601739008,base_link,479000.0,104000.00000000003,245000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.673235,9680,1751712507,680903008,base_link,479000.0,104000.00000000003,245000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.773345,9681,1751712507,781121008,base_link,465000.0,105000.00000000003,232000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.894340,9682,1751712507,901600008,base_link,445000.0,60000.00000000003,243000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:27.994078,9683,1751712508,1995008,base_link,463000.0,45000.00000000003,254000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.094648,9684,1751712508,101695008,base_link,486000.0,56000.00000000003,257000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.195462,9685,1751712508,202524008,base_link,495000.0,47000.00000000003,258000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.273529,9686,1751712508,280704008,base_link,495000.0,47000.00000000003,258000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.395014,9687,1751712508,402205008,base_link,485000.0,75000.00000000003,223000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.533971,9688,1751712508,541148008,base_link,448000.0,85000.00000000003,206000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.617833,9689,1751712508,624772008,base_link,453000.0,103000.00000000003,238000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.733227,9690,1751712508,740739008,base_link,466000.0,99000.00000000003,203000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.853654,9691,1751712508,860539008,base_link,459000.0,85000.00000000003,248000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:28.974952,9692,1751712508,981012008,base_link,455000.0,62000.00000000002,194000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.054001,9693,1751712509,61474008,base_link,484000.0,37000.00000000003,239000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.175103,9694,1751712509,180799008,base_link,465000.0,35000.00000000003,237000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.275081,9695,1751712509,281356008,base_link,501000.0,37000.00000000003,266000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.418300,9696,1751712509,424559008,base_link,477000.0,63000.00000000003,243000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.575164,9697,1751712509,580939008,base_link,503000.0,66000.00000000003,203000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.635968,9698,1751712509,644144008,base_link,429000.0,93000.00000000003,217000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.753752,9699,1751712509,760544008,base_link,460000.0,94000.00000000003,226000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.837020,9700,1751712509,844139008,base_link,449000.0,92000.00000000003,249000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:29.935097,9701,1751712509,941007008,base_link,463000.0,90000.00000000003,247000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.035777,9702,1751712510,43568008,base_link,455000.0,70000.00000000003,256000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.095283,9703,1751712510,102021008,base_link,432000.0,55000.00000000003,242000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.194732,9704,1751712510,201932008,base_link,451000.0,50000.00000000003,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.254916,9705,1751712510,261134008,base_link,451000.0,50000.00000000003,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.375433,9706,1751712510,380901008,base_link,480000.0,46000.00000000003,231000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.533860,9707,1751712510,541406008,base_link,478000.0,62000.00000000003,235000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.655389,9708,1751712510,660632008,base_link,446000.0,77000.00000000003,194000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.733006,9709,1751712510,740582008,base_link,483000.0,93000.00000000003,227000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.817567,9710,1751712510,824919008,base_link,461000.0,101000.00000000003,211000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.895276,9711,1751712510,902485008,base_link,490000.0,97000.00000000003,225000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:30.995720,9712,1751712511,2681008,base_link,470000.0,85000.00000000003,252000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.094435,9713,1751712511,101735008,base_link,451000.0,70000.00000000003,242000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.195379,9714,1751712511,202509008,base_link,446000.0,46000.00000000003,236000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.275035,9715,1751712511,280918008,base_link,446000.0,46000.00000000003,236000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.395355,9716,1751712511,402549008,base_link,488000.0,33000.00000000003,252000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.553752,9717,1751712511,561215008,base_link,454000.0,28000.00000000003,247000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.675672,9718,1751712511,681674008,base_link,491000.0,11000.00000000003,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.775783,9719,1751712511,781034008,base_link,444000.0,3000.00000000003,244000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.875276,9720,1751712511,880681008,base_link,494000.0,-19999.99999999997,247000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:31.994794,9721,1751712512,2436008,base_link,475000.0,-43999.99999999997,214000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.054401,9722,1751712512,61298008,base_link,475000.0,-43999.99999999997,214000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.154015,9723,1751712512,161179008,base_link,472000.0,-62999.99999999997,238000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.233251,9724,1751712512,241302008,base_link,468000.0,-74999.99999999997,248000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.353889,9725,1751712512,360730008,base_link,465000.0,-83999.99999999997,253000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.533112,9726,1751712512,540592008,base_link,446000.0,-113999.99999999997,193000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.617463,9727,1751712512,624675008,base_link,466000.0,-133999.99999999997,255000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.695347,9728,1751712512,702470008,base_link,444000.0,-142999.99999999997,205000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.795645,9729,1751712512,802983008,base_link,477000.0,-162999.99999999997,204000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.894054,9730,1751712512,901670008,base_link,452000.0,-170999.99999999997,238000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:32.994942,9731,1751712513,2228008,base_link,451000.0,-185999.99999999997,207000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.055739,9732,1751712513,61298008,base_link,451000.0,-185999.99999999997,207000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.174947,9733,1751712513,181113008,base_link,423000.0,-198999.99999999997,247000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.275099,9734,1751712513,281113008,base_link,436000.0,-218999.99999999997,252000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.374978,9735,1751712513,380919008,base_link,386000.0,-219999.99999999997,253000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.533509,9736,1751712513,541020008,base_link,420000.0,-256999.99999999997,295000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.635892,9737,1751712513,644213008,base_link,365000.0,-255999.99999999997,285000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.754112,9738,1751712513,760992008,base_link,369000.0,-271000.0,197000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.833609,9739,1751712513,841354008,base_link,292000.0,-267999.99999999994,281000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:33.974926,9740,1751712513,980718008,base_link,391000.0,-294000.0,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.074976,9741,1751712514,80794008,base_link,322000.0,-295000.0,213000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.175732,9742,1751712514,181136008,base_link,318000.0,-310999.99999999994,238000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.253599,9743,1751712514,261153008,base_link,283000.0,-312000.0,202000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.394421,9744,1751712514,401995008,base_link,374000.0,-353000.0,203000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.575069,9745,1751712514,581058008,base_link,307000.0,-354000.0,145000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.653559,9746,1751712514,661513008,base_link,281000.0,-359000.0,156000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.775819,9747,1751712514,781350008,base_link,297000.0,-366000.0,151000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.833008,9748,1751712514,841167008,base_link,235000.0,-376999.99999999994,298000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:34.974943,9749,1751712514,981345008,base_link,255000.0,-386999.99999999994,299000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.053686,9750,1751712515,61149008,base_link,206000.0,-378000.0,191000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.174840,9751,1751712515,180696008,base_link,207000.0,-374000.0,201000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.274972,9752,1751712515,280758008,base_link,218000.0,-395999.99999999994,300000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.415031,9753,1751712515,422244008,base_link,285000.0,-397000.0,229000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.574728,9754,1751712515,581004008,base_link,161000.0,-380999.99999999994,246000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.675472,9755,1751712515,681007008,base_link,270000.0,-405000.0,217000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.774750,9756,1751712515,780909008,base_link,186000.0,-388999.99999999994,281000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.853394,9757,1751712515,861338008,base_link,291000.0,-405000.0,219000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:35.994131,9758,1751712516,1914008,base_link,186000.0,-404000.0,177000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.114476,9759,1751712516,121179008,base_link,179000.0,-420000.0,214000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.194570,9760,1751712516,202250008,base_link,150000.0,-415000.0,171000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.294314,9761,1751712516,301930008,base_link,122000.0,-416999.99999999994,245000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.436003,9762,1751712516,443762008,base_link,210000.0,-422000.0,196000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.594003,9763,1751712516,601536008,base_link,146000.0,-398999.99999999994,308000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.674351,9764,1751712516,681515008,base_link,146000.0,-398999.99999999994,308000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.774908,9765,1751712516,781433008,base_link,149000.0,-396999.99999999994,321000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.853703,9766,1751712516,861370008,base_link,79000.0,-374999.99999999994,298000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:36.994633,9767,1751712517,2439008,base_link,250000.0,-395999.99999999994,284000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.094086,9768,1751712517,102095008,base_link,219000.0,-392999.99999999994,241000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.194748,9769,1751712517,202396008,base_link,208000.0,-416000.0,200000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.255441,9770,1751712517,261031008,base_link,208000.0,-416000.0,200000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.394252,9771,1751712517,401666008,base_link,161000.0,-435000.0,170000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.553480,9772,1751712517,560559008,base_link,150000.0,-433000.0,189000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.636372,9773,1751712517,644211008,base_link,139000.0,-425000.0,206000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.753010,9774,1751712517,760661008,base_link,161000.0,-425000.0,232000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.852841,9775,1751712517,860617008,base_link,118000.0,-425999.99999999994,248000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:37.974927,9776,1751712517,981241008,base_link,95000.0,-424000.0,203000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.053498,9777,1751712518,61155008,base_link,88000.0,-431000.0,196000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.174596,9778,1751712518,180680008,base_link,86000.0,-415000.0,230000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.275441,9779,1751712518,280950008,base_link,99000.0,-410999.99999999994,245000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.414693,9780,1751712518,422228008,base_link,81000.0,-388999.99999999994,247000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.574365,9781,1751712518,581033008,base_link,95000.0,-394999.99999999994,251000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.675425,9782,1751712518,681000008,base_link,58000.0,-389999.99999999994,262000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.774715,9783,1751712518,780799008,base_link,141000.0,-400000.0,233000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.874407,9784,1751712518,880732008,base_link,127000.0,-413000.0,205000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:38.994565,9785,1751712519,2260008,base_link,154000.0,-452000.0,178000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
