time,.x,.y,.z
2025/07/05/17:48:34.356735,-37.690564599209225,-15.895199999914844,0.0
2025/07/05/17:48:34.556290,-37.89454239998254,-15.706499999977197,0.0
2025/07/05/17:48:34.655357,-37.9965313003692,-15.61769999992535,0.0
2025/07/05/17:48:34.755814,-38.10985230008309,-15.52889999997209,0.0
2025/07/05/17:48:34.833355,-38.18917700020489,-15.462299999982498,0.0
2025/07/05/17:48:34.955617,-38.336494299510875,-15.373499999930651,0.0
2025/07/05/17:48:35.055316,-38.44981529922477,-15.295799999909931,0.0
2025/07/05/17:48:35.154098,-38.57446839987628,-15.240299999951468,0.0
2025/07/05/17:48:35.254565,-38.699121500527795,-15.173699999961876,0.0
2025/07/05/17:48:35.354352,-38.82377459956892,-15.129299999935952,0.0
2025/07/05/17:48:35.556371,-39.08441290019918,-15.018299999920437,0.0
2025/07/05/17:48:35.654405,-39.231730199505165,-14.962799999961973,0.0
2025/07/05/17:48:35.755528,-39.36771539948391,-14.907299999904922,0.0
2025/07/05/17:48:35.855512,-39.50370059946266,-14.84069999991533,0.0
2025/07/05/17:48:35.974654,-39.662349999706265,-14.762999999993198,0.0
2025/07/05/17:48:36.096115,-39.8323314992771,-14.696399999905019,0.0
2025/07/05/17:48:36.195762,-39.96831669925585,-14.640899999946555,0.0
2025/07/05/17:48:36.274309,-40.07030559964251,-14.596499999920631,0.0
2025/07/05/17:48:36.374107,-40.20629079962126,-14.540999999962168,0.0
2025/07/05/17:48:36.573880,-40.50092539984361,-14.474399999972576,0.0
2025/07/05/17:48:36.656731,-40.6142463995575,-14.463299999941448,0.0
2025/07/05/17:48:36.755577,-40.76156370047387,-14.45219999991032,0.0
2025/07/05/17:48:36.854484,-40.90888099977985,-14.44109999997778,0.0
2025/07/05/17:48:36.976030,-41.07886249935069,-14.418899999915524,0.0
2025/07/05/17:48:37.075263,-41.22617980026706,-14.396699999951856,0.0
2025/07/05/17:48:37.174828,-41.36216500024581,-14.352299999925933,0.0
2025/07/05/17:48:37.257130,-41.4754859999597,-14.318999999931137,0.0
2025/07/05/17:48:37.354382,-41.61147119993845,-14.263499999972673,0.0
2025/07/05/17:48:37.535189,-41.849445300303856,-14.174699999920826,0.0
2025/07/05/17:48:37.636883,-41.99676259960984,-14.13029999999349,0.0
2025/07/05/17:48:37.733133,-42.132747799588586,-14.096999999998694,0.0
2025/07/05/17:48:37.837309,-42.268732999567334,-14.05259999997277,0.0
2025/07/05/17:48:37.955086,-42.43871449913817,-14.019299999977974,0.0
2025/07/05/17:48:38.053972,-42.58603180005454,-13.997099999915719,0.0
2025/07/05/17:48:38.154392,-42.733349099360524,-13.985999999983179,0.0
2025/07/05/17:48:38.254463,-42.86933429933927,-13.997099999915719,0.0
2025/07/05/17:48:38.355280,-43.01665160025564,-14.008199999946847,0.0
2025/07/05/17:48:38.555821,-43.28862200021314,-14.019299999977974,0.0
2025/07/05/17:48:38.654871,-43.424607200191886,-14.030399999910514,0.0
2025/07/05/17:48:38.755540,-43.560592400170634,-14.030399999910514,0.0
2025/07/05/17:48:38.855507,-43.69657760014938,-14.008199999946847,0.0
2025/07/05/17:48:38.976989,-43.86655909972022,-13.985999999983179,0.0
2025/07/05/17:48:39.055593,-43.97988009943411,-13.963799999920923,0.0
2025/07/05/17:48:39.156074,-44.11586529941286,-13.941599999957255,0.0
2025/07/05/17:48:39.254506,-44.26318260032923,-13.919399999993587,0.0
2025/07/05/17:48:39.354441,-44.421832000572834,-13.919399999993587,0.0
2025/07/05/17:48:39.534687,-44.69380240053033,-13.930499999926127,0.0
2025/07/05/17:48:39.636123,-44.84111969983631,-13.930499999926127,0.0
2025/07/05/17:48:39.734838,-44.988436999142294,-13.941599999957255,0.0
2025/07/05/17:48:39.837698,-45.135754300058665,-13.941599999957255,0.0
2025/07/05/17:48:39.934355,-45.283071599364646,-13.930499999926127,0.0
2025/07/05/17:48:40.037823,-45.43038890028102,-13.919399999993587,0.0
2025/07/05/17:48:40.135273,-45.566374100259765,-13.897199999931331,0.0
2025/07/05/17:48:40.236400,-45.71369139956575,-13.874999999967663,0.0
2025/07/05/17:48:40.315167,-45.82701239927964,-13.863899999936535,0.0
2025/07/05/17:48:40.454509,-46.04232229938019,-13.863899999936535,0.0
2025/07/05/17:48:40.574260,-46.212303800561415,-13.874999999967663,0.0
2025/07/05/17:48:40.655503,-46.33695689960254,-13.886099999998791,0.0
2025/07/05/17:48:40.754746,-46.48427420051891,-13.886099999998791,0.0
2025/07/05/17:48:40.854422,-46.63159149982489,-13.897199999931331,0.0
2025/07/05/17:48:40.976039,-46.80157299939573,-13.897199999931331,0.0
2025/07/05/17:48:41.054242,-46.91489399910962,-13.897199999931331,0.0
2025/07/05/17:48:41.154507,-47.05087919908837,-13.897199999931331,0.0
2025/07/05/17:48:41.255754,-47.18686439906712,-13.897199999931331,0.0
2025/07/05/17:48:41.354463,-47.32284959904587,-13.886099999998791,0.0
2025/07/05/17:48:41.555357,-47.572155800348895,-13.819499999910612,0.0
2025/07/05/17:48:41.655031,-47.69680889939002,-13.763999999952148,0.0
2025/07/05/17:48:41.754455,-47.821462000041535,-13.719599999926224,0.0
2025/07/05/17:48:41.854894,-47.95744720002028,-13.66409999996776,0.0
2025/07/05/17:48:41.974986,-48.104764499326265,-13.608599999910709,0.0
2025/07/05/17:48:42.056458,-48.20675339971292,-13.575299999915913,0.0
2025/07/05/17:48:42.133033,-48.30874230009958,-13.541999999921117,0.0
2025/07/05/17:48:42.234491,-48.42206329981347,-13.508699999926321,0.0
2025/07/05/17:48:42.334964,-48.535384299527365,-13.486499999962653,0.0
2025/07/05/17:48:42.437577,-48.64870529924126,-13.464299999998985,0.0
2025/07/05/17:48:42.596048,-48.81868680042248,-13.44209999993673,0.0
2025/07/05/17:48:42.674629,-48.898011500544285,-13.44209999993673,0.0
2025/07/05/17:48:42.774898,-48.98866829999332,-13.430999999905602,0.0
2025/07/05/17:48:42.856965,-49.06799300011512,-13.419899999973062,0.0
2025/07/05/17:48:42.996520,-49.19264609915625,-13.386599999978266,0.0
2025/07/05/17:48:43.074541,-49.27197079927805,-13.36439999991601,0.0
2025/07/05/17:48:43.174879,-49.35129549939985,-13.331099999921214,0.0
2025/07/05/17:48:43.255409,-49.41928810019442,-13.319999999988674,0.0
2025/07/05/17:48:43.355883,-49.498612800316224,-13.286699999993878,0.0
2025/07/05/17:48:43.575485,-49.66859429988706,-13.242299999967955,0.0
2025/07/05/17:48:43.675377,-49.73658689907124,-13.231199999936827,0.0
2025/07/05/17:48:43.774312,-49.80457949986581,-13.220099999905699,0.0
2025/07/05/17:48:43.876361,-49.861239999722756,-13.208999999973159,0.0
2025/07/05/17:48:44.016118,-49.95189679917179,-13.186799999910903,0.0
2025/07/05/17:48:44.096398,-49.997225199701504,-13.186799999910903,0.0
2025/07/05/17:48:44.195748,-50.05388569955845,-13.186799999910903,0.0
2025/07/05/17:48:44.275569,-50.09921410008816,-13.186799999910903,0.0
2025/07/05/17:48:44.416945,-50.16720669927234,-13.186799999910903,0.0
2025/07/05/17:48:44.576688,-50.246531399394144,-13.175699999978363,0.0
2025/07/05/17:48:44.656945,-50.30319189925109,-13.175699999978363,0.0
2025/07/05/17:48:44.753984,-50.359852399108036,-13.164599999947235,0.0
2025/07/05/17:48:44.854649,-50.427844999902604,-13.175699999978363,0.0
2025/07/05/17:48:44.975929,-50.507169700024406,-13.175699999978363,0.0
2025/07/05/17:48:45.056311,-50.56383019988135,-13.186799999910903,0.0
2025/07/05/17:48:45.154447,-50.63182279906553,-13.197899999942031,0.0
2025/07/05/17:48:45.233262,-50.688483300532866,-13.197899999942031,0.0
2025/07/05/17:48:45.334119,-50.74514380038981,-13.197899999942031,0.0
2025/07/05/17:48:45.496651,-50.858464800103704,-13.197899999942031,0.0
2025/07/05/17:48:45.619142,-50.937789500225506,-13.197899999942031,0.0
2025/07/05/17:48:45.697099,-50.971785799817596,-13.197899999942031,0.0
2025/07/05/17:48:45.797422,-51.01711420034731,-13.208999999973159,0.0
2025/07/05/17:48:45.895913,-51.06244259926663,-13.220099999905699,0.0
2025/07/05/17:48:45.996943,-51.107770999796344,-13.220099999905699,0.0
2025/07/05/17:48:46.074483,-51.153099400326056,-13.231199999936827,0.0
2025/07/05/17:48:46.173516,-51.19842779924538,-13.231199999936827,0.0
2025/07/05/17:48:46.255713,-51.23242410044786,-13.231199999936827,0.0
2025/07/05/17:48:46.354425,-51.289084600304804,-13.242299999967955,0.0
2025/07/05/17:48:46.555033,-51.391073499081074,-13.253399999999083,0.0
2025/07/05/17:48:46.654037,-51.436401899610786,-13.264499999931623,0.0
2025/07/05/17:48:46.754693,-51.470398199202876,-13.27559999996275,0.0
2025/07/05/17:48:46.853828,-51.51572659973259,-13.27559999996275,0.0
2025/07/05/17:48:46.975089,-51.572387099589534,-13.286699999993878,0.0
2025/07/05/17:48:47.074540,-51.617715500119246,-13.297799999926418,0.0
2025/07/05/17:48:47.156429,-51.651711799711336,-13.308899999957546,0.0
2025/07/05/17:48:47.255144,-51.70837229956828,-13.319999999988674,0.0
2025/07/05/17:48:47.354263,-51.753700700097994,-13.319999999988674,0.0
2025/07/05/17:48:47.574274,-51.84435749954703,-13.342199999952342,0.0
2025/07/05/17:48:47.654678,-51.87835379913912,-13.35329999998347,0.0
2025/07/05/17:48:47.755649,-51.92368219966883,-13.36439999991601,0.0
2025/07/05/17:48:47.855566,-51.969010600198544,-13.375499999947138,0.0
2025/07/05/17:48:47.976665,-52.01433899911787,-13.397699999910806,0.0
2025/07/05/17:48:48.073983,-52.05966739964758,-13.408799999941934,0.0
2025/07/05/17:48:48.156079,-52.10499580017729,-13.419899999973062,0.0
2025/07/05/17:48:48.254322,-52.150324199096616,-13.44209999993673,0.0
2025/07/05/17:48:48.354138,-52.19565259962633,-13.464299999998985,0.0
2025/07/05/17:48:48.496287,-52.252313099483274,-13.486499999962653,0.0
2025/07/05/17:48:48.634997,-52.331637799605076,-13.508699999926321,0.0
2025/07/05/17:48:48.734757,-52.37696620013479,-13.530899999988577,0.0
2025/07/05/17:48:48.836548,-52.433626699991734,-13.553099999952245,0.0
2025/07/05/17:48:48.933925,-52.49028719984868,-13.575299999915913,0.0
2025/07/05/17:48:49.037491,-52.53561560037839,-13.597499999978169,0.0
2025/07/05/17:48:49.117088,-52.580943999297716,-13.619699999941837,0.0
2025/07/05/17:48:49.218166,-52.63760449915466,-13.641899999905505,0.0
2025/07/05/17:48:49.296126,-52.67160080035714,-13.652999999936632,0.0
2025/07/05/17:48:49.396730,-52.716929199276464,-13.686299999931428,0.0
2025/07/05/17:48:49.554596,-52.78492180007103,-13.719599999926224,0.0
2025/07/05/17:48:49.654077,-52.830250200600744,-13.730699999957352,0.0
2025/07/05/17:48:49.754302,-52.87557859952007,-13.75289999992102,0.0
2025/07/05/17:48:49.854170,-52.932239099377014,-13.775099999983276,0.0
2025/07/05/17:48:49.975787,-52.98889959923396,-13.797299999946944,0.0
2025/07/05/17:48:50.055575,-53.03422799976367,-13.819499999910612,0.0
2025/07/05/17:48:50.154389,-53.079556400293384,-13.841699999972867,0.0
2025/07/05/17:48:50.235943,-53.12488479921271,-13.863899999936535,0.0
2025/07/05/17:48:50.333105,-53.17021319974242,-13.897199999931331,0.0
2025/07/05/17:48:50.474488,-53.23820580053699,-13.952699999988383,0.0
2025/07/05/17:48:50.616097,-53.3175304990484,-14.008199999946847,0.0
2025/07/05/17:48:50.695759,-53.35152680025088,-14.030399999910514,0.0
2025/07/05/17:48:50.795173,-53.408187300107826,-14.06369999990531,0.0
2025/07/05/17:48:50.873635,-53.442183599699916,-14.096999999998694,0.0
2025/07/05/17:48:50.995898,-53.49884409955686,-14.14139999992603,0.0
2025/07/05/17:48:51.073715,-53.544172500086574,-14.174699999920826,0.0
2025/07/05/17:48:51.175159,-53.58950090061629,-14.21909999994675,0.0
2025/07/05/17:48:51.256245,-53.63482929953561,-14.263499999972673,0.0
2025/07/05/17:48:51.355110,-53.70282190033018,-14.307899999998597,0.0
2025/07/05/17:48:51.533811,-53.793478699779214,-14.407799999982984,0.0
2025/07/05/17:48:51.637373,-53.83880710030893,-14.463299999941448,0.0
2025/07/05/17:48:51.717166,-53.87280339990102,-14.5187999999985,0.0
2025/07/05/17:48:51.817504,-53.90679969949311,-14.574299999956963,0.0
2025/07/05/17:48:51.895791,-53.940795999085196,-14.618699999982887,0.0
2025/07/05/17:48:52.018219,-53.98612439961491,-14.685299999972479,0.0
2025/07/05/17:48:52.115941,-54.020120699207,-14.75189999996207,0.0
2025/07/05/17:48:52.197020,-54.042784899471854,-14.796299999987994,0.0
2025/07/05/17:48:52.274807,-54.06544909973671,-14.84069999991533,0.0
2025/07/05/17:48:52.395153,-54.11077750026642,-14.907299999904922,0.0
2025/07/05/17:48:52.554116,-54.15610589918575,-14.996099999956769,0.0
2025/07/05/17:48:52.654907,-54.1787700994506,-15.051599999915233,0.0
2025/07/05/17:48:52.754510,-54.20143429971546,-15.107099999972284,0.0
2025/07/05/17:48:52.853864,-54.224098499980315,-15.162599999930748,0.0
2025/07/05/17:48:52.974600,-54.258094799572405,-15.240299999951468,0.0
2025/07/05/17:48:53.074548,-54.28075899983726,-15.295799999909931,0.0
2025/07/05/17:48:53.174252,-54.31475529942935,-15.362399999998111,0.0
2025/07/05/17:48:53.255687,-54.33741949969421,-15.406799999925447,0.0
2025/07/05/17:48:53.353558,-54.34875160063183,-15.462299999982498,0.0
2025/07/05/17:48:53.554199,-54.3714157992863,-15.595499999961682,0.0
2025/07/05/17:48:53.654392,-54.3714157992863,-15.650999999920145,0.0
2025/07/05/17:48:53.754420,-54.38274790022392,-15.717599999909737,0.0
2025/07/05/17:48:53.854408,-54.39407999955115,-15.784199999997917,0.0
2025/07/05/17:48:53.974674,-54.41674419981601,-15.850799999987508,0.0
2025/07/05/17:48:54.055543,-54.42807629914324,-15.895199999914844,0.0
2025/07/05/17:48:54.154992,-54.4507404994081,-15.950699999971896,0.0
2025/07/05/17:48:54.255112,-54.46207260034572,-16.017299999961487,0.0
2025/07/05/17:48:54.354329,-54.48473680061058,-16.08389999995108,0.0
2025/07/05/17:48:54.533432,-54.507400999265045,-16.194899999966594,0.0
2025/07/05/17:48:54.633320,-54.507400999265045,-16.261499999956186,0.0
2025/07/05/17:48:54.734296,-54.507400999265045,-16.31699999991465,0.0
2025/07/05/17:48:54.837131,-54.507400999265045,-16.38359999990424,0.0
2025/07/05/17:48:54.934426,-54.507400999265045,-16.439099999961293,0.0
2025/07/05/17:48:55.016727,-54.507400999265045,-16.483499999987217,0.0
2025/07/05/17:48:55.094243,-54.51873310020267,-16.516799999982013,0.0
2025/07/05/17:48:55.197020,-54.5300651995299,-16.55009999997681,0.0
2025/07/05/17:48:55.273666,-54.54139730046752,-16.594499999904144,0.0
2025/07/05/17:48:55.395445,-54.56406149912199,-16.649999999961196,0.0
2025/07/05/17:48:55.554299,-54.57539360005961,-16.727699999981915,0.0
2025/07/05/17:48:55.654414,-54.58672569938685,-16.78319999994038,0.0
2025/07/05/17:48:55.754140,-54.58672569938685,-16.827599999966303,0.0
2025/07/05/17:48:55.832762,-54.59805780032447,-16.8608999999611,0.0
2025/07/05/17:48:55.954417,-54.620722000589325,-16.916399999919562,0.0
2025/07/05/17:48:56.053753,-54.64338619924379,-16.94969999991436,0.0
2025/07/05/17:48:56.154737,-54.66605039950865,-16.994099999940282,0.0
2025/07/05/17:48:56.233731,-54.67738250044627,-17.038499999966206,0.0
2025/07/05/17:48:56.332466,-54.70004669910074,-17.09399999992467,0.0
2025/07/05/17:48:56.473835,-54.73404300030322,-17.182799999976517,0.0
2025/07/05/17:48:56.573590,-54.74537509963045,-17.260499999997236,0.0
2025/07/05/17:48:56.674541,-54.74537509963045,-17.327099999986828,0.0
2025/07/05/17:48:56.775360,-54.74537509963045,-17.382599999945292,0.0
2025/07/05/17:48:56.857520,-54.74537509963045,-17.438099999903756,0.0
2025/07/05/17:48:56.933017,-54.74537509963045,-17.493599999960807,0.0
2025/07/05/17:48:57.037465,-54.74537509963045,-17.5601999999504,0.0
2025/07/05/17:48:57.134463,-54.74537509963045,-17.62679999993999,0.0
2025/07/05/17:48:57.236892,-54.76803929989531,-17.682299999997042,0.0
2025/07/05/17:48:57.334509,-54.77937139922254,-17.737799999955506,0.0
2025/07/05/17:48:57.494990,-54.79070350016016,-17.837699999939893,0.0
2025/07/05/17:48:57.634310,-54.8020355994874,-17.93759999992428,0.0
2025/07/05/17:48:57.733558,-54.8020355994874,-18.004199999913872,0.0
2025/07/05/17:48:57.837452,-54.81336770042502,-18.070799999903464,0.0
2025/07/05/17:48:57.934103,-54.81336770042502,-18.126299999960516,0.0
2025/07/05/17:48:58.037320,-54.82469979975225,-18.192899999950107,0.0
2025/07/05/17:48:58.132399,-54.82469979975225,-18.24839999990857,0.0
2025/07/05/17:48:58.235566,-54.83603189907949,-18.303899999965623,0.0
2025/07/05/17:48:58.333240,-54.83603189907949,-18.359399999924086,0.0
2025/07/05/17:48:58.513986,-54.85869609934434,-18.448199999975934,0.0
2025/07/05/17:48:58.615164,-54.870028200281965,-18.503699999934398,0.0
2025/07/05/17:48:58.693562,-54.8813602996092,-18.536999999929193,0.0
2025/07/05/17:48:58.772965,-54.89269240054682,-18.581399999955117,0.0
2025/07/05/17:48:58.873421,-54.91535659920129,-18.63689999991358,0.0
2025/07/05/17:48:58.993463,-54.92668870013891,-18.703499999903173,0.0
2025/07/05/17:48:59.072930,-54.92668870013891,-18.747899999929096,0.0
2025/07/05/17:48:59.172623,-54.92668870013891,-18.803399999986148,0.0
2025/07/05/17:48:59.252577,-54.92668870013891,-18.847799999913484,0.0
2025/07/05/17:48:59.357658,-54.92668870013891,-18.914399999903075,0.0
2025/07/05/17:48:59.554768,-54.94935290040377,-19.01429999998605,0.0
2025/07/05/17:48:59.653584,-54.960684999731,-19.069799999944514,0.0
2025/07/05/17:48:59.753369,-54.98334919999586,-19.12529999990298,0.0
2025/07/05/17:48:59.854151,-54.99468129932309,-19.18079999996003,0.0
2025/07/05/17:48:59.993769,-55.01734549958795,-19.25849999998075,0.0
2025/07/05/17:49:00.073248,-55.02867760052557,-19.291799999975545,0.0
2025/07/05/17:49:00.175547,-55.0400096998528,-19.34729999993401,0.0
2025/07/05/17:49:00.273262,-55.0400096998528,-19.40279999999106,0.0
2025/07/05/17:49:00.374078,-55.0400096998528,-19.447199999918396,0.0
2025/07/05/17:49:00.554967,-55.0400096998528,-19.513799999907988,0.0
2025/07/05/17:49:00.652525,-55.0400096998528,-19.558199999933912,0.0
2025/07/05/17:49:00.754031,-55.05134179918004,-19.591499999928708,0.0
2025/07/05/17:49:00.856749,-55.05134179918004,-19.63589999995463,0.0
2025/07/05/17:49:00.974149,-55.06267390011766,-19.691399999913095,0.0
2025/07/05/17:49:01.055324,-55.07400599944489,-19.72469999990789,0.0
2025/07/05/17:49:01.153128,-55.07400599944489,-19.769099999933815,0.0
2025/07/05/17:49:01.252193,-55.085338100382515,-19.80239999992861,0.0
2025/07/05/17:49:01.352688,-55.085338100382515,-19.846799999954534,0.0
2025/07/05/17:49:01.554068,-55.09667019970975,-19.935599999907794,0.0
2025/07/05/17:49:01.652701,-55.09667019970975,-19.96889999990259,0.0
2025/07/05/17:49:01.735003,-55.09667019970975,-20.002199999995973,0.0
2025/07/05/17:49:01.837209,-55.09667019970975,-20.04659999992331,0.0
2025/07/05/17:49:01.954329,-55.09667019970975,-20.090999999949233,0.0
2025/07/05/17:49:02.052662,-55.09667019970975,-20.135399999975157,0.0
2025/07/05/17:49:02.152963,-55.09667019970975,-20.179799999902492,0.0
2025/07/05/17:49:02.252612,-55.10800230064737,-20.213099999995876,0.0
2025/07/05/17:49:02.333300,-55.10800230064737,-20.246399999990672,0.0
2025/07/05/17:49:02.474310,-55.09667019970975,-20.290799999918008,0.0
2025/07/05/17:49:02.594137,-55.09667019970975,-20.33519999994393,0.0
2025/07/05/17:49:02.672743,-55.10800230064737,-20.368499999938727,0.0
2025/07/05/17:49:02.756347,-55.119334399974605,-20.401799999933523,0.0
2025/07/05/17:49:02.852325,-55.13066649930184,-20.446199999959447,0.0
2025/07/05/17:49:02.974267,-55.14199860023946,-20.49059999998537,0.0
2025/07/05/17:49:03.054625,-55.153330699566695,-20.51279999994904,0.0
2025/07/05/17:49:03.153258,-55.17599489983155,-20.546099999943834,0.0
2025/07/05/17:49:03.252551,-55.187326999158785,-20.57939999993863,0.0
2025/07/05/17:49:03.352465,-55.187326999158785,-20.612699999933426,0.0
2025/07/05/17:49:03.494892,-55.20999119942364,-20.65709999995935,0.0
2025/07/05/17:49:03.636593,-55.2326553996885,-20.701499999985273,0.0
