time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.temperature,.variance
2025/07/05/17:48:31.994837,9721,1751712512,2147008,base_link,69.16,0.0
2025/07/05/17:48:32.074402,9722,1751712512,81147008,base_link,69.16,0.0
2025/07/05/17:48:32.174961,9723,1751712512,180147008,base_link,69.16,0.0
2025/07/05/17:48:32.253638,9724,1751712512,260147008,base_link,69.17,0.0
2025/07/05/17:48:32.353988,9725,1751712512,360147008,base_link,69.17,0.0
2025/07/05/17:48:32.533370,9726,1751712512,540147008,base_link,69.17,0.0
2025/07/05/17:48:32.633940,9727,1751712512,640147008,base_link,69.17,0.0
2025/07/05/17:48:32.714677,9728,1751712512,721147008,base_link,69.17,0.0
2025/07/05/17:48:32.817141,9729,1751712512,823147008,base_link,69.16,0.0
2025/07/05/17:48:32.894065,9730,1751712512,901147008,base_link,69.17,0.0
2025/07/05/17:48:32.994983,9731,1751712513,2147008,base_link,69.17,0.0
2025/07/05/17:48:33.075175,9732,1751712513,80147008,base_link,69.17,0.0
2025/07/05/17:48:33.174942,9733,1751712513,181147008,base_link,69.17,0.0
2025/07/05/17:48:33.275340,9734,1751712513,281147008,base_link,69.17,0.0
2025/07/05/17:48:33.374972,9735,1751712513,380147008,base_link,69.17,0.0
2025/07/05/17:48:33.555931,9736,1751712513,560147008,base_link,69.17,0.0
2025/07/05/17:48:33.655209,9737,1751712513,660147008,base_link,69.17,0.0
2025/07/05/17:48:33.754212,9738,1751712513,761147008,base_link,69.17,0.0
2025/07/05/17:48:33.853813,9739,1751712513,860147008,base_link,69.17,0.0
2025/07/05/17:48:33.975128,9740,1751712513,980147008,base_link,69.17,0.0
2025/07/05/17:48:34.075048,9741,1751712514,80147008,base_link,69.17,0.0
2025/07/05/17:48:34.175845,9742,1751712514,181147008,base_link,69.17,0.0
2025/07/05/17:48:34.274578,9743,1751712514,280147008,base_link,69.17,0.0
2025/07/05/17:48:34.394429,9744,1751712514,402147008,base_link,69.17,0.0
2025/07/05/17:48:34.575102,9745,1751712514,581147008,base_link,69.17,0.0
2025/07/05/17:48:34.675286,9746,1751712514,681147008,base_link,69.17,0.0
2025/07/05/17:48:34.776009,9747,1751712514,781147008,base_link,69.17,0.0
2025/07/05/17:48:34.853467,9748,1751712514,860147008,base_link,69.17,0.0
2025/07/05/17:48:34.995182,9749,1751712515,2147008,base_link,69.17,0.0
2025/07/05/17:48:35.075047,9750,1751712515,81147008,base_link,69.17,0.0
2025/07/05/17:48:35.175406,9751,1751712515,180147008,base_link,69.17,0.0
2025/07/05/17:48:35.274984,9752,1751712515,280147008,base_link,69.17,0.0
2025/07/05/17:48:35.415506,9753,1751712515,422147008,base_link,69.18,0.0
2025/07/05/17:48:35.574738,9754,1751712515,581147008,base_link,69.18,0.0
2025/07/05/17:48:35.675676,9755,1751712515,681147008,base_link,69.18,0.0
2025/07/05/17:48:35.774760,9756,1751712515,780147008,base_link,69.18,0.0
2025/07/05/17:48:35.874691,9757,1751712515,880147008,base_link,69.18,0.0
2025/07/05/17:48:35.994157,9758,1751712516,1147008,base_link,69.18,0.0
2025/07/05/17:48:36.114710,9759,1751712516,121147008,base_link,69.18,0.0
2025/07/05/17:48:36.214948,9760,1751712516,222147008,base_link,69.18,0.0
2025/07/05/17:48:36.294406,9761,1751712516,302147008,base_link,69.18,0.0
2025/07/05/17:48:36.436023,9762,1751712516,443147008,base_link,69.18,0.0
2025/07/05/17:48:36.594000,9763,1751712516,601147008,base_link,69.18,0.0
2025/07/05/17:48:36.674371,9764,1751712516,681147008,base_link,69.18,0.0
2025/07/05/17:48:36.794747,9765,1751712516,802147008,base_link,69.18,0.0
2025/07/05/17:48:36.894764,9766,1751712516,901147008,base_link,69.18,0.0
2025/07/05/17:48:36.995038,9767,1751712517,2147008,base_link,69.18,0.0
2025/07/05/17:48:37.094095,9768,1751712517,102147008,base_link,69.18,0.0
2025/07/05/17:48:37.195061,9769,1751712517,202147008,base_link,69.18,0.0
2025/07/05/17:48:37.274786,9770,1751712517,280147008,base_link,69.18,0.0
2025/07/05/17:48:37.394257,9771,1751712517,401147008,base_link,69.18,0.0
2025/07/05/17:48:37.553504,9772,1751712517,560147008,base_link,69.18,0.0
2025/07/05/17:48:37.655277,9773,1751712517,660147008,base_link,69.18,0.0
2025/07/05/17:48:37.753019,9774,1751712517,760147008,base_link,69.18,0.0
2025/07/05/17:48:37.853201,9775,1751712517,860147008,base_link,69.18,0.0
2025/07/05/17:48:37.994688,9776,1751712518,1147008,base_link,69.18,0.0
2025/07/05/17:48:38.075154,9777,1751712518,80147008,base_link,69.18,0.0
2025/07/05/17:48:38.174978,9778,1751712518,180147008,base_link,69.18,0.0
2025/07/05/17:48:38.275505,9779,1751712518,281147008,base_link,69.19,0.0
2025/07/05/17:48:38.414768,9780,1751712518,422147008,base_link,69.19,0.0
2025/07/05/17:48:38.574387,9781,1751712518,581147008,base_link,69.18,0.0
2025/07/05/17:48:38.675433,9782,1751712518,681147008,base_link,69.19,0.0
2025/07/05/17:48:38.774746,9783,1751712518,780147008,base_link,69.19,0.0
2025/07/05/17:48:38.874421,9784,1751712518,880147008,base_link,69.19,0.0
2025/07/05/17:48:38.994566,9785,1751712519,2147008,base_link,69.19,0.0
2025/07/05/17:48:39.075405,9786,1751712519,80147008,base_link,69.19,0.0
2025/07/05/17:48:39.193807,9787,1751712519,201147008,base_link,69.19,0.0
2025/07/05/17:48:39.274876,9788,1751712519,280147008,base_link,69.19,0.0
2025/07/05/17:48:39.375155,9789,1751712519,381147008,base_link,69.19,0.0
2025/07/05/17:48:39.553695,9790,1751712519,560147008,base_link,69.19,0.0
2025/07/05/17:48:39.654612,9791,1751712519,660147008,base_link,69.19,0.0
2025/07/05/17:48:39.754082,9792,1751712519,760147008,base_link,69.19,0.0
2025/07/05/17:48:39.836358,9793,1751712519,844147008,base_link,69.19,0.0
2025/07/05/17:48:39.953410,9794,1751712519,960147008,base_link,69.19,0.0
2025/07/05/17:48:40.036508,9795,1751712520,44147008,base_link,69.19,0.0
2025/07/05/17:48:40.155820,9796,1751712520,160147008,base_link,69.19,0.0
2025/07/05/17:48:40.255052,9797,1751712520,260147008,base_link,69.19,0.0
2025/07/05/17:48:40.333016,9798,1751712520,340147008,base_link,69.19,0.0
2025/07/05/17:48:40.494869,9799,1751712520,502147008,base_link,69.19,0.0
2025/07/05/17:48:40.594328,9800,1751712520,602147008,base_link,69.19,0.0
2025/07/05/17:48:40.674227,9801,1751712520,681147008,base_link,69.19,0.0
2025/07/05/17:48:40.775685,9802,1751712520,780147008,base_link,69.2,0.0
2025/07/05/17:48:40.874965,9803,1751712520,880147008,base_link,69.19,0.0
2025/07/05/17:48:40.994936,9804,1751712521,2147008,base_link,69.19,0.0
2025/07/05/17:48:41.074847,9805,1751712521,81147008,base_link,69.19,0.0
2025/07/05/17:48:41.175192,9806,1751712521,180147008,base_link,69.19,0.0
2025/07/05/17:48:41.274992,9807,1751712521,281147008,base_link,69.19,0.0
2025/07/05/17:48:41.417900,9808,1751712521,424147008,base_link,69.19,0.0
2025/07/05/17:48:41.574289,9809,1751712521,581147008,base_link,69.19,0.0
2025/07/05/17:48:41.675336,9810,1751712521,681147008,base_link,69.19,0.0
2025/07/05/17:48:41.775363,9811,1751712521,780147008,base_link,69.19,0.0
2025/07/05/17:48:41.875136,9812,1751712521,881147008,base_link,69.2,0.0
2025/07/05/17:48:41.995002,9813,1751712522,2147008,base_link,69.19,0.0
2025/07/05/17:48:42.074385,9814,1751712522,80147008,base_link,69.19,0.0
2025/07/05/17:48:42.154054,9815,1751712522,160147008,base_link,69.19,0.0
2025/07/05/17:48:42.253561,9816,1751712522,260147008,base_link,69.2,0.0
2025/07/05/17:48:42.354086,9817,1751712522,360147008,base_link,69.2,0.0
2025/07/05/17:48:42.494895,9818,1751712522,501147008,base_link,69.2,0.0
2025/07/05/17:48:42.595387,9819,1751712522,602147008,base_link,69.2,0.0
2025/07/05/17:48:42.694152,9820,1751712522,701147008,base_link,69.2,0.0
2025/07/05/17:48:42.795139,9821,1751712522,802147008,base_link,69.2,0.0
2025/07/05/17:48:42.893926,9822,1751712522,902147008,base_link,69.2,0.0
2025/07/05/17:48:43.014046,9823,1751712523,21147008,base_link,69.2,0.0
2025/07/05/17:48:43.093967,9824,1751712523,101147008,base_link,69.2,0.0
2025/07/05/17:48:43.194637,9825,1751712523,202147008,base_link,69.2,0.0
2025/07/05/17:48:43.275821,9826,1751712523,280147008,base_link,69.2,0.0
2025/07/05/17:48:43.395011,9827,1751712523,402147008,base_link,69.2,0.0
2025/07/05/17:48:43.594804,9828,1751712523,602147008,base_link,69.2,0.0
2025/07/05/17:48:43.693833,9829,1751712523,702147008,base_link,69.2,0.0
2025/07/05/17:48:43.794757,9830,1751712523,802147008,base_link,69.2,0.0
2025/07/05/17:48:43.916059,9831,1751712523,922147008,base_link,69.2,0.0
2025/07/05/17:48:44.035764,9832,1751712524,43147008,base_link,69.2,0.0
2025/07/05/17:48:44.114926,9833,1751712524,121147008,base_link,69.2,0.0
2025/07/05/17:48:44.195494,9834,1751712524,202147008,base_link,69.2,0.0
2025/07/05/17:48:44.293816,9835,1751712524,301147008,base_link,69.2,0.0
2025/07/05/17:48:44.475954,9836,1751712524,480147008,base_link,69.2,0.0
2025/07/05/17:48:44.594453,9837,1751712524,602147008,base_link,69.2,0.0
2025/07/05/17:48:44.674477,9838,1751712524,681147008,base_link,69.2,0.0
2025/07/05/17:48:44.774728,9839,1751712524,780147008,base_link,69.2,0.0
2025/07/05/17:48:44.894043,9840,1751712524,901147008,base_link,69.2,0.0
2025/07/05/17:48:44.995103,9841,1751712525,2147008,base_link,69.2,0.0
2025/07/05/17:48:45.074450,9842,1751712525,80147008,base_link,69.2,0.0
2025/07/05/17:48:45.174848,9843,1751712525,181147008,base_link,69.2,0.0
2025/07/05/17:48:45.252946,9844,1751712525,260147008,base_link,69.2,0.0
2025/07/05/17:48:45.352836,9845,1751712525,360147008,base_link,69.2,0.0
2025/07/05/17:48:45.532963,9846,1751712525,540147008,base_link,69.2,0.0
2025/07/05/17:48:45.632777,9847,1751712525,640147008,base_link,69.2,0.0
2025/07/05/17:48:45.715245,9848,1751712525,721147008,base_link,69.21,0.0
2025/07/05/17:48:45.795574,9849,1751712525,803147008,base_link,69.21,0.0
2025/07/05/17:48:45.894676,9850,1751712525,902147008,base_link,69.21,0.0
2025/07/05/17:48:45.994784,9851,1751712526,2147008,base_link,69.21,0.0
2025/07/05/17:48:46.093923,9852,1751712526,101147008,base_link,69.21,0.0
2025/07/05/17:48:46.194333,9853,1751712526,202147008,base_link,69.2,0.0
2025/07/05/17:48:46.274739,9854,1751712526,280147008,base_link,69.2,0.0
2025/07/05/17:48:46.393832,9855,1751712526,401147008,base_link,69.21,0.0
2025/07/05/17:48:46.574850,9856,1751712526,580147008,base_link,69.21,0.0
2025/07/05/17:48:46.675708,9857,1751712526,681147008,base_link,69.21,0.0
2025/07/05/17:48:46.794402,9858,1751712526,802147008,base_link,69.2,0.0
2025/07/05/17:48:46.874495,9859,1751712526,881147008,base_link,69.2,0.0
2025/07/05/17:48:46.993821,9860,1751712527,1147008,base_link,69.21,0.0
2025/07/05/17:48:47.094431,9861,1751712527,102147008,base_link,69.21,0.0
2025/07/05/17:48:47.174286,9862,1751712527,180147008,base_link,69.21,0.0
2025/07/05/17:48:47.274966,9863,1751712527,280147008,base_link,69.21,0.0
2025/07/05/17:48:47.418780,9864,1751712527,424147008,base_link,69.21,0.0
2025/07/05/17:48:47.594054,9865,1751712527,601147008,base_link,69.21,0.0
2025/07/05/17:48:47.673002,9866,1751712527,680147008,base_link,69.21,0.0
2025/07/05/17:48:47.775133,9867,1751712527,781147008,base_link,69.21,0.0
2025/07/05/17:48:47.875361,9868,1751712527,881147008,base_link,69.21,0.0
2025/07/05/17:48:47.993998,9869,1751712528,2147008,base_link,69.21,0.0
2025/07/05/17:48:48.094516,9870,1751712528,102147008,base_link,69.21,0.0
2025/07/05/17:48:48.174317,9871,1751712528,181147008,base_link,69.21,0.0
2025/07/05/17:48:48.274850,9872,1751712528,281147008,base_link,69.22,0.0
2025/07/05/17:48:48.374764,9873,1751712528,380147008,base_link,69.21,0.0
2025/07/05/17:48:48.532548,9874,1751712528,541147008,base_link,69.21,0.0
2025/07/05/17:48:48.653496,9875,1751712528,660147008,base_link,69.21,0.0
2025/07/05/17:48:48.753353,9876,1751712528,761147008,base_link,69.21,0.0
2025/07/05/17:48:48.854797,9877,1751712528,860147008,base_link,69.21,0.0
2025/07/05/17:48:48.953197,9878,1751712528,960147008,base_link,69.21,0.0
2025/07/05/17:48:49.036463,9879,1751712529,44147008,base_link,69.21,0.0
2025/07/05/17:48:49.132161,9880,1751712529,140147008,base_link,69.21,0.0
2025/07/05/17:48:49.216746,9881,1751712529,224147008,base_link,69.22,0.0
2025/07/05/17:48:49.314848,9882,1751712529,321147008,base_link,69.22,0.0
2025/07/05/17:48:49.395423,9883,1751712529,403147008,base_link,69.22,0.0
2025/07/05/17:48:49.574768,9884,1751712529,580147008,base_link,69.21,0.0
2025/07/05/17:48:49.674863,9885,1751712529,681147008,base_link,69.21,0.0
2025/07/05/17:48:49.794043,9886,1751712529,801147008,base_link,69.22,0.0
2025/07/05/17:48:49.874640,9887,1751712529,881147008,base_link,69.22,0.0
2025/07/05/17:48:49.994250,9888,1751712530,2147008,base_link,69.22,0.0
2025/07/05/17:48:50.074393,9889,1751712530,80147008,base_link,69.22,0.0
2025/07/05/17:48:50.174315,9890,1751712530,180147008,base_link,69.22,0.0
2025/07/05/17:48:50.235502,9891,1751712530,243147008,base_link,69.22,0.0
2025/07/05/17:48:50.353043,9892,1751712530,360147008,base_link,69.22,0.0
2025/07/05/17:48:50.532506,9893,1751712530,540147008,base_link,69.22,0.0
2025/07/05/17:48:50.635290,9894,1751712530,643147008,base_link,69.22,0.0
2025/07/05/17:48:50.714632,9895,1751712530,721147008,base_link,69.22,0.0
2025/07/05/17:48:50.814046,9896,1751712530,822147008,base_link,69.22,0.0
2025/07/05/17:48:50.893375,9897,1751712530,901147008,base_link,69.22,0.0
2025/07/05/17:48:51.015395,9898,1751712531,22147008,base_link,69.22,0.0
2025/07/05/17:48:51.093836,9899,1751712531,101147008,base_link,69.22,0.0
2025/07/05/17:48:51.194471,9900,1751712531,202147008,base_link,69.22,0.0
2025/07/05/17:48:51.274705,9901,1751712531,280147008,base_link,69.22,0.0
2025/07/05/17:48:51.375566,9902,1751712531,380147008,base_link,69.22,0.0
2025/07/05/17:48:51.553117,9903,1751712531,560147008,base_link,69.22,0.0
2025/07/05/17:48:51.652609,9904,1751712531,660147008,base_link,69.22,0.0
2025/07/05/17:48:51.732173,9905,1751712531,740147008,base_link,69.22,0.0
2025/07/05/17:48:51.816606,9906,1751712531,824147008,base_link,69.22,0.0
2025/07/05/17:48:51.913456,9907,1751712531,921147008,base_link,69.22,0.0
2025/07/05/17:48:52.033060,9908,1751712532,40147008,base_link,69.22,0.0
2025/07/05/17:48:52.132432,9909,1751712532,140147008,base_link,69.22,0.0
2025/07/05/17:48:52.214656,9910,1751712532,221147008,base_link,69.22,0.0
2025/07/05/17:48:52.293527,9911,1751712532,301147008,base_link,69.23,0.0
2025/07/05/17:48:52.453808,9912,1751712532,460147008,base_link,69.22,0.0
2025/07/05/17:48:52.574713,9913,1751712532,580147008,base_link,69.22,0.0
2025/07/05/17:48:52.675235,9914,1751712532,681147008,base_link,69.23,0.0
2025/07/05/17:48:52.794608,9915,1751712532,802147008,base_link,69.22,0.0
2025/07/05/17:48:52.874712,9916,1751712532,880147008,base_link,69.22,0.0
2025/07/05/17:48:52.994058,9917,1751712533,2147008,base_link,69.23,0.0
2025/07/05/17:48:53.093544,9918,1751712533,101147008,base_link,69.23,0.0
2025/07/05/17:48:53.193465,9919,1751712533,201147008,base_link,69.22,0.0
2025/07/05/17:48:53.274689,9920,1751712533,280147008,base_link,69.22,0.0
2025/07/05/17:48:53.419106,9921,1751712533,424147008,base_link,69.23,0.0
2025/07/05/17:48:53.574419,9922,1751712533,581147008,base_link,69.23,0.0
2025/07/05/17:48:53.693662,9923,1751712533,701147008,base_link,69.23,0.0
2025/07/05/17:48:53.774794,9924,1751712533,780147008,base_link,69.23,0.0
2025/07/05/17:48:53.874834,9925,1751712533,881147008,base_link,69.23,0.0
2025/07/05/17:48:53.994373,9926,1751712534,2147008,base_link,69.23,0.0
2025/07/05/17:48:54.074373,9927,1751712534,80147008,base_link,69.23,0.0
2025/07/05/17:48:54.174270,9928,1751712534,181147008,base_link,69.23,0.0
2025/07/05/17:48:54.274613,9929,1751712534,281147008,base_link,69.23,0.0
2025/07/05/17:48:54.374494,9930,1751712534,380147008,base_link,69.23,0.0
2025/07/05/17:48:54.553103,9931,1751712534,560147008,base_link,69.23,0.0
2025/07/05/17:48:54.652825,9932,1751712534,660147008,base_link,69.23,0.0
2025/07/05/17:48:54.752913,9933,1751712534,760147008,base_link,69.23,0.0
2025/07/05/17:48:54.853770,9934,1751712534,860147008,base_link,69.22,0.0
2025/07/05/17:48:54.953298,9935,1751712534,960147008,base_link,69.23,0.0
2025/07/05/17:48:55.014298,9936,1751712535,22147008,base_link,69.23,0.0
2025/07/05/17:48:55.113350,9937,1751712535,121147008,base_link,69.23,0.0
2025/07/05/17:48:55.194873,9938,1751712535,202147008,base_link,69.23,0.0
2025/07/05/17:48:55.293386,9939,1751712535,301147008,base_link,69.23,0.0
2025/07/05/17:48:55.394923,9940,1751712535,402147008,base_link,69.23,0.0
2025/07/05/17:48:55.574517,9941,1751712535,580147008,base_link,69.24,0.0
2025/07/05/17:48:55.674747,9942,1751712535,681147008,base_link,69.23,0.0
2025/07/05/17:48:55.774450,9943,1751712535,780147008,base_link,69.24,0.0
2025/07/05/17:48:55.852738,9944,1751712535,860147008,base_link,69.24,0.0
2025/07/05/17:48:55.994134,9945,1751712536,1147008,base_link,69.23,0.0
2025/07/05/17:48:56.074734,9946,1751712536,81147008,base_link,69.23,0.0
2025/07/05/17:48:56.174321,9947,1751712536,180147008,base_link,69.24,0.0
2025/07/05/17:48:56.253994,9948,1751712536,260147008,base_link,69.23,0.0
2025/07/05/17:48:56.352995,9949,1751712536,360147008,base_link,69.24,0.0
2025/07/05/17:48:56.513227,9950,1751712536,521147008,base_link,69.24,0.0
2025/07/05/17:48:56.593578,9951,1751712536,601147008,base_link,69.24,0.0
2025/07/05/17:48:56.693650,9952,1751712536,701147008,base_link,69.24,0.0
2025/07/05/17:48:56.793450,9953,1751712536,801147008,base_link,69.24,0.0
2025/07/05/17:48:56.873921,9954,1751712536,881147008,base_link,69.24,0.0
2025/07/05/17:48:56.953371,9955,1751712536,960147008,base_link,69.24,0.0
2025/07/05/17:48:57.054618,9956,1751712537,60147008,base_link,69.24,0.0
2025/07/05/17:48:57.153112,9957,1751712537,160147008,base_link,69.24,0.0
2025/07/05/17:48:57.254903,9958,1751712537,260147008,base_link,69.24,0.0
2025/07/05/17:48:57.353592,9959,1751712537,360147008,base_link,69.24,0.0
2025/07/05/17:48:57.532635,9960,1751712537,541147008,base_link,69.24,0.0
2025/07/05/17:48:57.655475,9961,1751712537,663147008,base_link,69.24,0.0
2025/07/05/17:48:57.753249,9962,1751712537,760147008,base_link,69.24,0.0
2025/07/05/17:48:57.835742,9963,1751712537,844147008,base_link,69.24,0.0
2025/07/05/17:48:57.952185,9964,1751712537,960147008,base_link,69.24,0.0
2025/07/05/17:48:58.054863,9965,1751712538,60147008,base_link,69.24,0.0
2025/07/05/17:48:58.151938,9966,1751712538,160147008,base_link,69.24,0.0
2025/07/05/17:48:58.251874,9967,1751712538,260147008,base_link,69.24,0.0
2025/07/05/17:48:58.351913,9968,1751712538,360147008,base_link,69.24,0.0
2025/07/05/17:48:58.532217,9969,1751712538,541147008,base_link,69.24,0.0
2025/07/05/17:48:58.634766,9970,1751712538,643147008,base_link,69.24,0.0
2025/07/05/17:48:58.712875,9971,1751712538,721147008,base_link,69.24,0.0
2025/07/05/17:48:58.792897,9972,1751712538,802147008,base_link,69.24,0.0
2025/07/05/17:48:58.912198,9973,1751712538,921147008,base_link,69.24,0.0
2025/07/05/17:48:59.012916,9974,1751712539,21147008,base_link,69.24,0.0
2025/07/05/17:48:59.093005,9975,1751712539,102147008,base_link,69.24,0.0
2025/07/05/17:48:59.193127,9976,1751712539,201147008,base_link,69.24,0.0
2025/07/05/17:48:59.273000,9977,1751712539,280147008,base_link,69.24,0.0
2025/07/05/17:48:59.415301,9978,1751712539,422147008,base_link,69.24,0.0
2025/07/05/17:48:59.593484,9979,1751712539,601147008,base_link,69.25,0.0
2025/07/05/17:48:59.674297,9980,1751712539,681147008,base_link,69.25,0.0
2025/07/05/17:48:59.771949,9981,1751712539,780147008,base_link,69.25,0.0
2025/07/05/17:48:59.893873,9982,1751712539,901147008,base_link,69.25,0.0
2025/07/05/17:49:00.014142,9983,1751712540,21147008,base_link,69.25,0.0
2025/07/05/17:49:00.095164,9984,1751712540,102147008,base_link,69.24,0.0
2025/07/05/17:49:00.193156,9985,1751712540,202147008,base_link,69.25,0.0
2025/07/05/17:49:00.294123,9986,1751712540,302147008,base_link,69.25,0.0
2025/07/05/17:49:00.432691,9987,1751712540,441147008,base_link,69.24,0.0
2025/07/05/17:49:00.572934,9988,1751712540,581147008,base_link,69.25,0.0
2025/07/05/17:49:00.674935,9989,1751712540,681147008,base_link,69.25,0.0
2025/07/05/17:49:00.793270,9990,1751712540,801147008,base_link,69.25,0.0
2025/07/05/17:49:00.894680,9991,1751712540,902147008,base_link,69.25,0.0
2025/07/05/17:49:00.993443,9992,1751712541,1147008,base_link,69.25,0.0
2025/07/05/17:49:01.072301,9993,1751712541,81147008,base_link,69.25,0.0
2025/07/05/17:49:01.174693,9994,1751712541,181147008,base_link,69.25,0.0
2025/07/05/17:49:01.274080,9995,1751712541,280147008,base_link,69.25,0.0
2025/07/05/17:49:01.393039,9996,1751712541,402147008,base_link,69.25,0.0
2025/07/05/17:49:01.571947,9997,1751712541,580147008,base_link,69.25,0.0
2025/07/05/17:49:01.674830,9998,1751712541,681147008,base_link,69.25,0.0
2025/07/05/17:49:01.754093,9999,1751712541,760147008,base_link,69.25,0.0
2025/07/05/17:49:01.851953,10000,1751712541,860147008,base_link,69.25,0.0
2025/07/05/17:49:01.973686,10001,1751712541,981147008,base_link,69.26,0.0
2025/07/05/17:49:02.074730,10002,1751712542,81147008,base_link,69.25,0.0
2025/07/05/17:49:02.173984,10003,1751712542,181147008,base_link,69.25,0.0
2025/07/05/17:49:02.275318,10004,1751712542,281147008,base_link,69.25,0.0
2025/07/05/17:49:02.352210,10005,1751712542,360147008,base_link,69.25,0.0
2025/07/05/17:49:02.513139,10006,1751712542,521147008,base_link,69.25,0.0
2025/07/05/17:49:02.613616,10007,1751712542,622147008,base_link,69.25,0.0
2025/07/05/17:49:02.692639,10008,1751712542,701147008,base_link,69.25,0.0
2025/07/05/17:49:02.771553,10009,1751712542,780147008,base_link,69.25,0.0
2025/07/05/17:49:02.875155,10010,1751712542,880147008,base_link,69.25,0.0
2025/07/05/17:49:02.992976,10011,1751712543,1147008,base_link,69.25,0.0
2025/07/05/17:49:03.072786,10012,1751712543,80147008,base_link,69.25,0.0
2025/07/05/17:49:03.193034,10013,1751712543,201147008,base_link,69.26,0.0
2025/07/05/17:49:03.274408,10014,1751712543,281147008,base_link,69.26,0.0
2025/07/05/17:49:03.374945,10015,1751712543,381147008,base_link,69.25,0.0
2025/07/05/17:49:03.552254,10016,1751712543,560147008,base_link,69.26,0.0
2025/07/05/17:49:03.652127,10017,1751712543,660147008,base_link,69.26,0.0
