time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:48:13.395910,9542,1751712493,381147008,/wgs84,3,-72871457,1127959592,21670,57,89,120,11784,21,38999,1238,1948,537,0,0,255,4294967295
2025/07/05/17:48:13.574255,9543,1751712493,381147008,/wgs84,3,-72871457,1127959592,21670,57,89,120,11784,21,38999,1238,1948,537,0,0,255,4294967295
2025/07/05/17:48:13.695081,9544,1751712493,581147008,/wgs84,3,-72871468,1127959614,21690,57,89,124,11565,21,39020,1240,1934,428,0,0,255,4294967295
2025/07/05/17:48:13.795764,9545,1751712493,781147008,/wgs84,3,-72871474,1127959636,21700,57,89,122,11452,21,39029,1238,1919,380,0,0,255,4294967295
2025/07/05/17:48:13.874331,9546,1751712493,781147008,/wgs84,3,-72871474,1127959636,21700,57,89,122,11452,21,39029,1238,1919,380,0,0,255,4294967295
2025/07/05/17:48:13.996017,9547,1751712493,981147008,/wgs84,3,-72871483,1127959659,21800,56,87,134,11601,22,39129,1233,1910,352,0,0,255,4294967295
2025/07/05/17:48:14.095354,9548,1751712493,981147008,/wgs84,3,-72871483,1127959659,21800,56,87,134,11601,22,39129,1233,1910,352,0,0,255,4294967295
2025/07/05/17:48:14.173844,9549,1751712493,981147008,/wgs84,3,-72871483,1127959659,21800,56,87,134,11601,22,39129,1233,1910,352,0,0,255,4294967295
2025/07/05/17:48:14.254615,9550,1751712494,181147008,/wgs84,3,-72871490,1127959683,21750,57,87,139,10493,21,39079,1228,1890,342,0,0,255,4294967295
2025/07/05/17:48:14.354120,9551,1751712494,181147008,/wgs84,3,-72871490,1127959683,21750,57,87,139,10493,21,39079,1228,1890,342,0,0,255,4294967295
2025/07/05/17:48:14.515300,9552,1751712494,381147008,/wgs84,3,-72871489,1127959709,21720,58,90,131,9989,21,39049,1225,1877,353,0,0,255,4294967295
2025/07/05/17:48:14.617624,9553,1751712494,581147008,/wgs84,3,-72871488,1127959732,21600,59,92,137,9481,20,38929,1220,1869,323,0,0,255,4294967295
2025/07/05/17:48:14.695553,9554,1751712494,581147008,/wgs84,3,-72871488,1127959732,21600,59,92,137,9481,20,38929,1220,1869,323,0,0,255,4294967295
2025/07/05/17:48:14.796259,9555,1751712494,781147008,/wgs84,3,-72871487,1127959758,21720,59,92,132,9347,20,39049,1214,1856,298,0,0,255,4294967295
2025/07/05/17:48:14.874716,9556,1751712494,781147008,/wgs84,3,-72871487,1127959758,21720,59,92,132,9347,20,39049,1214,1856,298,0,0,255,4294967295
2025/07/05/17:48:14.995666,9557,1751712494,981147008,/wgs84,3,-72871492,1127959783,21700,58,90,133,10447,21,39029,1208,1842,367,0,0,255,4294967295
2025/07/05/17:48:15.074321,9558,1751712494,981147008,/wgs84,3,-72871492,1127959783,21700,58,90,133,10447,21,39029,1208,1842,367,0,0,255,4294967295
2025/07/05/17:48:15.174056,9559,1751712494,981147008,/wgs84,3,-72871492,1127959783,21700,58,90,133,10447,21,39029,1208,1842,367,0,0,255,4294967295
2025/07/05/17:48:15.295197,9560,1751712495,181147008,/wgs84,3,-72871500,1127959808,21760,56,87,153,10924,22,39089,1202,1828,363,0,0,255,4294967295
2025/07/05/17:48:15.374086,9561,1751712495,181147008,/wgs84,3,-72871500,1127959808,21760,56,87,153,10924,22,39089,1202,1828,363,0,0,255,4294967295
2025/07/05/17:48:15.554183,9562,1751712495,381147008,/wgs84,3,-72871504,1127959833,21900,56,87,121,10634,22,39229,1196,1818,310,0,0,255,4294967295
2025/07/05/17:48:15.654705,9563,1751712495,581147008,/wgs84,3,-72871508,1127959857,21950,58,90,147,10344,21,39279,1190,1808,327,0,0,255,4294967295
2025/07/05/17:48:15.734033,9564,1751712495,581147008,/wgs84,3,-72871508,1127959857,21950,58,90,147,10344,21,39279,1190,1808,327,0,0,255,4294967295
2025/07/05/17:48:15.834013,9565,1751712495,781147008,/wgs84,3,-72871512,1127959883,22070,56,87,150,10187,22,39399,1183,1796,294,0,0,255,4294967295
2025/07/05/17:48:15.914583,9566,1751712495,781147008,/wgs84,3,-72871512,1127959883,22070,56,87,150,10187,22,39399,1183,1796,294,0,0,255,4294967295
2025/07/05/17:48:16.017847,9567,1751712495,981147008,/wgs84,3,-72871514,1127959906,22190,56,87,134,9814,22,39519,1173,1785,260,0,0,255,4294967295
2025/07/05/17:48:16.095311,9568,1751712495,981147008,/wgs84,3,-72871514,1127959906,22190,56,87,134,9814,22,39519,1173,1785,260,0,0,255,4294967295
2025/07/05/17:48:16.195943,9569,1751712496,181147008,/wgs84,3,-72871517,1127959927,22190,56,87,148,9961,22,39519,1165,1772,298,0,0,255,4294967295
2025/07/05/17:48:16.274067,9570,1751712496,181147008,/wgs84,3,-72871517,1127959927,22190,56,87,148,9961,22,39519,1165,1772,298,0,0,255,4294967295
2025/07/05/17:48:16.396431,9571,1751712496,381147008,/wgs84,3,-72871519,1127959951,22310,56,87,140,10104,22,39639,1158,1761,306,0,0,255,4294967295
2025/07/05/17:48:16.515390,9572,1751712496,381147008,/wgs84,3,-72871519,1127959951,22310,56,87,140,10104,22,39639,1158,1761,306,0,0,255,4294967295
2025/07/05/17:48:16.617991,9573,1751712496,581147008,/wgs84,3,-72871523,1127959973,22330,58,90,137,10455,21,39659,1150,1750,302,0,0,255,4294967295
2025/07/05/17:48:16.694493,9574,1751712496,581147008,/wgs84,3,-72871523,1127959973,22330,58,90,137,10455,21,39659,1150,1750,302,0,0,255,4294967295
2025/07/05/17:48:16.795208,9575,1751712496,781147008,/wgs84,3,-72871531,1127959993,22270,56,87,136,10939,22,39599,1144,1740,345,0,0,255,4294967295
2025/07/05/17:48:16.874050,9576,1751712496,781147008,/wgs84,3,-72871531,1127959993,22270,56,87,136,10939,22,39599,1144,1740,345,0,0,255,4294967295
2025/07/05/17:48:16.995655,9577,1751712496,981147008,/wgs84,3,-72871540,1127960014,22310,56,87,143,11438,22,39639,1135,1728,302,0,0,255,4294967295
2025/07/05/17:48:17.095598,9578,1751712496,981147008,/wgs84,3,-72871540,1127960014,22310,56,87,143,11438,22,39639,1135,1728,302,0,0,255,4294967295
2025/07/05/17:48:17.195046,9579,1751712496,981147008,/wgs84,3,-72871540,1127960014,22310,56,87,143,11438,22,39639,1135,1728,302,0,0,255,4294967295
2025/07/05/17:48:17.274024,9580,1751712497,181147008,/wgs84,3,-72871548,1127960035,22350,58,90,137,11224,21,39679,1126,1718,295,0,0,255,4294967295
2025/07/05/17:48:17.354100,9581,1751712497,181147008,/wgs84,3,-72871548,1127960035,22350,58,90,137,11224,21,39679,1126,1718,295,0,0,255,4294967295
2025/07/05/17:48:17.515204,9582,1751712497,381147008,/wgs84,3,-72871554,1127960059,22300,58,90,154,10963,21,39630,1116,1709,255,0,0,255,4294967295
2025/07/05/17:48:17.617576,9583,1751712497,581147008,/wgs84,3,-72871557,1127960081,22300,58,90,148,10785,21,39629,1105,1698,237,0,0,255,4294967295
2025/07/05/17:48:17.694746,9584,1751712497,581147008,/wgs84,3,-72871557,1127960081,22300,58,90,148,10785,21,39629,1105,1698,237,0,0,255,4294967295
2025/07/05/17:48:17.774636,9585,1751712497,581147008,/wgs84,3,-72871557,1127960081,22300,58,90,148,10785,21,39629,1105,1698,237,0,0,255,4294967295
2025/07/05/17:48:17.894701,9586,1751712497,781147008,/wgs84,3,-72871563,1127960102,22320,58,90,137,11369,21,39649,1095,1687,275,0,0,255,4294967295
2025/07/05/17:48:17.996228,9587,1751712497,981147008,/wgs84,3,-72871572,1127960122,22330,58,90,151,11783,21,39659,1087,1678,271,0,0,255,4294967295
2025/07/05/17:48:18.073919,9588,1751712497,981147008,/wgs84,3,-72871572,1127960122,22330,58,90,151,11783,21,39659,1087,1678,271,0,0,255,4294967295
2025/07/05/17:48:18.195400,9589,1751712498,181147008,/wgs84,3,-72871583,1127960146,22260,58,90,147,11735,21,39589,1080,1668,296,0,0,255,4294967295
2025/07/05/17:48:18.294946,9590,1751712498,181147008,/wgs84,3,-72871583,1127960146,22260,58,90,147,11735,21,39589,1080,1668,296,0,0,255,4294967295
2025/07/05/17:48:18.373535,9591,1751712498,181147008,/wgs84,3,-72871583,1127960146,22260,58,90,147,11735,21,39589,1080,1668,296,0,0,255,4294967295
2025/07/05/17:48:18.554200,9592,1751712498,381147008,/wgs84,3,-72871592,1127960167,22190,58,90,141,11598,21,39519,1074,1659,316,0,0,255,4294967295
2025/07/05/17:48:18.653871,9593,1751712498,581147008,/wgs84,3,-72871602,1127960192,22170,58,90,149,11239,21,39499,1068,1653,305,0,0,255,4294967295
2025/07/05/17:48:18.773715,9594,1751712498,581147008,/wgs84,3,-72871602,1127960192,22170,58,90,149,11239,21,39499,1068,1653,305,0,0,255,4294967295
2025/07/05/17:48:18.853808,9595,1751712498,781147008,/wgs84,3,-72871608,1127960218,22200,58,90,155,10716,21,39529,1063,1646,315,0,0,255,4294967295
2025/07/05/17:48:18.953965,9596,1751712498,781147008,/wgs84,3,-72871608,1127960218,22200,58,90,155,10716,21,39529,1063,1646,315,0,0,255,4294967295
2025/07/05/17:48:19.074619,9597,1751712498,981147008,/wgs84,3,-72871613,1127960247,22120,58,90,145,10441,21,39449,1060,1639,348,0,0,255,4294967295
2025/07/05/17:48:19.154114,9598,1751712498,981147008,/wgs84,3,-72871613,1127960247,22120,58,90,145,10441,21,39449,1060,1639,348,0,0,255,4294967295
2025/07/05/17:48:19.253847,9599,1751712499,181147008,/wgs84,3,-72871620,1127960276,22080,58,90,142,10249,21,39409,1053,1632,267,0,0,255,4294967295
2025/07/05/17:48:19.353890,9600,1751712499,181147008,/wgs84,3,-72871620,1127960276,22080,58,90,142,10249,21,39409,1053,1632,267,0,0,255,4294967295
2025/07/05/17:48:19.515291,9601,1751712499,381147008,/wgs84,3,-72871631,1127960303,22000,58,90,139,10666,21,39329,1046,1625,270,0,0,255,4294967295
2025/07/05/17:48:19.617311,9602,1751712499,581147008,/wgs84,3,-72871643,1127960330,21950,58,90,160,11018,21,39279,1040,1615,294,0,0,255,4294967295
2025/07/05/17:48:19.694737,9603,1751712499,581147008,/wgs84,3,-72871643,1127960330,21950,58,90,160,11018,21,39279,1040,1615,294,0,0,255,4294967295
2025/07/05/17:48:19.795648,9604,1751712499,781147008,/wgs84,3,-72871653,1127960355,21910,58,90,144,10954,21,39239,1034,1606,296,0,0,255,4294967295
2025/07/05/17:48:19.873867,9605,1751712499,781147008,/wgs84,3,-72871653,1127960355,21910,58,90,144,10954,21,39239,1034,1606,296,0,0,255,4294967295
2025/07/05/17:48:19.996687,9606,1751712499,981147008,/wgs84,3,-72871659,1127960380,21870,58,90,153,10522,21,39200,1029,1600,308,0,0,255,4294967295
2025/07/05/17:48:20.095116,9607,1751712499,981147008,/wgs84,3,-72871659,1127960380,21870,58,90,153,10522,21,39200,1029,1600,308,0,0,255,4294967295
2025/07/05/17:48:20.173739,9608,1751712499,981147008,/wgs84,3,-72871659,1127960380,21870,58,90,153,10522,21,39200,1029,1600,308,0,0,255,4294967295
2025/07/05/17:48:20.294702,9609,1751712500,181147008,/wgs84,3,-72871663,1127960407,21760,58,90,142,10128,21,39090,1025,1593,326,0,0,255,4294967295
2025/07/05/17:48:20.417969,9610,1751712500,381147008,/wgs84,3,-72871669,1127960431,21660,58,90,134,10495,21,38989,1021,1588,330,0,0,255,4294967295
2025/07/05/17:48:20.574139,9611,1751712500,381147008,/wgs84,3,-72871669,1127960431,21660,58,90,134,10495,21,38989,1021,1588,330,0,0,255,4294967295
2025/07/05/17:48:20.653951,9612,1751712500,581147008,/wgs84,3,-72871677,1127960454,21620,58,90,154,10866,21,38949,1016,1580,308,0,0,255,4294967295
2025/07/05/17:48:20.753673,9613,1751712500,581147008,/wgs84,3,-72871677,1127960454,21620,58,90,154,10866,21,38949,1016,1580,308,0,0,255,4294967295
2025/07/05/17:48:20.853930,9614,1751712500,781147008,/wgs84,3,-72871684,1127960477,21640,58,90,148,10663,21,38969,1011,1573,281,0,0,255,4294967295
2025/07/05/17:48:20.954078,9615,1751712500,781147008,/wgs84,3,-72871684,1127960477,21640,58,90,148,10663,21,38969,1011,1573,281,0,0,255,4294967295
2025/07/05/17:48:21.053747,9616,1751712500,981147008,/wgs84,3,-72871690,1127960503,21640,58,90,146,10442,21,38970,1003,1568,251,0,0,255,4294967295
2025/07/05/17:48:21.153934,9617,1751712500,981147008,/wgs84,3,-72871690,1127960503,21640,58,90,146,10442,21,38970,1003,1568,251,0,0,255,4294967295
2025/07/05/17:48:21.253893,9618,1751712501,181147008,/wgs84,3,-72871696,1127960529,21610,58,90,132,10244,21,38940,996,1563,261,0,0,255,4294967295
2025/07/05/17:48:21.353767,9619,1751712501,181147008,/wgs84,3,-72871696,1127960529,21610,58,90,132,10244,21,38940,996,1563,261,0,0,255,4294967295
2025/07/05/17:48:21.534181,9620,1751712501,381147008,/wgs84,3,-72871698,1127960555,21560,58,90,150,9673,21,38889,990,1559,265,0,0,255,4294967295
2025/07/05/17:48:21.633936,9621,1751712501,581147008,/wgs84,3,-72871698,1127960582,21540,58,90,153,9470,21,38869,985,1554,276,0,0,255,4294967295
2025/07/05/17:48:21.715093,9622,1751712501,581147008,/wgs84,3,-72871698,1127960582,21540,58,90,153,9470,21,38869,985,1554,276,0,0,255,4294967295
2025/07/05/17:48:21.817441,9623,1751712501,781147008,/wgs84,3,-72871699,1127960609,21510,58,90,129,9170,21,38839,982,1550,274,0,0,255,4294967295
2025/07/05/17:48:21.914626,9624,1751712501,781147008,/wgs84,3,-72871699,1127960609,21510,58,90,129,9170,21,38839,982,1550,274,0,0,255,4294967295
2025/07/05/17:48:22.017341,9625,1751712501,981147008,/wgs84,3,-72871697,1127960632,21550,58,90,129,8808,21,38879,979,1548,274,0,0,255,4294967295
2025/07/05/17:48:22.094565,9626,1751712501,981147008,/wgs84,3,-72871697,1127960632,21550,58,90,129,8808,21,38879,979,1548,274,0,0,255,4294967295
2025/07/05/17:48:22.173714,9627,1751712501,981147008,/wgs84,3,-72871697,1127960632,21550,58,90,129,8808,21,38879,979,1548,274,0,0,255,4294967295
2025/07/05/17:48:22.253561,9628,1751712502,181147008,/wgs84,3,-72871694,1127960657,21530,58,90,136,8268,21,38860,979,1545,307,0,0,255,4294967295
2025/07/05/17:48:22.395207,9629,1751712502,381147008,/wgs84,3,-72871690,1127960682,21480,58,90,143,8127,21,38810,979,1543,342,0,0,255,4294967295
2025/07/05/17:48:22.533746,9630,1751712502,381147008,/wgs84,3,-72871690,1127960682,21480,58,90,143,8127,21,38810,979,1543,342,0,0,255,4294967295
2025/07/05/17:48:22.633753,9631,1751712502,581147008,/wgs84,3,-72871684,1127960706,21560,56,87,134,7884,22,38890,980,1540,283,0,0,255,4294967295
2025/07/05/17:48:22.734060,9632,1751712502,581147008,/wgs84,3,-72871684,1127960706,21560,56,87,134,7884,22,38890,980,1540,283,0,0,255,4294967295
2025/07/05/17:48:22.833847,9633,1751712502,781147008,/wgs84,3,-72871677,1127960729,21560,56,87,137,7495,22,38890,981,1537,281,0,0,255,4294967295
2025/07/05/17:48:22.933961,9634,1751712502,781147008,/wgs84,3,-72871677,1127960729,21560,56,87,137,7495,22,38890,981,1537,281,0,0,255,4294967295
2025/07/05/17:48:23.017225,9635,1751712502,981147008,/wgs84,3,-72871669,1127960752,21530,56,87,139,7291,22,38859,981,1533,271,0,0,255,4294967295
2025/07/05/17:48:23.095339,9636,1751712502,981147008,/wgs84,3,-72871669,1127960752,21530,56,87,139,7291,22,38859,981,1533,271,0,0,255,4294967295
2025/07/05/17:48:23.195652,9637,1751712503,181147008,/wgs84,3,-72871660,1127960775,21500,58,90,133,6919,21,38829,982,1532,282,0,0,255,4294967295
2025/07/05/17:48:23.274173,9638,1751712503,181147008,/wgs84,3,-72871660,1127960775,21500,58,90,133,6919,21,38829,982,1532,282,0,0,255,4294967295
2025/07/05/17:48:23.353656,9639,1751712503,181147008,/wgs84,3,-72871660,1127960775,21500,58,90,133,6919,21,38829,982,1532,282,0,0,255,4294967295
2025/07/05/17:48:23.533662,9640,1751712503,381147008,/wgs84,3,-72871649,1127960796,21460,58,90,136,6312,21,38789,981,1531,227,0,0,255,4294967295
2025/07/05/17:48:23.633949,9641,1751712503,581147008,/wgs84,3,-72871635,1127960816,21480,56,87,127,5808,22,38809,979,1529,229,0,0,255,4294967295
2025/07/05/17:48:23.714977,9642,1751712503,581147008,/wgs84,3,-72871635,1127960816,21480,56,87,127,5808,22,38809,979,1529,229,0,0,255,4294967295
2025/07/05/17:48:23.817249,9643,1751712503,781147008,/wgs84,3,-72871619,1127960833,21540,56,87,138,5258,22,38869,977,1529,198,0,0,255,4294967295
2025/07/05/17:48:23.895217,9644,1751712503,781147008,/wgs84,3,-72871619,1127960833,21540,56,87,138,5258,22,38869,977,1529,198,0,0,255,4294967295
2025/07/05/17:48:24.017235,9645,1751712503,981147008,/wgs84,3,-72871604,1127960851,21520,56,87,125,5424,22,38849,974,1525,194,0,0,255,4294967295
2025/07/05/17:48:24.094738,9646,1751712503,981147008,/wgs84,3,-72871604,1127960851,21520,56,87,125,5424,22,38849,974,1525,194,0,0,255,4294967295
2025/07/05/17:48:24.174202,9647,1751712503,981147008,/wgs84,3,-72871604,1127960851,21520,56,87,125,5424,22,38849,974,1525,194,0,0,255,4294967295
2025/07/05/17:48:24.253629,9648,1751712504,181147008,/wgs84,3,-72871588,1127960867,21550,58,90,136,4305,21,38879,969,1523,193,0,0,255,4294967295
2025/07/05/17:48:24.354361,9649,1751712504,181147008,/wgs84,3,-72871588,1127960867,21550,58,90,136,4305,21,38879,969,1523,193,0,0,255,4294967295
2025/07/05/17:48:24.533991,9650,1751712504,381147008,/wgs84,3,-72871568,1127960879,21540,58,90,123,4035,21,38870,966,1521,200,0,0,255,4294967295
2025/07/05/17:48:24.654051,9651,1751712504,581147008,/wgs84,3,-72871549,1127960892,21560,58,90,133,3746,21,38890,971,1528,343,0,0,255,4294967295
2025/07/05/17:48:24.753672,9652,1751712504,581147008,/wgs84,3,-72871549,1127960892,21560,58,90,133,3746,21,38890,971,1528,343,0,0,255,4294967295
2025/07/05/17:48:24.853591,9653,1751712504,781147008,/wgs84,3,-72871530,1127960905,21590,58,90,129,3624,21,38920,981,1538,342,0,0,255,4294967295
2025/07/05/17:48:24.953513,9654,1751712504,781147008,/wgs84,3,-72871530,1127960905,21590,58,90,129,3624,21,38920,981,1538,342,0,0,255,4294967295
2025/07/05/17:48:25.053671,9655,1751712504,981147008,/wgs84,3,-72871509,1127960916,21600,58,90,126,2684,21,38929,985,1536,193,0,0,255,4294967295
2025/07/05/17:48:25.153559,9656,1751712504,981147008,/wgs84,3,-72871509,1127960916,21600,58,90,126,2684,21,38929,985,1536,193,0,0,255,4294967295
2025/07/05/17:48:25.253805,9657,1751712505,181147008,/wgs84,3,-72871487,1127960926,21570,56,87,127,1998,22,38899,982,1533,196,0,0,255,4294967295
2025/07/05/17:48:25.353787,9658,1751712505,181147008,/wgs84,3,-72871487,1127960926,21570,56,87,127,1998,22,38899,982,1533,196,0,0,255,4294967295
2025/07/05/17:48:25.514588,9659,1751712505,381147008,/wgs84,3,-72871466,1127960933,21500,58,90,132,1852,21,38829,981,1532,209,0,0,255,4294967295
2025/07/05/17:48:25.614577,9660,1751712505,581147008,/wgs84,4,-72871442,1127960938,21460,58,90,134,1616,21,38789,975,1532,200,0,0,255,4294967295
2025/07/05/17:48:25.694508,9661,1751712505,581147008,/wgs84,4,-72871442,1127960938,21460,58,90,134,1616,21,38789,975,1532,200,0,0,255,4294967295
2025/07/05/17:48:25.794542,9662,1751712505,581147008,/wgs84,4,-72871442,1127960938,21460,58,90,134,1616,21,38789,975,1532,200,0,0,255,4294967295
2025/07/05/17:48:25.873832,9663,1751712505,781147008,/wgs84,4,-72871419,1127960947,21470,58,90,132,2265,21,38799,970,1531,166,0,0,255,4294967295
2025/07/05/17:48:25.995548,9664,1751712505,981147008,/wgs84,4,-72871397,1127960958,21450,58,90,146,2566,21,38780,967,1530,190,0,0,255,4294967295
2025/07/05/17:48:26.094651,9665,1751712505,981147008,/wgs84,4,-72871397,1127960958,21450,58,90,146,2566,21,38780,967,1530,190,0,0,255,4294967295
2025/07/05/17:48:26.173399,9666,1751712505,981147008,/wgs84,4,-72871397,1127960958,21450,58,90,146,2566,21,38780,967,1530,190,0,0,255,4294967295
2025/07/05/17:48:26.253759,9667,1751712506,181147008,/wgs84,4,-72871372,1127960965,21460,58,90,139,2001,21,38789,964,1527,197,0,0,255,4294967295
2025/07/05/17:48:26.353568,9668,1751712506,181147008,/wgs84,4,-72871372,1127960965,21460,58,90,139,2001,21,38789,964,1527,197,0,0,255,4294967295
2025/07/05/17:48:26.514571,9669,1751712506,381147008,/wgs84,4,-72871345,1127960970,21450,61,97,150,1477,20,38779,960,1523,195,0,0,255,4294967295
2025/07/05/17:48:26.615319,9670,1751712506,581147008,/wgs84,4,-72871317,1127960970,21430,59,93,138,956,21,38760,954,1517,191,0,0,255,4294967295
2025/07/05/17:48:26.694712,9671,1751712506,581147008,/wgs84,4,-72871317,1127960970,21430,59,93,138,956,21,38760,954,1517,191,0,0,255,4294967295
2025/07/05/17:48:26.773663,9672,1751712506,581147008,/wgs84,4,-72871317,1127960970,21430,59,93,138,956,21,38760,954,1517,191,0,0,255,4294967295
2025/07/05/17:48:26.873436,9673,1751712506,781147008,/wgs84,4,-72871291,1127960972,21510,59,93,136,1104,21,38840,949,1515,176,0,0,255,4294967295
2025/07/05/17:48:26.953712,9674,1751712506,781147008,/wgs84,4,-72871291,1127960972,21510,59,93,136,1104,21,38840,949,1515,176,0,0,255,4294967295
2025/07/05/17:48:27.053653,9675,1751712506,981147008,/wgs84,4,-72871266,1127960979,21480,59,93,144,1832,21,38810,943,1513,151,0,0,255,4294967295
2025/07/05/17:48:27.133621,9676,1751712506,981147008,/wgs84,4,-72871266,1127960979,21480,59,93,144,1832,21,38810,943,1513,151,0,0,255,4294967295
2025/07/05/17:48:27.236473,9677,1751712507,181147008,/wgs84,4,-72871243,1127960990,21460,59,93,144,1907,21,38789,939,1511,166,0,0,255,4294967295
2025/07/05/17:48:27.314623,9678,1751712507,181147008,/wgs84,4,-72871243,1127960990,21460,59,93,144,1907,21,38789,939,1511,166,0,0,255,4294967295
2025/07/05/17:48:27.495269,9679,1751712507,381147008,/wgs84,4,-72871219,1127960996,21420,59,93,141,1550,21,38749,936,1509,175,0,0,255,4294967295
2025/07/05/17:48:27.594874,9680,1751712507,381147008,/wgs84,4,-72871219,1127960996,21420,59,93,141,1550,21,38749,936,1509,175,0,0,255,4294967295
2025/07/05/17:48:27.673489,9681,1751712507,581147008,/wgs84,4,-72871193,1127960998,21470,59,93,141,1036,21,38800,933,1503,183,0,0,255,4294967295
2025/07/05/17:48:27.795497,9682,1751712507,781147008,/wgs84,4,-72871167,1127961002,21470,56,87,146,1188,22,38799,930,1500,165,0,0,255,4294967295
2025/07/05/17:48:27.894487,9683,1751712507,781147008,/wgs84,4,-72871167,1127961002,21470,56,87,146,1188,22,38799,930,1500,165,0,0,255,4294967295
2025/07/05/17:48:27.994197,9684,1751712507,781147008,/wgs84,4,-72871167,1127961002,21470,56,87,146,1188,22,38799,930,1500,165,0,0,255,4294967295
2025/07/05/17:48:28.094903,9685,1751712507,981147008,/wgs84,4,-72871141,1127961007,21470,56,87,144,1508,22,38799,926,1499,149,0,0,255,4294967295
2025/07/05/17:48:28.195607,9686,1751712508,181147008,/wgs84,4,-72871115,1127961015,21450,59,93,149,1571,21,38779,922,1497,159,0,0,255,4294967295
2025/07/05/17:48:28.273520,9687,1751712508,181147008,/wgs84,4,-72871115,1127961015,21450,59,93,149,1571,21,38779,922,1497,159,0,0,255,4294967295
2025/07/05/17:48:28.395304,9688,1751712508,181147008,/wgs84,4,-72871115,1127961015,21450,59,93,149,1571,21,38779,922,1497,159,0,0,255,4294967295
2025/07/05/17:48:28.553396,9689,1751712508,381147008,/wgs84,4,-72871090,1127961022,21440,59,93,146,1495,21,38769,919,1493,188,0,0,255,4294967295
2025/07/05/17:48:28.633190,9690,1751712508,581147008,/wgs84,4,-72871066,1127961029,21380,59,93,146,1182,21,38710,915,1487,200,0,0,255,4294967295
2025/07/05/17:48:28.733387,9691,1751712508,581147008,/wgs84,4,-72871066,1127961029,21380,59,93,146,1182,21,38710,915,1487,200,0,0,255,4294967295
2025/07/05/17:48:28.853644,9692,1751712508,781147008,/wgs84,4,-72871043,1127961034,21300,59,93,142,945,21,38629,910,1483,206,0,0,255,4294967295
2025/07/05/17:48:28.995017,9693,1751712508,981147008,/wgs84,4,-72871017,1127961038,21280,59,93,146,1191,21,38609,908,1483,183,0,0,255,4294967295
2025/07/05/17:48:29.094561,9694,1751712508,981147008,/wgs84,4,-72871017,1127961038,21280,59,93,146,1191,21,38609,908,1483,183,0,0,255,4294967295
2025/07/05/17:48:29.175287,9695,1751712508,981147008,/wgs84,4,-72871017,1127961038,21280,59,93,146,1191,21,38609,908,1483,183,0,0,255,4294967295
2025/07/05/17:48:29.295237,9696,1751712509,181147008,/wgs84,4,-72870990,1127961045,21270,59,93,157,1439,21,38600,905,1484,179,0,0,255,4294967295
2025/07/05/17:48:29.418264,9697,1751712509,381147008,/wgs84,4,-72870963,1127961052,21220,59,93,155,1271,21,38550,905,1486,206,0,0,255,4294967295
2025/07/05/17:48:29.575137,9698,1751712509,381147008,/wgs84,4,-72870963,1127961052,21220,59,93,155,1271,21,38550,905,1486,206,0,0,255,4294967295
2025/07/05/17:48:29.654736,9699,1751712509,581147008,/wgs84,4,-72870937,1127961056,21180,59,93,145,938,21,38510,906,1488,221,0,0,255,4294967295
2025/07/05/17:48:29.753908,9700,1751712509,581147008,/wgs84,4,-72870937,1127961056,21180,59,93,145,938,21,38510,906,1488,221,0,0,255,4294967295
2025/07/05/17:48:29.853808,9701,1751712509,781147008,/wgs84,4,-72870912,1127961059,21130,59,93,144,629,21,38459,908,1490,222,0,0,255,4294967295
2025/07/05/17:48:29.935086,9702,1751712509,781147008,/wgs84,4,-72870912,1127961059,21130,59,93,144,629,21,38459,908,1490,222,0,0,255,4294967295
2025/07/05/17:48:30.036254,9703,1751712509,981147008,/wgs84,4,-72870887,1127961063,21100,59,93,135,946,21,38430,909,1494,204,0,0,255,4294967295
2025/07/05/17:48:30.114388,9704,1751712509,981147008,/wgs84,4,-72870887,1127961063,21100,59,93,135,946,21,38430,909,1494,204,0,0,255,4294967295
2025/07/05/17:48:30.195275,9705,1751712510,181147008,/wgs84,4,-72870864,1127961069,21080,59,93,144,1268,21,38410,911,1498,213,0,0,255,4294967295
2025/07/05/17:48:30.294800,9706,1751712510,181147008,/wgs84,4,-72870864,1127961069,21080,59,93,144,1268,21,38410,911,1498,213,0,0,255,4294967295
2025/07/05/17:48:30.375743,9707,1751712510,181147008,/wgs84,4,-72870864,1127961069,21080,59,93,144,1268,21,38410,911,1498,213,0,0,255,4294967295
2025/07/05/17:48:30.555207,9708,1751712510,381147008,/wgs84,4,-72870839,1127961077,21050,59,93,145,1507,21,38379,912,1502,202,0,0,255,4294967295
2025/07/05/17:48:30.655366,9709,1751712510,581147008,/wgs84,4,-72870814,1127961082,21050,59,93,149,1007,21,38379,914,1504,241,0,0,255,4294967295
2025/07/05/17:48:30.733361,9710,1751712510,581147008,/wgs84,4,-72870814,1127961082,21050,59,93,149,1007,21,38379,914,1504,241,0,0,255,4294967295
2025/07/05/17:48:30.833836,9711,1751712510,781147008,/wgs84,4,-72870788,1127961085,21030,59,93,146,938,21,38359,915,1504,202,0,0,255,4294967295
