time,.layout.dim,.layout.data_offset,.data
2025/07/05/17:48:16.256278,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.356028,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.357227,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.357442,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.496904,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.498063,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.498311,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.596601,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.597286,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.598036,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.675889,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.676867,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.676920,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.776569,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.776581,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.776587,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.854966,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.855215,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.855963,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.976583,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.976594,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.976619,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.075641,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.075929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.076910,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.176172,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.176203,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.176226,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.255134,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.256058,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.256092,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.334720,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.336165,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.336177,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.476402,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.476660,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.477455,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.596697,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.597340,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.598093,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.675367,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.676962,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.676975,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.754866,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.755835,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.756341,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.857418,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.857428,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.857449,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.974670,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.975315,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:17.976656,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.054920,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.056280,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.056287,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.155037,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.156003,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.156822,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.255892,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.256354,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.256704,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.355239,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.355704,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.356503,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.534816,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.536139,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.536148,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.634958,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.635343,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.636998,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.734953,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.736706,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.736861,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.836410,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.836490,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.836623,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.934957,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.935570,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:18.936311,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.035993,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.036118,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.036136,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.135674,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.135984,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.137300,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.234874,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.235126,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.236054,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.335752,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.335906,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.335916,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.455124,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.455302,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.456521,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.596435,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.597188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.598039,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.674848,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.675503,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.675958,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.774754,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.775297,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.776304,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.854778,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.855740,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.856124,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.974870,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.975435,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:19.976585,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.054844,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.055308,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.056312,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.154763,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.155206,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.156590,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.254942,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.255619,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.256628,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.354929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.355864,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.356109,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.555103,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.555810,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.556249,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.634757,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.635308,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.636446,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.735355,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.736262,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.736622,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.834889,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.836099,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.836630,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.936053,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.937099,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:20.937219,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.034854,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.035456,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.035805,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.135422,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.135434,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.135442,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.234794,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.235546,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.236206,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.335162,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.335728,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.336465,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.496634,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.497170,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.498260,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.618623,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.620167,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.620185,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.695927,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.696130,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.697550,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.797386,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.797416,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.797425,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.895465,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.896373,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.897295,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.996472,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.997139,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:21.997888,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.075097,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.075220,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.075695,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.154653,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.154827,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.155477,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.234761,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.235516,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.235527,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.334336,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.336308,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.336316,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.515903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.516168,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.516975,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.618462,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.618484,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.619242,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.715911,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.717155,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.717473,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.818125,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.818626,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.819297,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.896843,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.896955,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.897663,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.996723,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.996945,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:22.997509,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.075909,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.075924,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.075944,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.174932,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.175790,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.176100,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.255034,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.255242,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.256439,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.335474,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.335485,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.336047,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.515611,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.516963,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.517072,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.618203,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.618388,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.619310,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.695423,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.695826,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.696856,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.796294,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.797194,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.797339,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.875050,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.876370,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.876393,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.997188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.997636,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:23.997834,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.074945,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.076034,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.076399,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.155661,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.155854,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.155954,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.234226,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.234480,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.235969,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.334556,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.335211,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.337041,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.495986,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.496271,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.497009,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.634612,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.635445,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.636416,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.735616,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.735634,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.735656,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.834626,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.835477,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.835903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.934380,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.934564,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:24.936004,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.034380,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.035740,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.036019,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.134325,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.135687,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.135708,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.235179,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.235378,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.235501,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.335152,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.335880,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.335987,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.455360,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.455836,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.455846,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.595813,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.596406,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.596834,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.674515,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.674880,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.675912,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.774484,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.775094,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.776486,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.854385,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.854554,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.856093,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.976017,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.976422,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:25.976433,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.055401,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.055416,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.055427,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.154173,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.154392,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.155221,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.234152,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:26.234410,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
