time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2025/07/05/17:46:15.899369,8427,1751712375,780147008,map,0.10895326870066138,1.0744901978331127,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.000760,8428,1751712375,980147008,map,0.10715011815684147,1.0947688578777601,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.099683,8429,1751712375,980147008,map,0.10715011815684147,1.0947688578777601,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.178903,8430,1751712375,980147008,map,0.10715011815684147,1.0947688578777601,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.278404,8431,1751712376,180147008,map,0.12736004316715516,1.0825337959641077,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.400163,8432,1751712376,380147008,map,0.13835662172391072,1.14164681282135,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.578485,8433,1751712376,380147008,map,0.13835662172391072,1.14164681282135,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.679518,8434,1751712376,580147008,map,0.05998591096973754,1.1484344519758758,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.758002,8435,1751712376,580147008,map,0.05998591096973754,1.1484344519758758,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.858126,8436,1751712376,780147008,map,0.06772398702346444,1.0277711134205152,0.0,0.0,0.0,0.0
2025/07/05/17:46:16.979208,8437,1751712376,780147008,map,0.06772398702346444,1.0277711134205152,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.098743,8438,1751712376,980147008,map,0.007679386327757709,1.0999731937759343,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.178960,8439,1751712376,980147008,map,0.007679386327757709,1.0999731937759343,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.278200,8440,1751712377,180147008,map,-0.049486941464737935,1.1289158704812619,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.423316,8441,1751712377,380147008,map,-0.06236206631971458,1.0982308376130838,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.599751,8442,1751712377,579147008,map,-0.08755424713598949,1.0764451931280339,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.698789,8443,1751712377,579147008,map,-0.08755424713598949,1.0764451931280339,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.778583,8444,1751712377,579147008,map,-0.08755424713598949,1.0764451931280339,0.0,0.0,0.0,0.0
2025/07/05/17:46:17.898669,8445,1751712377,779147008,map,-0.06983598409524659,1.0977809140832466,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.000127,8446,1751712377,979147008,map,-0.12184320144434647,1.1234118720495134,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.078277,8447,1751712377,979147008,map,-0.12184320144434647,1.1234118720495134,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.199718,8448,1751712378,179147008,map,-0.2596099842808004,1.140834193063007,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.278819,8449,1751712378,179147008,map,-0.2596099842808004,1.140834193063007,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.378667,8450,1751712378,179147008,map,-0.2596099842808004,1.140834193063007,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.538413,8451,1751712378,379147008,map,-0.23448866459415685,1.1156231739153004,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.638255,8452,1751712378,579147008,map,-0.2506499307705295,1.3265272753338806,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.718861,8453,1751712378,579147008,map,-0.2506499307705295,1.3265272753338806,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.800060,8454,1751712378,779147008,map,-0.1774083129590588,1.2575477289125134,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.903065,8455,1751712378,779147008,map,-0.1774083129590588,1.2575477289125134,0.0,0.0,0.0,0.0
2025/07/05/17:46:18.977914,8456,1751712378,779147008,map,-0.1774083129590588,1.2575477289125134,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.098994,8457,1751712378,979147008,map,-0.12413212253229615,1.0728425868484281,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.199951,8458,1751712379,179147008,map,-0.1940505885739632,1.1436539551254559,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.278863,8459,1751712379,179147008,map,-0.1940505885739632,1.1436539551254559,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.400460,8460,1751712379,379147008,map,-0.20363876094860298,1.1216645019966165,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.578687,8461,1751712379,379147008,map,-0.20363876094860298,1.1216645019966165,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.678665,8462,1751712379,579147008,map,-0.23993780619628785,1.1144639290518614,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.798957,8463,1751712379,779147008,map,-0.1865037946225654,1.1145027297370713,0.0,0.0,0.0,0.0
2025/07/05/17:46:19.878212,8464,1751712379,779147008,map,-0.1865037946225654,1.1145027297370713,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.000911,8465,1751712379,979147008,map,-0.08967127313643315,1.2066727239703776,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.099280,8466,1751712379,979147008,map,-0.08967127313643315,1.2066727239703776,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.178219,8467,1751712379,979147008,map,-0.08967127313643315,1.2066727239703776,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.299688,8468,1751712380,179147008,map,-0.03792785205184863,1.149374385497925,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.422395,8469,1751712380,379147008,map,-0.02838150543861069,1.169655714366,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.579153,8470,1751712380,379147008,map,-0.02838150543861069,1.169655714366,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.657674,8471,1751712380,579147008,map,-0.04592418739321887,1.1190580722251517,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.757967,8472,1751712380,579147008,map,-0.04592418739321887,1.1190580722251517,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.839311,8473,1751712380,779147008,map,-0.06621685174309055,1.108023162458815,0.0,0.0,0.0,0.0
2025/07/05/17:46:20.959154,8474,1751712380,779147008,map,-0.06621685174309055,1.108023162458815,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.058415,8475,1751712380,979147008,map,-0.03809391761041495,1.1793849470978892,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.160083,8476,1751712380,979147008,map,-0.03809391761041495,1.1793849470978892,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.258005,8477,1751712381,179147008,map,-0.10762927422566618,1.2252819835979212,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.358710,8478,1751712381,179147008,map,-0.10762927422566618,1.2252819835979212,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.518721,8479,1751712381,379147008,map,-0.1696053437927693,1.1070835683709415,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.621637,8480,1751712381,579147008,map,-0.1469079721907207,1.1204097677666016,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.698602,8481,1751712381,579147008,map,-0.1469079721907207,1.1204097677666016,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.778041,8482,1751712381,579147008,map,-0.1469079721907207,1.1204097677666016,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.857944,8483,1751712381,779147008,map,-0.19894871200338357,1.0818592376054266,0.0,0.0,0.0,0.0
2025/07/05/17:46:21.958274,8484,1751712381,779147008,map,-0.19894871200338357,1.0818592376054266,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.058976,8485,1751712381,979147008,map,-0.20599850418272256,1.049983150471702,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.158084,8486,1751712381,979147008,map,-0.20599850418272256,1.049983150471702,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.257631,8487,1751712382,179147008,map,-0.25392325989678866,1.1113608676228381,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.358698,8488,1751712382,179147008,map,-0.25392325989678866,1.1113608676228381,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.519192,8489,1751712382,379147008,map,-0.36204766879056927,1.0598686171046459,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.621813,8490,1751712382,579147008,map,-0.34405339199215973,1.0658457972233553,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.699238,8491,1751712382,579147008,map,-0.34405339199215973,1.0658457972233553,0.0,0.0,0.0,0.0
2025/07/05/17:46:22.799630,8492,1751712382,779147008,map,-0.4145725277047641,1.0833880280271158,0.0,0.0,0.0,0.0
