time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.temperature,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.cell_temperature,.location,.serial_number
2025/07/05/17:45:58.299983,16518,1751712358,299124558,,11.508000373840332,0.0,-19.209999084472656,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.508000373840332,)",(),id1,
2025/07/05/17:45:58.339038,16519,1751712358,338183605,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:58.400037,16520,1751712358,399233005,,11.507000923156738,0.0,-19.149999618530273,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.507000923156738,)",(),id1,
2025/07/05/17:45:58.458880,16521,1751712358,458204515,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:58.539001,16522,1751712358,538320167,,11.50200080871582,0.0,-19.239999771118164,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.50200080871582,)",(),id1,
2025/07/05/17:45:58.579922,16523,1751712358,578811055,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:58.623036,16524,1751712358,622332849,,11.504000663757324,0.0,-19.270000457763672,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.504000663757324,)",(),id1,
2025/07/05/17:45:58.658836,16525,1751712358,658101937,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:58.719343,16526,1751712358,719008433,,11.505000114440918,0.0,-19.03999900817871,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.505000114440918,)",(),id1,
2025/07/05/17:45:58.758913,16527,1751712358,758507043,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:58.819448,16528,1751712358,818990024,,11.497000694274902,0.0,-19.34000015258789,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.497000694274902,)",(),id1,
2025/07/05/17:45:58.858811,16529,1751712358,858285290,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:58.919822,16530,1751712358,919156813,,11.479000091552734,0.0,-19.170000076293945,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.479000091552734,)",(),id1,
2025/07/05/17:45:58.959039,16531,1751712358,958387196,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.000674,16532,1751712359,223474,,11.479000091552734,0.0,-19.170000076293945,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.479000091552734,)",(),id1,
2025/07/05/17:45:59.059009,16533,1751712359,58313830,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.119913,16534,1751712359,119125888,,11.346000671386719,0.0,-19.06999969482422,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.346000671386719,)",(),id1,
2025/07/05/17:45:59.159061,16535,1751712359,158257496,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.200869,16536,1751712359,200312551,,11.346000671386719,0.0,-19.06999969482422,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.346000671386719,)",(),id1,
2025/07/05/17:45:59.258999,16537,1751712359,258322757,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.299995,16538,1751712359,299847035,,11.463000297546387,0.0,-19.09000015258789,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.463000297546387,)",(),id1,
2025/07/05/17:45:59.358902,16539,1751712359,358084331,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.519343,16540,1751712359,519028541,,11.419000625610352,0.0,-16.69999885559082,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.419000625610352,)",(),id1,
2025/07/05/17:45:59.558709,16541,1751712359,558054653,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.619558,16542,1751712359,619081933,,11.385000228881836,0.0,-17.219999313354492,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.385000228881836,)",(),id1,
2025/07/05/17:45:59.658815,16543,1751712359,658095666,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.699998,16544,1751712359,699858394,,11.385000228881836,0.0,-17.219999313354492,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.385000228881836,)",(),id1,
2025/07/05/17:45:59.758888,16545,1751712359,758277344,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.800965,16546,1751712359,800321734,,11.434000968933105,0.0,-17.279998779296875,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.434000968933105,)",(),id1,
2025/07/05/17:45:59.839099,16547,1751712359,838349275,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:45:59.900923,16548,1751712359,900266275,,11.332000732421875,0.0,-16.979999542236328,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.332000732421875,)",(),id1,
2025/07/05/17:45:59.939309,16549,1751712359,938831773,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.000767,16550,1751712360,239741,,11.454000473022461,0.0,-17.399999618530273,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.454000473022461,)",(),id1,
2025/07/05/17:46:00.038760,16551,1751712360,38122456,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.099575,16552,1751712360,99076348,,11.523000717163086,0.0,-16.899999618530273,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.523000717163086,)",(),id1,
2025/07/05/17:46:00.139028,16553,1751712360,138264522,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.201155,16554,1751712360,200347615,,11.455000877380371,0.0,-17.489999771118164,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.455000877380371,)",(),id1,
2025/07/05/17:46:00.239125,16555,1751712360,238292262,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.278877,16556,1751712360,278311348,,11.415000915527344,0.0,-17.31999969482422,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.415000915527344,)",(),id1,
2025/07/05/17:46:00.339064,16557,1751712360,338174074,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.378683,16558,1751712360,378265525,,11.416000366210938,0.0,-16.760000228881836,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.416000366210938,)",(),id1,
2025/07/05/17:46:00.442306,16559,1751712360,441401753,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.538833,16560,1751712360,538372597,,11.358000755310059,0.0,-17.010000228881836,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.358000755310059,)",(),id1,
2025/07/05/17:46:00.600957,16561,1751712360,599731009,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.638690,16562,1751712360,638209817,,11.479000091552734,0.0,-17.329999923706055,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.479000091552734,)",(),id1,
2025/07/05/17:46:00.679353,16563,1751712360,678805073,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.719891,16564,1751712360,719246971,,11.476000785827637,0.0,-17.309999465942383,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.476000785827637,)",(),id1,
2025/07/05/17:46:00.779692,16565,1751712360,778964537,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.821478,16566,1751712360,821094151,,11.356000900268555,0.0,-17.0,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.356000900268555,)",(),id1,
2025/07/05/17:46:00.858965,16567,1751712360,858250414,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:00.919771,16568,1751712360,919250413,,11.32800006866455,0.0,-16.760000228881836,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.32800006866455,)",(),id1,
2025/07/05/17:46:00.958507,16569,1751712360,958035138,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.023183,16570,1751712361,22561950,,11.404000282287598,0.0,-16.979999542236328,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.404000282287598,)",(),id1,
2025/07/05/17:46:01.058591,16571,1751712361,58210945,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.119621,16572,1751712361,119067704,,11.381000518798828,0.0,-17.059999465942383,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.381000518798828,)",(),id1,
2025/07/05/17:46:01.159193,16573,1751712361,157953406,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.200453,16574,1751712361,199985952,,11.381000518798828,0.0,-17.059999465942383,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.381000518798828,)",(),id1,
2025/07/05/17:46:01.258915,16575,1751712361,258181599,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.320418,16576,1751712361,319979603,,11.36500072479248,0.0,-17.35999870300293,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.36500072479248,)",(),id1,
2025/07/05/17:46:01.359007,16577,1751712361,358152791,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.459776,16578,1751712361,459247038,,11.38700008392334,0.0,-17.09000015258789,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.38700008392334,)",(),id1,
2025/07/05/17:46:01.558869,16579,1751712361,558235764,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.621491,16580,1751712361,621040016,,11.493000984191895,0.0,-17.059999465942383,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.493000984191895,)",(),id1,
2025/07/05/17:46:01.659036,16581,1751712361,658343958,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.700183,16582,1751712361,699973727,,11.493000984191895,0.0,-17.059999465942383,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.493000984191895,)",(),id1,
2025/07/05/17:46:01.758907,16583,1751712361,758309689,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.800621,16584,1751712361,800160027,,11.47800064086914,0.0,-17.389999389648438,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.47800064086914,)",(),id1,
2025/07/05/17:46:01.858818,16585,1751712361,858027418,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:01.938751,16586,1751712361,938243026,,11.413000106811523,0.0,-16.850000381469727,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.413000106811523,)",(),id1,
2025/07/05/17:46:01.979300,16587,1751712361,978355733,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.021846,16588,1751712362,21290582,,11.338000297546387,0.0,-18.350000381469727,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.338000297546387,)",(),id1,
2025/07/05/17:46:02.058507,16589,1751712362,57914983,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.120044,16590,1751712362,119878167,,11.35200023651123,0.0,-19.0,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.35200023651123,)",(),id1,
2025/07/05/17:46:02.158667,16591,1751712362,157901282,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.200865,16592,1751712362,200248590,,11.35200023651123,0.0,-19.0,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.35200023651123,)",(),id1,
2025/07/05/17:46:02.258819,16593,1751712362,258106905,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.300140,16594,1751712362,299855627,,11.385000228881836,0.0,-18.899999618530273,nan,nan,nan,0.7799999713897705,2,0,0,True,"(11.385000228881836,)",(),id1,
2025/07/05/17:46:02.339164,16595,1751712362,338185158,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.422913,16596,1751712362,422394548,,11.280000686645508,0.0,-18.94999885559082,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.280000686645508,)",(),id1,
2025/07/05/17:46:02.479086,16597,1751712362,478446887,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.559941,16598,1751712362,558313757,,11.349000930786133,0.0,-18.739999771118164,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.349000930786133,)",(),id1,
2025/07/05/17:46:02.600619,16599,1751712362,599812164,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.639343,16600,1751712362,638194291,,11.415000915527344,0.0,-18.350000381469727,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.415000915527344,)",(),id1,
2025/07/05/17:46:02.679947,16601,1751712362,679145977,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.740284,16602,1751712362,738723169,,11.41100025177002,0.0,-19.309999465942383,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.41100025177002,)",(),id1,
2025/07/05/17:46:02.781207,16603,1751712362,780801343,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.820257,16604,1751712362,819933844,,11.327000617980957,0.0,-19.029998779296875,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.327000617980957,)",(),id1,
2025/07/05/17:46:02.879311,16605,1751712362,878793547,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:02.958520,16606,1751712362,958114179,,11.31100082397461,0.0,-19.219999313354492,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.31100082397461,)",(),id1,
2025/07/05/17:46:03.000849,16607,1751712362,999957746,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.039585,16608,1751712363,38244923,,11.315000534057617,0.0,-19.279998779296875,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.315000534057617,)",(),id1,
2025/07/05/17:46:03.079932,16609,1751712363,79214761,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.119511,16610,1751712363,119152320,,11.442000389099121,0.0,-19.34000015258789,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.442000389099121,)",(),id1,
2025/07/05/17:46:03.179198,16611,1751712363,178496190,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.222581,16612,1751712363,222261872,,11.429000854492188,0.0,-19.219999313354492,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.429000854492188,)",(),id1,
2025/07/05/17:46:03.261291,16613,1751712363,258546941,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.320617,16614,1751712363,319539885,,11.462000846862793,0.0,-18.8799991607666,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.462000846862793,)",(),id1,
2025/07/05/17:46:03.358551,16615,1751712363,357960551,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.438902,16616,1751712363,438309789,,11.451000213623047,0.0,-19.489999771118164,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.451000213623047,)",(),id1,
2025/07/05/17:46:03.540139,16617,1751712363,538604058,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.599736,16618,1751712363,599302018,,11.460000991821289,0.0,-19.389999389648438,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.460000991821289,)",(),id1,
2025/07/05/17:46:03.638450,16619,1751712363,638114280,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.699799,16620,1751712363,699331770,,11.441000938415527,0.0,-18.979999542236328,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.441000938415527,)",(),id1,
2025/07/05/17:46:03.738803,16621,1751712363,738132986,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.800971,16622,1751712363,800261114,,11.474000930786133,0.0,-19.079999923706055,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.474000930786133,)",(),id1,
2025/07/05/17:46:03.838715,16623,1751712363,838049666,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:03.899904,16624,1751712363,899203004,,11.450000762939453,0.0,-19.19999885559082,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.450000762939453,)",(),id1,
2025/07/05/17:46:03.939103,16625,1751712363,938365671,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.000904,16626,1751712364,291837,,11.472000122070312,0.0,-19.049999237060547,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.472000122070312,)",(),id1,
2025/07/05/17:46:04.038657,16627,1751712364,38028108,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.099805,16628,1751712364,99227615,,11.450000762939453,0.0,-18.369998931884766,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.450000762939453,)",(),id1,
2025/07/05/17:46:04.139956,16629,1751712364,138618268,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.200835,16630,1751712364,200196066,,11.4660005569458,0.0,-19.029998779296875,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.4660005569458,)",(),id1,
2025/07/05/17:46:04.238580,16631,1751712364,237973635,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.278995,16632,1751712364,278457118,,11.449000358581543,0.0,-18.670000076293945,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.449000358581543,)",(),id1,
2025/07/05/17:46:04.338666,16633,1751712364,338043916,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.401099,16634,1751712364,400594205,,11.430000305175781,0.0,-18.649999618530273,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.430000305175781,)",(),id1,
2025/07/05/17:46:04.459249,16635,1751712364,458393013,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.538784,16636,1751712364,538355573,,11.468000411987305,0.0,-18.85999870300293,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.468000411987305,)",(),id1,
2025/07/05/17:46:04.579053,16637,1751712364,578255225,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.621895,16638,1751712364,621346324,,11.4660005569458,0.0,-18.869998931884766,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.4660005569458,)",(),id1,
2025/07/05/17:46:04.659642,16639,1751712364,658916805,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.719816,16640,1751712364,719415575,,11.46500015258789,0.0,-18.90999984741211,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.46500015258789,)",(),id1,
2025/07/05/17:46:04.758992,16641,1751712364,758092085,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.821662,16642,1751712364,821240042,,11.440000534057617,0.0,-18.459999084472656,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.440000534057617,)",(),id1,
2025/07/05/17:46:04.858659,16643,1751712364,857943733,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:04.919959,16644,1751712364,919572348,,11.457000732421875,0.0,-18.850000381469727,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.457000732421875,)",(),id1,
2025/07/05/17:46:04.979346,16645,1751712364,978338584,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.022736,16646,1751712365,22394922,,11.472000122070312,0.0,-18.479999542236328,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.472000122070312,)",(),id1,
2025/07/05/17:46:05.061871,16647,1751712365,58179944,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.120092,16648,1751712365,119748577,,11.463000297546387,0.0,-18.93000030517578,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.463000297546387,)",(),id1,
2025/07/05/17:46:05.158757,16649,1751712365,157899293,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.201053,16650,1751712365,200364076,,11.463000297546387,0.0,-18.93000030517578,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.463000297546387,)",(),id1,
2025/07/05/17:46:05.258801,16651,1751712365,258492828,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.319694,16652,1751712365,319157447,,11.460000991821289,0.0,-18.739999771118164,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.460000991821289,)",(),id1,
2025/07/05/17:46:05.358447,16653,1751712365,357783357,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.499164,16654,1751712365,498883665,,11.404000282287598,0.0,-18.489999771118164,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.404000282287598,)",(),id1,
2025/07/05/17:46:05.558669,16655,1751712365,558174295,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.600392,16656,1751712365,599949592,,11.49000072479248,0.0,-17.899999618530273,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.49000072479248,)",(),id1,
2025/07/05/17:46:05.638442,16657,1751712365,638008794,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.699502,16658,1751712365,699059079,,11.312000274658203,0.0,-18.690000534057617,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.312000274658203,)",(),id1,
2025/07/05/17:46:05.739245,16659,1751712365,738444440,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.800672,16660,1751712365,800179579,,11.2760009765625,0.0,-18.479999542236328,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.2760009765625,)",(),id1,
2025/07/05/17:46:05.838863,16661,1751712365,838081120,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.899925,16662,1751712365,899255366,,11.31100082397461,0.0,-17.8799991607666,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.31100082397461,)",(),id1,
2025/07/05/17:46:05.938588,16663,1751712365,938350034,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:05.999771,16664,1751712365,999235927,,11.390000343322754,0.0,-17.649999618530273,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.390000343322754,)",(),id1,
2025/07/05/17:46:06.038436,16665,1751712366,37853202,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:06.099673,16666,1751712366,99180655,,11.360000610351562,0.0,-17.029998779296875,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.360000610351562,)",(),id1,
2025/07/05/17:46:06.138611,16667,1751712366,138058536,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:06.200947,16668,1751712366,200337673,,11.383000373840332,0.0,-17.549999237060547,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.383000373840332,)",(),id1,
2025/07/05/17:46:06.238588,16669,1751712366,238025422,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:06.299663,16670,1751712366,299324536,,11.391000747680664,0.0,-17.65999984741211,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.391000747680664,)",(),id1,
2025/07/05/17:46:06.338794,16671,1751712366,337948775,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:06.379137,16672,1751712366,378407392,,11.40000057220459,0.0,-17.639999389648438,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.40000057220459,)",(),id1,
2025/07/05/17:46:06.500577,16673,1751712366,499919477,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:06.578499,16674,1751712366,578135928,,11.433000564575195,0.0,-17.520000457763672,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.433000564575195,)",(),id1,
2025/07/05/17:46:06.619770,16675,1751712366,619103272,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:46:06.678457,16676,1751712366,678216911,,11.416000366210938,0.0,-17.739999771118164,nan,nan,nan,0.7699999809265137,2,0,0,True,"(11.416000366210938,)",(),id1,
2025/07/05/17:46:06.718966,16677,1751712366,718640940,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
