time,.data
2025/07/05/17:45:29.541490,21
2025/07/05/17:45:29.641419,21
2025/07/05/17:45:29.720917,21
2025/07/05/17:45:29.802234,21
2025/07/05/17:45:29.901359,21
2025/07/05/17:45:30.023422,21
2025/07/05/17:45:30.101152,21
2025/07/05/17:45:30.202169,21
2025/07/05/17:45:30.300420,21
2025/07/05/17:45:30.380479,21
2025/07/05/17:45:30.541683,21
2025/07/05/17:45:30.639755,21
2025/07/05/17:45:30.739740,21
2025/07/05/17:45:30.840242,21
2025/07/05/17:45:30.959624,21
2025/07/05/17:45:31.059611,21
2025/07/05/17:45:31.159710,21
2025/07/05/17:45:31.259389,21
2025/07/05/17:45:31.359677,21
2025/07/05/17:45:31.521045,21
2025/07/05/17:45:31.623588,21
2025/07/05/17:45:31.700925,21
2025/07/05/17:45:31.801544,21
2025/07/05/17:45:31.880154,21
2025/07/05/17:45:31.980071,21
2025/07/05/17:45:32.100612,21
2025/07/05/17:45:32.180413,21
2025/07/05/17:45:32.259826,21
2025/07/05/17:45:32.360899,21
2025/07/05/17:45:32.520408,21
2025/07/05/17:45:32.600882,21
2025/07/05/17:45:32.679807,21
2025/07/05/17:45:32.780343,21
2025/07/05/17:45:32.900365,21
2025/07/05/17:45:33.002260,21
2025/07/05/17:45:33.100803,21
2025/07/05/17:45:33.201384,21
2025/07/05/17:45:33.300490,21
2025/07/05/17:45:33.379905,21
2025/07/05/17:45:33.560254,21
2025/07/05/17:45:33.659356,21
2025/07/05/17:45:33.759692,21
2025/07/05/17:45:33.859581,21
2025/07/05/17:45:33.960241,21
2025/07/05/17:45:34.079964,21
2025/07/05/17:45:34.161621,21
2025/07/05/17:45:34.259614,21
2025/07/05/17:45:34.401586,21
2025/07/05/17:45:34.520654,21
2025/07/05/17:45:34.601885,21
2025/07/05/17:45:34.699998,21
2025/07/05/17:45:34.780602,21
2025/07/05/17:45:34.860582,21
