time,.x,.y,.z
2025/07/05/17:45:30.940231,-42.35938980062676,-24.23129999992657,0.0
2025/07/05/17:45:31.040178,-42.484042899667884,-24.275699999952494,0.0
2025/07/05/17:45:31.140980,-42.6086960003194,-24.320099999978417,0.0
2025/07/05/17:45:31.241183,-42.733349099360524,-24.364499999905753,0.0
2025/07/05/17:45:31.339921,-42.85800220001204,-24.431099999993933,0.0
2025/07/05/17:45:31.460683,-42.982655299053164,-24.508799999916064,0.0
2025/07/05/17:45:31.602970,-43.129972599969534,-24.61979999993158,0.0
2025/07/05/17:45:31.681266,-43.209297300091336,-24.68639999992117,0.0
2025/07/05/17:45:31.760847,-43.29995409954037,-24.741899999978223,0.0
2025/07/05/17:45:31.860962,-43.40194299992703,-24.830699999931483,0.0
2025/07/05/17:45:31.961043,-43.51526399964092,-24.897299999921074,0.0
2025/07/05/17:45:32.060991,-43.639917100292436,-24.963899999910666,0.0
2025/07/05/17:45:32.160519,-43.75323810000633,-25.019399999967717,0.0
2025/07/05/17:45:32.242387,-43.855227000392986,-25.06379999999364,0.0
2025/07/05/17:45:32.341208,-43.96854800010688,-25.119299999952105,0.0
2025/07/05/17:45:32.481134,-44.138529499677716,-25.196999999972824,0.0
2025/07/05/17:45:32.579818,-44.26318260032923,-25.25249999993129,0.0
2025/07/05/17:45:32.660201,-44.34250730045103,-25.30799999998834,0.0
2025/07/05/17:45:32.761510,-44.4444961992273,-25.38569999991047,0.0
2025/07/05/17:45:32.861080,-44.54648509961396,-25.46339999993119,0.0
2025/07/05/17:45:32.981367,-44.65980609932785,-25.56329999991558,0.0
2025/07/05/17:45:33.060922,-44.739130799449654,-25.61879999997263,0.0
2025/07/05/17:45:33.161587,-44.852451799163546,-25.69649999999335,0.0
2025/07/05/17:45:33.260565,-44.96577280048783,-25.76309999998294,0.0
2025/07/05/17:45:33.360437,-45.07909380020172,-25.807499999910277,0.0
2025/07/05/17:45:33.544104,-45.29440370030227,-25.907399999993252,0.0
2025/07/05/17:45:33.641274,-45.40772470001616,-25.962899999951716,0.0
2025/07/05/17:45:33.741686,-45.532377799057286,-26.01839999991018,0.0
2025/07/05/17:45:33.841484,-45.64569880038157,-26.0960999999309,0.0
2025/07/05/17:45:33.941064,-45.74768769915784,-26.16269999992049,0.0
2025/07/05/17:45:34.041086,-45.849676599544495,-26.24039999994121,0.0
2025/07/05/17:45:34.140437,-45.94033340060392,-26.31809999996193,0.0
2025/07/05/17:45:34.241657,-46.04232229938019,-26.384699999951522,0.0
2025/07/05/17:45:34.342015,-46.15564329909408,-26.451299999941114,0.0
2025/07/05/17:45:34.505527,-46.32562480027531,-26.528999999961833,0.0
2025/07/05/17:45:34.582916,-46.41628159972434,-26.573399999987757,0.0
2025/07/05/17:45:34.662720,-46.50693839917338,-26.617799999915093,0.0
2025/07/05/17:45:34.760566,-46.62025940049766,-26.673299999972144,0.0
2025/07/05/17:45:34.841656,-46.710916199946695,-26.728799999930608,0.0
2025/07/05/17:45:34.960916,-46.83556930059821,-26.817599999982455,0.0
2025/07/05/17:45:35.060995,-46.93755819937448,-26.895299999904587,0.0
2025/07/05/17:45:35.161525,-47.03954709976114,-26.961899999992767,0.0
2025/07/05/17:45:35.260804,-47.141536000147795,-27.0395999999149,0.0
2025/07/05/17:45:35.360911,-47.24352490053445,-27.117299999935618,0.0
2025/07/05/17:45:35.522331,-47.41350640010529,-27.228299999951133,0.0
2025/07/05/17:45:35.624990,-47.51549530049195,-27.294899999940725,0.0
2025/07/05/17:45:35.702059,-47.606152099940985,-27.350399999997776,0.0
2025/07/05/17:45:35.802333,-47.7308052005925,-27.40589999995624,0.0
2025/07/05/17:45:35.881049,-47.821462000041535,-27.450299999982164,0.0
2025/07/05/17:45:36.003441,-47.96877929934752,-27.505799999940628,0.0
2025/07/05/17:45:36.079943,-48.070768199734175,-27.55019999996655,0.0
2025/07/05/17:45:36.179903,-48.18408919944807,-27.594599999992475,0.0
2025/07/05/17:45:36.260509,-48.286078099834725,-27.616799999956143,0.0
2025/07/05/17:45:36.360485,-48.39939909954862,-27.661199999982067,0.0
2025/07/05/17:45:36.543914,-48.61470899964917,-27.705599999909403,0.0
2025/07/05/17:45:36.642749,-48.73936210030068,-27.72779999997166,0.0
2025/07/05/17:45:36.740556,-48.85268310001457,-27.749999999935326,0.0
2025/07/05/17:45:36.841754,-48.966004099728465,-27.761099999966454,0.0
2025/07/05/17:45:36.943259,-49.09065720037998,-27.772199999997582,0.0
2025/07/05/17:45:37.041132,-49.215310299421105,-27.783299999930122,0.0
2025/07/05/17:45:37.141563,-49.33996340007262,-27.79439999996125,0.0
2025/07/05/17:45:37.243673,-49.45328439978651,-27.79439999996125,0.0
2025/07/05/17:45:37.341740,-49.577937500438026,-27.783299999930122,0.0
2025/07/05/17:45:37.501747,-49.7592510993361,-27.7388999999042,0.0
2025/07/05/17:45:37.602474,-49.88390419998761,-27.72779999997166,0.0
2025/07/05/17:45:37.681386,-49.97456099943665,-27.705599999909403,0.0
2025/07/05/17:45:37.779940,-50.08788199915054,-27.683399999945735,0.0
2025/07/05/17:45:37.879795,-50.20120300047482,-27.65009999995094,0.0
2025/07/05/17:45:38.025179,-50.37118450004566,-27.605699999925015,0.0
2025/07/05/17:45:38.102477,-50.461841299494694,-27.583499999961347,0.0
2025/07/05/17:45:38.179996,-50.56383019988135,-27.56129999999768,0.0
2025/07/05/17:45:38.260269,-50.65448699933039,-27.539099999935424,0.0
2025/07/05/17:45:38.361509,-50.76780799904428,-27.527999999904296,0.0
2025/07/05/17:45:38.561254,-51.005782099409686,-27.4946999999095,0.0
2025/07/05/17:45:38.661111,-51.11910309912358,-27.4946999999095,0.0
2025/07/05/17:45:38.760856,-51.23242410044786,-27.48359999997696,0.0
2025/07/05/17:45:38.860846,-51.34574510016175,-27.48359999997696,0.0
2025/07/05/17:45:38.981230,-51.49306239946773,-27.4946999999095,0.0
2025/07/05/17:45:39.060644,-51.583719200527156,-27.4946999999095,0.0
2025/07/05/17:45:39.160953,-51.70837229956828,-27.505799999940628,0.0
2025/07/05/17:45:39.261248,-51.81036119995494,-27.527999999904296,0.0
2025/07/05/17:45:39.360719,-51.92368219966883,-27.539099999935424,0.0
2025/07/05/17:45:39.540736,-52.116327899504526,-27.583499999961347,0.0
2025/07/05/17:45:39.640650,-52.218316799891184,-27.605699999925015,0.0
2025/07/05/17:45:39.741632,-52.331637799605076,-27.63899999991981,0.0
2025/07/05/17:45:39.841077,-52.44495879931897,-27.661199999982067,0.0
2025/07/05/17:45:39.959864,-52.580943999297716,-27.705599999909403,0.0
2025/07/05/17:45:40.042854,-52.67160080035714,-27.72779999997166,0.0
2025/07/05/17:45:40.126485,-52.75092550047894,-27.749999999935326,0.0
2025/07/05/17:45:40.201535,-52.830250200600744,-27.783299999930122,0.0
2025/07/05/17:45:40.281285,-52.92090700004978,-27.805499999992378,0.0
2025/07/05/17:45:40.402547,-53.045560099090906,-27.838799999987174,0.0
2025/07/05/17:45:40.561217,-53.21554160027213,-27.905399999976765,0.0
2025/07/05/17:45:40.661672,-53.3175304990484,-27.93869999997156,0.0
2025/07/05/17:45:40.760703,-53.41951939943506,-27.983099999997485,0.0
2025/07/05/17:45:40.860353,-53.510176200494485,-28.02749999992482,0.0
2025/07/05/17:45:40.981673,-53.62349720020838,-28.082999999981872,0.0
2025/07/05/17:45:41.061288,-53.691489799392556,-28.11629999997667,0.0
2025/07/05/17:45:41.161440,-53.78214660045198,-28.171799999935132,0.0
2025/07/05/17:45:41.240242,-53.85013919963616,-28.227299999992184,0.0
2025/07/05/17:45:41.340834,-53.92946389975796,-28.293899999981775,0.0
2025/07/05/17:45:41.482280,-54.042784899471854,-28.393799999966163,0.0
2025/07/05/17:45:41.602622,-54.13344170053128,-28.482599999919422,0.0
2025/07/05/17:45:41.681728,-54.190102200388225,-28.549199999909014,0.0
2025/07/05/17:45:41.761061,-54.24676270024517,-28.615799999997193,0.0
2025/07/05/17:45:41.860713,-54.30342320010212,-28.704599999950453,0.0
2025/07/05/17:45:41.981129,-54.38274790022392,-28.81559999996597,0.0
2025/07/05/17:45:42.060419,-54.42807629914324,-28.893299999986688,0.0
2025/07/05/17:45:42.160940,-54.473404699672955,-28.982099999939948,0.0
2025/07/05/17:45:42.239724,-54.51873310020267,-29.070899999991795,0.0
2025/07/05/17:45:42.340067,-54.55272939979476,-29.170799999976182,0.0
2025/07/05/17:45:42.502172,-54.620722000589325,-29.33729999995016,0.0
2025/07/05/17:45:42.624800,-54.66605039950865,-29.470499999929345,0.0
2025/07/05/17:45:42.703043,-54.688714599773505,-29.570399999913732,0.0
2025/07/05/17:45:42.780247,-54.70004669910074,-29.670299999996708,0.0
2025/07/05/17:45:42.860000,-54.722710899365595,-29.759099999949967,0.0
2025/07/05/17:45:42.980866,-54.75670720056807,-29.90339999996028,0.0
2025/07/05/17:45:43.060479,-54.76803929989531,-30.003299999944666,0.0
2025/07/05/17:45:43.161054,-54.77937139922254,-30.12539999999131,0.0
2025/07/05/17:45:43.242610,-54.79070350016016,-30.225299999975697,0.0
2025/07/05/17:45:43.342026,-54.8020355994874,-30.347399999923752,0.0
2025/07/05/17:45:43.460304,-54.8020355994874,-30.50279999996519,0.0
2025/07/05/17:45:43.581822,-54.79070350016016,-30.658199999908042,0.0
2025/07/05/17:45:43.660686,-54.79070350016016,-30.758099999991018,0.0
2025/07/05/17:45:43.759753,-54.79070350016016,-30.8912999999702,0.0
2025/07/05/17:45:43.861299,-54.77937139922254,-31.024499999949384,0.0
2025/07/05/17:45:43.981064,-54.76803929989531,-31.179899999990823,0.0
2025/07/05/17:45:44.060732,-54.74537509963045,-31.27979999997521,0.0
2025/07/05/17:45:44.163964,-54.722710899365595,-31.401899999923266,0.0
2025/07/05/17:45:44.260353,-54.70004669910074,-31.52399999996991,0.0
2025/07/05/17:45:44.359980,-54.66605039950865,-31.646099999917965,0.0
2025/07/05/17:45:44.580680,-54.55272939979476,-31.90139999994379,0.0
2025/07/05/17:45:44.662627,-54.49606889993781,-31.99019999999564,0.0
2025/07/05/17:45:44.760456,-54.42807629914324,-32.112299999943694,0.0
2025/07/05/17:45:44.861199,-54.3714157992863,-32.22329999995921,0.0
2025/07/05/17:45:44.982082,-54.31475529942935,-32.37869999990206,0.0
2025/07/05/17:45:45.061581,-54.292091099164494,-32.46749999995391,0.0
2025/07/05/17:45:45.161641,-54.258094799572405,-32.58960000000055,0.0
2025/07/05/17:45:45.260004,-54.23543059930755,-32.71169999994861,0.0
2025/07/05/17:45:45.361111,-54.20143429971546,-32.82269999996412,0.0
2025/07/05/17:45:45.544487,-54.13344170053128,-33.05579999992769,0.0
2025/07/05/17:45:45.642551,-54.0994453993288,-33.188999999906876,0.0
2025/07/05/17:45:45.741154,-54.05411700040948,-33.31109999995352,0.0
2025/07/05/17:45:45.846140,-54.008788599879765,-33.4442999999327,0.0
2025/07/05/17:45:45.960724,-53.940795999085196,-33.59969999997414,0.0
2025/07/05/17:45:46.060519,-53.87280339990102,-33.7217999999222,0.0
2025/07/05/17:45:46.140170,-53.827474999371304,-33.810599999974045,0.0
2025/07/05/17:45:46.243579,-53.759482400187125,-33.9326999999221,0.0
2025/07/05/17:45:46.343387,-53.6688255991277,-34.043699999937616,0.0
2025/07/05/17:45:46.502620,-53.53284039914895,-34.22129999994272,0.0
2025/07/05/17:45:46.602397,-53.442183599699916,-34.32119999992711,0.0
2025/07/05/17:45:46.704242,-53.362858899578114,-34.432199999942625,0.0
2025/07/05/17:45:46.801871,-53.294866300393934,-34.53209999992701,0.0
2025/07/05/17:45:46.881233,-53.23820580053699,-34.62089999997886,0.0
2025/07/05/17:45:46.981345,-53.147548999477564,-34.72079999996325,0.0
2025/07/05/17:45:47.060493,-53.079556400293384,-34.80959999991651,0.0
2025/07/05/17:45:47.160973,-53.00023170017158,-34.90949999999948,0.0
2025/07/05/17:45:47.261723,-52.90957489911216,-35.02049999991641,0.0
2025/07/05/17:45:47.361524,-52.81891809966312,-35.131499999931926,0.0
2025/07/05/17:45:47.561146,-52.648936600092284,-35.33129999999929,0.0
2025/07/05/17:45:47.660988,-52.546947699705626,-35.431199999983676,0.0
2025/07/05/17:45:47.781587,-52.42229459905411,-35.54219999999919,0.0
2025/07/05/17:45:47.861395,-52.3429699005427,-35.61989999992132,0.0
2025/07/05/17:45:47.981392,-52.22964889921842,-35.73089999993684,0.0
2025/07/05/17:45:48.061305,-52.13899209976938,-35.819699999988686,0.0
2025/07/05/17:45:48.161381,-52.048335300320346,-35.93069999990561,0.0
2025/07/05/17:45:48.260681,-51.969010600198544,-36.052799999952256,0.0
2025/07/05/17:45:48.360390,-51.901017999403976,-36.152699999936644,0.0
2025/07/05/17:45:48.540556,-51.77636490036285,-36.34139999997288,0.0
2025/07/05/17:45:48.644541,-51.719704400505904,-36.43019999992614,0.0
2025/07/05/17:45:48.740791,-51.651711799711336,-36.530099999910526,0.0
2025/07/05/17:45:48.844721,-51.606383399181624,-36.6299999999935,0.0
2025/07/05/17:45:48.960897,-51.538390799997444,-36.74099999991043,0.0
2025/07/05/17:45:49.041490,-51.49306239946773,-36.81869999993115,0.0
2025/07/05/17:45:49.140785,-51.436401899610786,-36.907499999982996,0.0
2025/07/05/17:45:49.244327,-51.37974139975384,-36.996299999936255,0.0
2025/07/05/17:45:49.341732,-51.33441299922413,-37.06289999992585,0.0
2025/07/05/17:45:49.521558,-51.23242410044786,-37.19609999990503,0.0
2025/07/05/17:45:49.602123,-51.17576360059091,-37.25159999996208,0.0
2025/07/05/17:45:49.681042,-51.1304352000612,-37.307099999920545,0.0
2025/07/05/17:45:49.781334,-51.06244259926663,-37.37369999991014,0.0
2025/07/05/17:45:49.860409,-51.02844629967454,-37.42919999996719,0.0
2025/07/05/17:45:49.981519,-50.971785799817596,-37.49579999995678,0.0
2025/07/05/17:45:50.061513,-50.926457399287884,-37.540199999982704,0.0
2025/07/05/17:45:50.160517,-50.88112900036856,-37.59569999994117,0.0
2025/07/05/17:45:50.260695,-50.824468500511614,-37.65119999999822,0.0
2025/07/05/17:45:50.340751,-50.7791400999819,-37.695599999925555,0.0
2025/07/05/17:45:50.521894,-50.66581910026801,-37.7843999999774,0.0
2025/07/05/17:45:50.624032,-50.59782649947344,-37.82879999990474,0.0
2025/07/05/17:45:50.701329,-50.55249810055412,-37.87319999993066,0.0
2025/07/05/17:45:50.781121,-50.51850179935164,-37.917599999956586,0.0
2025/07/05/17:45:50.860468,-50.473173400432316,-37.95089999995138,0.0
2025/07/05/17:45:50.980486,-50.40518079963775,-38.006399999909846,0.0
2025/07/05/17:45:51.060484,-50.359852399108036,-38.0285999999721,0.0
2025/07/05/17:45:51.160786,-50.30319189925109,-38.0618999999669,0.0
2025/07/05/17:45:51.261164,-50.257863500331766,-38.09519999996169,0.0
2025/07/05/17:45:51.361374,-50.20120300047482,-38.13959999998762,0.0
2025/07/05/17:45:51.540189,-50.08788199915054,-38.19509999994608,0.0
2025/07/05/17:45:51.640668,-50.01988939996636,-38.239499999972004,0.0
2025/07/05/17:45:51.741308,-49.94056469984456,-38.2727999999668,0.0
2025/07/05/17:45:51.841551,-49.84990790039552,-38.317199999992724,0.0
2025/07/05/17:45:51.941363,-49.7592510993361,-38.35049999998752,0.0
2025/07/05/17:45:52.040927,-49.66859429988706,-38.383799999982315,0.0
2025/07/05/17:45:52.140199,-49.5666053995004,-38.41709999997711,0.0
2025/07/05/17:45:52.241035,-49.464616499113745,-38.45039999997191,0.0
2025/07/05/17:45:52.341286,-49.37395969966471,-38.472599999935575,0.0
2025/07/05/17:45:52.502257,-49.22664240035873,-38.4836999999667,0.0
2025/07/05/17:45:52.622037,-49.113321400644836,-38.49479999999783,0.0
2025/07/05/17:45:52.700990,-49.04532879985027,-38.49479999999783,0.0
2025/07/05/17:45:52.780285,-48.9773361990557,-38.49479999999783,0.0
2025/07/05/17:45:52.861510,-48.92067569919875,-38.4836999999667,0.0
2025/07/05/17:45:52.982176,-48.83001889974972,-38.4836999999667,0.0
2025/07/05/17:45:53.061461,-48.77335839989277,-38.472599999935575,0.0
2025/07/05/17:45:53.181096,-48.69403369977097,-38.46149999990445,0.0
2025/07/05/17:45:53.261317,-48.63737319991402,-38.45039999997191,0.0
2025/07/05/17:45:53.360962,-48.58071270005708,-38.43929999994078,0.0
2025/07/05/17:45:53.562081,-48.467391700343185,-38.43929999994078,0.0
2025/07/05/17:45:53.640052,-48.43339539914071,-38.43929999994078,0.0
2025/07/05/17:45:53.740780,-48.38806700022138,-38.43929999994078,0.0
2025/07/05/17:45:53.860928,-48.33140650036444,-38.43929999994078,0.0
2025/07/05/17:45:53.980890,-48.27474600050749,-38.43929999994078,0.0
2025/07/05/17:45:54.081064,-48.22941759997778,-38.42819999990965,0.0
2025/07/05/17:45:54.180948,-48.17275710012083,-38.42819999990965,0.0
2025/07/05/17:45:54.260692,-48.12742869959112,-38.41709999997711,0.0
2025/07/05/17:45:54.360890,-48.070768199734175,-38.41709999997711,0.0
2025/07/05/17:45:54.540582,-47.98011140028514,-38.40599999994598,0.0
2025/07/05/17:45:54.640875,-47.91211879949057,-38.40599999994598,0.0
2025/07/05/17:45:54.740370,-47.855458299633625,-38.40599999994598,0.0
2025/07/05/17:45:54.840905,-47.787465700449445,-38.394899999914855,0.0
2025/07/05/17:45:54.961262,-47.70814100032764,-38.37269999995119,0.0
2025/07/05/17:45:55.061393,-47.640148399533075,-38.36159999992006,0.0
2025/07/05/17:45:55.159986,-47.56082369941127,-38.33939999995639,0.0
2025/07/05/17:45:55.260450,-47.49283110022709,-38.328299999925264,0.0
2025/07/05/17:45:55.361867,-47.424838499432525,-38.306099999961596,0.0
2025/07/05/17:45:55.540365,-47.31151749971863,-38.2727999999668,0.0
2025/07/05/17:45:55.644482,-47.25485699986169,-38.250599999904544,0.0
2025/07/05/17:45:55.740133,-47.18686439906712,-38.239499999972004,0.0
2025/07/05/17:45:55.841599,-47.11887179988294,-38.21729999990975,0.0
2025/07/05/17:45:55.961842,-47.03954709976114,-38.20619999997721,0.0
2025/07/05/17:45:56.061988,-46.98288659990419,-38.18399999991495,0.0
2025/07/05/17:45:56.181698,-46.91489399910962,-38.161799999951285,0.0
2025/07/05/17:45:56.261837,-46.8695656001903,-38.13959999998762,0.0
2025/07/05/17:45:56.360715,-46.81290510033335,-38.12849999995649,0.0
2025/07/05/17:45:56.521503,-46.710916199946695,-38.09519999996169,0.0
2025/07/05/17:45:56.621685,-46.65425570008975,-38.072999999998025,0.0
2025/07/05/17:45:56.703027,-46.60892729956004,-38.05079999993577,0.0
2025/07/05/17:45:56.802464,-46.54093470037586,-38.01749999994097,0.0
2025/07/05/17:45:56.881170,-46.50693839917338,-37.98419999994618,0.0
2025/07/05/17:45:57.002383,-46.4389457999892,-37.939799999920254,0.0
2025/07/05/17:45:57.081230,-46.39361739945949,-37.90649999992546,0.0
2025/07/05/17:45:57.181368,-46.33695689960254,-37.87319999993066,0.0
2025/07/05/17:45:57.261263,-46.280296399745595,-37.83989999993587,0.0
2025/07/05/17:45:57.360282,-46.22363589988865,-37.79549999990994,0.0
2025/07/05/17:45:57.540909,-46.11031490017476,-37.71779999998781,0.0
2025/07/05/17:45:57.640460,-46.04232229938019,-37.67339999996189,0.0
2025/07/05/17:45:57.740393,-45.97432970019601,-37.628999999935964,0.0
2025/07/05/17:45:57.841383,-45.90633709940144,-37.5734999999775,0.0
2025/07/05/17:45:57.960553,-45.82701239927964,-37.51799999992045,0.0
2025/07/05/17:45:58.061612,-45.75901980009546,-37.47359999999311,0.0
2025/07/05/17:45:58.160542,-45.69102719930089,-37.41809999993606,0.0
2025/07/05/17:45:58.260566,-45.62303460011671,-37.37369999991014,0.0
2025/07/05/17:45:58.340649,-45.566374100259765,-37.34039999991534,0.0
2025/07/05/17:45:58.460827,-45.4983814994652,-37.27379999992575,0.0
2025/07/05/17:45:58.581415,-45.43038890028102,-37.20719999993616,0.0
2025/07/05/17:45:58.661173,-45.385060499751305,-37.162799999910234,0.0
2025/07/05/17:45:58.760435,-45.317067900567125,-37.09619999992064,0.0
2025/07/05/17:45:58.860146,-45.26040739909979,-37.04069999996218,0.0
2025/07/05/17:45:58.960405,-45.203746899242844,-36.98519999990513,0.0
2025/07/05/17:45:59.061359,-45.1470863993859,-36.92969999994666,0.0
2025/07/05/17:45:59.160139,-45.101758000466575,-36.8741999999882,0.0
2025/07/05/17:45:59.260912,-45.05642959993686,-36.80759999999861,0.0
2025/07/05/17:45:59.360607,-44.99976910007992,-36.74099999991043,0.0
2025/07/05/17:45:59.560470,-44.89778019969326,-36.607799999931245,0.0
2025/07/05/17:45:59.660481,-44.84111969983631,-36.55229999997278,0.0
2025/07/05/17:45:59.760373,-44.784459199979366,-36.48569999998319,0.0
2025/07/05/17:45:59.840348,-44.739130799449654,-36.441299999957266,0.0
2025/07/05/17:45:59.940727,-44.69380240053033,-36.36359999993655,0.0
2025/07/05/17:46:00.040653,-44.637141899062996,-36.296999999946955,0.0
2025/07/05/17:46:00.140723,-44.58048139920605,-36.219299999926236,0.0
2025/07/05/17:46:00.240034,-44.523820899349104,-36.152699999936644,0.0
2025/07/05/17:46:00.340558,-44.46716039949216,-36.08609999994705,0.0
2025/07/05/17:46:00.443547,-44.41049989963521,-36.01949999995746,0.0
2025/07/05/17:46:00.601703,-44.33117519951341,-35.88629999997828,0.0
2025/07/05/17:46:00.681595,-44.285846800594086,-35.819699999988686,0.0
2025/07/05/17:46:00.780608,-44.22918629912675,-35.73089999993684,0.0
2025/07/05/17:46:00.859795,-44.172525799269806,-35.66429999994725,0.0
2025/07/05/17:46:00.960155,-44.104533200085626,-35.597699999957655,0.0
2025/07/05/17:46:01.059435,-44.025208499963824,-35.519999999936935,0.0
2025/07/05/17:46:01.160242,-43.957215899169256,-35.453399999947344,0.0
2025/07/05/17:46:01.260823,-43.889223299985076,-35.375699999926624,0.0
2025/07/05/17:46:01.361315,-43.83256280012813,-35.297999999905905,0.0
2025/07/05/17:46:01.560027,-43.707909699476616,-35.15369999999418,0.0
2025/07/05/17:46:01.661472,-43.639917100292436,-35.064899999942334,0.0
2025/07/05/17:46:01.759892,-43.58325660043549,-34.987199999921614,0.0
2025/07/05/17:46:01.859948,-43.526596100578544,-34.90949999999948,0.0
2025/07/05/17:46:01.980813,-43.43593929951912,-34.80959999991651,0.0
2025/07/05/17:46:02.059715,-43.379278799662174,-34.742999999926916,0.0
2025/07/05/17:46:02.159641,-43.311286200477994,-34.676399999937324,0.0
2025/07/05/17:46:02.260389,-43.23196150035619,-34.598699999916604,0.0
2025/07/05/17:46:02.339587,-43.175301000499246,-34.54319999995814,0.0
2025/07/05/17:46:02.481202,-43.05064789984773,-34.44329999997375,0.0
2025/07/05/17:46:02.602488,-42.948658999461074,-34.354499999921906,0.0
2025/07/05/17:46:02.680625,-42.880666400276894,-34.29899999996344,0.0
2025/07/05/17:46:02.782110,-42.80134170015509,-34.23239999997385,0.0
2025/07/05/17:46:02.880540,-42.72201700003329,-34.15469999995313,0.0
2025/07/05/17:46:03.002080,-42.631360200584254,-34.05479999996874,0.0
2025/07/05/17:46:03.080766,-42.58603180005454,-33.98819999997915,0.0
2025/07/05/17:46:03.180855,-42.529371300197596,-33.899399999927304,0.0
2025/07/05/17:46:03.262351,-42.484042899667884,-33.821699999906585,0.0
2025/07/05/17:46:03.359956,-42.416050300483704,-33.74399999998445,0.0
2025/07/05/17:46:03.544587,-42.29139719983219,-33.588599999943014,0.0
2025/07/05/17:46:03.639282,-42.21207249971039,-33.52199999995342,0.0
2025/07/05/17:46:03.739697,-42.132747799588586,-33.4442999999327,0.0
2025/07/05/17:46:03.839645,-42.053423099466784,-33.36659999991198,0.0
2025/07/05/17:46:03.939877,-41.97409839934498,-33.29999999992239,0.0
2025/07/05/17:46:04.039840,-41.883441599895946,-33.2333999999328,0.0
2025/07/05/17:46:04.143573,-41.79278480044691,-33.16679999994321,0.0
2025/07/05/17:46:04.239587,-41.69079590006025,-33.10019999995362,0.0
2025/07/05/17:46:04.339617,-41.588806999673594,-33.033599999964025,0.0
2025/07/05/17:46:04.460767,-41.452821799694846,-32.955899999943306,0.0
2025/07/05/17:46:04.580714,-41.32816869904333,-32.878199999922586,0.0
2025/07/05/17:46:04.662052,-41.237511899594296,-32.82269999996412,0.0
2025/07/05/17:46:04.760242,-41.13552299920764,-32.76719999990707,0.0
2025/07/05/17:46:04.859901,-41.022201999493745,-32.70059999991748,0.0
2025/07/05/17:46:04.981445,-40.886216799515,-32.63399999992789,0.0
2025/07/05/17:46:05.062271,-40.79556000006596,-32.58960000000055,0.0
2025/07/05/17:46:05.160553,-40.68223900035207,-32.5340999999435,0.0
2025/07/05/17:46:05.260770,-40.56891800063818,-32.478599999985036,0.0
2025/07/05/17:46:05.360273,-40.4555969993139,-32.423099999927985,0.0
2025/07/05/17:46:05.560847,-40.21762290055888,-32.3231999999436,0.0
2025/07/05/17:46:05.640528,-40.126966099499455,-32.27879999991767,0.0
2025/07/05/17:46:05.740126,-40.00231300045833,-32.24549999992288,0.0
2025/07/05/17:46:05.841548,-39.88899199913405,-32.21219999992808,0.0
2025/07/05/17:46:05.940073,-39.78700310035778,-32.178899999933286,0.0
2025/07/05/17:46:06.040330,-39.67368210064389,-32.15669999996962,0.0
2025/07/05/17:46:06.140190,-39.57169320025723,-32.12339999997482,0.0
2025/07/05/17:46:06.240263,-39.45837220054334,-32.090099999980026,0.0
2025/07/05/17:46:06.339894,-39.35638330015668,-32.05679999998523,0.0
2025/07/05/17:46:06.501751,-39.197733899913075,-32.01239999995931,0.0
2025/07/05/17:46:06.620834,-39.07308079926156,-31.97909999996451,0.0
2025/07/05/17:46:06.720184,-38.97109190048529,-31.934699999938587,0.0
2025/07/05/17:46:06.823273,-38.86910300009863,-31.90139999994379,0.0
2025/07/05/17:46:06.900651,-38.78977829997683,-31.868099999948996,0.0
2025/07/05/17:46:07.023681,-38.67645730026294,-31.8347999999542,0.0
2025/07/05/17:46:07.120976,-38.57446839987628,-31.801499999959404,0.0
2025/07/05/17:46:07.203856,-38.50647579908171,-31.779299999995736,0.0
2025/07/05/17:46:07.281046,-38.4271511005703,-31.768199999964608,0.0
2025/07/05/17:46:07.401326,-38.31383009924602,-31.745999999902352,0.0
2025/07/05/17:46:07.580292,-38.1551807006128,-31.67939999991276,0.0
2025/07/05/17:46:07.660673,-38.075856000491,-31.66829999998022,0.0
2025/07/05/17:46:07.761108,-37.97386710010434,-31.657199999949093,0.0
2025/07/05/17:46:07.860267,-37.88321029904492,-31.634999999985425,0.0
2025/07/05/17:46:07.980570,-37.75855720000379,-31.623899999954297,0.0
2025/07/05/17:46:08.060142,-37.690564599209225,-31.60169999999063,0.0
2025/07/05/17:46:08.159966,-37.59990779976019,-31.579499999928373,0.0
2025/07/05/17:46:08.260685,-37.49791889937353,-31.546199999933577,0.0
2025/07/05/17:46:08.423688,-37.35060160006755,-31.51289999993878,0.0
2025/07/05/17:46:08.580767,-37.20328429915118,-31.468499999912858,0.0
2025/07/05/17:46:08.660500,-37.135291699967,-31.44629999994919,0.0
2025/07/05/17:46:08.759374,-37.0559669998452,-31.412999999954394,0.0
2025/07/05/17:46:08.860317,-36.976642299723395,-31.3796999999596,0.0
2025/07/05/17:46:08.979033,-36.87465339933674,-31.335299999933675,0.0
2025/07/05/17:46:09.062155,-36.80666080015256,-31.30199999993888,0.0
2025/07/05/17:46:09.160484,-36.727336100030755,-31.268699999944083,0.0
2025/07/05/17:46:09.240129,-36.67067560017381,-31.235399999949287,0.0
2025/07/05/17:46:09.340844,-36.59135090005201,-31.190999999923363,0.0
2025/07/05/17:46:09.504195,-36.46669779940049,-31.1354999999649,0.0
2025/07/05/17:46:09.622441,-36.37604099995146,-31.091099999938976,0.0
