time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2025/07/05/17:44:19.283082,7319,1751712259,173937920,base_link,0,1,-7.2870661,112.795918,47.4951766658658,"(1.5600010000000002, 0.0, 0.0, 0.0, 1.5600010000000002, 0.0, 0.0, 0.0, 3.083536)",2
2025/07/05/17:44:19.405596,7320,1751712259,375944320,base_link,0,1,-7.2870653,112.795918,47.46517869648272,"(1.552516, 0.0, 0.0, 0.0, 1.552516, 0.0, 0.0, 0.0, 3.0940809999999996)",2
2025/07/05/17:44:19.582312,7321,1751712259,375957888,base_link,0,1,-7.2870653,112.795918,47.46517869648272,"(1.552516, 0.0, 0.0, 0.0, 1.552516, 0.0, 0.0, 0.0, 3.0940809999999996)",2
2025/07/05/17:44:19.662697,7322,1751712259,575963520,base_link,0,1,-7.2870644,112.7959181,47.455181293154524,"(1.542564, 0.0, 0.0, 0.0, 1.542564, 0.0, 0.0, 0.0, 3.0976)",2
2025/07/05/17:44:19.762336,7323,1751712259,575968640,base_link,0,1,-7.2870644,112.7959181,47.455181293154524,"(1.542564, 0.0, 0.0, 0.0, 1.542564, 0.0, 0.0, 0.0, 3.0976)",2
2025/07/05/17:44:19.863388,7324,1751712259,775974272,base_link,0,1,-7.2870639,112.7959183,47.42518318673696,"(1.522756, 0.0, 0.0, 0.0, 1.522756, 0.0, 0.0, 0.0, 3.0870489999999995)",2
2025/07/05/17:44:20.004450,7325,1751712259,975982976,base_link,0,1,-7.2870633,112.7959185,47.44518533415325,"(1.5030759999999999, 0.0, 0.0, 0.0, 1.5030759999999999, 0.0, 0.0, 0.0, 3.076516)",2
2025/07/05/17:44:20.103848,7326,1751712259,975991936,base_link,0,1,-7.2870633,112.7959185,47.44518533415325,"(1.5030759999999999, 0.0, 0.0, 0.0, 1.5030759999999999, 0.0, 0.0, 0.0, 3.076516)",2
2025/07/05/17:44:20.205133,7327,1751712260,176000384,base_link,0,1,-7.2870628,112.7959185,47.41518660330598,"(1.4737959999999999, 0.0, 0.0, 0.0, 1.4737959999999999, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:44:20.283244,7328,1751712260,176009088,base_link,0,1,-7.2870628,112.7959185,47.41518660330598,"(1.4737959999999999, 0.0, 0.0, 0.0, 1.4737959999999999, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:44:20.424800,7329,1751712260,376014976,base_link,0,1,-7.2870622,112.7959186,47.41518843851236,"(1.459264, 0.0, 0.0, 0.0, 1.459264, 0.0, 0.0, 0.0, 3.0800249999999996)",2
2025/07/05/17:44:20.583168,7330,1751712260,376028800,base_link,0,1,-7.2870622,112.7959186,47.41518843851236,"(1.459264, 0.0, 0.0, 0.0, 1.459264, 0.0, 0.0, 0.0, 3.0800249999999996)",2
2025/07/05/17:44:20.703706,7331,1751712260,575037248,base_link,0,1,-7.2870616,112.7959187,47.395190273723685,"(1.4520250000000001, 0.0, 0.0, 0.0, 1.4520250000000001, 0.0, 0.0, 0.0, 3.104644)",2
2025/07/05/17:44:20.783351,7332,1751712260,575043136,base_link,0,1,-7.2870616,112.7959187,47.395190273723685,"(1.4520250000000001, 0.0, 0.0, 0.0, 1.4520250000000001, 0.0, 0.0, 0.0, 3.104644)",2
2025/07/05/17:44:20.904021,7333,1751712260,775051072,base_link,0,1,-7.2870612,112.795919,47.38519222571256,"(1.44, 0.0, 0.0, 0.0, 1.44, 0.0, 0.0, 0.0, 3.129361)",2
