time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:44:48.381606,7593,1751712288,381211390,,1751712288,160991000,fcu
2025/07/05/17:44:48.581740,7594,1751712288,581247941,,1751712288,360764000,fcu
2025/07/05/17:44:48.661187,7595,1751712288,660530704,,1751712288,440924000,fcu
2025/07/05/17:44:48.781940,7596,1751712288,781189281,,1751712288,560513000,fcu
2025/07/05/17:44:48.862083,7597,1751712288,861163043,,1751712288,640969000,fcu
2025/07/05/17:44:48.962367,7598,1751712288,961487708,,1751712288,741460000,fcu
2025/07/05/17:44:49.040951,7599,1751712289,40599124,,1751712288,820441000,fcu
2025/07/05/17:44:49.141478,7600,1751712289,140692016,,1751712288,920753000,fcu
2025/07/05/17:44:49.225457,7601,1751712289,224509822,,1751712289,4312000,fcu
2025/07/05/17:44:49.321892,7602,1751712289,321255599,,1751712289,101065000,fcu
2025/07/05/17:44:49.461679,7603,1751712289,461084812,,1751712289,240932000,fcu
2025/07/05/17:44:49.581581,7604,1751712289,581018714,,1751712289,361208000,fcu
2025/07/05/17:44:49.702795,7605,1751712289,702156136,,1751712289,481473000,fcu
2025/07/05/17:44:49.803687,7606,1751712289,802485898,,1751712289,582342000,fcu
2025/07/05/17:44:49.922842,7607,1751712289,922312209,,1751712289,701352000,fcu
2025/07/05/17:44:50.003793,7608,1751712290,3158022,,1751712289,782448000,fcu
2025/07/05/17:44:50.102257,7609,1751712290,101859139,,1751712289,881914000,fcu
2025/07/05/17:44:50.204311,7610,1751712290,203268097,,1751712289,982288000,fcu
2025/07/05/17:44:50.302656,7611,1751712290,302176500,,1751712290,81354000,fcu
2025/07/05/17:44:50.423086,7612,1751712290,422649008,,1751712290,202230000,fcu
2025/07/05/17:44:50.582024,7613,1751712290,581360295,,1751712290,360420000,fcu
2025/07/05/17:44:50.681930,7614,1751712290,681273306,,1751712290,461136000,fcu
2025/07/05/17:44:50.761450,7615,1751712290,761127582,,1751712290,540995000,fcu
2025/07/05/17:44:50.881930,7616,1751712290,881321257,,1751712290,660709000,fcu
2025/07/05/17:44:51.002675,7617,1751712291,2272690,,1751712290,781981000,fcu
2025/07/05/17:44:51.102470,7618,1751712291,102097708,,1751712290,881663000,fcu
2025/07/05/17:44:51.203055,7619,1751712291,202290189,,1751712290,982013000,fcu
2025/07/05/17:44:51.261480,7620,1751712291,260637061,,1751712291,40706000,fcu
2025/07/05/17:44:51.361466,7621,1751712291,360846950,,1751712291,140750000,fcu
2025/07/05/17:44:51.541644,7622,1751712291,541080219,,1751712291,320368000,fcu
2025/07/05/17:44:51.625166,7623,1751712291,624573114,,1751712291,404195000,fcu
2025/07/05/17:44:51.702517,7624,1751712291,701816050,,1751712291,482244000,fcu
2025/07/05/17:44:51.803290,7625,1751712291,802201704,,1751712291,582239000,fcu
2025/07/05/17:44:51.902440,7626,1751712291,901953581,,1751712291,682222000,fcu
2025/07/05/17:44:52.024896,7627,1751712292,24117068,,1751712291,803973000,fcu
2025/07/05/17:44:52.102437,7628,1751712292,102089979,,1751712291,881922000,fcu
2025/07/05/17:44:52.203497,7629,1751712292,203178815,,1751712291,982457000,fcu
2025/07/05/17:44:52.281234,7630,1751712292,280521787,,1751712292,60840000,fcu
2025/07/05/17:44:52.402349,7631,1751712292,401961433,,1751712292,181770000,fcu
2025/07/05/17:44:52.541889,7632,1751712292,541281695,,1751712292,320747000,fcu
2025/07/05/17:44:52.625890,7633,1751712292,625276275,,1751712292,404365000,fcu
2025/07/05/17:44:52.722920,7634,1751712292,722306136,,1751712292,501134000,fcu
2025/07/05/17:44:52.803480,7635,1751712292,803219678,,1751712292,582719000,fcu
2025/07/05/17:44:52.922370,7636,1751712292,921733115,,1751712292,701952000,fcu
2025/07/05/17:44:53.003326,7637,1751712293,3096499,,1751712292,782454000,fcu
2025/07/05/17:44:53.103195,7638,1751712293,102091211,,1751712292,881509000,fcu
2025/07/05/17:44:53.182067,7639,1751712293,181680773,,1751712292,961092000,fcu
2025/07/05/17:44:53.301975,7640,1751712293,301428294,,1751712293,81337000,fcu
2025/07/05/17:44:53.425174,7641,1751712293,424302120,,1751712293,204406000,fcu
2025/07/05/17:44:53.602702,7642,1751712293,602094719,,1751712293,382003000,fcu
2025/07/05/17:44:53.702292,7643,1751712293,701666878,,1751712293,481705000,fcu
2025/07/05/17:44:53.781367,7644,1751712293,780648155,,1751712293,561082000,fcu
2025/07/05/17:44:53.902446,7645,1751712293,901794254,,1751712293,681947000,fcu
2025/07/05/17:44:54.003692,7646,1751712294,3476142,,1751712293,782698000,fcu
2025/07/05/17:44:54.082102,7647,1751712294,81642558,,1751712293,861129000,fcu
2025/07/05/17:44:54.202621,7648,1751712294,202223106,,1751712293,982263000,fcu
2025/07/05/17:44:54.282156,7649,1751712294,281375631,,1751712294,61162000,fcu
2025/07/05/17:44:54.361532,7650,1751712294,361005895,,1751712294,140673000,fcu
2025/07/05/17:44:54.541142,7651,1751712294,540501129,,1751712294,320803000,fcu
2025/07/05/17:44:54.640763,7652,1751712294,640373710,,1751712294,420798000,fcu
2025/07/05/17:44:54.722103,7653,1751712294,721451083,,1751712294,501707000,fcu
2025/07/05/17:44:54.824846,7654,1751712294,824333722,,1751712294,604297000,fcu
2025/07/05/17:44:54.923000,7655,1751712294,922387112,,1751712294,701422000,fcu
2025/07/05/17:44:55.024706,7656,1751712295,23987074,,1751712294,804228000,fcu
2025/07/05/17:44:55.122101,7657,1751712295,121414323,,1751712294,901373000,fcu
2025/07/05/17:44:55.203516,7658,1751712295,203049239,,1751712294,982469000,fcu
2025/07/05/17:44:55.281358,7659,1751712295,281031629,,1751712295,60932000,fcu
2025/07/05/17:44:55.403444,7660,1751712295,403170334,,1751712295,182418000,fcu
2025/07/05/17:44:55.581048,7661,1751712295,580862150,,1751712295,361121000,fcu
2025/07/05/17:44:55.702129,7662,1751712295,701506646,,1751712295,481909000,fcu
2025/07/05/17:44:55.803458,7663,1751712295,803067404,,1751712295,582730000,fcu
2025/07/05/17:44:55.881321,7664,1751712295,880861491,,1751712295,661202000,fcu
2025/07/05/17:44:56.003504,7665,1751712296,3279870,,1751712295,782458000,fcu
2025/07/05/17:44:56.102561,7666,1751712296,102125810,,1751712295,881409000,fcu
2025/07/05/17:44:56.181433,7667,1751712296,180915500,,1751712295,961110000,fcu
2025/07/05/17:44:56.302105,7668,1751712296,301674067,,1751712296,81484000,fcu
2025/07/05/17:44:56.422827,7669,1751712296,422507554,,1751712296,202307000,fcu
2025/07/05/17:44:56.602818,7670,1751712296,602262571,,1751712296,382269000,fcu
2025/07/05/17:44:56.682093,7671,1751712296,681866061,,1751712296,461953000,fcu
2025/07/05/17:44:56.782064,7672,1751712296,781580667,,1751712296,561163000,fcu
2025/07/05/17:44:56.881739,7673,1751712296,881232737,,1751712296,661372000,fcu
2025/07/05/17:44:57.003457,7674,1751712297,3084238,,1751712296,782454000,fcu
2025/07/05/17:44:57.081877,7675,1751712297,81511028,,1751712296,861096000,fcu
2025/07/05/17:44:57.203022,7676,1751712297,202299553,,1751712296,982428000,fcu
2025/07/05/17:44:57.282006,7677,1751712297,281382041,,1751712297,61096000,fcu
2025/07/05/17:44:57.382039,7678,1751712297,381430065,,1751712297,160518000,fcu
2025/07/05/17:44:57.581876,7679,1751712297,581336274,,1751712297,360997000,fcu
2025/07/05/17:44:57.684764,7680,1751712297,681042766,,1751712297,461016000,fcu
2025/07/05/17:44:57.783277,7681,1751712297,781378872,,1751712297,560741000,fcu
2025/07/05/17:44:57.861252,7682,1751712297,860462965,,1751712297,640685000,fcu
2025/07/05/17:44:57.960974,7683,1751712297,960519963,,1751712297,740773000,fcu
2025/07/05/17:44:58.062007,7684,1751712298,61745031,,1751712297,841121000,fcu
2025/07/05/17:44:58.184286,7685,1751712298,183211145,,1751712297,961089000,fcu
2025/07/05/17:44:58.261843,7686,1751712298,261404052,,1751712298,40982000,fcu
2025/07/05/17:44:58.361956,7687,1751712298,361210866,,1751712298,141001000,fcu
2025/07/05/17:44:58.561738,7688,1751712298,561032903,,1751712298,340312000,fcu
2025/07/05/17:44:58.643855,7689,1751712298,642436729,,1751712298,420677000,fcu
2025/07/05/17:44:58.761690,7690,1751712298,761293087,,1751712298,540448000,fcu
2025/07/05/17:44:58.861686,7691,1751712298,861087890,,1751712298,641211000,fcu
2025/07/05/17:44:59.002577,7692,1751712299,1930660,,1751712298,782245000,fcu
2025/07/05/17:44:59.102265,7693,1751712299,101785609,,1751712298,881444000,fcu
2025/07/05/17:44:59.202735,7694,1751712299,202075455,,1751712298,982253000,fcu
2025/07/05/17:44:59.301906,7695,1751712299,301339494,,1751712299,81664000,fcu
2025/07/05/17:44:59.425089,7696,1751712299,424440090,,1751712299,204517000,fcu
2025/07/05/17:44:59.602673,7697,1751712299,602129945,,1751712299,382180000,fcu
2025/07/05/17:44:59.701942,7698,1751712299,701332829,,1751712299,481463000,fcu
2025/07/05/17:44:59.781908,7699,1751712299,781031744,,1751712299,560992000,fcu
2025/07/05/17:44:59.883966,7700,1751712299,883079264,,1751712299,661033000,fcu
2025/07/05/17:44:59.962514,7701,1751712299,961416906,,1751712299,741199000,fcu
2025/07/05/17:45:00.061424,7702,1751712300,60501617,,1751712299,840779000,fcu
2025/07/05/17:45:00.183019,7703,1751712300,181657426,,1751712299,960687000,fcu
2025/07/05/17:45:00.261099,7704,1751712300,260319917,,1751712300,40768000,fcu
2025/07/05/17:45:00.361006,7705,1751712300,360313729,,1751712300,140899000,fcu
2025/07/05/17:45:00.542610,7706,1751712300,541605566,,1751712300,320892000,fcu
2025/07/05/17:45:00.641060,7707,1751712300,640402890,,1751712300,420384000,fcu
2025/07/05/17:45:00.722715,7708,1751712300,722065263,,1751712300,501711000,fcu
2025/07/05/17:45:00.824421,7709,1751712300,823646095,,1751712300,604184000,fcu
2025/07/05/17:45:00.941587,7710,1751712300,941206510,,1751712300,720850000,fcu
2025/07/05/17:45:01.042581,7711,1751712301,40610943,,1751712300,820406000,fcu
2025/07/05/17:45:01.123392,7712,1751712301,121792184,,1751712300,901391000,fcu
2025/07/05/17:45:01.202599,7713,1751712301,201969060,,1751712300,982374000,fcu
2025/07/05/17:45:01.282053,7714,1751712301,281285791,,1751712301,61087000,fcu
2025/07/05/17:45:01.403860,7715,1751712301,403255749,,1751712301,182536000,fcu
2025/07/05/17:45:01.541524,7716,1751712301,540544016,,1751712301,320788000,fcu
2025/07/05/17:45:01.642657,7717,1751712301,641028265,,1751712301,420713000,fcu
2025/07/05/17:45:01.742646,7718,1751712301,741488710,,1751712301,520785000,fcu
2025/07/05/17:45:01.824654,7719,1751712301,823832753,,1751712301,604142000,fcu
2025/07/05/17:45:01.942144,7720,1751712301,941179004,,1751712301,720465000,fcu
2025/07/05/17:45:02.024661,7721,1751712302,23752884,,1751712301,803963000,fcu
2025/07/05/17:45:02.101794,7722,1751712302,101270104,,1751712301,881448000,fcu
2025/07/05/17:45:02.182039,7723,1751712302,181151121,,1751712301,960791000,fcu
2025/07/05/17:45:02.284213,7724,1751712302,282054352,,1751712302,60671000,fcu
2025/07/05/17:45:02.362653,7725,1751712302,360391679,,1751712302,140767000,fcu
2025/07/05/17:45:02.542043,7726,1751712302,541524700,,1751712302,320428000,fcu
2025/07/05/17:45:02.624893,7727,1751712302,623974457,,1751712302,404326000,fcu
2025/07/05/17:45:02.701952,7728,1751712302,701827076,,1751712302,482188000,fcu
2025/07/05/17:45:02.781518,7729,1751712302,780978876,,1751712302,561031000,fcu
2025/07/05/17:45:02.883992,7730,1751712302,883057392,,1751712302,660480000,fcu
2025/07/05/17:45:02.962584,7731,1751712302,960400764,,1751712302,740897000,fcu
2025/07/05/17:45:03.060534,7732,1751712303,60335609,,1751712302,840745000,fcu
2025/07/05/17:45:03.180666,7733,1751712303,180102351,,1751712302,960511000,fcu
2025/07/05/17:45:03.261126,7734,1751712303,260190094,,1751712303,40926000,fcu
2025/07/05/17:45:03.382831,7735,1751712303,381520688,,1751712303,160692000,fcu
2025/07/05/17:45:03.542158,7736,1751712303,541400786,,1751712303,320786000,fcu
2025/07/05/17:45:03.641570,7737,1751712303,640607941,,1751712303,420790000,fcu
2025/07/05/17:45:03.760761,7738,1751712303,760212054,,1751712303,540526000,fcu
2025/07/05/17:45:03.843091,7739,1751712303,841145433,,1751712303,620398000,fcu
2025/07/05/17:45:03.921877,7740,1751712303,921078226,,1751712303,701780000,fcu
2025/07/05/17:45:04.024614,7741,1751712304,24049567,,1751712303,804323000,fcu
2025/07/05/17:45:04.102308,7742,1751712304,102082017,,1751712303,881975000,fcu
2025/07/05/17:45:04.202341,7743,1751712304,201733642,,1751712303,982332000,fcu
2025/07/05/17:45:04.281074,7744,1751712304,280922539,,1751712304,61150000,fcu
2025/07/05/17:45:04.403821,7745,1751712304,403287956,,1751712304,182772000,fcu
2025/07/05/17:45:04.581795,7746,1751712304,581151108,,1751712304,361311000,fcu
2025/07/05/17:45:04.661045,7747,1751712304,660246318,,1751712304,441100000,fcu
2025/07/05/17:45:04.762157,7748,1751712304,761013409,,1751712304,540807000,fcu
2025/07/05/17:45:04.861189,7749,1751712304,860354953,,1751712304,640885000,fcu
2025/07/05/17:45:05.002006,7750,1751712305,1574544,,1751712304,781926000,fcu
2025/07/05/17:45:05.102011,7751,1751712305,101268482,,1751712304,881482000,fcu
2025/07/05/17:45:05.181216,7752,1751712305,180875351,,1751712304,961176000,fcu
2025/07/05/17:45:05.302067,7753,1751712305,301113287,,1751712305,81525000,fcu
2025/07/05/17:45:05.425186,7754,1751712305,425017383,,1751712305,204751000,fcu
2025/07/05/17:45:05.603077,7755,1751712305,602180230,,1751712305,382732000,fcu
2025/07/05/17:45:05.702141,7756,1751712305,700982222,,1751712305,481576000,fcu
2025/07/05/17:45:05.802478,7757,1751712305,802069946,,1751712305,582669000,fcu
2025/07/05/17:45:05.901611,7758,1751712305,901275761,,1751712305,681474000,fcu
2025/07/05/17:45:06.003385,7759,1751712306,3134953,,1751712305,782692000,fcu
2025/07/05/17:45:06.080907,7760,1751712306,80182963,,1751712305,861171000,fcu
2025/07/05/17:45:06.202266,7761,1751712306,201699255,,1751712305,982208000,fcu
2025/07/05/17:45:06.260826,7762,1751712306,260246837,,1751712306,40950000,fcu
2025/07/05/17:45:06.381091,7763,1751712306,380284343,,1751712306,160507000,fcu
2025/07/05/17:45:06.542379,7764,1751712306,541423548,,1751712306,320371000,fcu
2025/07/05/17:45:06.624303,7765,1751712306,623536009,,1751712306,403935000,fcu
2025/07/05/17:45:06.685272,7766,1751712306,683052382,,1751712306,462293000,fcu
2025/07/05/17:45:06.802480,7767,1751712306,801735070,,1751712306,582243000,fcu
2025/07/05/17:45:06.902000,7768,1751712306,901294388,,1751712306,681970000,fcu
2025/07/05/17:45:06.981244,7769,1751712306,980857872,,1751712306,761145000,fcu
2025/07/05/17:45:07.101930,7770,1751712307,101472516,,1751712306,881672000,fcu
2025/07/05/17:45:07.202596,7771,1751712307,201977952,,1751712306,982235000,fcu
2025/07/05/17:45:07.301502,7772,1751712307,301068171,,1751712307,81715000,fcu
2025/07/05/17:45:07.402518,7773,1751712307,401915282,,1751712307,182495000,fcu
2025/07/05/17:45:07.560887,7774,1751712307,560165453,,1751712307,340750000,fcu
2025/07/05/17:45:07.641891,7775,1751712307,640204097,,1751712307,420518000,fcu
2025/07/05/17:45:07.741628,7776,1751712307,741048591,,1751712307,520893000,fcu
2025/07/05/17:45:07.842375,7777,1751712307,840900795,,1751712307,620429000,fcu
2025/07/05/17:45:07.941708,7778,1751712307,941147205,,1751712307,720791000,fcu
2025/07/05/17:45:08.042952,7779,1751712308,41066103,,1751712307,820800000,fcu
2025/07/05/17:45:08.121996,7780,1751712308,121438196,,1751712307,901624000,fcu
2025/07/05/17:45:08.224224,7781,1751712308,223687826,,1751712308,4299000,fcu
2025/07/05/17:45:08.301673,7782,1751712308,301074716,,1751712308,81767000,fcu
2025/07/05/17:45:08.484173,7783,1751712308,480803518,,1751712308,261173000,fcu
2025/07/05/17:45:08.602730,7784,1751712308,601726309,,1751712308,382293000,fcu
2025/07/05/17:45:08.701315,7785,1751712308,700797314,,1751712308,481503000,fcu
2025/07/05/17:45:08.781576,7786,1751712308,780813927,,1751712308,561134000,fcu
2025/07/05/17:45:08.903241,7787,1751712308,902363833,,1751712308,681934000,fcu
2025/07/05/17:45:09.002675,7788,1751712309,1904535,,1751712308,782514000,fcu
2025/07/05/17:45:09.082044,7789,1751712309,81554320,,1751712308,861342000,fcu
2025/07/05/17:45:09.202501,7790,1751712309,201863560,,1751712308,982464000,fcu
2025/07/05/17:45:09.281238,7791,1751712309,280452571,,1751712309,61092000,fcu
2025/07/05/17:45:09.380991,7792,1751712309,380298549,,1751712309,160893000,fcu
2025/07/05/17:45:09.582431,7793,1751712309,580619574,,1751712309,360896000,fcu
2025/07/05/17:45:09.661439,7794,1751712309,660383448,,1751712309,441246000,fcu
2025/07/05/17:45:09.783510,7795,1751712309,780736745,,1751712309,561017000,fcu
2025/07/05/17:45:09.860870,7796,1751712309,860099668,,1751712309,640851000,fcu
2025/07/05/17:45:09.960942,7797,1751712309,960205849,,1751712309,741031000,fcu
2025/07/05/17:45:10.084068,7798,1751712310,82705741,,1751712309,860835000,fcu
2025/07/05/17:45:10.161812,7799,1751712310,161574123,,1751712309,941065000,fcu
2025/07/05/17:45:10.260806,7800,1751712310,260039998,,1751712310,40812000,fcu
2025/07/05/17:45:10.402549,7801,1751712310,402064177,,1751712310,182245000,fcu
2025/07/05/17:45:10.542005,7802,1751712310,541500417,,1751712310,320817000,fcu
2025/07/05/17:45:10.642287,7803,1751712310,640446788,,1751712310,420344000,fcu
2025/07/05/17:45:10.760549,7804,1751712310,760249195,,1751712310,540307000,fcu
2025/07/05/17:45:10.842966,7805,1751712310,841370481,,1751712310,620830000,fcu
2025/07/05/17:45:10.941607,7806,1751712310,940908106,,1751712310,720952000,fcu
2025/07/05/17:45:11.042834,7807,1751712311,41309671,,1751712310,820471000,fcu
2025/07/05/17:45:11.121390,7808,1751712311,120529690,,1751712310,901417000,fcu
2025/07/05/17:45:11.224078,7809,1751712311,223256318,,1751712311,4005000,fcu
2025/07/05/17:45:11.302311,7810,1751712311,301994969,,1751712311,82315000,fcu
2025/07/05/17:45:11.502953,7811,1751712311,502303716,,1751712311,282246000,fcu
2025/07/05/17:45:11.580402,7812,1751712311,580091221,,1751712311,361154000,fcu
2025/07/05/17:45:11.681755,7813,1751712311,681264273,,1751712311,461678000,fcu
2025/07/05/17:45:11.760524,7814,1751712311,759957191,,1751712311,541000000,fcu
2025/07/05/17:45:11.861062,7815,1751712311,860508863,,1751712311,640915000,fcu
2025/07/05/17:45:11.980684,7816,1751712311,980374254,,1751712311,760869000,fcu
2025/07/05/17:45:12.060797,7817,1751712312,59871695,,1751712311,840753000,fcu
2025/07/05/17:45:12.141334,7818,1751712312,140246627,,1751712311,920669000,fcu
2025/07/05/17:45:12.242743,7819,1751712312,241002419,,1751712312,20661000,fcu
2025/07/05/17:45:12.321230,7820,1751712312,320792927,,1751712312,101734000,fcu
2025/07/05/17:45:12.502239,7821,1751712312,501334409,,1751712312,282021000,fcu
2025/07/05/17:45:12.602145,7822,1751712312,601616521,,1751712312,382277000,fcu
2025/07/05/17:45:12.680472,7823,1751712312,680362658,,1751712312,461097000,fcu
2025/07/05/17:45:12.761103,7824,1751712312,760364641,,1751712312,540890000,fcu
2025/07/05/17:45:12.860325,7825,1751712312,859812869,,1751712312,640492000,fcu
2025/07/05/17:45:12.980278,7826,1751712312,979760540,,1751712312,760433000,fcu
2025/07/05/17:45:13.081178,7827,1751712313,80412004,,1751712312,860901000,fcu
2025/07/05/17:45:13.161962,7828,1751712313,161281041,,1751712312,941101000,fcu
2025/07/05/17:45:13.261066,7829,1751712313,260286392,,1751712313,40933000,fcu
2025/07/05/17:45:13.360915,7830,1751712313,360306983,,1751712313,141089000,fcu
2025/07/05/17:45:13.524489,7831,1751712313,521773382,,1751712313,301938000,fcu
2025/07/05/17:45:13.624105,7832,1751712313,623299543,,1751712313,404021000,fcu
2025/07/05/17:45:13.703345,7833,1751712313,700998982,,1751712313,482012000,fcu
2025/07/05/17:45:13.802365,7834,1751712313,802058345,,1751712313,582413000,fcu
2025/07/05/17:45:13.921763,7835,1751712313,921125444,,1751712313,701318000,fcu
2025/07/05/17:45:14.002256,7836,1751712314,2002313,,1751712313,782362000,fcu
2025/07/05/17:45:14.101193,7837,1751712314,100642551,,1751712313,881754000,fcu
2025/07/05/17:45:14.202435,7838,1751712314,202009201,,1751712313,982235000,fcu
2025/07/05/17:45:14.301631,7839,1751712314,301059872,,1751712314,81448000,fcu
2025/07/05/17:45:14.424746,7840,1751712314,424130089,,1751712314,204679000,fcu
2025/07/05/17:45:14.602315,7841,1751712314,602050625,,1751712314,382417000,fcu
2025/07/05/17:45:14.701284,7842,1751712314,701030666,,1751712314,482006000,fcu
2025/07/05/17:45:14.802362,7843,1751712314,802016881,,1751712314,582571000,fcu
2025/07/05/17:45:14.901733,7844,1751712314,901164442,,1751712314,681999000,fcu
2025/07/05/17:45:15.024419,7845,1751712315,23585194,,1751712314,804270000,fcu
2025/07/05/17:45:15.101196,7846,1751712315,100547590,,1751712314,881935000,fcu
2025/07/05/17:45:15.202232,7847,1751712315,201947210,,1751712314,982469000,fcu
2025/07/05/17:45:15.300940,7848,1751712315,300515695,,1751712315,81382000,fcu
2025/07/05/17:45:15.380655,7849,1751712315,379912318,,1751712315,160821000,fcu
2025/07/05/17:45:15.560620,7850,1751712315,560045433,,1751712315,340893000,fcu
2025/07/05/17:45:15.660143,7851,1751712315,659837633,,1751712315,441084000,fcu
2025/07/05/17:45:15.740851,7852,1751712315,739605817,,1751712315,520760000,fcu
2025/07/05/17:45:15.841803,7853,1751712315,840133767,,1751712315,620824000,fcu
2025/07/05/17:45:15.922115,7854,1751712315,920454250,,1751712315,701724000,fcu
2025/07/05/17:45:16.041265,7855,1751712316,39579494,,1751712315,820372000,fcu
2025/07/05/17:45:16.123276,7856,1751712316,121783731,,1751712315,901704000,fcu
2025/07/05/17:45:16.203492,7857,1751712316,202026959,,1751712315,982426000,fcu
2025/07/05/17:45:16.281193,7858,1751712316,280647530,,1751712316,61173000,fcu
2025/07/05/17:45:16.404067,7859,1751712316,402063968,,1751712316,182677000,fcu
2025/07/05/17:45:16.602597,7860,1751712316,602098689,,1751712316,382298000,fcu
2025/07/05/17:45:16.701684,7861,1751712316,701235523,,1751712316,481678000,fcu
2025/07/05/17:45:16.802436,7862,1751712316,802199397,,1751712316,582427000,fcu
2025/07/05/17:45:16.880330,7863,1751712316,879725679,,1751712316,660897000,fcu
2025/07/05/17:45:17.002458,7864,1751712317,1608610,,1751712316,782388000,fcu
2025/07/05/17:45:17.101543,7865,1751712317,101134769,,1751712316,881680000,fcu
2025/07/05/17:45:17.180649,7866,1751712317,180019117,,1751712316,961132000,fcu
2025/07/05/17:45:17.301728,7867,1751712317,300755548,,1751712317,81678000,fcu
2025/07/05/17:45:17.424429,7868,1751712317,423629216,,1751712317,204461000,fcu
2025/07/05/17:45:17.541828,7869,1751712317,541028532,,1751712317,320792000,fcu
2025/07/05/17:45:17.642723,7870,1751712317,641132430,,1751712317,420516000,fcu
2025/07/05/17:45:17.720700,7871,1751712317,720151401,,1751712317,501405000,fcu
2025/07/05/17:45:17.823921,7872,1751712317,823297320,,1751712317,604246000,fcu
2025/07/05/17:45:17.901095,7873,1751712317,900672700,,1751712317,681930000,fcu
2025/07/05/17:45:18.023623,7874,1751712318,23152002,,1751712317,804178000,fcu
2025/07/05/17:45:18.102033,7875,1751712318,101223979,,1751712317,882246000,fcu
2025/07/05/17:45:18.202487,7876,1751712318,202042032,,1751712317,982724000,fcu
2025/07/05/17:45:18.300733,7877,1751712318,300555000,,1751712318,81509000,fcu
2025/07/05/17:45:18.381117,7878,1751712318,380551023,,1751712318,160901000,fcu
2025/07/05/17:45:18.560555,7879,1751712318,560120567,,1751712318,340934000,fcu
2025/07/05/17:45:18.680801,7880,1751712318,680257953,,1751712318,461104000,fcu
2025/07/05/17:45:18.802789,7881,1751712318,802229958,,1751712318,582234000,fcu
2025/07/05/17:45:18.902092,7882,1751712318,901341663,,1751712318,682084000,fcu
2025/07/05/17:45:19.023765,7883,1751712319,23265604,,1751712318,804257000,fcu
2025/07/05/17:45:19.101948,7884,1751712319,100882755,,1751712318,882014000,fcu
2025/07/05/17:45:19.202286,7885,1751712319,202012311,,1751712318,982724000,fcu
2025/07/05/17:45:19.281745,7886,1751712319,280570628,,1751712319,61219000,fcu
2025/07/05/17:45:19.402374,7887,1751712319,401979020,,1751712319,182685000,fcu
2025/07/05/17:45:19.541590,7888,1751712319,540651257,,1751712319,320417000,fcu
2025/07/05/17:45:19.624081,7889,1751712319,623199323,,1751712319,404261000,fcu
2025/07/05/17:45:19.701096,7890,1751712319,700953599,,1751712319,482025000,fcu
2025/07/05/17:45:19.802327,7891,1751712319,802090740,,1751712319,582682000,fcu
2025/07/05/17:45:19.921946,7892,1751712319,921194278,,1751712319,701517000,fcu
2025/07/05/17:45:20.002199,7893,1751712320,1424493,,1751712319,782446000,fcu
2025/07/05/17:45:20.101409,7894,1751712320,100518855,,1751712319,881421000,fcu
2025/07/05/17:45:20.180527,7895,1751712320,179746988,,1751712319,960963000,fcu
2025/07/05/17:45:20.260861,7896,1751712320,260167274,,1751712320,40778000,fcu
2025/07/05/17:45:20.359907,7897,1751712320,359398470,,1751712320,140648000,fcu
2025/07/05/17:45:20.521595,7898,1751712320,521147682,,1751712320,301994000,fcu
2025/07/05/17:45:20.623559,7899,1751712320,623023599,,1751712320,403991000,fcu
2025/07/05/17:45:20.720961,7900,1751712320,720257827,,1751712320,500934000,fcu
2025/07/05/17:45:20.802226,7901,1751712320,801996986,,1751712320,582389000,fcu
2025/07/05/17:45:20.901243,7902,1751712320,900564560,,1751712320,681978000,fcu
2025/07/05/17:45:21.027458,7903,1751712321,23185646,,1751712320,804267000,fcu
2025/07/05/17:45:21.123295,7904,1751712321,121438375,,1751712320,901193000,fcu
2025/07/05/17:45:21.202459,7905,1751712321,202022201,,1751712320,982768000,fcu
2025/07/05/17:45:21.300851,7906,1751712321,300281067,,1751712321,81489000,fcu
2025/07/05/17:45:21.380104,7907,1751712321,379590636,,1751712321,160819000,fcu
2025/07/05/17:45:21.540322,7908,1751712321,539804371,,1751712321,321106000,fcu
2025/07/05/17:45:21.642597,7909,1751712321,640253974,,1751712321,420435000,fcu
2025/07/05/17:45:21.721998,7910,1751712321,721438172,,1751712321,501754000,fcu
2025/07/05/17:45:21.823725,7911,1751712321,823008068,,1751712321,603955000,fcu
2025/07/05/17:45:21.921609,7912,1751712321,920960501,,1751712321,701433000,fcu
2025/07/05/17:45:22.001873,7913,1751712322,1126693,,1751712321,782344000,fcu
2025/07/05/17:45:22.103404,7914,1751712322,100941598,,1751712321,881449000,fcu
2025/07/05/17:45:22.201993,7915,1751712322,201337386,,1751712321,982196000,fcu
2025/07/05/17:45:22.281105,7916,1751712322,280168730,,1751712322,61426000,fcu
2025/07/05/17:45:22.460658,7917,1751712322,460232497,,1751712322,240325000,fcu
2025/07/05/17:45:22.580265,7918,1751712322,579983479,,1751712322,361058000,fcu
2025/07/05/17:45:22.701933,7919,1751712322,701116426,,1751712322,481418000,fcu
2025/07/05/17:45:22.801983,7920,1751712322,801331793,,1751712322,582263000,fcu
2025/07/05/17:45:22.880208,7921,1751712322,879627821,,1751712322,661119000,fcu
2025/07/05/17:45:23.001583,7922,1751712323,1000058,,1751712322,782007000,fcu
2025/07/05/17:45:23.101181,7923,1751712323,100318557,,1751712322,881421000,fcu
