time,.layout.dim,.layout.data_offset,.data
2025/07/05/17:44:33.784179,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.784599,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.863153,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.864277,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.864293,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.983245,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.983514,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:33.984745,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.062845,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.063623,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.064412,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.163215,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.163375,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.164390,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.243098,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.243745,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.244018,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.343425,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.344054,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.344141,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.504556,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.505112,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.505677,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.626445,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.627147,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.627935,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.724162,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.724180,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.725692,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.844141,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.844295,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.844305,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.923629,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.923638,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:34.924537,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.027127,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.027411,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.027425,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.104933,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.105376,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.105678,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.182673,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.182988,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.184557,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.262812,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.263860,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.264082,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.362834,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.363461,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.364693,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.543152,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.543586,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.544835,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.643744,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.643870,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.643923,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.742645,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.744247,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.744259,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.842896,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.843364,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.844380,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.944529,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.944712,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:35.944724,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.042740,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.044233,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.044425,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.142869,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.143518,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.144982,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.243376,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.243403,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.243881,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.342440,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.343558,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.343582,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.504929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.504956,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.505702,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.626358,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.626785,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.627866,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.704432,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.704552,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.704559,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.804377,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.804604,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.805761,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.904177,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.904647,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:36.905428,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.026262,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.026510,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.027483,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.123929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.124917,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.125033,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.226552,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.227665,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.227824,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.303570,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.304640,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.305037,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.404378,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.404732,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.405715,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.564786,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.565005,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.565092,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.643002,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.644076,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.644188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.742951,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.743903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.744627,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.843098,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.843688,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.843701,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.963949,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.964498,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:37.965363,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.062838,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.063071,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.063964,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.162659,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.163629,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.163921,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.263059,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.263825,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.264467,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.362584,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.364251,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.364465,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.563470,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.563829,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.564641,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.662486,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.663717,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.664767,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.763886,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.764585,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.764605,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.843432,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.843447,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.843604,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.942647,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.943008,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:38.944188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.042423,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.043267,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.043810,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.142702,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.143588,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.144305,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.243140,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.243570,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.244386,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.363018,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.364222,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.364385,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.542447,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.542642,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.543571,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.642625,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.643417,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.643902,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.723434,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.724629,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.724783,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.826078,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.826662,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.827423,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.903711,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.904398,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:39.905218,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.025905,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.026433,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.026958,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.124149,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.125289,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.125486,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.226293,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.227642,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.227958,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.303770,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.304151,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.305090,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.404595,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.404835,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.405896,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.563025,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.564118,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.564959,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.663343,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.664259,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.664742,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.763599,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.763973,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.763981,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.862501,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.863513,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.864159,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.982903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.983506,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:40.984251,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.062397,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.063200,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.063995,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.162744,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.163987,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.164360,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.242551,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.243541,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.244150,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.342433,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.343895,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.344036,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.524350,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.524708,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.525556,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.625882,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.626585,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.627338,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.703733,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.704376,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.705272,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.783582,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.783778,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.783897,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.863001,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.863013,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.864248,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.982692,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.983157,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:41.984315,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.062546,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.063289,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.063788,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.162785,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.163748,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.164549,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.263436,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.263509,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.264030,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.364217,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.364548,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.364899,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.504027,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.505079,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.505535,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.625054,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.625156,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.625325,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.705064,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.705085,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.705107,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.781807,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.781935,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.782679,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.862370,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.863253,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.863523,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.962803,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.963247,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:42.964229,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.062853,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.063513,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.064182,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.162522,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.163390,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.164542,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.262640,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.262910,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.264398,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.364389,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.364496,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.364559,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.562680,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.563713,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.563737,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.663897,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.664370,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.665209,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.762703,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.763344,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.764351,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.863528,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.863559,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.863572,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:44:43.982538,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
