time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.remote_timestamp_ns,.observed_offset_ns,.estimated_offset_ns,.round_trip_time_ms
2025/07/05/17:45:03.180687,8254,1751712303,180083240,,2676895086000,1751709626273255263,1751709626283147008,23.47972297668457
2025/07/05/17:45:03.281525,8255,1751712303,280340507,,2676995216000,1751709626273247786,1751709626283147008,23.738401412963867
2025/07/05/17:45:03.382867,8256,1751712303,381445611,,2677095327000,1751709626273718865,1751709626283147008,24.78171730041504
2025/07/05/17:45:03.481564,8257,1751712303,481303474,,2677194451000,1751709626274395058,1751709626283147008,24.6240291595459
2025/07/05/17:45:03.580735,8258,1751712303,580234148,,2677295107000,1751709626273263468,1751709626283147008,23.723594665527344
2025/07/05/17:45:03.683795,8259,1751712303,681268537,,2677395468000,1751709626273449692,1751709626283147008,24.68543243408203
2025/07/05/17:45:03.782660,8260,1751712303,780323899,,2677495239000,1751709626273166102,1751709626283147008,23.82084083557129
2025/07/05/17:45:03.881520,8261,1751712303,880285051,,2677595327000,1751709626273071800,1751709626283147008,23.75494384765625
2025/07/05/17:45:03.980618,8262,1751712303,980236799,,2677695234000,1751709626273240227,1751709626283147008,23.521076202392578
2025/07/05/17:45:04.081355,8263,1751712304,80433331,,2677794513000,1751709626273967729,1751709626283147008,23.61147117614746
2025/07/05/17:45:04.181051,8264,1751712304,180100963,,2677894509000,1751709626273845852,1751709626283147008,23.488670349121094
2025/07/05/17:45:04.280701,8265,1751712304,279960890,,2677994454000,1751709626273828422,1751709626283147008,23.35112762451172
2025/07/05/17:45:04.381738,8266,1751712304,381113842,,2678095117000,1751709626273805453,1751709626283147008,24.376535415649414
2025/07/05/17:45:04.481610,8267,1751712304,481164917,,2678195274000,1751709626273675119,1751709626283147008,24.42656135559082
2025/07/05/17:45:04.581684,8268,1751712304,580884077,,2678295283000,1751709626273519773,1751709626283147008,24.157644271850586
2025/07/05/17:45:04.685153,8269,1751712304,682883263,,2678395281000,1751709626273834909,1751709626283147008,24.79398536682129
2025/07/05/17:45:04.780476,8270,1751712304,780046883,,2678494880000,1751709626273409605,1751709626283147008,23.51166534423828
2025/07/05/17:45:04.885343,8271,1751712304,880196017,,2678595018000,1751709626273372812,1751709626283147008,23.606754302978516
2025/07/05/17:45:04.982153,8272,1751712304,980965128,,2678695281000,1751709626273577337,1751709626283147008,24.206043243408203
2025/07/05/17:45:05.080781,8273,1751712305,80216458,,2678795312000,1751709626273098475,1751709626283147008,23.604185104370117
2025/07/05/17:45:05.180922,8274,1751712305,180107365,,2678895087000,1751709626273346222,1751709626283147008,23.34341049194336
2025/07/05/17:45:05.280903,8275,1751712305,280526645,,2678995084000,1751709626273401206,1751709626283147008,23.586549758911133
2025/07/05/17:45:05.381239,8276,1751712305,380745816,,2679095096000,1751709626273640304,1751709626283147008,24.01095199584961
2025/07/05/17:45:05.482075,8277,1751712305,481323523,,2679195283000,1751709626273744348,1751709626283147008,24.586750030517578
2025/07/05/17:45:05.581026,8278,1751712305,580177802,,2679294796000,1751709626273637682,1751709626283147008,23.483871459960938
2025/07/05/17:45:05.681247,8279,1751712305,680564318,,2679394804000,1751709626273846924,1751709626283147008,23.822134017944336
2025/07/05/17:45:05.780976,8280,1751712305,780218372,,2679494606000,1751709626273844203,1751709626283147008,23.533395767211914
2025/07/05/17:45:05.881274,8281,1751712305,880920652,,2679594960000,1751709626273546396,1751709626283147008,23.525651931762695
2025/07/05/17:45:05.981326,8282,1751712305,980291468,,2679694493000,1751709626274021495,1751709626283147008,23.549787521362305
2025/07/05/17:45:06.080918,8283,1751712306,80074414,,2679795018000,1751709626273315975,1751709626283147008,23.47637367248535
2025/07/05/17:45:06.181483,8284,1751712306,180591516,,2679894928000,1751709626273739997,1751709626283147008,23.83968734741211
2025/07/05/17:45:06.281200,8285,1751712306,280251897,,2679995308000,1751709626273149256,1751709626283147008,23.574077606201172
2025/07/05/17:45:06.381138,8286,1751712306,380259576,,2680095090000,1751709626273297741,1751709626283147008,23.737985610961914
2025/07/05/17:45:06.480543,8287,1751712306,480341990,,2680195294000,1751709626273139914,1751709626283147008,23.529834747314453
2025/07/05/17:45:06.580731,8288,1751712306,580232426,,2680294812000,1751709626273603692,1751709626283147008,23.62983512878418
2025/07/05/17:45:06.685009,8289,1751712306,681321965,,2680395298000,1751709626273779762,1751709626283147008,24.471782684326172
2025/07/05/17:45:06.781682,8290,1751712306,780289986,,2680495298000,1751709626273129926,1751709626283147008,23.690650939941406
2025/07/05/17:45:06.881540,8291,1751712306,881057332,,2680595275000,1751709626273629891,1751709626283147008,24.299135208129883
2025/07/05/17:45:06.981141,8292,1751712306,980022595,,2680695093000,1751709626273296482,1751709626283147008,23.26207733154297
2025/07/05/17:45:07.081189,8293,1751712307,80519226,,2680795113000,1751709626273358586,1751709626283147008,23.469629287719727
2025/07/05/17:45:07.181674,8294,1751712307,180952312,,2680895019000,1751709626273820107,1751709626283147008,24.19951820373535
2025/07/05/17:45:07.281136,8295,1751712307,280412567,,2680995326000,1751709626273177555,1751709626283147008,23.809661865234375
2025/07/05/17:45:07.380555,8296,1751712307,380172222,,2681095309000,1751709626273151082,1751709626283147008,23.419506072998047
2025/07/05/17:45:07.480722,8297,1751712307,480148427,,2681195269000,1751709626273151970,1751709626283147008,23.45106315612793
2025/07/05/17:45:07.581964,8298,1751712307,580409676,,2681295093000,1751709626273481140,1751709626283147008,23.651763916015625
2025/07/05/17:45:07.681913,8299,1751712307,680792845,,2681395450000,1751709626272981048,1751709626283147008,23.665292739868164
2025/07/05/17:45:07.781458,8300,1751712307,780329217,,2681495456000,1751709626273010563,1751709626283147008,23.705224990844727
2025/07/05/17:45:07.881577,8301,1751712307,880306864,,2681594778000,1751709626273669133,1751709626283147008,23.701379776000977
2025/07/05/17:45:07.980845,8302,1751712307,980181826,,2681695119000,1751709626273273436,1751709626283147008,23.57455825805664
2025/07/05/17:45:08.083582,8303,1751712308,80263882,,2681795102000,1751709626273328903,1751709626283147008,23.64583396911621
2025/07/05/17:45:08.180535,8304,1751712308,180145053,,2681894790000,1751709626273606877,1751709626283147008,23.49259376525879
2025/07/05/17:45:08.284342,8305,1751712308,284126732,,2681995456000,1751709626274843867,1751709626283147008,27.1545467376709
2025/07/05/17:45:08.380526,8306,1751712308,380127066,,2682094619000,1751709626273778342,1751709626283147008,23.456497192382812
2025/07/05/17:45:08.484210,8307,1751712308,480249396,,2682194478000,1751709626273946926,1751709626283147008,23.62873077392578
2025/07/05/17:45:08.580953,8308,1751712308,579955677,,2682294582000,1751709626273771753,1751709626283147008,23.20012855529785
2025/07/05/17:45:08.681332,8309,1751712308,680273490,,2682395460000,1751709626272997486,1751709626283147008,23.62801742553711
2025/07/05/17:45:08.781580,8310,1751712308,780488478,,2682495103000,1751709626273509158,1751709626283147008,23.746780395507812
2025/07/05/17:45:08.881362,8311,1751712308,880712493,,2682595121000,1751709626273525738,1751709626283147008,23.819461822509766
2025/07/05/17:45:08.981661,8312,1751712308,980594960,,2682694846000,1751709626273786307,1751709626283147008,23.921192169189453
2025/07/05/17:45:09.081820,8313,1751712309,81140663,,2682795441000,1751709626273389380,1751709626283147008,24.596031188964844
2025/07/05/17:45:09.181485,8314,1751712309,180624913,,2682895333000,1751709626273283941,1751709626283147008,23.991647720336914
2025/07/05/17:45:09.281000,8315,1751712309,280263060,,2682995225000,1751709626273269719,1751709626283147008,23.531036376953125
2025/07/05/17:45:09.380929,8316,1751712309,379998749,,2683095286000,1751709626273077557,1751709626283147008,23.26534080505371
2025/07/05/17:45:09.480710,8317,1751712309,480349468,,2683195042000,1751709626273393943,1751709626283147008,23.540714263916016
2025/07/05/17:45:09.582463,8318,1751712309,580554611,,2683295098000,1751709626273443588,1751709626283147008,24.009868621826172
2025/07/05/17:45:09.684398,8319,1751712309,683285628,,2683395287000,1751709626274714061,1751709626283147008,26.551422119140625
2025/07/05/17:45:09.783596,8320,1751712309,780402802,,2683495107000,1751709626273451218,1751709626283147008,23.672489166259766
2025/07/05/17:45:09.883754,8321,1751712309,882872245,,2683595268000,1751709626274484685,1751709626283147008,26.222856521606445
2025/07/05/17:45:09.984599,8322,1751712309,980132803,,2683695245000,1751709626273151585,1751709626283147008,23.466941833496094
2025/07/05/17:45:10.084085,8323,1751712310,82627494,,2683795093000,1751709626273850694,1751709626283147008,24.8492374420166
2025/07/05/17:45:10.181041,8324,1751712310,180133220,,2683895090000,1751709626273271087,1751709626283147008,23.540950775146484
2025/07/05/17:45:10.280711,8325,1751712310,280012441,,2683995094000,1751709626273178816,1751709626283147008,23.474660873413086
2025/07/05/17:45:10.380516,8326,1751712310,380084787,,2684094854000,1751709626273485469,1751709626283147008,23.482494354248047
2025/07/05/17:45:10.481562,8327,1751712310,481112263,,2684195301000,1751709626273622095,1751709626283147008,24.37242317199707
2025/07/05/17:45:10.581374,8328,1751712310,580291522,,2684294541000,1751709626273966457,1751709626283147008,23.554237365722656
2025/07/05/17:45:10.682544,8329,1751712310,680762518,,2684395361000,1751709626273051503,1751709626283147008,23.665325164794922
2025/07/05/17:45:10.781172,8330,1751712310,780131913,,2684495077000,1751709626273306786,1751709626283147008,23.474470138549805
2025/07/05/17:45:10.881274,8331,1751712310,880303377,,2684595237000,1751709626273210258,1751709626283147008,23.697975158691406
2025/07/05/17:45:10.982367,8332,1751712310,980369638,,2684695285000,1751709626273157318,1751709626283147008,23.836284637451172
2025/07/05/17:45:11.081733,8333,1751712311,80211901,,2684795268000,1751709626273082656,1751709626283147008,23.70538330078125
2025/07/05/17:45:11.180567,8334,1751712311,180108128,,2684894514000,1751709626273883182,1751709626283147008,23.41726303100586
2025/07/05/17:45:11.280863,8335,1751712311,280287241,,2684994561000,1751709626273766865,1751709626283147008,23.62975311279297
2025/07/05/17:45:11.380484,8336,1751712311,380089629,,2685094493000,1751709626273915990,1751709626283147008,23.357805252075195
2025/07/05/17:45:11.480872,8337,1751712311,480143513,,2685195254000,1751709626273163507,1751709626283147008,23.447235107421875
2025/07/05/17:45:11.580117,8338,1751712311,579803351,,2685295099000,1751709626273165787,1751709626283147008,23.072696685791016
2025/07/05/17:45:11.681769,8339,1751712311,681245330,,2685395101000,1751709626273807688,1751709626283147008,24.669780731201172
2025/07/05/17:45:11.780778,8340,1751712311,780204633,,2685495091000,1751709626273306356,1751709626283147008,23.6036434173584
2025/07/05/17:45:11.882843,8341,1751712311,881810709,,2685595116000,1751709626273530197,1751709626283147008,23.327180862426758
2025/07/05/17:45:11.980705,8342,1751712311,980349125,,2685695103000,1751709626273404660,1751709626283147008,23.649240493774414
2025/07/05/17:45:12.081014,8343,1751712312,80048657,,2685795122000,1751709626273198052,1751709626283147008,23.451831817626953
2025/07/05/17:45:12.181207,8344,1751712312,180108022,,2685895093000,1751709626273211678,1751709626283147008,23.602712631225586
2025/07/05/17:45:12.281556,8345,1751712312,280307771,,2685995103000,1751709626273302931,1751709626283147008,23.78662109375
2025/07/05/17:45:12.382370,8346,1751712312,381303609,,2686094800000,1751709626274144016,1751709626283147008,24.70206069946289
2025/07/05/17:45:12.480535,8347,1751712312,480237361,,2686195450000,1751709626272942573,1751709626283147008,23.43203353881836
2025/07/05/17:45:12.581472,8348,1751712312,580403495,,2686294583000,1751709626273993775,1751709626283147008,23.649581909179688
2025/07/05/17:45:12.680354,8349,1751712312,680189224,,2686395225000,1751709626273171327,1751709626283147008,23.582380294799805
2025/07/05/17:45:12.780646,8350,1751712312,780147893,,2686495021000,1751709626273418515,1751709626283147008,23.41184425354004
2025/07/05/17:45:12.880988,8351,1751712312,880000082,,2686595092000,1751709626273195383,1751709626283147008,23.421680450439453
2025/07/05/17:45:12.980295,8352,1751712312,979711191,,2686695089000,1751709626273116302,1751709626283147008,23.00568962097168
2025/07/05/17:45:13.080575,8353,1751712313,80247313,,2686795325000,1751709626273086204,1751709626283147008,23.378700256347656
2025/07/05/17:45:13.180374,8354,1751712313,180115679,,2686895110000,1751709626273252765,1751709626283147008,23.499059677124023
2025/07/05/17:45:13.280567,8355,1751712313,280056662,,2686995299000,1751709626273022912,1751709626283147008,23.46592903137207
2025/07/05/17:45:13.381454,8356,1751712313,380060260,,2687095281000,1751709626273042946,1751709626283147008,23.467845916748047
2025/07/05/17:45:13.481669,8357,1751712313,481112547,,2687195464000,1751709626273392574,1751709626283147008,24.505035400390625
2025/07/05/17:45:13.580586,8358,1751712313,580101405,,2687294873000,1751709626273544119,1751709626283147008,23.364948272705078
2025/07/05/17:45:13.681794,8359,1751712313,680856802,,2687394872000,1751709626273589027,1751709626283147008,23.77941131591797
2025/07/05/17:45:13.780448,8360,1751712313,780018789,,2687494589000,1751709626273783118,1751709626283147008,23.290599822998047
2025/07/05/17:45:13.881966,8361,1751712313,880428458,,2687595302000,1751709626273238003,1751709626283147008,23.756120681762695
2025/07/05/17:45:13.980746,8362,1751712313,979897906,,2687694804000,1751709626273512489,1751709626283147008,23.159175872802734
2025/07/05/17:45:14.080397,8363,1751712314,79978898,,2687795444000,1751709626272876539,1751709626283147008,23.311843872070312
2025/07/05/17:45:14.181527,8364,1751712314,180662472,,2687895279000,1751709626273343385,1751709626283147008,24.057151794433594
2025/07/05/17:45:14.281078,8365,1751712314,280101630,,2687995306000,1751709626272945883,1751709626283147008,23.343685150146484
2025/07/05/17:45:14.381477,8366,1751712314,380780685,,2688095101000,1751709626273575867,1751709626283147008,24.182661056518555
2025/07/05/17:45:14.480942,8367,1751712314,480292310,,2688195271000,1751709626273169698,1751709626283147008,23.69911766052246
2025/07/05/17:45:14.580873,8368,1751712314,580327562,,2688295469000,1751709626273005039,1751709626283147008,23.70294189453125
2025/07/05/17:45:14.681784,8369,1751712314,680790848,,2688394454000,1751709626274203988,1751709626283147008,24.244049072265625
2025/07/05/17:45:14.780948,8370,1751712314,780366981,,2688494501000,1751709626274043612,1751709626283147008,23.625642776489258
2025/07/05/17:45:14.880469,8371,1751712314,880343238,,2688594564000,1751709626273880836,1751709626283147008,23.591938018798828
2025/07/05/17:45:14.980238,8372,1751712314,979963564,,2688695293000,1751709626272957469,1751709626283147008,23.423255920410156
2025/07/05/17:45:15.080112,8373,1751712315,79682635,,2688794517000,1751709626273580519,1751709626283147008,23.167203903198242
2025/07/05/17:45:15.180750,8374,1751712315,180278435,,2688894487000,1751709626273932525,1751709626283147008,23.71493148803711
2025/07/05/17:45:15.281902,8375,1751712315,280343842,,2688995271000,1751709626273229903,1751709626283147008,23.66160011291504
2025/07/05/17:45:15.380434,8376,1751712315,379689332,,2689095311000,1751709626272811900,1751709626283147008,23.12605094909668
2025/07/05/17:45:15.481370,8377,1751712315,481136227,,2689194493000,1751709626274373336,1751709626283147008,24.277952194213867
2025/07/05/17:45:15.582074,8378,1751712315,580304258,,2689295459000,1751709626272966075,1751709626283147008,23.73788833618164
2025/07/05/17:45:15.683089,8379,1751712315,680157399,,2689395291000,1751709626273028131,1751709626283147008,23.671598434448242
2025/07/05/17:45:15.779642,8380,1751712315,779093728,,2689495137000,1751709626272728127,1751709626283147008,22.44969367980957
2025/07/05/17:45:15.880719,8381,1751712315,880281302,,2689595111000,1751709626273317747,1751709626283147008,23.692758560180664
2025/07/05/17:45:15.980713,8382,1751712315,980132656,,2689695278000,1751709626273094969,1751709626283147008,23.513261795043945
2025/07/05/17:45:16.083184,8383,1751712316,81524404,,2689795011000,1751709626273408844,1751709626283147008,23.647743225097656
2025/07/05/17:45:16.180637,8384,1751712316,180171676,,2689894504000,1751709626273886682,1751709626283147008,23.55712890625
2025/07/05/17:45:16.281011,8385,1751712316,280413101,,2689995093000,1751709626273412734,1751709626283147008,23.807676315307617
2025/07/05/17:45:16.381883,8386,1751712316,380375785,,2690094985000,1751709626273520113,1751709626283147008,23.705257415771484
2025/07/05/17:45:16.480765,8387,1751712316,480164413,,2690194596000,1751709626273769245,1751709626283147008,23.59467124938965
2025/07/05/17:45:16.581022,8388,1751712316,580313490,,2690295111000,1751709626273349652,1751709626283147008,23.6994571685791
2025/07/05/17:45:16.680990,8389,1751712316,680752591,,2690395286000,1751709626273314453,1751709626283147008,23.904064178466797
2025/07/05/17:45:16.781121,8390,1751712316,780243498,,2690494583000,1751709626273834427,1751709626283147008,23.648405075073242
2025/07/05/17:45:16.880118,8391,1751712316,879562142,,2690595274000,1751709626272824077,1751709626283147008,22.923147201538086
2025/07/05/17:45:16.980753,8392,1751712316,979841718,,2690694462000,1751709626273828705,1751709626283147008,23.098270416259766
2025/07/05/17:45:17.081632,8393,1751712317,80343330,,2690795273000,1751709626273181056,1751709626283147008,23.764190673828125
2025/07/05/17:45:17.180541,8394,1751712317,179679530,,2690895025000,1751709626273115527,1751709626283147008,23.073862075805664
2025/07/05/17:45:17.281120,8395,1751712317,280777820,,2690995087000,1751709626273551884,1751709626283147008,23.827661514282227
2025/07/05/17:45:17.380897,8396,1751712317,380421249,,2691095097000,1751709626273375479,1751709626283147008,23.889785766601562
2025/07/05/17:45:17.480901,8397,1751712317,480238967,,2691194545000,1751709626273934850,1751709626283147008,23.513938903808594
2025/07/05/17:45:17.582675,8398,1751712317,580406058,,2691295117000,1751709626273382784,1751709626283147008,23.79553985595703
2025/07/05/17:45:17.679788,8399,1751712317,679180339,,2691395449000,1751709626272431472,1751709626283147008,22.58551788330078
2025/07/05/17:45:17.779796,8400,1751712317,779087274,,2691494609000,1751709626273285586,1751709626283147008,22.381017684936523
2025/07/05/17:45:17.880530,8401,1751712317,880239806,,2691594623000,1751709626273761990,1751709626283147008,23.365379333496094
2025/07/05/17:45:17.980079,8402,1751712317,979922025,,2691695468000,1751709626272781768,1751709626283147008,23.341930389404297
2025/07/05/17:45:18.081301,8403,1751712318,80169806,,2691794804000,1751709626273631466,1751709626283147008,23.46377944946289
2025/07/05/17:45:18.180775,8404,1751712318,180189274,,2691894539000,1751709626273877243,1751709626283147008,23.54375648498535
2025/07/05/17:45:18.281196,8405,1751712318,280326460,,2691995311000,1751709626273138911,1751709626283147008,23.737760543823242
2025/07/05/17:45:18.380800,8406,1751712318,380150411,,2692095044000,1751709626273367170,1751709626283147008,23.47073745727539
2025/07/05/17:45:18.480519,8407,1751712318,480208074,,2692195092000,1751709626273297585,1751709626283147008,23.363197326660156
2025/07/05/17:45:18.580932,8408,1751712318,580315789,,2692294487000,1751709626273942518,1751709626283147008,23.754297256469727
2025/07/05/17:45:18.680700,8409,1751712318,680088759,,2692395272000,1751709626273022179,1751709626283147008,23.58423614501953
2025/07/05/17:45:18.781176,8410,1751712318,780109114,,2692495279000,1751709626273128392,1751709626283147008,23.396942138671875
2025/07/05/17:45:18.880684,8411,1751712318,880180622,,2692595121000,1751709626273336124,1751709626283147008,23.443483352661133
2025/07/05/17:45:18.980325,8412,1751712318,980050591,,2692694613000,1751709626273747086,1751709626283147008,23.378721237182617
2025/07/05/17:45:19.083712,8413,1751712319,80972214,,2692794719000,1751709626273847278,1751709626283147008,23.680795669555664
2025/07/05/17:45:19.180319,8414,1751712319,180082872,,2692894559000,1751709626273775920,1751709626283147008,23.493030548095703
2025/07/05/17:45:19.281686,8415,1751712319,280024802,,2692995468000,1751709626272858700,1751709626283147008,23.375776290893555
2025/07/05/17:45:19.380798,8416,1751712319,380287050,,2693095049000,1751709626273456763,1751709626283147008,23.552143096923828
2025/07/05/17:45:19.480599,8417,1751712319,480040134,,2693195113000,1751709626273211588,1751709626283147008,23.426847457885742
2025/07/05/17:45:19.579461,8418,1751712319,579042226,,2693294858000,1751709626272972830,1751709626283147008,22.418785095214844
2025/07/05/17:45:19.681132,8419,1751712319,680476868,,2693394522000,1751709626273984939,1751709626283147008,23.565338134765625
2025/07/05/17:45:19.780582,8420,1751712319,780220038,,2693494773000,1751709626273711207,1751709626283147008,23.466718673706055
2025/07/05/17:45:19.881204,8421,1751712319,880237353,,2693595296000,1751709626273168352,1751709626283147008,23.54232406616211
2025/07/05/17:45:19.981734,8422,1751712319,980498041,,2693695289000,1751709626273324501,1751709626283147008,23.765544891357422
2025/07/05/17:45:20.080772,8423,1751712320,80046225,,2693795249000,1751709626273125643,1751709626283147008,23.339576721191406
2025/07/05/17:45:20.180401,8424,1751712320,179571115,,2693895138000,1751709626273004796,1751709626283147008,22.851686477661133
2025/07/05/17:45:20.280783,8425,1751712320,280365266,,2693995306000,1751709626273109899,1751709626283147008,23.610742568969727
2025/07/05/17:45:20.381613,8426,1751712320,380804590,,2694095005000,1751709626273637619,1751709626283147008,24.290973663330078
2025/07/05/17:45:20.480498,8427,1751712320,480018644,,2694194501000,1751709626273795942,1751709626283147008,23.439634323120117
2025/07/05/17:45:20.580445,8428,1751712320,580181045,,2694294843000,1751709626273566437,1751709626283147008,23.540536880493164
2025/07/05/17:45:20.680937,8429,1751712320,680220914,,2694394565000,1751709626273841907,1751709626283147008,23.625255584716797
2025/07/05/17:45:20.780535,8430,1751712320,780148301,,2694494617000,1751709626273827590,1751709626283147008,23.403682708740234
2025/07/05/17:45:20.880762,8431,1751712320,880412930,,2694595284000,1751709626273218804,1751709626283147008,23.554716110229492
2025/07/05/17:45:20.980742,8432,1751712320,980223966,,2694695320000,1751709626273158267,1751709626283147008,23.486379623413086
2025/07/05/17:45:21.082086,8433,1751712321,80161431,,2694794542000,1751709626274033534,1751709626283147008,23.161693572998047
2025/07/05/17:45:21.180410,8434,1751712321,180134562,,2694894567000,1751709626273847325,1751709626283147008,23.43706512451172
2025/07/05/17:45:21.281627,8435,1751712321,280499157,,2694995104000,1751709626273447957,1751709626283147008,23.870336532592773
2025/07/05/17:45:21.379919,8436,1751712321,379435327,,2695095229000,1751709626272791485,1751709626283147008,22.826053619384766
2025/07/05/17:45:21.480725,8437,1751712321,480397589,,2695195317000,1751709626273051803,1751709626283147008,23.4410457611084
2025/07/05/17:45:21.580663,8438,1751712321,580214140,,2695295110000,1751709626273343542,1751709626283147008,23.517616271972656
2025/07/05/17:45:21.680470,8439,1751712321,680056477,,2695394460000,1751709626273862924,1751709626283147008,23.462448120117188
2025/07/05/17:45:21.779303,8440,1751712321,778979199,,2695494779000,1751709626273017781,1751709626283147008,22.36225128173828
2025/07/05/17:45:21.880564,8441,1751712321,880158701,,2695594596000,1751709626273798640,1751709626283147008,23.52410316467285
2025/07/05/17:45:21.980553,8442,1751712321,979232241,,2695694798000,1751709626273241332,1751709626283147008,22.38025665283203
2025/07/05/17:45:22.080498,8443,1751712322,80303372,,2695795123000,1751709626273279397,1751709626283147008,23.48538589477539
2025/07/05/17:45:22.180875,8444,1751712322,180238813,,2695895462000,1751709626272992755,1751709626283147008,23.56378936767578
2025/07/05/17:45:22.281087,8445,1751712322,279904326,,2695995448000,1751709626272836364,1751709626283147008,23.236299514770508
2025/07/05/17:45:22.380708,8446,1751712322,380178048,,2696095447000,1751709626272980854,1751709626283147008,23.496580123901367
2025/07/05/17:45:22.480649,8447,1751712322,480218024,,2696195122000,1751709626273328855,1751709626283147008,23.52967643737793
2025/07/05/17:45:22.580075,8448,1751712322,579411288,,2696295012000,1751709626272982534,1751709626283147008,22.826204299926758
2025/07/05/17:45:22.680787,8449,1751712322,680464471,,2696395299000,1751709626273216207,1751709626283147008,23.55296516418457
2025/07/05/17:45:22.780621,8450,1751712322,780168516,,2696495046000,1751709626273361695,1751709626283147008,23.511703491210938
2025/07/05/17:45:22.880158,8451,1751712322,879381542,,2696595100000,1751709626272919012,1751709626283147008,22.716089248657227
2025/07/05/17:45:22.981079,8452,1751712322,980077315,,2696695086000,1751709626273313802,1751709626283147008,23.333097457885742
2025/07/05/17:45:23.080652,8453,1751712323,80164474,,2696795004000,1751709626273440209,1751709626283147008,23.436952590942383
2025/07/05/17:45:23.180753,8454,1751712323,180203180,,2696895236000,1751709626273208973,1751709626283147008,23.511394500732422
2025/07/05/17:45:23.280151,8455,1751712323,279982149,,2696995301000,1751709626272997122,1751709626283147008,23.110897064208984
2025/07/05/17:45:23.380475,8456,1751712323,380043818,,2697095111000,1751709626273211331,1751709626283147008,23.439271926879883
2025/07/05/17:45:23.480942,8457,1751712323,480229480,,2697195277000,1751709626273212610,1751709626283147008,23.476037979125977
2025/07/05/17:45:23.581007,8458,1751712323,580181429,,2697294542000,1751709626273918851,1751709626283147008,23.4376220703125
2025/07/05/17:45:23.680174,8459,1751712323,679961198,,2697395262000,1751709626273058343,1751709626283147008,23.27874183654785
2025/07/05/17:45:23.779957,8460,1751712323,779480316,,2697494988000,1751709626273103404,1751709626283147008,22.772062301635742
2025/07/05/17:45:23.882419,8461,1751712323,881803497,,2697595062000,1751709626273787009,1751709626283147008,24.170007705688477
2025/07/05/17:45:23.980401,8462,1751712323,980107080,,2697695086000,1751709626273264722,1751709626283147008,23.50859260559082
2025/07/05/17:45:24.080669,8463,1751712324,80178607,,2697795295000,1751709626273056202,1751709626283147008,23.649595260620117
2025/07/05/17:45:24.180999,8464,1751712324,180103213,,2697895221000,1751709626273095212,1751709626283147008,23.570323944091797
2025/07/05/17:45:24.280747,8465,1751712324,280164600,,2697995089000,1751709626273257954,1751709626283147008,23.629987716674805
2025/07/05/17:45:24.380665,8466,1751712324,380085148,,2698095115000,1751709626273301279,1751709626283147008,23.333715438842773
2025/07/05/17:45:24.480601,8467,1751712324,480289803,,2698195093000,1751709626273344230,1751709626283147008,23.42852020263672
2025/07/05/17:45:24.579026,8468,1751712324,578837911,,2698295115000,1751709626272571473,1751709626283147008,22.300186157226562
2025/07/05/17:45:24.679762,8469,1751712324,679640470,,2698395002000,1751709626273110117,1751709626283147008,23.054460525512695
2025/07/05/17:45:24.781160,8470,1751712324,779745515,,2698495305000,1751709626272912678,1751709626283147008,23.030715942382812
2025/07/05/17:45:24.880611,8471,1751712324,880056108,,2698595280000,1751709626273114489,1751709626283147008,23.316667556762695
2025/07/05/17:45:24.979550,8472,1751712324,979086575,,2698694841000,1751709626273045734,1751709626283147008,22.395668029785156
2025/07/05/17:45:25.081635,8473,1751712325,80715472,,2698794558000,1751709626273767911,1751709626283147008,23.556848526000977
2025/07/05/17:45:25.180693,8474,1751712325,180209042,,2698894545000,1751709626273857327,1751709626283147008,23.597000122070312
2025/07/05/17:45:25.281741,8475,1751712325,279839518,,2698995093000,1751709626273101036,1751709626283147008,23.259592056274414
2025/07/05/17:45:25.380463,8476,1751712325,380081700,,2699095431000,1751709626272933521,1751709626283147008,23.429481506347656
2025/07/05/17:45:25.480648,8477,1751712325,480129051,,2699195112000,1751709626273268897,1751709626283147008,23.489473342895508
2025/07/05/17:45:25.579577,8478,1751712325,579115055,,2699294610000,1751709626273312898,1751709626283147008,22.380695343017578
2025/07/05/17:45:25.680388,8479,1751712325,680260015,,2699394821000,1751709626273557830,1751709626283147008,23.59530258178711
2025/07/05/17:45:25.780408,8480,1751712325,780185708,,2699494785000,1751709626273590527,1751709626283147008,23.61709213256836
2025/07/05/17:45:25.879941,8481,1751712325,879349458,,2699594998000,1751709626272975054,1751709626283147008,22.73219108581543
2025/07/05/17:45:25.980664,8482,1751712325,980182812,,2699694604000,1751709626273851143,1751709626283147008,23.45083236694336
2025/07/05/17:45:26.080364,8483,1751712326,80022552,,2699795467000,1751709626272846740,1751709626283147008,23.414363861083984
2025/07/05/17:45:26.179497,8484,1751712326,179258796,,2699895459000,1751709626272489141,1751709626283147008,22.618375778198242
2025/07/05/17:45:26.280987,8485,1751712326,280451207,,2699995472000,1751709626272941066,1751709626283147008,23.492694854736328
2025/07/05/17:45:26.380691,8486,1751712326,380178834,,2700095112000,1751709626273340243,1751709626283147008,23.447845458984375
2025/07/05/17:45:26.480755,8487,1751712326,480207220,,2700195468000,1751709626272980101,1751709626283147008,23.514522552490234
2025/07/05/17:45:26.581012,8488,1751712326,580313374,,2700294462000,1751709626274068435,1751709626283147008,23.55877113342285
