time,.data
2025/07/05/17:46:40.257391,296.58
2025/07/05/17:46:40.357797,296.56
2025/07/05/17:46:40.557968,296.53
2025/07/05/17:46:40.657792,296.53
2025/07/05/17:46:40.757281,296.53
2025/07/05/17:46:40.857586,296.52
2025/07/05/17:46:40.977878,296.51
2025/07/05/17:46:41.057476,296.5
2025/07/05/17:46:41.157812,296.51
2025/07/05/17:46:41.257695,296.51
2025/07/05/17:46:41.357751,296.52
2025/07/05/17:46:41.518265,296.52
2025/07/05/17:46:41.620942,296.51
2025/07/05/17:46:41.698047,296.52
2025/07/05/17:46:41.798628,296.54
2025/07/05/17:46:41.877756,296.56
2025/07/05/17:46:41.999813,296.59
2025/07/05/17:46:42.078152,296.61
2025/07/05/17:46:42.177515,296.61
2025/07/05/17:46:42.261467,296.6
2025/07/05/17:46:42.357959,296.57
2025/07/05/17:46:42.537704,296.5
2025/07/05/17:46:42.637817,296.48
2025/07/05/17:46:42.738021,296.47
2025/07/05/17:46:42.837424,296.45
2025/07/05/17:46:42.958049,296.44
2025/07/05/17:46:43.057498,296.44
2025/07/05/17:46:43.157660,296.44
2025/07/05/17:46:43.237086,296.44
2025/07/05/17:46:43.318043,296.43
2025/07/05/17:46:43.457519,296.4
2025/07/05/17:46:43.599316,296.36
2025/07/05/17:46:43.678276,296.34
2025/07/05/17:46:43.777176,296.33
2025/07/05/17:46:43.857872,296.35
2025/07/05/17:46:43.977952,296.57
2025/07/05/17:46:44.057410,296.76
2025/07/05/17:46:44.157136,297.04
2025/07/05/17:46:44.257917,297.44
2025/07/05/17:46:44.357114,297.87
2025/07/05/17:46:44.557593,298.75
2025/07/05/17:46:44.657470,299.31
2025/07/05/17:46:44.757307,299.9
2025/07/05/17:46:44.858033,300.29
2025/07/05/17:46:44.977880,300.12
2025/07/05/17:46:45.056986,299.81
2025/07/05/17:46:45.157728,299.27
2025/07/05/17:46:45.237404,298.74
2025/07/05/17:46:45.337176,298.07
2025/07/05/17:46:45.498385,296.84
2025/07/05/17:46:45.621044,295.62
2025/07/05/17:46:45.697687,294.7
2025/07/05/17:46:45.799293,293.45
2025/07/05/17:46:45.898422,292.14
2025/07/05/17:46:45.998352,291.01
2025/07/05/17:46:46.080690,290.53
2025/07/05/17:46:46.198322,290.57
2025/07/05/17:46:46.298439,290.89
2025/07/05/17:46:46.399349,291.33
2025/07/05/17:46:46.557065,291.62
2025/07/05/17:46:46.657707,291.46
2025/07/05/17:46:46.757345,291.1
2025/07/05/17:46:46.857093,290.56
2025/07/05/17:46:46.957779,289.69
2025/07/05/17:46:47.039945,288.86
2025/07/05/17:46:47.136943,287.74
2025/07/05/17:46:47.239995,286.52
2025/07/05/17:46:47.337404,285.26
2025/07/05/17:46:47.477950,283.48
2025/07/05/17:46:47.620603,281.77
2025/07/05/17:46:47.718057,280.61
2025/07/05/17:46:47.798140,279.7
2025/07/05/17:46:47.877952,278.79
2025/07/05/17:46:47.999096,277.4
2025/07/05/17:46:48.078142,276.41
2025/07/05/17:46:48.177485,275.19
2025/07/05/17:46:48.257118,274.5
2025/07/05/17:46:48.337043,274.28
2025/07/05/17:46:48.498324,274.5
2025/07/05/17:46:48.598626,275.0
2025/07/05/17:46:48.677056,275.45
2025/07/05/17:46:48.757644,275.83
2025/07/05/17:46:48.857153,275.89
2025/07/05/17:46:48.978053,274.89
2025/07/05/17:46:49.057758,273.98
2025/07/05/17:46:49.157614,272.62
2025/07/05/17:46:49.257601,271.22
2025/07/05/17:46:49.357763,269.92
2025/07/05/17:46:49.518071,268.06
2025/07/05/17:46:49.621026,266.9
2025/07/05/17:46:49.700051,265.92
2025/07/05/17:46:49.799027,264.6
2025/07/05/17:46:49.880318,263.52
2025/07/05/17:46:49.977284,262.11
2025/07/05/17:46:50.057073,261.0
2025/07/05/17:46:50.157345,259.63
2025/07/05/17:46:50.236870,258.66
2025/07/05/17:46:50.336566,257.46
2025/07/05/17:46:50.477898,255.77
2025/07/05/17:46:50.598979,254.27
2025/07/05/17:46:50.677303,253.26
2025/07/05/17:46:50.757067,252.27
2025/07/05/17:46:50.857771,251.08
2025/07/05/17:46:50.977785,249.67
2025/07/05/17:46:51.056832,248.79
2025/07/05/17:46:51.157846,247.66
2025/07/05/17:46:51.257256,246.48
2025/07/05/17:46:51.356866,245.27
2025/07/05/17:46:51.538872,243.03
2025/07/05/17:46:51.637589,241.77
2025/07/05/17:46:51.736858,240.6
2025/07/05/17:46:51.836952,239.48
2025/07/05/17:46:51.937607,238.38
2025/07/05/17:46:52.036870,237.27
2025/07/05/17:46:52.137667,236.12
2025/07/05/17:46:52.236976,234.92
2025/07/05/17:46:52.336844,233.75
2025/07/05/17:46:52.518151,231.74
2025/07/05/17:46:52.620689,230.68
2025/07/05/17:46:52.717653,229.56
2025/07/05/17:46:52.820468,228.43
2025/07/05/17:46:52.897556,227.54
2025/07/05/17:46:53.020624,226.28
2025/07/05/17:46:53.117640,225.2
2025/07/05/17:46:53.220810,224.14
2025/07/05/17:46:53.318487,223.03
2025/07/05/17:46:53.477824,221.27
2025/07/05/17:46:53.578142,220.13
2025/07/05/17:46:53.656987,219.22
2025/07/05/17:46:53.757093,218.09
2025/07/05/17:46:53.856645,217.1
2025/07/05/17:46:53.978038,217.11
2025/07/05/17:46:54.057019,217.71
2025/07/05/17:46:54.156893,218.97
2025/07/05/17:46:54.257168,220.63
2025/07/05/17:46:54.357109,222.45
2025/07/05/17:46:54.498193,224.66
2025/07/05/17:46:54.620702,225.09
2025/07/05/17:46:54.697630,224.65
2025/07/05/17:46:54.777995,223.87
2025/07/05/17:46:54.856907,222.85
2025/07/05/17:46:54.956987,221.43
2025/07/05/17:46:55.057036,220.04
2025/07/05/17:46:55.156956,218.71
2025/07/05/17:46:55.257125,217.48
2025/07/05/17:46:55.357255,216.46
2025/07/05/17:46:55.556964,215.39
2025/07/05/17:46:55.657138,215.22
2025/07/05/17:46:55.757306,215.17
2025/07/05/17:46:55.836550,215.1
2025/07/05/17:46:55.918045,214.87
2025/07/05/17:46:56.036694,214.24
2025/07/05/17:46:56.136555,213.54
2025/07/05/17:46:56.237137,212.98
2025/07/05/17:46:56.337547,212.93
2025/07/05/17:46:56.476768,213.51
2025/07/05/17:46:56.620934,214.82
2025/07/05/17:46:56.697433,215.76
2025/07/05/17:46:56.776974,216.72
2025/07/05/17:46:56.857022,217.65
2025/07/05/17:46:56.976967,218.93
2025/07/05/17:46:57.056548,219.73
2025/07/05/17:46:57.157018,220.68
2025/07/05/17:46:57.239456,221.38
2025/07/05/17:46:57.336685,222.04
2025/07/05/17:46:57.498283,222.7
2025/07/05/17:46:57.597888,222.92
2025/07/05/17:46:57.677471,223.03
2025/07/05/17:46:57.777298,223.09
2025/07/05/17:46:57.897975,223.09
2025/07/05/17:46:57.998358,223.1
2025/07/05/17:46:58.076940,223.14
2025/07/05/17:46:58.178833,223.24
2025/07/05/17:46:58.256696,223.36
2025/07/05/17:46:58.357023,223.52
2025/07/05/17:46:58.556887,223.79
2025/07/05/17:46:58.657036,223.87
2025/07/05/17:46:58.756937,223.9
2025/07/05/17:46:58.856973,223.93
2025/07/05/17:46:58.977025,224.05
2025/07/05/17:46:59.076781,224.2
2025/07/05/17:46:59.177107,224.34
2025/07/05/17:46:59.276834,224.46
2025/07/05/17:46:59.418625,224.57
2025/07/05/17:46:59.577112,224.65
2025/07/05/17:46:59.656389,224.71
2025/07/05/17:46:59.756901,224.85
2025/07/05/17:46:59.856896,225.03
2025/07/05/17:46:59.978173,225.21
2025/07/05/17:47:00.056805,225.26
2025/07/05/17:47:00.157109,225.27
2025/07/05/17:47:00.256839,225.26
2025/07/05/17:47:00.377118,225.25
2025/07/05/17:47:00.578516,225.38
2025/07/05/17:47:00.656804,225.47
2025/07/05/17:47:00.756847,225.56
2025/07/05/17:47:00.857460,225.57
2025/07/05/17:47:00.956896,225.52
2025/07/05/17:47:01.057013,225.45
2025/07/05/17:47:01.156896,225.43
2025/07/05/17:47:01.236562,225.47
2025/07/05/17:47:01.317957,225.54
2025/07/05/17:47:01.456748,225.84
2025/07/05/17:47:01.556808,226.09
2025/07/05/17:47:01.657014,226.19
2025/07/05/17:47:01.756334,226.22
2025/07/05/17:47:01.857095,226.41
2025/07/05/17:47:01.977186,226.84
2025/07/05/17:47:02.056540,227.01
2025/07/05/17:47:02.156516,227.13
2025/07/05/17:47:02.256912,227.05
2025/07/05/17:47:02.357191,226.81
2025/07/05/17:47:02.556867,226.68
2025/07/05/17:47:02.656673,226.83
2025/07/05/17:47:02.756746,227.11
2025/07/05/17:47:02.857010,227.27
2025/07/05/17:47:02.978187,227.17
2025/07/05/17:47:03.056961,226.98
2025/07/05/17:47:03.156871,226.82
2025/07/05/17:47:03.257104,226.77
2025/07/05/17:47:03.376852,226.93
2025/07/05/17:47:03.576629,227.49
2025/07/05/17:47:03.656918,227.57
2025/07/05/17:47:03.757076,227.49
2025/07/05/17:47:03.856425,227.28
2025/07/05/17:47:03.998688,227.21
2025/07/05/17:47:04.077137,227.32
2025/07/05/17:47:04.157151,227.52
2025/07/05/17:47:04.256547,227.82
2025/07/05/17:47:04.357144,228.06
2025/07/05/17:47:04.557095,228.28
2025/07/05/17:47:04.636432,228.35
2025/07/05/17:47:04.737365,228.51
2025/07/05/17:47:04.837011,228.76
2025/07/05/17:47:04.956957,229.09
2025/07/05/17:47:05.056664,229.3
2025/07/05/17:47:05.136308,229.42
2025/07/05/17:47:05.236564,229.56
2025/07/05/17:47:05.337173,229.71
2025/07/05/17:47:05.517932,230.1
2025/07/05/17:47:05.598126,230.31
2025/07/05/17:47:05.677758,230.51
2025/07/05/17:47:05.779869,230.72
2025/07/05/17:47:05.856898,230.84
2025/07/05/17:47:05.977090,231.02
2025/07/05/17:47:06.056329,231.15
2025/07/05/17:47:06.156837,231.35
2025/07/05/17:47:06.256777,231.56
2025/07/05/17:47:06.356662,231.76
2025/07/05/17:47:06.536407,232.06
2025/07/05/17:47:06.636116,232.2
2025/07/05/17:47:06.717797,232.32
2025/07/05/17:47:06.820202,232.43
2025/07/05/17:47:06.898004,232.48
2025/07/05/17:47:06.998735,232.54
2025/07/05/17:47:07.079829,232.56
2025/07/05/17:47:07.156510,232.54
2025/07/05/17:47:07.256264,232.53
2025/07/05/17:47:07.356846,232.55
2025/07/05/17:47:07.556962,232.67
2025/07/05/17:47:07.657019,232.72
2025/07/05/17:47:07.756836,232.73
2025/07/05/17:47:07.857045,232.72
2025/07/05/17:47:07.977058,232.71
2025/07/05/17:47:08.056241,232.73
2025/07/05/17:47:08.156162,232.76
2025/07/05/17:47:08.256861,232.82
2025/07/05/17:47:08.356648,232.89
2025/07/05/17:47:08.517941,232.96
2025/07/05/17:47:08.639280,232.97
2025/07/05/17:47:08.736830,232.97
2025/07/05/17:47:08.835852,233.02
2025/07/05/17:47:08.936085,233.08
2025/07/05/17:47:09.036155,233.15
2025/07/05/17:47:09.136226,233.22
2025/07/05/17:47:09.238991,233.27
2025/07/05/17:47:09.336425,233.29
2025/07/05/17:47:09.497922,233.31
2025/07/05/17:47:09.617960,233.35
2025/07/05/17:47:09.696813,233.4
2025/07/05/17:47:09.776283,233.45
2025/07/05/17:47:09.856050,233.49
2025/07/05/17:47:09.956138,233.54
2025/07/05/17:47:10.056176,233.57
2025/07/05/17:47:10.156178,233.57
2025/07/05/17:47:10.256984,233.57
2025/07/05/17:47:10.397579,233.59
2025/07/05/17:47:10.556219,233.66
2025/07/05/17:47:10.656327,233.69
2025/07/05/17:47:10.756791,233.69
2025/07/05/17:47:10.857237,233.69
2025/07/05/17:47:10.977407,233.71
2025/07/05/17:47:11.056289,233.73
2025/07/05/17:47:11.156472,233.76
2025/07/05/17:47:11.256240,233.77
2025/07/05/17:47:11.356230,233.77
2025/07/05/17:47:11.557070,233.79
2025/07/05/17:47:11.656386,233.83
2025/07/05/17:47:11.736104,233.86
2025/07/05/17:47:11.839339,233.86
2025/07/05/17:47:11.936124,233.84
2025/07/05/17:47:12.039228,233.81
2025/07/05/17:47:12.136038,233.79
2025/07/05/17:47:12.239151,233.8
2025/07/05/17:47:12.318216,233.84
2025/07/05/17:47:12.439467,233.88
2025/07/05/17:47:12.576858,233.85
2025/07/05/17:47:12.657212,233.81
2025/07/05/17:47:12.756948,233.79
2025/07/05/17:47:12.856114,233.8
2025/07/05/17:47:12.957084,233.84
2025/07/05/17:47:13.057119,233.88
2025/07/05/17:47:13.156263,233.89
2025/07/05/17:47:13.256350,233.86
2025/07/05/17:47:13.356914,233.83
2025/07/05/17:47:13.517076,233.85
2025/07/05/17:47:13.617366,233.9
2025/07/05/17:47:13.696705,233.94
2025/07/05/17:47:13.777416,233.96
2025/07/05/17:47:13.856431,233.97
2025/07/05/17:47:13.976979,233.98
2025/07/05/17:47:14.056783,233.99
2025/07/05/17:47:14.156115,234.01
2025/07/05/17:47:14.256844,234.04
2025/07/05/17:47:14.356934,234.07
2025/07/05/17:47:14.517034,234.14
2025/07/05/17:47:14.617661,234.19
2025/07/05/17:47:14.696713,234.22
2025/07/05/17:47:14.776361,234.24
2025/07/05/17:47:14.855877,234.26
2025/07/05/17:47:14.976767,234.28
2025/07/05/17:47:15.078293,234.31
2025/07/05/17:47:15.176219,234.36
2025/07/05/17:47:15.256593,234.4
2025/07/05/17:47:15.356917,234.44
2025/07/05/17:47:15.556206,234.5
2025/07/05/17:47:15.656843,234.52
2025/07/05/17:47:15.757076,234.56
2025/07/05/17:47:15.856395,234.61
2025/07/05/17:47:15.957142,234.67
2025/07/05/17:47:16.056944,234.69
2025/07/05/17:47:16.156177,234.7
2025/07/05/17:47:16.256858,234.71
2025/07/05/17:47:16.356799,234.76
2025/07/05/17:47:16.555953,234.85
2025/07/05/17:47:16.636015,234.86
2025/07/05/17:47:16.735740,234.84
2025/07/05/17:47:16.839770,234.85
2025/07/05/17:47:16.956994,234.92
2025/07/05/17:47:17.055783,234.98
2025/07/05/17:47:17.155817,235.0
2025/07/05/17:47:17.255945,234.99
2025/07/05/17:47:17.335758,234.98
2025/07/05/17:47:17.476515,235.03
2025/07/05/17:47:17.597165,235.11
2025/07/05/17:47:17.676466,235.13
2025/07/05/17:47:17.755802,235.14
2025/07/05/17:47:17.856204,235.14
2025/07/05/17:47:17.976933,235.17
2025/07/05/17:47:18.055841,235.2
2025/07/05/17:47:18.156841,235.25
2025/07/05/17:47:18.256180,235.27
2025/07/05/17:47:18.355796,235.27
2025/07/05/17:47:18.497688,235.29
2025/07/05/17:47:18.639202,235.35
2025/07/05/17:47:18.735955,235.39
2025/07/05/17:47:18.838404,235.41
2025/07/05/17:47:18.935489,235.41
2025/07/05/17:47:19.038738,235.43
2025/07/05/17:47:19.137436,235.45
2025/07/05/17:47:19.235260,235.48
2025/07/05/17:47:19.336282,235.51
2025/07/05/17:47:19.517025,235.54
2025/07/05/17:47:19.617074,235.56
2025/07/05/17:47:19.696688,235.57
2025/07/05/17:47:19.797373,235.59
2025/07/05/17:47:19.876401,235.59
2025/07/05/17:47:19.976716,235.6
2025/07/05/17:47:20.055780,235.62
2025/07/05/17:47:20.156086,235.64
2025/07/05/17:47:20.255985,235.68
2025/07/05/17:47:20.355936,235.71
2025/07/05/17:47:20.517069,235.72
2025/07/05/17:47:20.638840,235.7
2025/07/05/17:47:20.735627,235.7
2025/07/05/17:47:20.838872,235.71
2025/07/05/17:47:20.917951,235.73
2025/07/05/17:47:21.039086,235.75
2025/07/05/17:47:21.117889,235.75
2025/07/05/17:47:21.216851,235.74
2025/07/05/17:47:21.317121,235.73
2025/07/05/17:47:21.439763,235.73
2025/07/05/17:47:21.597664,235.73
2025/07/05/17:47:21.676404,235.72
2025/07/05/17:47:21.775815,235.7
2025/07/05/17:47:21.855977,235.7
2025/07/05/17:47:21.957091,235.69
2025/07/05/17:47:22.055968,235.68
2025/07/05/17:47:22.155969,235.66
2025/07/05/17:47:22.238573,235.64
2025/07/05/17:47:22.318511,235.61
2025/07/05/17:47:22.455726,235.59
2025/07/05/17:47:22.597939,235.56
2025/07/05/17:47:22.676733,235.53
2025/07/05/17:47:22.775857,235.49
2025/07/05/17:47:22.855747,235.46
2025/07/05/17:47:22.976017,235.44
2025/07/05/17:47:23.076703,235.42
2025/07/05/17:47:23.176635,235.41
2025/07/05/17:47:23.255675,235.39
2025/07/05/17:47:23.336163,235.36
2025/07/05/17:47:23.517049,235.29
2025/07/05/17:47:23.617659,235.25
2025/07/05/17:47:23.696526,235.22
2025/07/05/17:47:23.797834,235.2
2025/07/05/17:47:23.875495,235.19
2025/07/05/17:47:23.975912,235.18
2025/07/05/17:47:24.055778,235.16
2025/07/05/17:47:24.155687,235.13
2025/07/05/17:47:24.255642,235.11
2025/07/05/17:47:24.355724,235.08
2025/07/05/17:47:24.535813,235.03
2025/07/05/17:47:24.638569,235.01
2025/07/05/17:47:24.735978,235.02
2025/07/05/17:47:24.838970,235.02
2025/07/05/17:47:24.935666,235.01
2025/07/05/17:47:25.038662,234.96
2025/07/05/17:47:25.135594,234.93
2025/07/05/17:47:25.239031,234.9
2025/07/05/17:47:25.335639,234.89
2025/07/05/17:47:25.456190,234.86
2025/07/05/17:47:25.597229,234.82
2025/07/05/17:47:25.675915,234.81
2025/07/05/17:47:25.775957,234.79
2025/07/05/17:47:25.855598,234.77
2025/07/05/17:47:25.975947,234.71
2025/07/05/17:47:26.055739,234.66
2025/07/05/17:47:26.155452,234.63
2025/07/05/17:47:26.255755,234.62
2025/07/05/17:47:26.355848,234.59
2025/07/05/17:47:26.517015,234.51
2025/07/05/17:47:26.617069,234.47
2025/07/05/17:47:26.696864,234.45
2025/07/05/17:47:26.775799,234.42
2025/07/05/17:47:26.855965,234.39
2025/07/05/17:47:26.976135,234.34
2025/07/05/17:47:27.075495,234.32
2025/07/05/17:47:27.175845,234.29
2025/07/05/17:47:27.255547,234.26
2025/07/05/17:47:27.355789,234.21
2025/07/05/17:47:27.535841,234.15
2025/07/05/17:47:27.639003,234.13
2025/07/05/17:47:27.717949,234.1
2025/07/05/17:47:27.817258,234.05
2025/07/05/17:47:27.935836,234.0
2025/07/05/17:47:28.038575,233.97
2025/07/05/17:47:28.135404,233.94
2025/07/05/17:47:28.235477,233.92
2025/07/05/17:47:28.336078,233.89
2025/07/05/17:47:28.496853,233.84
2025/07/05/17:47:28.616373,233.79
2025/07/05/17:47:28.696360,233.76
2025/07/05/17:47:28.778406,233.73
2025/07/05/17:47:28.855461,233.71
2025/07/05/17:47:28.976026,233.69
2025/07/05/17:47:29.055709,233.67
2025/07/05/17:47:29.155658,233.64
2025/07/05/17:47:29.255916,233.6
2025/07/05/17:47:29.355877,233.56
2025/07/05/17:47:29.516971,233.53
2025/07/05/17:47:29.636087,233.51
2025/07/05/17:47:29.735759,233.49
2025/07/05/17:47:29.819092,233.47
2025/07/05/17:47:29.918581,233.44
2025/07/05/17:47:30.019980,233.42
2025/07/05/17:47:30.096645,233.4
2025/07/05/17:47:30.175936,233.39
2025/07/05/17:47:30.255748,233.38
2025/07/05/17:47:30.355700,233.37
2025/07/05/17:47:30.535349,233.33
2025/07/05/17:47:30.638001,233.29
2025/07/05/17:47:30.716816,233.27
2025/07/05/17:47:30.818766,233.26
2025/07/05/17:47:30.896092,233.27
2025/07/05/17:47:30.996897,233.28
2025/07/05/17:47:31.075713,233.27
2025/07/05/17:47:31.177974,233.25
2025/07/05/17:47:31.255977,233.22
2025/07/05/17:47:31.355212,233.2
2025/07/05/17:47:31.516400,233.2
2025/07/05/17:47:31.619197,233.2
2025/07/05/17:47:31.717501,233.21
2025/07/05/17:47:31.819126,233.21
2025/07/05/17:47:31.917139,233.19
2025/07/05/17:47:32.016406,233.16
2025/07/05/17:47:32.096547,233.14
2025/07/05/17:47:32.176124,233.13
2025/07/05/17:47:32.255559,233.13
2025/07/05/17:47:32.355886,233.14
2025/07/05/17:47:32.556117,233.17
2025/07/05/17:47:32.635429,233.16
2025/07/05/17:47:32.735527,233.14
2025/07/05/17:47:32.835710,233.1
2025/07/05/17:47:32.934908,233.07
2025/07/05/17:47:33.055495,233.08
2025/07/05/17:47:33.155815,233.11
2025/07/05/17:47:33.255369,233.14
2025/07/05/17:47:33.356104,233.15
2025/07/05/17:47:33.535681,233.12
2025/07/05/17:47:33.635607,233.1
2025/07/05/17:47:33.736094,233.07
2025/07/05/17:47:33.838750,233.07
2025/07/05/17:47:33.955610,233.09
2025/07/05/17:47:34.055977,233.13
2025/07/05/17:47:34.155631,233.15
2025/07/05/17:47:34.235059,233.15
2025/07/05/17:47:34.335312,233.12
2025/07/05/17:47:34.515631,233.07
2025/07/05/17:47:34.596419,233.07
2025/07/05/17:47:34.675326,233.1
2025/07/05/17:47:34.755152,233.12
2025/07/05/17:47:34.855099,233.15
2025/07/05/17:47:34.975247,233.17
2025/07/05/17:47:35.055110,233.17
2025/07/05/17:47:35.155263,233.15
2025/07/05/17:47:35.255779,233.13
2025/07/05/17:47:35.355404,233.14
2025/07/05/17:47:35.535142,233.18
2025/07/05/17:47:35.635051,233.21
2025/07/05/17:47:35.735649,233.23
2025/07/05/17:47:35.835788,233.25
2025/07/05/17:47:35.935930,233.25
2025/07/05/17:47:36.055892,233.24
2025/07/05/17:47:36.155470,233.24
2025/07/05/17:47:36.254605,233.26
2025/07/05/17:47:36.354864,233.27
2025/07/05/17:47:36.496493,233.27
2025/07/05/17:47:36.621375,233.29
2025/07/05/17:47:36.696751,233.31
2025/07/05/17:47:36.797802,233.31
2025/07/05/17:47:36.896025,233.3
2025/07/05/17:47:36.996906,233.28
2025/07/05/17:47:37.076592,233.29
2025/07/05/17:47:37.176851,233.3
2025/07/05/17:47:37.255305,233.31
2025/07/05/17:47:37.357185,233.33
2025/07/05/17:47:37.555118,233.37
2025/07/05/17:47:37.656322,233.36
2025/07/05/17:47:37.736111,233.34
2025/07/05/17:47:37.818347,233.32
