time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:44:47.003586,7580,1751712286,976101952,/wgs84,4,-72870510,1127959406,22950,56,86,2,35701,22,40279,905,1387,341,0,0,255,4294967295
2025/07/05/17:44:47.102507,7581,1751712286,976105280,/wgs84,4,-72870510,1127959406,22950,56,86,2,35701,22,40279,905,1387,341,0,0,255,4294967295
2025/07/05/17:44:47.203547,7582,1751712287,176105280,/wgs84,4,-72870508,1127959407,22980,56,86,3,35701,22,40310,906,1389,226,0,0,255,4294967295
2025/07/05/17:44:47.302737,7583,1751712287,176105280,/wgs84,4,-72870508,1127959407,22980,56,86,3,35701,22,40310,906,1389,226,0,0,255,4294967295
2025/07/05/17:44:47.425149,7584,1751712287,376105280,/wgs84,4,-72870506,1127959406,22960,56,86,1,35701,22,40289,906,1391,325,0,0,255,4294967295
2025/07/05/17:44:47.561638,7585,1751712287,376105280,/wgs84,4,-72870506,1127959406,22960,56,86,1,35701,22,40289,906,1391,325,0,0,255,4294967295
2025/07/05/17:44:47.661666,7586,1751712287,576108608,/wgs84,4,-72870505,1127959407,22960,56,86,2,35701,22,40289,907,1392,318,0,0,255,4294967295
2025/07/05/17:44:47.761396,7587,1751712287,576108608,/wgs84,4,-72870505,1127959407,22960,56,86,2,35701,22,40289,907,1392,318,0,0,255,4294967295
2025/07/05/17:44:47.861814,7588,1751712287,776108608,/wgs84,4,-72870503,1127959408,22970,56,86,1,35701,22,40299,906,1392,280,0,0,255,4294967295
2025/07/05/17:44:47.961850,7589,1751712287,776108608,/wgs84,4,-72870503,1127959408,22970,56,86,1,35701,22,40299,906,1392,280,0,0,255,4294967295
2025/07/05/17:44:48.081996,7590,1751712287,976111168,/wgs84,4,-72870503,1127959408,22940,56,86,1,35701,22,40269,904,1392,321,0,0,255,4294967295
2025/07/05/17:44:48.203187,7591,1751712288,176114752,/wgs84,4,-72870503,1127959409,22940,56,86,1,35701,22,40269,902,1391,310,0,0,255,4294967295
2025/07/05/17:44:48.302391,7592,1751712288,176118080,/wgs84,4,-72870503,1127959409,22940,56,86,1,35701,22,40269,902,1391,310,0,0,255,4294967295
2025/07/05/17:44:48.381593,7593,1751712288,176121408,/wgs84,4,-72870503,1127959409,22940,56,86,1,35701,22,40269,902,1391,310,0,0,255,4294967295
2025/07/05/17:44:48.561441,7594,1751712288,376125248,/wgs84,4,-72870503,1127959411,22950,56,86,8,35701,22,40280,899,1389,261,0,0,255,4294967295
2025/07/05/17:44:48.661118,7595,1751712288,576125248,/wgs84,4,-72870503,1127959413,22980,56,86,4,35701,22,40309,898,1390,299,0,0,255,4294967295
2025/07/05/17:44:48.761803,7596,1751712288,576125248,/wgs84,4,-72870503,1127959413,22980,56,86,4,35701,22,40309,898,1390,299,0,0,255,4294967295
2025/07/05/17:44:48.861971,7597,1751712288,776125248,/wgs84,4,-72870502,1127959414,23000,56,86,3,35701,22,40329,895,1390,202,0,0,255,4294967295
2025/07/05/17:44:48.962277,7598,1751712288,776129088,/wgs84,4,-72870502,1127959414,23000,56,86,3,35701,22,40329,895,1390,202,0,0,255,4294967295
2025/07/05/17:44:49.040922,7599,1751712288,976129088,/wgs84,4,-72870502,1127959414,23030,56,86,1,35701,22,40359,893,1390,325,0,0,255,4294967295
2025/07/05/17:44:49.141424,7600,1751712288,976132672,/wgs84,4,-72870502,1127959414,23030,56,86,1,35701,22,40359,893,1390,325,0,0,255,4294967295
2025/07/05/17:44:49.225324,7601,1751712289,176132672,/wgs84,4,-72870503,1127959415,23030,56,86,1,35701,22,40359,892,1391,335,0,0,255,4294967295
2025/07/05/17:44:49.302269,7602,1751712289,176132672,/wgs84,4,-72870503,1127959415,23030,56,86,1,35701,22,40359,892,1391,335,0,0,255,4294967295
2025/07/05/17:44:49.461671,7603,1751712289,376135744,/wgs84,4,-72870502,1127959417,23070,56,86,1,35701,22,40400,890,1391,328,0,0,255,4294967295
2025/07/05/17:44:49.581574,7604,1751712289,376135744,/wgs84,4,-72870502,1127959417,23070,56,86,1,35701,22,40400,890,1391,328,0,0,255,4294967295
2025/07/05/17:44:49.682520,7605,1751712289,576135744,/wgs84,4,-72870503,1127959417,23080,56,86,4,35701,22,40409,889,1392,225,0,0,255,4294967295
2025/07/05/17:44:49.781991,7606,1751712289,576135744,/wgs84,4,-72870503,1127959417,23080,56,86,4,35701,22,40409,889,1392,225,0,0,255,4294967295
2025/07/05/17:44:49.881943,7607,1751712289,776135744,/wgs84,4,-72870503,1127959417,23080,56,86,3,35701,22,40409,889,1393,336,0,0,255,4294967295
2025/07/05/17:44:50.003747,7608,1751712289,976135744,/wgs84,4,-72870502,1127959417,23070,56,86,2,35701,22,40400,889,1394,321,0,0,255,4294967295
2025/07/05/17:44:50.102245,7609,1751712289,976135744,/wgs84,4,-72870502,1127959417,23070,56,86,2,35701,22,40400,889,1394,321,0,0,255,4294967295
2025/07/05/17:44:50.181995,7610,1751712289,976135744,/wgs84,4,-72870502,1127959417,23070,56,86,2,35701,22,40400,889,1394,321,0,0,255,4294967295
2025/07/05/17:44:50.282068,7611,1751712290,176135744,/wgs84,4,-72870502,1127959417,23060,56,86,2,35701,22,40389,888,1395,298,0,0,255,4294967295
2025/07/05/17:44:50.423033,7612,1751712290,376135744,/wgs84,4,-72870502,1127959418,23050,56,86,4,35701,22,40380,888,1396,277,0,0,255,4294967295
2025/07/05/17:44:50.581990,7613,1751712290,376139328,/wgs84,4,-72870502,1127959418,23050,56,86,4,35701,22,40380,888,1396,277,0,0,255,4294967295
2025/07/05/17:44:50.662012,7614,1751712290,576139328,/wgs84,4,-72870503,1127959419,23050,57,86,7,35701,21,40380,887,1396,274,0,0,255,4294967295
2025/07/05/17:44:50.761443,7615,1751712290,576139328,/wgs84,4,-72870503,1127959419,23050,57,86,7,35701,21,40380,887,1396,274,0,0,255,4294967295
2025/07/05/17:44:50.861894,7616,1751712290,776139328,/wgs84,4,-72870504,1127959420,23040,57,86,5,35701,21,40370,887,1396,318,0,0,255,4294967295
2025/07/05/17:44:50.961458,7617,1751712290,776139328,/wgs84,4,-72870504,1127959420,23040,57,86,5,35701,21,40370,887,1396,318,0,0,255,4294967295
2025/07/05/17:44:51.081687,7618,1751712290,976139328,/wgs84,4,-72870505,1127959421,23050,57,86,8,35701,21,40380,887,1396,291,0,0,255,4294967295
2025/07/05/17:44:51.181692,7619,1751712290,976139328,/wgs84,4,-72870505,1127959421,23050,57,86,8,35701,21,40380,887,1396,291,0,0,255,4294967295
2025/07/05/17:44:51.261342,7620,1751712291,176139328,/wgs84,4,-72870506,1127959422,23020,56,86,7,35701,22,40349,887,1397,228,0,0,255,4294967295
2025/07/05/17:44:51.361454,7621,1751712291,176139328,/wgs84,4,-72870506,1127959422,23020,56,86,7,35701,22,40349,887,1397,228,0,0,255,4294967295
2025/07/05/17:44:51.522829,7622,1751712291,376139328,/wgs84,4,-72870506,1127959423,23000,56,86,4,35701,22,40329,888,1394,265,0,0,255,4294967295
2025/07/05/17:44:51.625129,7623,1751712291,576139328,/wgs84,4,-72870507,1127959423,22990,56,86,4,35701,22,40319,888,1391,287,0,0,255,4294967295
2025/07/05/17:44:51.702419,7624,1751712291,576139328,/wgs84,4,-72870507,1127959423,22990,56,86,4,35701,22,40319,888,1391,287,0,0,255,4294967295
2025/07/05/17:44:51.803269,7625,1751712291,776139328,/wgs84,4,-72870507,1127959423,22980,56,86,0,35701,22,40309,888,1389,309,0,0,255,4294967295
2025/07/05/17:44:51.902417,7626,1751712291,776139328,/wgs84,4,-72870507,1127959423,22980,56,86,0,35701,22,40309,888,1389,309,0,0,255,4294967295
2025/07/05/17:44:52.024819,7627,1751712291,976139328,/wgs84,4,-72870506,1127959424,22990,56,86,6,35701,22,40319,889,1387,303,0,0,255,4294967295
2025/07/05/17:44:52.102425,7628,1751712291,976139328,/wgs84,4,-72870506,1127959424,22990,56,86,6,35701,22,40319,889,1387,303,0,0,255,4294967295
2025/07/05/17:44:52.203482,7629,1751712292,176139328,/wgs84,4,-72870506,1127959425,22990,56,86,3,35701,22,40319,890,1388,307,0,0,255,4294967295
2025/07/05/17:44:52.281179,7630,1751712292,176139328,/wgs84,4,-72870506,1127959425,22990,56,86,3,35701,22,40319,890,1388,307,0,0,255,4294967295
2025/07/05/17:44:52.402324,7631,1751712292,176139328,/wgs84,4,-72870506,1127959425,22990,56,86,3,35701,22,40319,890,1388,307,0,0,255,4294967295
2025/07/05/17:44:52.541815,7632,1751712292,376139328,/wgs84,4,-72870506,1127959426,22980,56,86,1,35701,22,40309,891,1389,323,0,0,255,4294967295
2025/07/05/17:44:52.625867,7633,1751712292,576139328,/wgs84,4,-72870506,1127959426,22970,56,86,1,35701,22,40299,891,1390,255,0,0,255,4294967295
2025/07/05/17:44:52.702396,7634,1751712292,576139328,/wgs84,4,-72870506,1127959426,22970,56,86,1,35701,22,40299,891,1390,255,0,0,255,4294967295
2025/07/05/17:44:52.803483,7635,1751712292,776139328,/wgs84,4,-72870505,1127959426,22950,56,86,8,35701,22,40279,892,1390,315,0,0,255,4294967295
2025/07/05/17:44:52.922295,7636,1751712292,776142656,/wgs84,4,-72870505,1127959426,22950,56,86,8,35701,22,40279,892,1390,315,0,0,255,4294967295
2025/07/05/17:44:53.003303,7637,1751712292,976142656,/wgs84,4,-72870505,1127959427,22920,56,86,4,35701,22,40249,892,1391,217,0,0,255,4294967295
2025/07/05/17:44:53.081920,7638,1751712292,976142656,/wgs84,4,-72870505,1127959427,22920,56,86,4,35701,22,40249,892,1391,217,0,0,255,4294967295
2025/07/05/17:44:53.182065,7639,1751712292,976142656,/wgs84,4,-72870505,1127959427,22920,56,86,4,35701,22,40249,892,1391,217,0,0,255,4294967295
2025/07/05/17:44:53.301930,7640,1751712293,176142656,/wgs84,4,-72870504,1127959427,22890,56,86,1,35701,22,40219,893,1391,334,0,0,255,4294967295
2025/07/05/17:44:53.425109,7641,1751712293,376142656,/wgs84,4,-72870503,1127959427,22880,56,86,11,35701,22,40210,893,1392,309,0,0,255,4294967295
2025/07/05/17:44:53.582213,7642,1751712293,376142656,/wgs84,4,-72870503,1127959427,22880,56,86,11,35701,22,40210,893,1392,309,0,0,255,4294967295
2025/07/05/17:44:53.702283,7643,1751712293,576142656,/wgs84,4,-72870503,1127959426,22840,56,86,2,35701,22,40169,894,1392,343,0,0,255,4294967295
2025/07/05/17:44:53.781269,7644,1751712293,576142656,/wgs84,4,-72870503,1127959426,22840,56,86,2,35701,22,40169,894,1392,343,0,0,255,4294967295
2025/07/05/17:44:53.902383,7645,1751712293,776142656,/wgs84,4,-72870503,1127959426,22840,56,86,6,35701,22,40169,895,1393,294,0,0,255,4294967295
2025/07/05/17:44:54.003683,7646,1751712293,976142656,/wgs84,4,-72870504,1127959427,22810,56,86,26,35701,22,40139,896,1393,296,0,0,255,4294967295
2025/07/05/17:44:54.082078,7647,1751712293,976142656,/wgs84,4,-72870504,1127959427,22810,56,86,26,35701,22,40139,896,1393,296,0,0,255,4294967295
2025/07/05/17:44:54.202610,7648,1751712294,176142656,/wgs84,4,-72870504,1127959430,22800,56,86,6,35701,22,40129,898,1395,343,0,0,255,4294967295
2025/07/05/17:44:54.282018,7649,1751712294,176142656,/wgs84,4,-72870504,1127959430,22800,56,86,6,35701,22,40129,898,1395,343,0,0,255,4294967295
2025/07/05/17:44:54.361521,7650,1751712294,176142656,/wgs84,4,-72870504,1127959430,22800,56,86,6,35701,22,40129,898,1395,343,0,0,255,4294967295
2025/07/05/17:44:54.541063,7651,1751712294,376142656,/wgs84,4,-72870505,1127959431,22790,56,86,11,35701,22,40119,899,1394,328,0,0,255,4294967295
2025/07/05/17:44:54.640617,7652,1751712294,576142656,/wgs84,4,-72870506,1127959432,22780,56,86,11,35701,22,40109,901,1392,334,0,0,255,4294967295
2025/07/05/17:44:54.722052,7653,1751712294,576142656,/wgs84,4,-72870506,1127959432,22780,56,86,11,35701,22,40109,901,1392,334,0,0,255,4294967295
2025/07/05/17:44:54.824818,7654,1751712294,776142656,/wgs84,4,-72870506,1127959433,22790,56,86,9,35701,22,40119,902,1390,302,0,0,255,4294967295
2025/07/05/17:44:54.922966,7655,1751712294,776142656,/wgs84,4,-72870506,1127959433,22790,56,86,9,35701,22,40119,902,1390,302,0,0,255,4294967295
2025/07/05/17:44:55.024618,7656,1751712294,976142656,/wgs84,4,-72870507,1127959434,22760,56,86,18,35701,22,40089,903,1387,322,0,0,255,4294967295
2025/07/05/17:44:55.102208,7657,1751712294,976142656,/wgs84,4,-72870507,1127959434,22760,56,86,18,35701,22,40089,903,1387,322,0,0,255,4294967295
2025/07/05/17:44:55.203507,7658,1751712295,176142656,/wgs84,4,-72870506,1127959436,22760,56,86,6,35701,22,40089,902,1381,319,0,0,255,4294967295
2025/07/05/17:44:55.281333,7659,1751712295,176142656,/wgs84,4,-72870506,1127959436,22760,56,86,6,35701,22,40089,902,1381,319,0,0,255,4294967295
2025/07/05/17:44:55.403419,7660,1751712295,376142656,/wgs84,4,-72870505,1127959436,22740,56,86,8,35701,22,40069,903,1378,317,0,0,255,4294967295
2025/07/05/17:44:55.580889,7661,1751712295,376142656,/wgs84,4,-72870505,1127959436,22740,56,86,8,35701,22,40069,903,1378,317,0,0,255,4294967295
2025/07/05/17:44:55.701916,7662,1751712295,576142656,/wgs84,4,-72870506,1127959437,22700,56,86,21,35701,22,40029,904,1376,359,0,0,255,4294967295
2025/07/05/17:44:55.803439,7663,1751712295,776144192,/wgs84,4,-72870506,1127959439,22670,56,86,10,35701,22,39999,905,1373,347,0,0,255,4294967295
2025/07/05/17:44:55.881168,7664,1751712295,776144192,/wgs84,4,-72870506,1127959439,22670,56,86,10,35701,22,39999,905,1373,347,0,0,255,4294967295
2025/07/05/17:44:56.003422,7665,1751712295,976144192,/wgs84,4,-72870506,1127959440,22690,56,86,3,35701,22,40019,905,1372,326,0,0,255,4294967295
2025/07/05/17:44:56.081907,7666,1751712295,976144192,/wgs84,4,-72870506,1127959440,22690,56,86,3,35701,22,40019,905,1372,326,0,0,255,4294967295
2025/07/05/17:44:56.181343,7667,1751712295,976144192,/wgs84,4,-72870506,1127959440,22690,56,86,3,35701,22,40019,905,1372,326,0,0,255,4294967295
2025/07/05/17:44:56.302059,7668,1751712296,176147008,/wgs84,4,-72870506,1127959439,22690,56,86,10,35701,22,40020,904,1371,283,0,0,255,4294967295
2025/07/05/17:44:56.422819,7669,1751712296,376147008,/wgs84,4,-72870506,1127959440,22720,56,86,6,35701,22,40049,903,1370,273,0,0,255,4294967295
2025/07/05/17:44:56.602809,7670,1751712296,376147008,/wgs84,4,-72870506,1127959440,22720,56,86,6,35701,22,40049,903,1370,273,0,0,255,4294967295
2025/07/05/17:44:56.681991,7671,1751712296,576147008,/wgs84,4,-72870506,1127959440,22700,56,86,6,35701,22,40030,902,1370,273,0,0,255,4294967295
2025/07/05/17:44:56.782038,7672,1751712296,576147008,/wgs84,4,-72870506,1127959440,22700,56,86,6,35701,22,40030,902,1370,273,0,0,255,4294967295
2025/07/05/17:44:56.881731,7673,1751712296,776147008,/wgs84,4,-72870506,1127959439,22720,56,86,1,35701,22,40050,901,1368,324,0,0,255,4294967295
2025/07/05/17:44:57.003429,7674,1751712296,976147008,/wgs84,4,-72870506,1127959439,22750,56,86,2,35701,22,40079,901,1366,265,0,0,255,4294967295
2025/07/05/17:44:57.081853,7675,1751712296,976147008,/wgs84,4,-72870506,1127959439,22750,56,86,2,35701,22,40079,901,1366,265,0,0,255,4294967295
2025/07/05/17:44:57.182120,7676,1751712296,976147008,/wgs84,4,-72870506,1127959439,22750,56,86,2,35701,22,40079,901,1366,265,0,0,255,4294967295
2025/07/05/17:44:57.281966,7677,1751712297,176147008,/wgs84,4,-72870506,1127959438,22760,56,86,4,35701,22,40089,902,1366,313,0,0,255,4294967295
2025/07/05/17:44:57.382001,7678,1751712297,176147008,/wgs84,4,-72870506,1127959438,22760,56,86,4,35701,22,40089,902,1366,313,0,0,255,4294967295
2025/07/05/17:44:57.561445,7679,1751712297,376147008,/wgs84,4,-72870506,1127959437,22790,56,86,5,35701,22,40119,903,1366,296,0,0,255,4294967295
2025/07/05/17:44:57.683943,7680,1751712297,576147008,/wgs84,4,-72870507,1127959437,22800,56,86,7,35701,22,40129,904,1366,330,0,0,255,4294967295
2025/07/05/17:44:57.761421,7681,1751712297,576147008,/wgs84,4,-72870507,1127959437,22800,56,86,7,35701,22,40129,904,1366,330,0,0,255,4294967295
2025/07/05/17:44:57.861168,7682,1751712297,776147008,/wgs84,4,-72870508,1127959436,22810,56,86,3,35701,22,40139,906,1368,354,0,0,255,4294967295
2025/07/05/17:44:57.960967,7683,1751712297,776147008,/wgs84,4,-72870508,1127959436,22810,56,86,3,35701,22,40139,906,1368,354,0,0,255,4294967295
2025/07/05/17:44:58.061972,7684,1751712297,976147008,/wgs84,4,-72870508,1127959436,22850,56,86,2,35701,22,40180,909,1369,332,0,0,255,4294967295
2025/07/05/17:44:58.184240,7685,1751712297,976147008,/wgs84,4,-72870508,1127959436,22850,56,86,2,35701,22,40180,909,1369,332,0,0,255,4294967295
2025/07/05/17:44:58.261744,7686,1751712298,176147008,/wgs84,4,-72870508,1127959435,22860,56,86,1,35701,22,40189,912,1374,378,0,0,255,4294967295
2025/07/05/17:44:58.361802,7687,1751712298,176147008,/wgs84,4,-72870508,1127959435,22860,56,86,1,35701,22,40189,912,1374,378,0,0,255,4294967295
2025/07/05/17:44:58.542096,7688,1751712298,376147008,/wgs84,4,-72870506,1127959434,22850,56,86,14,35701,22,40180,916,1379,241,0,0,255,4294967295
2025/07/05/17:44:58.643842,7689,1751712298,576147008,/wgs84,4,-72870504,1127959433,22840,56,86,15,35701,22,40170,921,1386,317,0,0,255,4294967295
2025/07/05/17:44:58.761687,7690,1751712298,576147008,/wgs84,4,-72870504,1127959433,22840,56,86,15,35701,22,40170,921,1386,317,0,0,255,4294967295
2025/07/05/17:44:58.861607,7691,1751712298,776147008,/wgs84,4,-72870501,1127959432,22810,56,86,17,35701,22,40139,926,1393,264,0,0,255,4294967295
2025/07/05/17:44:59.002542,7692,1751712298,976147008,/wgs84,4,-72870499,1127959432,22770,56,86,16,35701,22,40099,931,1403,346,0,0,255,4294967295
2025/07/05/17:44:59.102236,7693,1751712298,976147008,/wgs84,4,-72870499,1127959432,22770,56,86,16,35701,22,40099,931,1403,346,0,0,255,4294967295
2025/07/05/17:44:59.182244,7694,1751712298,976147008,/wgs84,4,-72870499,1127959432,22770,56,86,16,35701,22,40099,931,1403,346,0,0,255,4294967295
2025/07/05/17:44:59.301855,7695,1751712299,176147008,/wgs84,4,-72870497,1127959434,22720,56,86,26,35701,22,40049,936,1412,355,0,0,255,4294967295
2025/07/05/17:44:59.425069,7696,1751712299,379147008,/wgs84,4,-72870493,1127959436,22690,56,86,22,35701,22,40019,941,1421,308,0,0,255,4294967295
2025/07/05/17:44:59.602647,7697,1751712299,579147008,/wgs84,4,-72870489,1127959438,22710,56,86,29,35701,22,40040,945,1429,329,0,0,255,4294967295
2025/07/05/17:44:59.701914,7698,1751712299,579147008,/wgs84,4,-72870489,1127959438,22710,56,86,29,35701,22,40040,945,1429,329,0,0,255,4294967295
2025/07/05/17:44:59.781795,7699,1751712299,579147008,/wgs84,4,-72870489,1127959438,22710,56,86,29,35701,22,40040,945,1429,329,0,0,255,4294967295
2025/07/05/17:44:59.883815,7700,1751712299,779147008,/wgs84,4,-72870482,1127959440,22760,56,86,36,35701,22,40090,948,1434,270,0,0,255,4294967295
2025/07/05/17:44:59.962462,7701,1751712299,779147008,/wgs84,4,-72870482,1127959440,22760,56,86,36,35701,22,40090,948,1434,270,0,0,255,4294967295
2025/07/05/17:45:00.061208,7702,1751712299,979147008,/wgs84,4,-72870474,1127959442,22780,56,86,33,35701,22,40109,950,1437,250,0,0,255,4294967295
2025/07/05/17:45:00.161036,7703,1751712299,979147008,/wgs84,4,-72870474,1127959442,22780,56,86,33,35701,22,40109,950,1437,250,0,0,255,4294967295
2025/07/05/17:45:00.261045,7704,1751712300,179147008,/wgs84,4,-72870466,1127959443,22870,56,86,38,35701,22,40199,953,1440,262,0,0,255,4294967295
2025/07/05/17:45:00.360949,7705,1751712300,179147008,/wgs84,4,-72870466,1127959443,22870,56,86,38,35701,22,40199,953,1440,262,0,0,255,4294967295
2025/07/05/17:45:00.542586,7706,1751712300,379147008,/wgs84,4,-72870456,1127959444,22900,56,86,35,35701,22,40229,956,1444,283,0,0,255,4294967295
2025/07/05/17:45:00.641073,7707,1751712300,579147008,/wgs84,4,-72870448,1127959445,22880,56,86,46,828,22,40209,958,1451,272,0,0,255,4294967295
2025/07/05/17:45:00.722653,7708,1751712300,579147008,/wgs84,4,-72870448,1127959445,22880,56,86,46,828,22,40209,958,1451,272,0,0,255,4294967295
2025/07/05/17:45:00.824368,7709,1751712300,779147008,/wgs84,4,-72870441,1127959448,22920,56,86,35,828,22,40249,962,1461,254,0,0,255,4294967295
2025/07/05/17:45:00.921664,7710,1751712300,779147008,/wgs84,4,-72870441,1127959448,22920,56,86,35,828,22,40249,962,1461,254,0,0,255,4294967295
2025/07/05/17:45:01.042436,7711,1751712300,979147008,/wgs84,4,-72870435,1127959452,22890,56,86,40,828,22,40219,966,1471,321,0,0,255,4294967295
2025/07/05/17:45:01.123356,7712,1751712300,979147008,/wgs84,4,-72870435,1127959452,22890,56,86,40,828,22,40219,966,1471,321,0,0,255,4294967295
2025/07/05/17:45:01.202591,7713,1751712301,179147008,/wgs84,4,-72870427,1127959456,22910,56,86,45,828,22,40239,971,1481,292,0,0,255,4294967295
2025/07/05/17:45:01.282026,7714,1751712301,179147008,/wgs84,4,-72870427,1127959456,22910,56,86,45,828,22,40239,971,1481,292,0,0,255,4294967295
2025/07/05/17:45:01.403773,7715,1751712301,379147008,/wgs84,4,-72870422,1127959461,22910,56,86,37,828,22,40239,975,1490,305,0,0,255,4294967295
2025/07/05/17:45:01.541124,7716,1751712301,379147008,/wgs84,4,-72870422,1127959461,22910,56,86,37,828,22,40239,975,1490,305,0,0,255,4294967295
2025/07/05/17:45:01.642423,7717,1751712301,579147008,/wgs84,4,-72870416,1127959463,22880,60,97,30,828,21,40210,980,1499,280,0,0,255,4294967295
2025/07/05/17:45:01.742488,7718,1751712301,579147008,/wgs84,4,-72870416,1127959463,22880,60,97,30,828,21,40210,980,1499,280,0,0,255,4294967295
2025/07/05/17:45:01.824639,7719,1751712301,779147008,/wgs84,4,-72870409,1127959465,22900,60,97,50,1346,21,40229,984,1502,332,0,0,255,4294967295
2025/07/05/17:45:01.921950,7720,1751712301,779147008,/wgs84,4,-72870409,1127959465,22900,60,97,50,1346,21,40229,984,1502,332,0,0,255,4294967295
2025/07/05/17:45:02.024621,7721,1751712301,979147008,/wgs84,4,-72870400,1127959469,22980,60,97,44,1346,21,40310,989,1506,295,0,0,255,4294967295
2025/07/05/17:45:02.101711,7722,1751712301,979147008,/wgs84,4,-72870400,1127959469,22980,60,97,44,1346,21,40310,989,1506,295,0,0,255,4294967295
2025/07/05/17:45:02.182030,7723,1751712301,979147008,/wgs84,4,-72870400,1127959469,22980,60,97,44,1346,21,40310,989,1506,295,0,0,255,4294967295
2025/07/05/17:45:02.261813,7724,1751712302,179147008,/wgs84,4,-72870392,1127959473,23070,56,86,48,1519,22,40399,993,1508,293,0,0,255,4294967295
2025/07/05/17:45:02.362555,7725,1751712302,179147008,/wgs84,4,-72870392,1127959473,23070,56,86,48,1519,22,40399,993,1508,293,0,0,255,4294967295
2025/07/05/17:45:02.542032,7726,1751712302,379147008,/wgs84,4,-72870384,1127959478,23060,56,86,59,3028,22,40390,998,1512,325,0,0,255,4294967295
2025/07/05/17:45:02.624879,7727,1751712302,579147008,/wgs84,4,-72870377,1127959483,23060,56,86,45,3028,22,40390,1004,1514,278,0,0,255,4294967295
2025/07/05/17:45:02.701943,7728,1751712302,579147008,/wgs84,4,-72870377,1127959483,23060,56,86,45,3028,22,40390,1004,1514,278,0,0,255,4294967295
2025/07/05/17:45:02.781494,7729,1751712302,579147008,/wgs84,4,-72870377,1127959483,23060,56,86,45,3028,22,40390,1004,1514,278,0,0,255,4294967295
2025/07/05/17:45:02.860710,7730,1751712302,779147008,/wgs84,4,-72870369,1127959489,23090,56,86,55,3670,22,40419,1007,1516,252,0,0,255,4294967295
2025/07/05/17:45:02.962269,7731,1751712302,779147008,/wgs84,4,-72870369,1127959489,23090,56,86,55,3670,22,40419,1007,1516,252,0,0,255,4294967295
2025/07/05/17:45:03.060513,7732,1751712302,979147008,/wgs84,4,-72870362,1127959496,23110,56,86,56,4484,22,40440,1010,1521,298,0,0,255,4294967295
2025/07/05/17:45:03.160943,7733,1751712302,979147008,/wgs84,4,-72870362,1127959496,23110,56,86,56,4484,22,40440,1010,1521,298,0,0,255,4294967295
2025/07/05/17:45:03.261024,7734,1751712303,179147008,/wgs84,4,-72870354,1127959501,23140,56,86,37,4484,22,40469,1013,1523,279,0,0,255,4294967295
2025/07/05/17:45:03.361336,7735,1751712303,179147008,/wgs84,4,-72870354,1127959501,23140,56,86,37,4484,22,40469,1013,1523,279,0,0,255,4294967295
2025/07/05/17:45:03.542147,7736,1751712303,379147008,/wgs84,4,-72870348,1127959503,23120,56,86,30,4484,22,40450,1016,1526,278,0,0,255,4294967295
2025/07/05/17:45:03.641526,7737,1751712303,579147008,/wgs84,4,-72870342,1127959508,23080,56,86,54,4484,22,40410,1020,1532,334,0,0,255,4294967295
2025/07/05/17:45:03.742395,7738,1751712303,579147008,/wgs84,4,-72870342,1127959508,23080,56,86,54,4484,22,40410,1020,1532,334,0,0,255,4294967295
2025/07/05/17:45:03.842864,7739,1751712303,779147008,/wgs84,4,-72870334,1127959514,23100,56,86,51,4484,22,40429,1027,1542,320,0,0,255,4294967295
2025/07/05/17:45:03.921844,7740,1751712303,779147008,/wgs84,4,-72870334,1127959514,23100,56,86,51,4484,22,40429,1027,1542,320,0,0,255,4294967295
2025/07/05/17:45:04.024519,7741,1751712303,979147008,/wgs84,4,-72870325,1127959516,23020,56,86,52,4484,22,40350,1034,1553,274,0,0,255,4294967295
2025/07/05/17:45:04.102291,7742,1751712303,979147008,/wgs84,4,-72870325,1127959516,23020,56,86,52,4484,22,40350,1034,1553,274,0,0,255,4294967295
2025/07/05/17:45:04.202290,7743,1751712304,179147008,/wgs84,4,-72870315,1127959522,22970,56,86,68,4419,22,40300,1040,1562,304,0,0,255,4294967295
2025/07/05/17:45:04.281041,7744,1751712304,179147008,/wgs84,4,-72870315,1127959522,22970,56,86,68,4419,22,40300,1040,1562,304,0,0,255,4294967295
2025/07/05/17:45:04.403805,7745,1751712304,379147008,/wgs84,4,-72870305,1127959530,22970,56,86,45,4419,22,40300,1045,1569,270,0,0,255,4294967295
2025/07/05/17:45:04.581795,7746,1751712304,379147008,/wgs84,4,-72870305,1127959530,22970,56,86,45,4419,22,40300,1045,1569,270,0,0,255,4294967295
2025/07/05/17:45:04.660959,7747,1751712304,579147008,/wgs84,4,-72870299,1127959536,22940,56,86,50,4419,22,40270,1051,1578,339,0,0,255,4294967295
2025/07/05/17:45:04.761980,7748,1751712304,579147008,/wgs84,4,-72870299,1127959536,22940,56,86,50,4419,22,40270,1051,1578,339,0,0,255,4294967295
2025/07/05/17:45:04.860955,7749,1751712304,777147008,/wgs84,4,-72870294,1127959542,22870,56,86,39,4419,22,40199,1057,1586,331,0,0,255,4294967295
