time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.temperature,.variance
2025/07/05/17:44:50.101979,7608,1751712290,101135744,base_link,68.54,0.0
2025/07/05/17:44:50.181877,7609,1751712290,181135744,base_link,68.54,0.0
2025/07/05/17:44:50.281919,7610,1751712290,281135744,base_link,68.54,0.0
2025/07/05/17:44:50.422909,7611,1751712290,421135744,base_link,68.54,0.0
2025/07/05/17:44:50.561794,7612,1751712290,561139328,base_link,68.55,0.0
2025/07/05/17:44:50.662026,7613,1751712290,660139328,base_link,68.54,0.0
2025/07/05/17:44:50.761110,7614,1751712290,760139328,base_link,68.54,0.0
2025/07/05/17:44:50.861939,7615,1751712290,860139328,base_link,68.54,0.0
2025/07/05/17:44:50.961330,7616,1751712290,960139328,base_link,68.54,0.0
2025/07/05/17:44:51.081487,7617,1751712291,80139328,base_link,68.55,0.0
2025/07/05/17:44:51.181580,7618,1751712291,181139328,base_link,68.54,0.0
2025/07/05/17:44:51.261364,7619,1751712291,260139328,base_link,68.54,0.0
2025/07/05/17:44:51.361387,7620,1751712291,360139328,base_link,68.54,0.0
2025/07/05/17:44:51.522671,7621,1751712291,521139328,base_link,68.55,0.0
2025/07/05/17:44:51.603601,7622,1751712291,603139328,base_link,68.54,0.0
2025/07/05/17:44:51.702454,7623,1751712291,701139328,base_link,68.54,0.0
2025/07/05/17:44:51.781250,7624,1751712291,781139328,base_link,68.54,0.0
2025/07/05/17:44:51.902294,7625,1751712291,902139328,base_link,68.55,0.0
2025/07/05/17:44:52.003564,7626,1751712292,2139328,base_link,68.55,0.0
2025/07/05/17:44:52.102298,7627,1751712292,101139328,base_link,68.55,0.0
2025/07/05/17:44:52.202912,7628,1751712292,202139328,base_link,68.55,0.0
2025/07/05/17:44:52.281192,7629,1751712292,280139328,base_link,68.55,0.0
2025/07/05/17:44:52.402233,7630,1751712292,401139328,base_link,68.54,0.0
2025/07/05/17:44:52.541841,7631,1751712292,540139328,base_link,68.55,0.0
2025/07/05/17:44:52.603416,7632,1751712292,602139328,base_link,68.55,0.0
2025/07/05/17:44:52.702303,7633,1751712292,702139328,base_link,68.55,0.0
2025/07/05/17:44:52.803056,7634,1751712292,802139328,base_link,68.55,0.0
2025/07/05/17:44:52.922327,7635,1751712292,921142656,base_link,68.55,0.0
2025/07/05/17:44:53.003111,7636,1751712293,2142656,base_link,68.56,0.0
2025/07/05/17:44:53.081952,7637,1751712293,81142656,base_link,68.56,0.0
2025/07/05/17:44:53.181930,7638,1751712293,180142656,base_link,68.55,0.0
2025/07/05/17:44:53.281522,7639,1751712293,281142656,base_link,68.55,0.0
2025/07/05/17:44:53.425137,7640,1751712293,424142656,base_link,68.55,0.0
2025/07/05/17:44:53.582102,7641,1751712293,581142656,base_link,68.55,0.0
2025/07/05/17:44:53.702038,7642,1751712293,701142656,base_link,68.55,0.0
2025/07/05/17:44:53.781267,7643,1751712293,780142656,base_link,68.55,0.0
2025/07/05/17:44:53.902398,7644,1751712293,901142656,base_link,68.55,0.0
2025/07/05/17:44:54.003356,7645,1751712294,2142656,base_link,68.55,0.0
2025/07/05/17:44:54.081914,7646,1751712294,80142656,base_link,68.55,0.0
2025/07/05/17:44:54.181227,7647,1751712294,181142656,base_link,68.56,0.0
2025/07/05/17:44:54.282032,7648,1751712294,280142656,base_link,68.55,0.0
2025/07/05/17:44:54.361309,7649,1751712294,360142656,base_link,68.55,0.0
2025/07/05/17:44:54.541112,7650,1751712294,540142656,base_link,68.55,0.0
2025/07/05/17:44:54.640610,7651,1751712294,640142656,base_link,68.55,0.0
2025/07/05/17:44:54.722063,7652,1751712294,721142656,base_link,68.55,0.0
2025/07/05/17:44:54.824663,7653,1751712294,824142656,base_link,68.56,0.0
2025/07/05/17:44:54.922973,7654,1751712294,921142656,base_link,68.56,0.0
2025/07/05/17:44:55.024638,7655,1751712295,23142656,base_link,68.56,0.0
2025/07/05/17:44:55.101999,7656,1751712295,102142656,base_link,68.56,0.0
2025/07/05/17:44:55.202708,7657,1751712295,202142656,base_link,68.56,0.0
2025/07/05/17:44:55.281071,7658,1751712295,280142656,base_link,68.56,0.0
2025/07/05/17:44:55.402647,7659,1751712295,402142656,base_link,68.56,0.0
2025/07/05/17:44:55.580899,7660,1751712295,580142656,base_link,68.56,0.0
2025/07/05/17:44:55.701946,7661,1751712295,701142656,base_link,68.56,0.0
2025/07/05/17:44:55.802593,7662,1751712295,802144192,base_link,68.56,0.0
2025/07/05/17:44:55.881222,7663,1751712295,880144192,base_link,68.56,0.0
2025/07/05/17:44:56.002594,7664,1751712296,2144192,base_link,68.56,0.0
2025/07/05/17:44:56.081939,7665,1751712296,80144192,base_link,68.56,0.0
2025/07/05/17:44:56.181249,7666,1751712296,180144192,base_link,68.56,0.0
2025/07/05/17:44:56.281060,7667,1751712296,280147008,base_link,68.56,0.0
2025/07/05/17:44:56.422462,7668,1751712296,422147008,base_link,68.56,0.0
2025/07/05/17:44:56.602551,7669,1751712296,602147008,base_link,68.56,0.0
2025/07/05/17:44:56.682015,7670,1751712296,681147008,base_link,68.56,0.0
2025/07/05/17:44:56.781830,7671,1751712296,780147008,base_link,68.56,0.0
2025/07/05/17:44:56.881469,7672,1751712296,881147008,base_link,68.56,0.0
2025/07/05/17:44:57.002628,7673,1751712297,2147008,base_link,68.56,0.0
2025/07/05/17:44:57.081664,7674,1751712297,80147008,base_link,68.56,0.0
2025/07/05/17:44:57.181960,7675,1751712297,181147008,base_link,68.56,0.0
2025/07/05/17:44:57.281956,7676,1751712297,280147008,base_link,68.56,0.0
2025/07/05/17:44:57.361652,7677,1751712297,361147008,base_link,68.56,0.0
2025/07/05/17:44:57.561287,7678,1751712297,560147008,base_link,68.56,0.0
2025/07/05/17:44:57.661695,7679,1751712297,661147008,base_link,68.56,0.0
2025/07/05/17:44:57.761124,7680,1751712297,761147008,base_link,68.56,0.0
2025/07/05/17:44:57.861223,7681,1751712297,860147008,base_link,68.56,0.0
2025/07/05/17:44:57.960902,7682,1751712297,960147008,base_link,68.56,0.0
2025/07/05/17:44:58.061739,7683,1751712298,60147008,base_link,68.56,0.0
2025/07/05/17:44:58.162619,7684,1751712298,161147008,base_link,68.56,0.0
2025/07/05/17:44:58.261782,7685,1751712298,260147008,base_link,68.56,0.0
2025/07/05/17:44:58.361879,7686,1751712298,360147008,base_link,68.56,0.0
2025/07/05/17:44:58.541973,7687,1751712298,540147008,base_link,68.57,0.0
2025/07/05/17:44:58.625031,7688,1751712298,624147008,base_link,68.56,0.0
2025/07/05/17:44:58.741836,7689,1751712298,740147008,base_link,68.57,0.0
2025/07/05/17:44:58.861631,7690,1751712298,860147008,base_link,68.56,0.0
2025/07/05/17:44:59.002468,7691,1751712299,2147008,base_link,68.57,0.0
2025/07/05/17:44:59.101884,7692,1751712299,101147008,base_link,68.57,0.0
2025/07/05/17:44:59.182098,7693,1751712299,181147008,base_link,68.57,0.0
2025/07/05/17:44:59.282479,7694,1751712299,281147008,base_link,68.56,0.0
2025/07/05/17:44:59.424823,7695,1751712299,424147008,base_link,68.57,0.0
2025/07/05/17:44:59.581643,7696,1751712299,581147008,base_link,68.56,0.0
2025/07/05/17:44:59.682092,7697,1751712299,681147008,base_link,68.57,0.0
2025/07/05/17:44:59.781808,7698,1751712299,780147008,base_link,68.57,0.0
2025/07/05/17:44:59.883837,7699,1751712299,880147008,base_link,68.57,0.0
2025/07/05/17:44:59.962470,7700,1751712299,960147008,base_link,68.57,0.0
2025/07/05/17:45:00.061295,7701,1751712300,60147008,base_link,68.57,0.0
2025/07/05/17:45:00.161061,7702,1751712300,160147008,base_link,68.57,0.0
2025/07/05/17:45:00.261056,7703,1751712300,260147008,base_link,68.57,0.0
2025/07/05/17:45:00.360970,7704,1751712300,360147008,base_link,68.57,0.0
2025/07/05/17:45:00.542223,7705,1751712300,540147008,base_link,68.57,0.0
2025/07/05/17:45:00.625561,7706,1751712300,625147008,base_link,68.57,0.0
2025/07/05/17:45:00.722671,7707,1751712300,721147008,base_link,68.57,0.0
2025/07/05/17:45:00.824374,7708,1751712300,823147008,base_link,68.57,0.0
2025/07/05/17:45:00.921670,7709,1751712300,921147008,base_link,68.57,0.0
2025/07/05/17:45:01.041005,7710,1751712301,40147008,base_link,68.57,0.0
2025/07/05/17:45:01.123226,7711,1751712301,121147008,base_link,68.57,0.0
2025/07/05/17:45:01.202373,7712,1751712301,202147008,base_link,68.57,0.0
2025/07/05/17:45:01.281847,7713,1751712301,280147008,base_link,68.57,0.0
2025/07/05/17:45:01.402758,7714,1751712301,402147008,base_link,68.58,0.0
2025/07/05/17:45:01.541483,7715,1751712301,540147008,base_link,68.57,0.0
2025/07/05/17:45:01.642099,7716,1751712301,640147008,base_link,68.58,0.0
2025/07/05/17:45:01.742335,7717,1751712301,740147008,base_link,68.57,0.0
2025/07/05/17:45:01.803797,7718,1751712301,803147008,base_link,68.57,0.0
2025/07/05/17:45:01.921660,7719,1751712301,921147008,base_link,68.57,0.0
2025/07/05/17:45:02.002941,7720,1751712302,2147008,base_link,68.57,0.0
2025/07/05/17:45:02.101643,7721,1751712302,101147008,base_link,68.58,0.0
2025/07/05/17:45:02.181895,7722,1751712302,180147008,base_link,68.58,0.0
2025/07/05/17:45:02.261912,7723,1751712302,261147008,base_link,68.57,0.0
2025/07/05/17:45:02.362566,7724,1751712302,360147008,base_link,68.58,0.0
2025/07/05/17:45:02.521929,7725,1751712302,521147008,base_link,68.58,0.0
2025/07/05/17:45:02.603395,7726,1751712302,602147008,base_link,68.57,0.0
2025/07/05/17:45:02.701759,7727,1751712302,701147008,base_link,68.58,0.0
2025/07/05/17:45:02.781426,7728,1751712302,780147008,base_link,68.58,0.0
2025/07/05/17:45:02.860727,7729,1751712302,860147008,base_link,68.58,0.0
2025/07/05/17:45:02.962310,7730,1751712302,960147008,base_link,68.57,0.0
2025/07/05/17:45:03.060309,7731,1751712303,60147008,base_link,68.58,0.0
2025/07/05/17:45:03.161035,7732,1751712303,160147008,base_link,68.58,0.0
2025/07/05/17:45:03.261044,7733,1751712303,260147008,base_link,68.58,0.0
2025/07/05/17:45:03.360916,7734,1751712303,360147008,base_link,68.58,0.0
2025/07/05/17:45:03.542012,7735,1751712303,540147008,base_link,68.58,0.0
2025/07/05/17:45:03.641193,7736,1751712303,640147008,base_link,68.58,0.0
2025/07/05/17:45:03.742471,7737,1751712303,740147008,base_link,68.58,0.0
2025/07/05/17:45:03.825008,7738,1751712303,824147008,base_link,68.58,0.0
2025/07/05/17:45:03.921629,7739,1751712303,921147008,base_link,68.58,0.0
2025/07/05/17:45:04.002699,7740,1751712304,2147008,base_link,68.58,0.0
2025/07/05/17:45:04.101990,7741,1751712304,101147008,base_link,68.58,0.0
2025/07/05/17:45:04.202158,7742,1751712304,202147008,base_link,68.58,0.0
2025/07/05/17:45:04.280561,7743,1751712304,281147008,base_link,68.58,0.0
2025/07/05/17:45:04.403454,7744,1751712304,402147008,base_link,68.58,0.0
2025/07/05/17:45:04.581642,7745,1751712304,581147008,base_link,68.58,0.0
2025/07/05/17:45:04.660975,7746,1751712304,660147008,base_link,68.58,0.0
2025/07/05/17:45:04.762033,7747,1751712304,760147008,base_link,68.58,0.0
2025/07/05/17:45:04.861053,7748,1751712304,860147008,base_link,68.58,0.0
2025/07/05/17:45:04.981998,7749,1751712304,981147008,base_link,68.58,0.0
2025/07/05/17:45:05.080792,7750,1751712305,81147008,base_link,68.58,0.0
2025/07/05/17:45:05.180826,7751,1751712305,180147008,base_link,68.58,0.0
2025/07/05/17:45:05.281508,7752,1751712305,281147008,base_link,68.58,0.0
2025/07/05/17:45:05.424240,7753,1751712305,424147008,base_link,68.58,0.0
2025/07/05/17:45:05.602998,7754,1751712305,602147008,base_link,68.58,0.0
2025/07/05/17:45:05.702035,7755,1751712305,701147008,base_link,68.58,0.0
2025/07/05/17:45:05.802276,7756,1751712305,802147008,base_link,68.59,0.0
2025/07/05/17:45:05.881467,7757,1751712305,881147008,base_link,68.59,0.0
2025/07/05/17:45:06.002395,7758,1751712306,2147008,base_link,68.58,0.0
2025/07/05/17:45:06.080865,7759,1751712306,80147008,base_link,68.58,0.0
2025/07/05/17:45:06.181347,7760,1751712306,180147008,base_link,68.59,0.0
2025/07/05/17:45:06.260792,7761,1751712306,260147008,base_link,68.58,0.0
2025/07/05/17:45:06.360522,7762,1751712306,360147008,base_link,68.58,0.0
2025/07/05/17:45:06.521683,7763,1751712306,521147008,base_link,68.58,0.0
2025/07/05/17:45:06.602756,7764,1751712306,602147008,base_link,68.59,0.0
2025/07/05/17:45:06.685185,7765,1751712306,682147008,base_link,68.59,0.0
2025/07/05/17:45:06.781591,7766,1751712306,781147008,base_link,68.59,0.0
2025/07/05/17:45:06.901868,7767,1751712306,901147008,base_link,68.59,0.0
2025/07/05/17:45:06.981020,7768,1751712306,980147008,base_link,68.59,0.0
2025/07/05/17:45:07.081282,7769,1751712307,81147008,base_link,68.59,0.0
2025/07/05/17:45:07.181844,7770,1751712307,181147008,base_link,68.59,0.0
2025/07/05/17:45:07.281156,7771,1751712307,281147008,base_link,68.59,0.0
2025/07/05/17:45:07.402331,7772,1751712307,402147008,base_link,68.6,0.0
2025/07/05/17:45:07.560817,7773,1751712307,560147008,base_link,68.59,0.0
2025/07/05/17:45:07.641457,7774,1751712307,640147008,base_link,68.59,0.0
2025/07/05/17:45:07.741589,7775,1751712307,740147008,base_link,68.59,0.0
2025/07/05/17:45:07.824819,7776,1751712307,824147008,base_link,68.59,0.0
2025/07/05/17:45:07.941541,7777,1751712307,940147008,base_link,68.59,0.0
2025/07/05/17:45:08.042369,7778,1751712308,40147008,base_link,68.59,0.0
2025/07/05/17:45:08.121688,7779,1751712308,121147008,base_link,68.59,0.0
2025/07/05/17:45:08.224119,7780,1751712308,224147008,base_link,68.59,0.0
2025/07/05/17:45:08.301629,7781,1751712308,301147008,base_link,68.59,0.0
2025/07/05/17:45:08.484057,7782,1751712308,480147008,base_link,68.59,0.0
2025/07/05/17:45:08.602623,7783,1751712308,602147008,base_link,68.59,0.0
2025/07/05/17:45:08.681193,7784,1751712308,681147008,base_link,68.59,0.0
2025/07/05/17:45:08.781500,7785,1751712308,780147008,base_link,68.59,0.0
2025/07/05/17:45:08.902900,7786,1751712308,901147008,base_link,68.59,0.0
2025/07/05/17:45:09.002606,7787,1751712309,2147008,base_link,68.6,0.0
2025/07/05/17:45:09.081735,7788,1751712309,80147008,base_link,68.6,0.0
2025/07/05/17:45:09.181504,7789,1751712309,181147008,base_link,68.59,0.0
2025/07/05/17:45:09.281184,7790,1751712309,280147008,base_link,68.59,0.0
2025/07/05/17:45:09.380804,7791,1751712309,380147008,base_link,68.59,0.0
2025/07/05/17:45:09.560266,7792,1751712309,560147008,base_link,68.59,0.0
2025/07/05/17:45:09.661347,7793,1751712309,660147008,base_link,68.6,0.0
2025/07/05/17:45:09.783223,7794,1751712309,780147008,base_link,68.59,0.0
2025/07/05/17:45:09.860830,7795,1751712309,860147008,base_link,68.6,0.0
2025/07/05/17:45:09.960896,7796,1751712309,960147008,base_link,68.6,0.0
2025/07/05/17:45:10.060964,7797,1751712310,60147008,base_link,68.6,0.0
2025/07/05/17:45:10.161127,7798,1751712310,160147008,base_link,68.59,0.0
2025/07/05/17:45:10.260647,7799,1751712310,260147008,base_link,68.6,0.0
2025/07/05/17:45:10.360765,7800,1751712310,360147008,base_link,68.59,0.0
2025/07/05/17:45:10.541841,7801,1751712310,540147008,base_link,68.59,0.0
2025/07/05/17:45:10.624714,7802,1751712310,624147008,base_link,68.6,0.0
2025/07/05/17:45:10.741184,7803,1751712310,740147008,base_link,68.6,0.0
2025/07/05/17:45:10.842690,7804,1751712310,840147008,base_link,68.6,0.0
2025/07/05/17:45:10.941557,7805,1751712310,940147008,base_link,68.6,0.0
2025/07/05/17:45:11.024488,7806,1751712311,24147008,base_link,68.6,0.0
2025/07/05/17:45:11.121323,7807,1751712311,121147008,base_link,68.6,0.0
2025/07/05/17:45:11.202602,7808,1751712311,202147008,base_link,68.6,0.0
2025/07/05/17:45:11.302109,7809,1751712311,302147008,base_link,68.6,0.0
2025/07/05/17:45:11.480946,7810,1751712311,480147008,base_link,68.6,0.0
2025/07/05/17:45:11.580227,7811,1751712311,580147008,base_link,68.6,0.0
2025/07/05/17:45:11.660923,7812,1751712311,660147008,base_link,68.6,0.0
2025/07/05/17:45:11.760437,7813,1751712311,760147008,base_link,68.6,0.0
2025/07/05/17:45:11.860839,7814,1751712311,860147008,base_link,68.6,0.0
2025/07/05/17:45:11.961773,7815,1751712311,960147008,base_link,68.6,0.0
2025/07/05/17:45:12.060774,7816,1751712312,60147008,base_link,68.6,0.0
2025/07/05/17:45:12.141216,7817,1751712312,140147008,base_link,68.61,0.0
2025/07/05/17:45:12.242043,7818,1751712312,240147008,base_link,68.61,0.0
2025/07/05/17:45:12.321097,7819,1751712312,321147008,base_link,68.6,0.0
2025/07/05/17:45:12.501823,7820,1751712312,501147008,base_link,68.6,0.0
2025/07/05/17:45:12.602015,7821,1751712312,602147008,base_link,68.61,0.0
2025/07/05/17:45:12.680358,7822,1751712312,680147008,base_link,68.61,0.0
2025/07/05/17:45:12.761025,7823,1751712312,760147008,base_link,68.6,0.0
2025/07/05/17:45:12.860312,7824,1751712312,860147008,base_link,68.61,0.0
2025/07/05/17:45:12.960177,7825,1751712312,960147008,base_link,68.61,0.0
2025/07/05/17:45:13.060700,7826,1751712313,61147008,base_link,68.6,0.0
2025/07/05/17:45:13.161918,7827,1751712313,160147008,base_link,68.6,0.0
2025/07/05/17:45:13.260990,7828,1751712313,260147008,base_link,68.61,0.0
2025/07/05/17:45:13.360828,7829,1751712313,360147008,base_link,68.6,0.0
2025/07/05/17:45:13.524416,7830,1751712313,521147008,base_link,68.6,0.0
2025/07/05/17:45:13.602749,7831,1751712313,602147008,base_link,68.61,0.0
2025/07/05/17:45:13.702656,7832,1751712313,701147008,base_link,68.61,0.0
2025/07/05/17:45:13.801891,7833,1751712313,802147008,base_link,68.61,0.0
2025/07/05/17:45:13.882396,7834,1751712313,880147008,base_link,68.61,0.0
2025/07/05/17:45:14.001940,7835,1751712314,2147008,base_link,68.61,0.0
2025/07/05/17:45:14.101156,7836,1751712314,101147008,base_link,68.61,0.0
2025/07/05/17:45:14.181573,7837,1751712314,181147008,base_link,68.61,0.0
2025/07/05/17:45:14.280924,7838,1751712314,281147008,base_link,68.61,0.0
2025/07/05/17:45:14.424507,7839,1751712314,424147008,base_link,68.61,0.0
2025/07/05/17:45:14.601977,7840,1751712314,602147008,base_link,68.61,0.0
2025/07/05/17:45:14.701224,7841,1751712314,701147008,base_link,68.61,0.0
2025/07/05/17:45:14.802280,7842,1751712314,802147008,base_link,68.61,0.0
2025/07/05/17:45:14.901562,7843,1751712314,901147008,base_link,68.61,0.0
2025/07/05/17:45:15.002539,7844,1751712315,3147008,base_link,68.61,0.0
2025/07/05/17:45:15.101142,7845,1751712315,101147008,base_link,68.61,0.0
2025/07/05/17:45:15.202101,7846,1751712315,202147008,base_link,68.61,0.0
2025/07/05/17:45:15.281983,7847,1751712315,281147008,base_link,68.61,0.0
2025/07/05/17:45:15.380589,7848,1751712315,380147008,base_link,68.61,0.0
2025/07/05/17:45:15.560531,7849,1751712315,560147008,base_link,68.61,0.0
2025/07/05/17:45:15.659973,7850,1751712315,660147008,base_link,68.61,0.0
2025/07/05/17:45:15.740708,7851,1751712315,740147008,base_link,68.61,0.0
2025/07/05/17:45:15.841336,7852,1751712315,840147008,base_link,68.61,0.0
2025/07/05/17:45:15.921964,7853,1751712315,921147008,base_link,68.61,0.0
2025/07/05/17:45:16.024526,7854,1751712316,24147008,base_link,68.61,0.0
2025/07/05/17:45:16.122942,7855,1751712316,121147008,base_link,68.61,0.0
2025/07/05/17:45:16.202889,7856,1751712316,202147008,base_link,68.61,0.0
2025/07/05/17:45:16.281135,7857,1751712316,280147008,base_link,68.61,0.0
2025/07/05/17:45:16.403902,7858,1751712316,402147008,base_link,68.61,0.0
2025/07/05/17:45:16.581187,7859,1751712316,581147008,base_link,68.61,0.0
2025/07/05/17:45:16.681790,7860,1751712316,682147008,base_link,68.61,0.0
2025/07/05/17:45:16.802189,7861,1751712316,802147008,base_link,68.61,0.0
2025/07/05/17:45:16.880222,7862,1751712316,880147008,base_link,68.61,0.0
2025/07/05/17:45:17.002394,7863,1751712317,2147008,base_link,68.61,0.0
2025/07/05/17:45:17.081443,7864,1751712317,81147008,base_link,68.61,0.0
2025/07/05/17:45:17.180364,7865,1751712317,180147008,base_link,68.62,0.0
2025/07/05/17:45:17.301646,7866,1751712317,301147008,base_link,68.62,0.0
2025/07/05/17:45:17.424372,7867,1751712317,424147008,base_link,68.62,0.0
2025/07/05/17:45:17.541696,7868,1751712317,540147008,base_link,68.62,0.0
2025/07/05/17:45:17.642221,7869,1751712317,640147008,base_link,68.62,0.0
2025/07/05/17:45:17.720676,7870,1751712317,721147008,base_link,68.62,0.0
2025/07/05/17:45:17.823636,7871,1751712317,823147008,base_link,68.62,0.0
2025/07/05/17:45:17.901047,7872,1751712317,901147008,base_link,68.62,0.0
2025/07/05/17:45:18.002606,7873,1751712318,3147008,base_link,68.62,0.0
2025/07/05/17:45:18.101283,7874,1751712318,102147008,base_link,68.62,0.0
2025/07/05/17:45:18.202090,7875,1751712318,202147008,base_link,68.62,0.0
2025/07/05/17:45:18.281203,7876,1751712318,281147008,base_link,68.62,0.0
2025/07/05/17:45:18.381046,7877,1751712318,380147008,base_link,68.62,0.0
2025/07/05/17:45:18.560386,7878,1751712318,560147008,base_link,68.62,0.0
2025/07/05/17:45:18.660760,7879,1751712318,661147008,base_link,68.62,0.0
2025/07/05/17:45:18.780898,7880,1751712318,781147008,base_link,68.62,0.0
2025/07/05/17:45:18.902020,7881,1751712318,901147008,base_link,68.62,0.0
2025/07/05/17:45:19.002632,7882,1751712319,2147008,base_link,68.62,0.0
2025/07/05/17:45:19.100903,7883,1751712319,101147008,base_link,68.62,0.0
2025/07/05/17:45:19.202001,7884,1751712319,202147008,base_link,68.62,0.0
2025/07/05/17:45:19.281621,7885,1751712319,280147008,base_link,68.62,0.0
2025/07/05/17:45:19.402134,7886,1751712319,402147008,base_link,68.62,0.0
2025/07/05/17:45:19.521702,7887,1751712319,521147008,base_link,68.62,0.0
2025/07/05/17:45:19.623784,7888,1751712319,623147008,base_link,68.62,0.0
2025/07/05/17:45:19.700874,7889,1751712319,701147008,base_link,68.62,0.0
2025/07/05/17:45:19.801994,7890,1751712319,802147008,base_link,68.62,0.0
2025/07/05/17:45:19.881088,7891,1751712319,881147008,base_link,68.62,0.0
2025/07/05/17:45:20.002084,7892,1751712320,2147008,base_link,68.62,0.0
2025/07/05/17:45:20.080545,7893,1751712320,81147008,base_link,68.62,0.0
2025/07/05/17:45:20.180498,7894,1751712320,180147008,base_link,68.63,0.0
2025/07/05/17:45:20.260755,7895,1751712320,260147008,base_link,68.63,0.0
2025/07/05/17:45:20.359880,7896,1751712320,360147008,base_link,68.63,0.0
2025/07/05/17:45:20.521003,7897,1751712320,521147008,base_link,68.63,0.0
2025/07/05/17:45:20.602372,7898,1751712320,602147008,base_link,68.62,0.0
2025/07/05/17:45:20.701345,7899,1751712320,702147008,base_link,68.63,0.0
2025/07/05/17:45:20.801520,7900,1751712320,802147008,base_link,68.62,0.0
2025/07/05/17:45:20.901179,7901,1751712320,901147008,base_link,68.63,0.0
2025/07/05/17:45:21.023781,7902,1751712321,24147008,base_link,68.62,0.0
2025/07/05/17:45:21.101997,7903,1751712321,102147008,base_link,68.63,0.0
2025/07/05/17:45:21.202213,7904,1751712321,202147008,base_link,68.63,0.0
2025/07/05/17:45:21.281632,7905,1751712321,281147008,base_link,68.63,0.0
2025/07/05/17:45:21.380011,7906,1751712321,380147008,base_link,68.63,0.0
2025/07/05/17:45:21.540285,7907,1751712321,540147008,base_link,68.63,0.0
2025/07/05/17:45:21.624382,7908,1751712321,624147008,base_link,68.63,0.0
2025/07/05/17:45:21.721819,7909,1751712321,721147008,base_link,68.63,0.0
2025/07/05/17:45:21.802318,7910,1751712321,802147008,base_link,68.63,0.0
2025/07/05/17:45:21.921470,7911,1751712321,921147008,base_link,68.63,0.0
2025/07/05/17:45:22.001706,7912,1751712322,2147008,base_link,68.63,0.0
2025/07/05/17:45:22.080748,7913,1751712322,81147008,base_link,68.63,0.0
2025/07/05/17:45:22.180784,7914,1751712322,181147008,base_link,68.63,0.0
2025/07/05/17:45:22.281026,7915,1751712322,281147008,base_link,68.63,0.0
2025/07/05/17:45:22.401120,7916,1751712322,402147008,base_link,68.63,0.0
2025/07/05/17:45:22.580218,7917,1751712322,580147008,base_link,68.63,0.0
2025/07/05/17:45:22.681443,7918,1751712322,681147008,base_link,68.63,0.0
2025/07/05/17:45:22.780755,7919,1751712322,781147008,base_link,68.63,0.0
2025/07/05/17:45:22.880106,7920,1751712322,880147008,base_link,68.63,0.0
2025/07/05/17:45:22.981163,7921,1751712322,981147008,base_link,68.63,0.0
2025/07/05/17:45:23.101062,7922,1751712323,101147008,base_link,68.64,0.0
2025/07/05/17:45:23.180735,7923,1751712323,180147008,base_link,68.64,0.0
2025/07/05/17:45:23.281296,7924,1751712323,281147008,base_link,68.64,0.0
2025/07/05/17:45:23.424096,7925,1751712323,424147008,base_link,68.63,0.0
2025/07/05/17:45:23.602197,7926,1751712323,602147008,base_link,68.63,0.0
2025/07/05/17:45:23.680192,7927,1751712323,681147008,base_link,68.63,0.0
2025/07/05/17:45:23.779919,7928,1751712323,780147008,base_link,68.64,0.0
2025/07/05/17:45:23.860691,7929,1751712323,861147008,base_link,68.64,0.0
2025/07/05/17:45:23.961035,7930,1751712323,960147008,base_link,68.63,0.0
2025/07/05/17:45:24.059709,7931,1751712324,60147008,base_link,68.63,0.0
2025/07/05/17:45:24.161321,7932,1751712324,161147008,base_link,68.64,0.0
2025/07/05/17:45:24.259589,7933,1751712324,260147008,base_link,68.63,0.0
2025/07/05/17:45:24.359911,7934,1751712324,360147008,base_link,68.64,0.0
2025/07/05/17:45:24.542268,7935,1751712324,540147008,base_link,68.64,0.0
2025/07/05/17:45:24.602331,7936,1751712324,602147008,base_link,68.64,0.0
2025/07/05/17:45:24.701757,7937,1751712324,701147008,base_link,68.64,0.0
2025/07/05/17:45:24.781240,7938,1751712324,781147008,base_link,68.64,0.0
2025/07/05/17:45:24.901142,7939,1751712324,901147008,base_link,68.64,0.0
2025/07/05/17:45:25.002544,7940,1751712325,2147008,base_link,68.64,0.0
2025/07/05/17:45:25.100660,7941,1751712325,101147008,base_link,68.64,0.0
2025/07/05/17:45:25.201820,7942,1751712325,202147008,base_link,68.64,0.0
2025/07/05/17:45:25.282020,7943,1751712325,280147008,base_link,68.64,0.0
2025/07/05/17:45:25.361105,7944,1751712325,360147008,base_link,68.64,0.0
2025/07/05/17:45:25.520919,7945,1751712325,521147008,base_link,68.64,0.0
2025/07/05/17:45:25.602156,7946,1751712325,602147008,base_link,68.64,0.0
2025/07/05/17:45:25.701297,7947,1751712325,702147008,base_link,68.64,0.0
2025/07/05/17:45:25.801796,7948,1751712325,802147008,base_link,68.64,0.0
2025/07/05/17:45:25.880352,7949,1751712325,880147008,base_link,68.64,0.0
2025/07/05/17:45:26.002243,7950,1751712326,2147008,base_link,68.64,0.0
2025/07/05/17:45:26.100909,7951,1751712326,101147008,base_link,68.64,0.0
2025/07/05/17:45:26.201453,7952,1751712326,202147008,base_link,68.65,0.0
2025/07/05/17:45:26.300659,7953,1751712326,301147008,base_link,68.64,0.0
2025/07/05/17:45:26.423690,7954,1751712326,424147008,base_link,68.64,0.0
2025/07/05/17:45:26.581027,7955,1751712326,581147008,base_link,68.64,0.0
