time,.data
2025/07/05/17:49:52.971221,0.6792821448761931
2025/07/05/17:49:53.073876,0.715584993317675
2025/07/05/17:49:53.171964,0.7513642429835587
2025/07/05/17:49:53.252811,0.7805112414918641
2025/07/05/17:49:53.351011,0.8159414253073491
2025/07/05/17:49:53.551963,0.8874999246391166
2025/07/05/17:49:53.651194,0.9232791743050003
2025/07/05/17:49:53.752280,0.9597565556716817
2025/07/05/17:49:53.850910,0.9958848711879644
2025/07/05/17:49:53.973227,1.0393435695626232
2025/07/05/17:49:54.054947,1.0684905680709287
2025/07/05/17:49:54.151574,1.1030480872604163
2025/07/05/17:49:54.251577,1.1386528040011004
2025/07/05/17:49:54.330740,1.1669271378834087
2025/07/05/17:49:54.492613,1.2234758056480248
2025/07/05/17:49:54.592588,1.2585569236131111
2025/07/05/17:49:54.672288,1.2861331257946214
2025/07/05/17:49:54.772203,1.321737842535306
2025/07/05/17:49:54.891910,1.364149343358768
2025/07/05/17:49:55.012152,1.4062117783318313
2025/07/05/17:49:55.092822,1.4339625134385412
2025/07/05/17:49:55.171329,1.4613641826948522
2025/07/05/17:49:55.274503,1.4962707677347387
2025/07/05/17:49:55.392711,1.5379841368574032
2025/07/05/17:49:55.571249,1.6001178582284015
2025/07/05/17:49:55.653202,1.6276940604099117
2025/07/05/17:49:55.751264,1.6622515795993997
2025/07/05/17:49:55.850781,1.6966345658636874
2025/07/05/17:49:55.951005,1.7308430192027768
2025/07/05/17:49:56.051627,1.7650514725418656
2025/07/05/17:49:56.151184,1.798736327105356
2025/07/05/17:49:56.252525,1.832770247519245
2025/07/05/17:49:56.350878,1.8666296350079352
2025/07/05/17:49:56.512929,1.9223056381465542
2025/07/05/17:49:56.613871,1.9579103548872387
2025/07/05/17:49:56.692769,1.9863592216947463
2025/07/05/17:49:56.792829,2.021789405510231
2025/07/05/17:49:56.874297,2.0509364040185365
2025/07/05/17:49:56.992648,2.094046036542797
2025/07/05/17:49:57.072164,2.1219713045747057
2025/07/05/17:49:57.172232,2.1565288237641935
2025/07/05/17:49:57.271902,2.1905627441780826
