time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.magnetic_field.x,.magnetic_field.y,.magnetic_field.z,.magnetic_field_covariance
2025/07/05/17:49:30.950773,10277,1751712570,960618008,base_link,-350000.0,120000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.031328,10278,1751712571,41285008,base_link,-348000.0,122000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.150800,10279,1751712571,160596008,base_link,-346000.0,124000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.250698,10280,1751712571,260586008,base_link,-345000.0,127000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.350775,10281,1751712571,360748008,base_link,-344000.0,130000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.511655,10282,1751712571,521676008,base_link,-341000.0,135000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.592128,10283,1751712571,602156008,base_link,-338000.0,138000.00000000003,218999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.672283,10284,1751712571,681696008,base_link,-338000.0,138000.00000000003,218999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.771743,10285,1751712571,781395008,base_link,-338000.0,140000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.851352,10286,1751712571,861316008,base_link,-336000.0,142000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:31.992227,10287,1751712572,2262008,base_link,-335000.0,148000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.051340,10288,1751712572,61306008,base_link,-335000.0,148000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.171799,10289,1751712572,180727008,base_link,-333000.0,151000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.271924,10290,1751712572,281119008,base_link,-331000.0,153000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.350961,10291,1751712572,361327008,base_link,-330000.0,154000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.531149,10292,1751712572,540991008,base_link,-328000.0,159000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.633844,10293,1751712572,644243008,base_link,-326000.0,161000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.751196,10294,1751712572,760718008,base_link,-325000.0,163000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.834593,10295,1751712572,844011008,base_link,-323000.0,165000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.953080,10296,1751712572,960710008,base_link,-323000.0,167000.00000000003,219999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.033857,10297,1751712573,44203008,base_link,-320000.0,169000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.131550,10298,1751712573,141171008,base_link,-320000.0,171000.00000000003,221999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.250663,10299,1751712573,260616008,base_link,-318000.0,173000.00000000003,220999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.350984,10300,1751712573,360569008,base_link,-317000.0,176000.00000000003,221999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.512871,10301,1751712573,522196008,base_link,-229000.0,177000.00000000003,154999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.593148,10302,1751712573,602693008,base_link,-287000.0,178000.00000000003,187999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.692056,10303,1751712573,701683008,base_link,-283000.0,184000.00000000003,182999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.791857,10304,1751712573,801756008,base_link,-258000.0,190000.00000000003,193999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.892003,10305,1751712573,901723008,base_link,-269000.0,196000.00000000003,187999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.971433,10306,1751712573,980662008,base_link,-269000.0,196000.00000000003,187999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.071506,10307,1751712574,81028008,base_link,-259000.0,202000.00000000003,179999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.171889,10308,1751712574,181346008,base_link,-272000.0,211000.00000000003,206999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.251479,10309,1751712574,261373008,base_link,-232000.0,215000.00000000003,169999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.392000,10310,1751712574,402072008,base_link,-238000.0,225000.00000000003,177999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.571563,10311,1751712574,581241008,base_link,-253000.0,234000.00000000003,191999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.651284,10312,1751712574,661322008,base_link,-207000.0,239000.00000000003,171999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.751380,10313,1751712574,761111008,base_link,-229000.0,244000.00000000003,195999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.872035,10314,1751712574,880898008,base_link,-218000.0,251000.00000000003,183999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:34.991830,10315,1751712575,1686008,base_link,-210000.0,273000.0,208999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.051402,10316,1751712575,61527008,base_link,-210000.0,273000.0,208999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.151524,10317,1751712575,161275008,base_link,-183000.0,285000.0,204999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.251475,10318,1751712575,261308008,base_link,-177000.0,277000.0,190999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.351141,10319,1751712575,360562008,base_link,-170000.0,286000.0,187999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.511641,10320,1751712575,521705008,base_link,-184000.0,289000.0,185999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.612015,10321,1751712575,621734008,base_link,-191000.0,280000.0,176999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.672064,10322,1751712575,681696008,base_link,-191000.0,280000.0,176999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.770788,10323,1751712575,780928008,base_link,-209000.0,268000.0,188999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.871716,10324,1751712575,880887008,base_link,-214000.0,254000.00000000003,177999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:35.991511,10325,1751712576,1734008,base_link,-218000.0,247000.00000000003,192999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.071459,10326,1751712576,80683008,base_link,-218000.0,247000.00000000003,192999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.151737,10327,1751712576,160892008,base_link,-244000.0,236000.00000000003,209999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.231645,10328,1751712576,241341008,base_link,-232000.0,226000.00000000003,215999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.331335,10329,1751712576,341377008,base_link,-228000.0,229000.00000000003,207999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.531139,10330,1751712576,540763008,base_link,-200000.0,252000.00000000003,182999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.650810,10331,1751712576,660605008,base_link,-204000.0,266000.0,188999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.712179,10332,1751712576,722154008,base_link,-177000.0,272000.0,171999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.812647,10333,1751712576,822582008,base_link,-174000.0,279000.0,187999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:36.911453,10334,1751712576,921703008,base_link,-179000.0,282000.0,199999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.033995,10335,1751712577,43591008,base_link,-172000.0,285000.0,199999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.130859,10336,1751712577,140605008,base_link,-154000.0,291000.0,205999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.212363,10337,1751712577,222459008,base_link,-128000.0,299000.0,182999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.292464,10338,1751712577,302263008,base_link,-136000.0,311000.0,205999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.393214,10339,1751712577,403017008,base_link,-133000.0,313000.0,206999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.551298,10340,1751712577,561136008,base_link,-97000.0,321000.0,191999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.651526,10341,1751712577,660992008,base_link,-70000.0,341000.0,213999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.731374,10342,1751712577,741343008,base_link,-65000.0,340000.0,190999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.831167,10343,1751712577,841301008,base_link,-69000.0,340000.0,189999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:37.970938,10344,1751712577,981048008,base_link,-86000.0,348000.0,184999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.034175,10345,1751712578,44204008,base_link,-86000.0,345000.0,184999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.131273,10346,1751712578,141375008,base_link,-91000.0,341000.0,186999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.231188,10347,1751712578,241343008,base_link,-110000.0,331000.0,193999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.351162,10348,1751712578,360686008,base_link,-89000.0,324000.0,186999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.512171,10349,1751712578,522013008,base_link,-152000.0,301000.0,201999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.615454,10350,1751712578,624727008,base_link,-144000.0,295000.0,196999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.692288,10351,1751712578,702536008,base_link,-162000.0,292000.0,190999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.793474,10352,1751712578,802926008,base_link,-146000.0,289000.0,181999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.891567,10353,1751712578,901678008,base_link,-134000.0,305000.0,199999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:38.993334,10354,1751712579,2628008,base_link,-193000.0,283000.0,216999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.091823,10355,1751712579,101922008,base_link,-182000.0,277000.0,204999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.192233,10356,1751712579,202147008,base_link,-177000.0,268000.0,233999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.291572,10357,1751712579,301957008,base_link,-145000.0,277000.0,206999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.433854,10358,1751712579,443669008,base_link,-157000.0,290000.0,208999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.551181,10359,1751712579,560695008,base_link,-153000.0,301000.0,203999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.651660,10360,1751712579,660673008,base_link,-128000.0,311000.0,198999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.731296,10361,1751712579,741120008,base_link,-109000.0,317000.0,185999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.834140,10362,1751712579,844110008,base_link,-94000.0,336000.0,202999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:39.951207,10363,1751712579,960649008,base_link,-77000.0,332000.0,209999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.034359,10364,1751712580,44225008,base_link,-58000.0,348000.0,201999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.151571,10365,1751712580,160555008,base_link,-77000.0,343000.0,193999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.252837,10366,1751712580,260641008,base_link,-60000.0,352000.0,170999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.351622,10367,1751712580,360713008,base_link,-102000.0,348000.0,191999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.512012,10368,1751712580,522000008,base_link,-89000.0,317000.0,213999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.593347,10369,1751712580,602462008,base_link,-111000.0,307000.00000000006,246999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.693074,10370,1751712580,701633008,base_link,-93000.0,309000.0,235999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.792369,10371,1751712580,802411008,base_link,-60000.0,325000.0,208999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:40.911871,10372,1751712580,921982008,base_link,-96000.0,336000.0,224999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.012957,10373,1751712581,22485008,base_link,-50000.0,344000.0,205999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.092604,10374,1751712581,102220008,base_link,-42000.0,341000.0,204999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.192149,10375,1751712581,202064008,base_link,-58000.0,342000.0,228999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.251697,10376,1751712581,261287008,base_link,-58000.0,342000.0,228999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.331114,10377,1751712581,341327008,base_link,-9000.0,346000.0,193999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.511809,10378,1751712581,521378008,base_link,9000.0,349000.0,211999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.592368,10379,1751712581,602464008,base_link,20000.0,358000.0,225999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.691390,10380,1751712581,701704008,base_link,46000.0,370000.0,209999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.791703,10381,1751712581,801697008,base_link,52000.0,368000.0,214999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:41.891700,10382,1751712581,901652008,base_link,74000.0,376000.0,190999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.013004,10383,1751712582,22066008,base_link,44000.0,372000.0,190999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.092290,10384,1751712582,102600008,base_link,43000.0,373000.0,194999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.191586,10385,1751712582,201707008,base_link,29000.0,361000.0,199999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.252016,10386,1751712582,261316008,base_link,29000.0,361000.0,199999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.370956,10387,1751712582,380800008,base_link,18000.0,373000.0,223999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.551828,10388,1751712582,560942008,base_link,6000.0,352000.0,216999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.670915,10389,1751712582,680899008,base_link,-6000.0,336000.00000000006,246999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.771318,10390,1751712582,781118008,base_link,-5000.0,333000.00000000006,238999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.850969,10391,1751712582,861214008,base_link,10000.0,348000.00000000006,237999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:42.992014,10392,1751712583,2411008,base_link,55000.0,370000.0,213999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.091870,10393,1751712583,101920008,base_link,36000.0,374000.0,207999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.191666,10394,1751712583,202032008,base_link,47000.0,371000.0,178999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.291748,10395,1751712583,301755008,base_link,7000.0,365000.0,182999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.391399,10396,1751712583,401959008,base_link,24000.0,365000.0,201999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.551123,10397,1751712583,561143008,base_link,4000.0,359000.0,219999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.671933,10398,1751712583,681357008,base_link,12000.0,355000.0,214999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.771029,10399,1751712583,781129008,base_link,-17000.0,352000.0,236999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.871508,10400,1751712583,881013008,base_link,-23000.0,336000.00000000006,242999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:43.971673,10401,1751712583,981747008,base_link,5000.0,336000.0,231999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.071984,10402,1751712584,81398008,base_link,-10000.0,340000.0,234999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.171833,10403,1751712584,180803008,base_link,22000.0,355000.0,213999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.251151,10404,1751712584,261273008,base_link,52000.0,367000.0,211999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.331185,10405,1751712584,341145008,base_link,51000.0,372000.0,209999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.511607,10406,1751712584,521740008,base_link,14000.0,369000.0,194999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.611889,10407,1751712584,621951008,base_link,13000.0,363000.0,201999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.691344,10408,1751712584,701705008,base_link,30000.0,367000.0,198999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.791518,10409,1751712584,801660008,base_link,-6000.0,362000.0,216999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.852327,10410,1751712584,861360008,base_link,-6000.0,362000.0,216999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:44.991632,10411,1751712585,1945008,base_link,1000.0,340000.00000000006,238999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.053110,10412,1751712585,61113008,base_link,1000.0,340000.00000000006,238999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.171191,10413,1751712585,181236008,base_link,-9000.0,330000.0,235999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
