time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.temperature,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.cell_temperature,.location,.serial_number
2025/07/05/17:49:47.930444,20878,1751712587,929975622,,11.568000793457031,0.0,-12.920000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.568000793457031,)",(),id1,
2025/07/05/17:49:47.970883,20879,1751712587,970477191,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.033478,20880,1751712588,33080866,,11.510000228881836,0.0,-16.420000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.510000228881836,)",(),id1,
2025/07/05/17:49:48.073591,20881,1751712588,70950859,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.129530,20882,1751712588,129053947,,11.494000434875488,0.0,-17.56999969482422,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.494000434875488,)",(),id1,
2025/07/05/17:49:48.173032,20883,1751712588,170314079,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.212084,20884,1751712588,211204494,,11.46500015258789,0.0,-17.020000457763672,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.46500015258789,)",(),id1,
2025/07/05/17:49:48.251537,20885,1751712588,250919262,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.310516,20886,1751712588,309945169,,11.500000953674316,0.0,-15.969999313354492,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.500000953674316,)",(),id1,
2025/07/05/17:49:48.350429,20887,1751712588,349988827,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.492462,20888,1751712588,492041676,,11.378000259399414,0.0,-15.399999618530273,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.378000259399414,)",(),id1,
2025/07/05/17:49:48.530446,20889,1751712588,529928861,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.591770,20890,1751712588,591207404,,11.41100025177002,0.0,-15.859999656677246,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.41100025177002,)",(),id1,
2025/07/05/17:49:48.634364,20891,1751712588,632975221,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.691780,20892,1751712588,691110126,,11.317000389099121,0.0,-16.760000228881836,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.317000389099121,)",(),id1,
2025/07/05/17:49:48.730686,20893,1751712588,729936750,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.791790,20894,1751712588,791185256,,11.442000389099121,0.0,-16.219999313354492,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.442000389099121,)",(),id1,
2025/07/05/17:49:48.833735,20895,1751712588,832944572,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.892964,20896,1751712588,892246872,,11.447000503540039,0.0,-17.209999084472656,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.447000503540039,)",(),id1,
2025/07/05/17:49:48.931068,20897,1751712588,930425723,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:48.993106,20898,1751712588,992693351,,11.440000534057617,0.0,-18.35999870300293,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.440000534057617,)",(),id1,
2025/07/05/17:49:49.033865,20899,1751712589,32920780,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.091614,20900,1751712589,91085913,,11.452000617980957,0.0,-18.489999771118164,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.452000617980957,)",(),id1,
2025/07/05/17:49:49.132401,20901,1751712589,130798042,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.192858,20902,1751712589,192387630,,11.447000503540039,0.0,-18.709999084472656,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.447000503540039,)",(),id1,
2025/07/05/17:49:49.230432,20903,1751712589,230025971,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.291700,20904,1751712589,291105207,,11.446000099182129,0.0,-18.920000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.446000099182129,)",(),id1,
2025/07/05/17:49:49.331079,20905,1751712589,330050581,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.450742,20906,1751712589,450221781,,11.312000274658203,0.0,-18.459999084472656,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.312000274658203,)",(),id1,
2025/07/05/17:49:49.512608,20907,1751712589,512126159,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.571209,20908,1751712589,570376343,,11.282000541687012,0.0,-18.15999984741211,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.282000541687012,)",(),id1,
2025/07/05/17:49:49.611611,20909,1751712589,611142506,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.651855,20910,1751712589,650739529,,11.31100082397461,0.0,-17.520000457763672,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.31100082397461,)",(),id1,
2025/07/05/17:49:49.692096,20911,1751712589,691290089,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.751207,20912,1751712589,750281555,,11.431000709533691,0.0,-18.279998779296875,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.431000709533691,)",(),id1,
2025/07/05/17:49:49.791938,20913,1751712589,791210220,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.833584,20914,1751712589,833116029,,11.416000366210938,0.0,-18.389999389648438,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.416000366210938,)",(),id1,
2025/07/05/17:49:49.873331,20915,1751712589,870545740,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:49.950469,20916,1751712589,950015653,,11.437000274658203,0.0,-18.15999984741211,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.437000274658203,)",(),id1,
2025/07/05/17:49:49.991498,20917,1751712589,990704599,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.033748,20918,1751712590,33205066,,11.459000587463379,0.0,-17.020000457763672,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.459000587463379,)",(),id1,
2025/07/05/17:49:50.070299,20919,1751712590,70128443,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.130557,20920,1751712590,130078790,,11.45300006866455,0.0,-17.10999870300293,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.45300006866455,)",(),id1,
2025/07/05/17:49:50.171537,20921,1751712590,170849446,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.212290,20922,1751712590,211965659,,11.38800048828125,0.0,-17.139999389648438,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.38800048828125,)",(),id1,
2025/07/05/17:49:50.251611,20923,1751712590,250517229,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.292197,20924,1751712590,291325570,,11.38800048828125,0.0,-17.139999389648438,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.38800048828125,)",(),id1,
2025/07/05/17:49:50.330168,20925,1751712590,329755284,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.412351,20926,1751712590,412060116,,11.333000183105469,0.0,-17.90999984741211,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.333000183105469,)",(),id1,
2025/07/05/17:49:50.472024,20927,1751712590,471614184,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.551643,20928,1751712590,550740145,,11.375000953674316,0.0,-17.139999389648438,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.375000953674316,)",(),id1,
2025/07/05/17:49:50.591693,20929,1751712590,591045766,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.633683,20930,1751712590,633312907,,11.427000999450684,0.0,-16.59000015258789,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.427000999450684,)",(),id1,
2025/07/05/17:49:50.672243,20931,1751712590,671261102,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.711681,20932,1751712590,710967263,,11.437000274658203,0.0,-16.979999542236328,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.437000274658203,)",(),id1,
2025/07/05/17:49:50.772154,20933,1751712590,771952582,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.834126,20934,1751712590,833936779,,11.45300006866455,0.0,-16.899999618530273,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.45300006866455,)",(),id1,
2025/07/05/17:49:50.871845,20935,1751712590,871360429,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:50.950385,20936,1751712590,950048814,,11.46500015258789,0.0,-16.399999618530273,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.46500015258789,)",(),id1,
2025/07/05/17:49:50.992076,20937,1751712590,991286866,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.033528,20938,1751712591,33148086,,11.473000526428223,0.0,-15.6899995803833,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.473000526428223,)",(),id1,
2025/07/05/17:49:51.071539,20939,1751712591,71288965,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.129494,20940,1751712591,129066775,,11.476000785827637,0.0,-15.869999885559082,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.476000785827637,)",(),id1,
2025/07/05/17:49:51.172163,20941,1751712591,170081682,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.211958,20942,1751712591,211486336,,11.461000442504883,0.0,-16.690000534057617,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.461000442504883,)",(),id1,
2025/07/05/17:49:51.250713,20943,1751712591,250002791,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.291782,20944,1751712591,291259191,,11.461000442504883,0.0,-16.690000534057617,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.461000442504883,)",(),id1,
2025/07/05/17:49:51.330680,20945,1751712591,330285274,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.433597,20946,1751712591,433215259,,11.456000328063965,0.0,-16.85999870300293,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.456000328063965,)",(),id1,
2025/07/05/17:49:51.492119,20947,1751712591,491243972,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.590685,20948,1751712591,590253555,,11.459000587463379,0.0,-16.719999313354492,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.459000587463379,)",(),id1,
2025/07/05/17:49:51.633592,20949,1751712591,632783010,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.672369,20950,1751712591,671567262,,11.470000267028809,0.0,-16.270000457763672,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.470000267028809,)",(),id1,
2025/07/05/17:49:51.710886,20951,1751712591,710473606,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.770964,20952,1751712591,770467786,,11.474000930786133,0.0,-15.25999927520752,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.474000930786133,)",(),id1,
2025/07/05/17:49:51.813586,20953,1751712591,813480506,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.851428,20954,1751712591,850369843,,11.468000411987305,0.0,-15.979999542236328,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.468000411987305,)",(),id1,
2025/07/05/17:49:51.891658,20955,1751712591,891053542,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:51.952521,20956,1751712591,950948849,,11.468000411987305,0.0,-16.350000381469727,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.468000411987305,)",(),id1,
2025/07/05/17:49:51.991327,20957,1751712591,991028506,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.033569,20958,1751712592,33258450,,11.474000930786133,0.0,-15.319999694824219,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.474000930786133,)",(),id1,
2025/07/05/17:49:52.071941,20959,1751712592,70466755,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.112037,20960,1751712592,111526033,,11.464000701904297,0.0,-16.65999984741211,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.464000701904297,)",(),id1,
2025/07/05/17:49:52.171492,20961,1751712592,170327713,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.212506,20962,1751712592,211874161,,11.464000701904297,0.0,-16.40999984741211,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.464000701904297,)",(),id1,
2025/07/05/17:49:52.252126,20963,1751712592,251216145,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.310738,20964,1751712592,310132797,,11.443000793457031,0.0,-17.350000381469727,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.443000793457031,)",(),id1,
2025/07/05/17:49:52.350817,20965,1751712592,350336960,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.511566,20966,1751712592,511132171,,11.461000442504883,0.0,-16.809999465942383,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.461000442504883,)",(),id1,
2025/07/05/17:49:52.550853,20967,1751712592,550237682,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.611703,20968,1751712592,611188969,,11.447000503540039,0.0,-17.0,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.447000503540039,)",(),id1,
2025/07/05/17:49:52.651027,20969,1751712592,650359371,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.710640,20970,1751712592,710115918,,11.452000617980957,0.0,-17.219999313354492,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.452000617980957,)",(),id1,
2025/07/05/17:49:52.750315,20971,1751712592,750055910,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.811875,20972,1751712592,811267013,,11.446000099182129,0.0,-17.079999923706055,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.446000099182129,)",(),id1,
2025/07/05/17:49:52.850206,20973,1751712592,849738327,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:52.930432,20974,1751712592,930058954,,11.450000762939453,0.0,-17.270000457763672,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.450000762939453,)",(),id1,
2025/07/05/17:49:52.971033,20975,1751712592,970151566,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.033622,20976,1751712593,33156730,,11.439000129699707,0.0,-17.53999900817871,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.439000129699707,)",(),id1,
2025/07/05/17:49:53.072595,20977,1751712593,72158588,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.129419,20978,1751712593,129086274,,11.439000129699707,0.0,-17.78999900817871,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.439000129699707,)",(),id1,
2025/07/05/17:49:53.170034,20979,1751712593,169704818,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.211809,20980,1751712593,211211832,,11.438000679016113,0.0,-17.459999084472656,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.438000679016113,)",(),id1,
2025/07/05/17:49:53.250276,20981,1751712593,249448362,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.311454,20982,1751712593,310942865,,11.433000564575195,0.0,-17.690000534057617,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.433000564575195,)",(),id1,
2025/07/05/17:49:53.350083,20983,1751712593,349844420,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.510672,20984,1751712593,510174568,,11.428000450134277,0.0,-17.739999771118164,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.428000450134277,)",(),id1,
2025/07/05/17:49:53.550894,20985,1751712593,550373929,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.611616,20986,1751712593,611055044,,11.43600082397461,0.0,-17.619998931884766,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.43600082397461,)",(),id1,
2025/07/05/17:49:53.650496,20987,1751712593,650128671,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.710636,20988,1751712593,710065927,,11.437000274658203,0.0,-17.389999389648438,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.437000274658203,)",(),id1,
2025/07/05/17:49:53.750882,20989,1751712593,750294550,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.811760,20990,1751712593,811284008,,11.428000450134277,0.0,-18.010000228881836,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.428000450134277,)",(),id1,
2025/07/05/17:49:53.850119,20991,1751712593,849673379,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:53.930674,20992,1751712593,930154385,,11.433000564575195,0.0,-18.049999237060547,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.433000564575195,)",(),id1,
2025/07/05/17:49:53.971141,20993,1751712593,970364543,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.013796,20994,1751712594,13407555,,11.432000160217285,0.0,-17.709999084472656,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.432000160217285,)",(),id1,
2025/07/05/17:49:54.051995,20995,1751712594,50460674,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.110775,20996,1751712594,110190575,,11.434000968933105,0.0,-17.8799991607666,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.434000968933105,)",(),id1,
2025/07/05/17:49:54.150607,20997,1751712594,150278646,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.211554,20998,1751712594,211047964,,11.431000709533691,0.0,-17.709999084472656,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.431000709533691,)",(),id1,
2025/07/05/17:49:54.250417,20999,1751712594,249749793,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.291573,21000,1751712594,291363674,,11.431000709533691,0.0,-17.709999084472656,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.431000709533691,)",(),id1,
2025/07/05/17:49:54.329930,21001,1751712594,329553833,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.433531,21002,1751712594,433154408,,11.431000709533691,0.0,-18.020000457763672,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.431000709533691,)",(),id1,
2025/07/05/17:49:54.491559,21003,1751712594,490937864,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.551218,21004,1751712594,550275381,,11.420000076293945,0.0,-17.889999389648438,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.420000076293945,)",(),id1,
2025/07/05/17:49:54.591358,21005,1751712594,590968646,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.633619,21006,1751712594,633250254,,11.430000305175781,0.0,-17.779998779296875,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.430000305175781,)",(),id1,
2025/07/05/17:49:54.672238,21007,1751712594,670457506,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.711996,21008,1751712594,711547640,,11.433000564575195,0.0,-17.78999900817871,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.433000564575195,)",(),id1,
2025/07/05/17:49:54.771231,21009,1751712594,770187071,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.811856,21010,1751712594,811222172,,11.42300033569336,0.0,-17.959999084472656,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.42300033569336,)",(),id1,
2025/07/05/17:49:54.891547,21011,1751712594,891162599,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:54.952564,21012,1751712594,951327843,,11.428000450134277,0.0,-17.989999771118164,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.428000450134277,)",(),id1,
2025/07/05/17:49:55.012090,21013,1751712595,11338837,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.033552,21014,1751712595,32990316,,11.426000595092773,0.0,-17.68000030517578,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.426000595092773,)",(),id1,
2025/07/05/17:49:55.091958,21015,1751712595,90883853,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.131936,21016,1751712595,130563313,,11.428000450134277,0.0,-17.94999885559082,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.428000450134277,)",(),id1,
2025/07/05/17:49:55.171225,21017,1751712595,169815445,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.233680,21018,1751712595,233011517,,11.42300033569336,0.0,-17.93000030517578,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.42300033569336,)",(),id1,
2025/07/05/17:49:55.274410,21019,1751712595,270267584,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.311487,21020,1751712595,310903812,,11.421000480651855,0.0,-17.869998931884766,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.421000480651855,)",(),id1,
2025/07/05/17:49:55.391690,21021,1751712595,390795439,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.511250,21022,1751712595,510970251,,11.420000076293945,0.0,-17.75,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.420000076293945,)",(),id1,
2025/07/05/17:49:55.570342,21023,1751712595,569726955,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.611830,21024,1751712595,611205688,,11.425000190734863,0.0,-17.65999984741211,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.425000190734863,)",(),id1,
2025/07/05/17:49:55.651137,21025,1751712595,650522273,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.691016,21026,1751712595,690744673,,11.425000190734863,0.0,-17.65999984741211,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.425000190734863,)",(),id1,
2025/07/05/17:49:55.751216,21027,1751712595,750447262,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.811721,21028,1751712595,811208542,,11.413000106811523,0.0,-17.81999969482422,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.413000106811523,)",(),id1,
2025/07/05/17:49:55.849944,21029,1751712595,849578775,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:55.911915,21030,1751712595,911316837,,11.416000366210938,0.0,-18.1299991607666,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.416000366210938,)",(),id1,
2025/07/05/17:49:55.950509,21031,1751712595,950213091,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:56.014132,21032,1751712596,13293087,,11.419000625610352,0.0,-18.079999923706055,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.419000625610352,)",(),id1,
2025/07/05/17:49:56.050996,21033,1751712596,50278812,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:56.111890,21034,1751712596,111318543,,11.421000480651855,0.0,-17.809999465942383,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.421000480651855,)",(),id1,
2025/07/05/17:49:56.150497,21035,1751712596,149815858,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:56.213839,21036,1751712596,213114557,,11.421000480651855,0.0,-17.799999237060547,nan,nan,nan,0.699999988079071,2,0,0,True,"(11.421000480651855,)",(),id1,
2025/07/05/17:49:56.250906,21037,1751712596,250430259,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
