time,.layout.dim,.layout.data_offset,.data
2025/07/05/17:49:51.332419,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.333222,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.493466,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.493736,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.494028,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.634171,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.634559,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.635464,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.711068,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.711276,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.711545,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.814037,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.814198,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.814617,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.892252,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.892348,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.892640,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.992661,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.992953,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.993775,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.072601,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.073246,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.073570,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.172879,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.172912,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.173551,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.253958,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.255145,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.256777,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.352130,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.352322,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.352970,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.551640,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.552077,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.552916,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.652693,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.652700,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.652959,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.751229,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.751670,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.752313,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.850862,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.851335,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.851408,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.972086,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.972929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:52.973343,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.072949,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.073378,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.073617,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.172745,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.173256,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.173996,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.252146,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.252764,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.252831,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.350846,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.351265,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.351649,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.551591,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.552137,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.553066,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.651119,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.651669,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.651817,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.751514,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.751867,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.752683,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.850903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.851425,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.851663,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.971929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.972607,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:53.973224,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.055131,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.055781,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.056303,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.151292,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.151894,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.152441,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.251092,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.251898,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.252583,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.330610,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.330986,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.331652,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.492429,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.493454,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.493848,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.592599,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.592951,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.593661,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.673110,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.673190,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.673201,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.772050,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.772604,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.773514,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.892594,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.892908,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:54.893626,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.012813,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.013113,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.014086,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.092555,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.093178,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.093907,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.171868,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.172321,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.173541,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.274610,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.274738,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.274747,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.392822,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.393078,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.393940,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.571654,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.571956,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.573500,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.652743,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.653694,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.654437,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.751892,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.752433,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.752853,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.850747,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.851106,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.851799,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.950938,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.951125,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:55.951398,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.051413,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.051767,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.052185,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.150977,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.151841,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.152009,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.251965,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.252546,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.253320,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.350598,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.351444,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.351891,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.512987,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.513216,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.513679,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.614388,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.614682,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.615300,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.692476,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.692952,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.693348,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.792756,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.794043,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.794055,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.874354,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.874384,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.875333,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.992733,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.993118,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:56.993903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.072897,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.073188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.073199,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.171753,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.172754,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.174148,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.272241,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.272623,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.272818,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.373342,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.373560,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.373725,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.554358,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.555929,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.556215,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.650692,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.651130,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.651798,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.751251,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.751894,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.752488,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.850591,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.850782,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.851194,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.951732,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.951749,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:57.951756,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.050802,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.051508,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.051534,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.130946,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.131458,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.131690,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.233991,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.234680,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.235947,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.313727,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.314161,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.314248,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.451624,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.452695,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.452708,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.571181,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.571493,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.572585,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.652128,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.654670,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.654880,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.750205,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.750678,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.750730,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.850307,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.850385,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.850932,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.971583,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.972089,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:58.973323,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.074412,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.074420,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.074570,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.171711,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.172349,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.173098,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.252614,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.255671,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.255692,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.350684,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.351012,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.351586,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.512188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.512440,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.513198,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.612477,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.613058,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.613602,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.711029,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.711188,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.711436,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.811920,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.811960,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.812257,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.912494,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.912713,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:59.913031,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.035694,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.035794,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.036214,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.131043,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.131560,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.132560,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.233906,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.234402,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.235042,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.332771,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.332970,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.333413,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.492877,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.494032,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.494708,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.592484,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.593557,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.593947,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.672044,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.672052,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.672477,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.771679,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.772207,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.773247,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.853730,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.854880,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.855946,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.951606,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.951753,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:00.952124,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.050396,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.050543,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.050926,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.151064,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.151683,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.152374,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.251230,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.251968,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.252121,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.351650,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.351923,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.352823,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.550800,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.551608,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.552500,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:50:01.650406,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
