time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.channels
2025/07/05/17:50:06.691010,10617,1751712606,702260008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:06.790914,10618,1751712606,802148008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:06.891919,10619,1751712606,902399008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:06.990620,10620,1751712607,2160008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.090811,10621,1751712607,101655008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.190513,10622,1751712607,201749008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.273781,10623,1751712607,281352008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.391899,10624,1751712607,402571008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.550097,10625,1751712607,561202008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.649459,10626,1751712607,661152008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.729460,10627,1751712607,741208008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.833150,10628,1751712607,844161008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:07.970072,10629,1751712607,981054008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.049883,10630,1751712608,61376008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.149751,10631,1751712608,161153008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.249996,10632,1751712608,261034008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.349366,10633,1751712608,361234008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.569852,10634,1751712608,580718008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.649568,10635,1751712608,661332008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.749862,10636,1751712608,761252008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.849475,10637,1751712608,861041008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:08.991124,10638,1751712609,1962008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.070218,10639,1751712609,81366008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.191418,10640,1751712609,201972008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.250930,10641,1751712609,261024008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.349742,10642,1751712609,361018008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.492287,10643,1751712609,502514008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.650955,10644,1751712609,660705008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.730052,10645,1751712609,741216008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.832910,10646,1751712609,843735008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:09.950458,10647,1751712609,960612008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.030155,10648,1751712610,41361008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.130971,10649,1751712610,141042008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.233308,10650,1751712610,244210008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.329997,10651,1751712610,340946008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.491689,10652,1751712610,502523008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.569678,10653,1751712610,581308008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.670817,10654,1751712610,681574008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.751692,10655,1751712610,761205008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.849519,10656,1751712610,861130008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:10.970128,10657,1751712610,981521008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.051764,10658,1751712611,60907008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.129653,10659,1751712611,141190008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.232904,10660,1751712611,243946008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.330126,10661,1751712611,341126008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.510922,10662,1751712611,521964008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.610889,10663,1751712611,622628008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.691416,10664,1751712611,702746008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.769380,10665,1751712611,781354008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.849184,10666,1751712611,860913008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:11.929771,10667,1751712611,941042008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.033306,10668,1751712612,44236008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.130010,10669,1751712612,141359008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.232802,10670,1751712612,243970008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.329977,10671,1751712612,341032008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.491586,10672,1751712612,502417008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.591921,10673,1751712612,602626008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.670061,10674,1751712612,681742008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.791008,10675,1751712612,801708008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.890880,10676,1751712612,902472008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:12.990737,10677,1751712613,1976008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.090458,10678,1751712613,101755008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.170923,10679,1751712613,181400008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.251292,10680,1751712613,261032008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.393260,10681,1751712613,401906008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.569584,10682,1751712613,580919008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.649770,10683,1751712613,661126008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.749939,10684,1751712613,760903008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.849963,10685,1751712613,861058008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:13.970075,10686,1751712613,981342008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.049663,10687,1751712614,61117008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.149997,10688,1751712614,161225008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.250267,10689,1751712614,261154008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.349721,10690,1751712614,361157008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.569582,10691,1751712614,580722008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.649694,10692,1751712614,661362008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.769819,10693,1751712614,781117008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.849847,10694,1751712614,861116008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:14.969377,10695,1751712614,981572008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.049878,10696,1751712615,61102008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.169396,10697,1751712615,181008008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.250023,10698,1751712615,260889008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.329841,10699,1751712615,341086008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.491077,10700,1751712615,502434008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.610683,10701,1751712615,622453008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.690661,10702,1751712615,702254008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.790931,10703,1751712615,801929008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.892007,10704,1751712615,902732008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:15.991249,10705,1751712616,2511008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.090620,10706,1751712616,101953008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.191237,10707,1751712616,202115008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.249754,10708,1751712616,261010008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.329811,10709,1751712616,340916008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.491620,10710,1751712616,502628008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.590983,10711,1751712616,602451008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.691117,10712,1751712616,702137008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.749847,10713,1751712616,761390008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.849714,10714,1751712616,861305008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:16.973390,10715,1751712616,981596008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.049798,10716,1751712617,60901008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.149949,10717,1751712617,160994008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.249702,10718,1751712617,261130008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.328973,10719,1751712617,341200008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.510333,10720,1751712617,521653008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.591658,10721,1751712617,602589008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.670318,10722,1751712617,681717008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.749876,10723,1751712617,761260008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.869341,10724,1751712617,880701008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:17.991114,10725,1751712618,2140008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.049632,10726,1751712618,61023008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.191325,10727,1751712618,202565008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.249774,10728,1751712618,261100008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.349897,10729,1751712618,361151008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.529617,10730,1751712618,541139008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.632905,10731,1751712618,644229008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.750081,10732,1751712618,760714008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.832763,10733,1751712618,843995008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:18.930103,10734,1751712618,941362008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.032605,10735,1751712619,43899008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.129761,10736,1751712619,141055008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.232952,10737,1751712619,244149008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.332709,10738,1751712619,341106008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.510465,10739,1751712619,522039008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.611172,10740,1751712619,622523008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.712206,10741,1751712619,721986008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.790825,10742,1751712619,802494008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:19.910389,10743,1751712619,921597008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.011281,10744,1751712620,22500008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.089936,10745,1751712620,102105072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.169654,10746,1751712620,181417072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.249815,10747,1751712620,261084072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.349749,10748,1751712620,361154072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.529899,10749,1751712620,540726072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.610757,10750,1751712620,622439072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.690466,10751,1751712620,702164072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.770224,10752,1751712620,781320072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.849544,10753,1751712620,861157072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:20.969986,10754,1751712620,981497072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.049977,10755,1751712621,61291072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.169374,10756,1751712621,180944072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.249756,10757,1751712621,261122072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.369744,10758,1751712621,381078072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.529938,10759,1751712621,541104072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.649106,10760,1751712621,660672072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.729696,10761,1751712621,741107072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.832655,10762,1751712621,843867072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:21.949378,10763,1751712621,960520072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.032626,10764,1751712622,43935072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.149477,10765,1751712622,160534072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.249059,10766,1751712622,260655072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.329525,10767,1751712622,341102072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.510128,10768,1751712622,521598072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.610354,10769,1751712622,621655072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.670070,10770,1751712622,681621072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.750196,10771,1751712622,761268072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.852750,10772,1751712622,861063072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:22.990989,10773,1751712623,2124072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.052163,10774,1751712623,61094072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.149240,10775,1751712623,161094072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.249271,10776,1751712623,261056072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.349523,10777,1751712623,361289072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.550038,10778,1751712623,561292072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.649284,10779,1751712623,661276072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.749684,10780,1751712623,761159072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.849432,10781,1751712623,861145072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:23.990373,10782,1751712624,1863072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:24.070068,10783,1751712624,81340072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:24.170167,10784,1751712624,181359072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:24.249629,10785,1751712624,260867072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:50:24.330064,10786,1751712624,341445072,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
