time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:50:06.250423,10614,1751712606,187147008,/wgs84,3,-72870796,1127960413,22090,63,105,129,31422,20,39419,1121,1887,381,0,0,255,4294967295
2025/07/05/17:50:06.350056,10615,1751712606,187147008,/wgs84,3,-72870796,1127960413,22090,63,105,129,31422,20,39419,1121,1887,381,0,0,255,4294967295
2025/07/05/17:50:06.511246,10616,1751712606,387147008,/wgs84,3,-72870778,1127960397,22060,60,99,135,31781,21,39389,1121,1893,366,0,0,255,4294967295
2025/07/05/17:50:06.612276,10617,1751712606,587147008,/wgs84,3,-72870759,1127960382,22020,63,105,130,32088,20,39350,1120,1896,366,0,0,255,4294967295
2025/07/05/17:50:06.710955,10618,1751712606,587147008,/wgs84,3,-72870759,1127960382,22020,63,105,130,32088,20,39350,1120,1896,366,0,0,255,4294967295
2025/07/05/17:50:06.811513,10619,1751712606,787147008,/wgs84,3,-72870740,1127960366,22030,63,105,143,32216,20,39359,1122,1900,422,0,0,255,4294967295
2025/07/05/17:50:06.911638,10620,1751712606,787147008,/wgs84,3,-72870740,1127960366,22030,63,105,143,32216,20,39359,1122,1900,422,0,0,255,4294967295
2025/07/05/17:50:07.011043,10621,1751712606,987147008,/wgs84,3,-72870719,1127960350,22110,63,105,139,32399,20,39440,1124,1901,423,0,0,255,4294967295
2025/07/05/17:50:07.091195,10622,1751712606,987147008,/wgs84,3,-72870719,1127960350,22110,63,105,139,32399,20,39440,1124,1901,423,0,0,255,4294967295
2025/07/05/17:50:07.191056,10623,1751712606,987147008,/wgs84,3,-72870719,1127960350,22110,63,105,139,32399,20,39440,1124,1901,423,0,0,255,4294967295
2025/07/05/17:50:07.291013,10624,1751712607,187147008,/wgs84,3,-72870698,1127960337,22100,63,105,134,32950,20,39429,1126,1904,402,0,0,255,4294967295
2025/07/05/17:50:07.451503,10625,1751712607,387147008,/wgs84,3,-72870676,1127960328,22130,63,105,129,33476,20,39460,1129,1905,388,0,0,255,4294967295
2025/07/05/17:50:07.569711,10626,1751712607,387147008,/wgs84,3,-72870676,1127960328,22130,63,105,129,33476,20,39460,1129,1905,388,0,0,255,4294967295
2025/07/05/17:50:07.670244,10627,1751712607,587147008,/wgs84,3,-72870654,1127960319,22160,63,105,133,33534,20,39489,1131,1904,404,0,0,255,4294967295
2025/07/05/17:50:07.751623,10628,1751712607,587147008,/wgs84,3,-72870654,1127960319,22160,63,105,133,33534,20,39489,1131,1904,404,0,0,255,4294967295
2025/07/05/17:50:07.851384,10629,1751712607,787147008,/wgs84,3,-72870632,1127960309,22140,63,105,129,33760,20,39470,1132,1905,397,0,0,255,4294967295
2025/07/05/17:50:07.991605,10630,1751712607,787147008,/wgs84,3,-72870632,1127960309,22140,63,105,129,33760,20,39470,1132,1905,397,0,0,255,4294967295
2025/07/05/17:50:08.071258,10631,1751712607,987147008,/wgs84,3,-72870611,1127960303,22150,63,105,124,34151,20,39479,1135,1907,367,0,0,255,4294967295
2025/07/05/17:50:08.171272,10632,1751712607,987147008,/wgs84,3,-72870611,1127960303,22150,63,105,124,34151,20,39479,1135,1907,367,0,0,255,4294967295
2025/07/05/17:50:08.271605,10633,1751712608,187147008,/wgs84,3,-72870588,1127960297,22120,63,105,137,34600,20,39449,1137,1905,354,0,0,255,4294967295
2025/07/05/17:50:08.411846,10634,1751712608,387147008,/wgs84,3,-72870565,1127960293,22110,63,105,133,34891,20,39440,1137,1898,283,0,0,255,4294967295
2025/07/05/17:50:08.570225,10635,1751712608,387147008,/wgs84,3,-72870565,1127960293,22110,63,105,133,34891,20,39440,1137,1898,283,0,0,255,4294967295
2025/07/05/17:50:08.670238,10636,1751712608,587147008,/wgs84,3,-72870542,1127960290,22090,63,105,127,35095,20,39420,1136,1894,282,0,0,255,4294967295
2025/07/05/17:50:08.770104,10637,1751712608,587147008,/wgs84,3,-72870542,1127960290,22090,63,105,127,35095,20,39420,1136,1894,282,0,0,255,4294967295
2025/07/05/17:50:08.890593,10638,1751712608,787147008,/wgs84,3,-72870520,1127960288,22030,65,111,130,35201,19,39359,1137,1895,314,0,0,255,4294967295
2025/07/05/17:50:09.010859,10639,1751712608,987147008,/wgs84,3,-72870499,1127960288,21990,63,105,113,35849,20,39320,1138,1891,268,0,0,255,4294967295
2025/07/05/17:50:09.090861,10640,1751712608,987147008,/wgs84,3,-72870499,1127960288,21990,63,105,113,35849,20,39320,1138,1891,268,0,0,255,4294967295
2025/07/05/17:50:09.191542,10641,1751712608,987147008,/wgs84,3,-72870499,1127960288,21990,63,105,113,35849,20,39320,1138,1891,268,0,0,255,4294967295
2025/07/05/17:50:09.269456,10642,1751712609,187147008,/wgs84,3,-72870476,1127960289,21940,63,105,135,232,20,39269,1140,1891,288,0,0,255,4294967295
2025/07/05/17:50:09.369821,10643,1751712609,187147008,/wgs84,3,-72870476,1127960289,21940,63,105,135,232,20,39269,1140,1891,288,0,0,255,4294967295
2025/07/05/17:50:09.549401,10644,1751712609,387147008,/wgs84,3,-72870451,1127960292,21940,62,104,140,496,20,39269,1144,1890,268,0,0,255,4294967295
2025/07/05/17:50:09.651136,10645,1751712609,587147008,/wgs84,3,-72870428,1127960297,21850,65,111,131,1236,19,39180,1149,1883,230,0,0,255,4294967295
2025/07/05/17:50:09.750163,10646,1751712609,587147008,/wgs84,3,-72870428,1127960297,21850,65,111,131,1236,19,39180,1149,1883,230,0,0,255,4294967295
2025/07/05/17:50:09.851773,10647,1751712609,787147008,/wgs84,3,-72870405,1127960306,21720,65,111,150,619,19,39050,1149,1873,221,0,0,255,4294967295
2025/07/05/17:50:09.970165,10648,1751712609,787147008,/wgs84,3,-72870405,1127960306,21720,65,111,150,619,19,39050,1149,1873,221,0,0,255,4294967295
2025/07/05/17:50:10.069750,10649,1751712609,987147008,/wgs84,3,-72870383,1127960309,21650,65,111,129,79,19,38980,1147,1865,273,0,0,255,4294967295
2025/07/05/17:50:10.150049,10650,1751712609,987147008,/wgs84,3,-72870383,1127960309,21650,65,111,129,79,19,38980,1147,1865,273,0,0,255,4294967295
2025/07/05/17:50:10.251878,10651,1751712610,187147008,/wgs84,3,-72870360,1127960313,21650,65,111,143,487,19,38980,1147,1861,260,0,0,255,4294967295
2025/07/05/17:50:10.350110,10652,1751712610,187147008,/wgs84,3,-72870360,1127960313,21650,65,111,143,487,19,38980,1147,1861,260,0,0,255,4294967295
2025/07/05/17:50:10.511388,10653,1751712610,387147008,/wgs84,3,-72870335,1127960317,21670,65,112,135,623,19,39000,1150,1861,299,0,0,255,4294967295
2025/07/05/17:50:10.590870,10654,1751712610,387147008,/wgs84,3,-72870335,1127960317,21670,65,112,135,623,19,39000,1150,1861,299,0,0,255,4294967295
2025/07/05/17:50:10.690747,10655,1751712610,587147008,/wgs84,3,-72870310,1127960323,21680,67,115,135,1148,18,39010,1153,1859,231,0,0,255,4294967295
2025/07/05/17:50:10.791202,10656,1751712610,587147008,/wgs84,3,-72870310,1127960323,21680,67,115,135,1148,18,39010,1153,1859,231,0,0,255,4294967295
2025/07/05/17:50:10.869736,10657,1751712610,787147008,/wgs84,3,-72870286,1127960330,21660,67,115,140,1129,18,38990,1154,1859,244,0,0,255,4294967295
2025/07/05/17:50:10.992047,10658,1751712610,787147008,/wgs84,3,-72870286,1127960330,21660,67,115,140,1129,18,38990,1154,1859,244,0,0,255,4294967295
2025/07/05/17:50:11.071841,10659,1751712610,987147008,/wgs84,3,-72870261,1127960335,21680,67,115,138,778,18,39010,1155,1859,264,0,0,255,4294967295
2025/07/05/17:50:11.150153,10660,1751712610,987147008,/wgs84,3,-72870261,1127960335,21680,67,115,138,778,18,39010,1155,1859,264,0,0,255,4294967295
2025/07/05/17:50:11.251553,10661,1751712611,187147008,/wgs84,3,-72870236,1127960337,21680,67,115,137,502,18,39009,1157,1858,285,0,0,255,4294967295
2025/07/05/17:50:11.350072,10662,1751712611,187147008,/wgs84,3,-72870236,1127960337,21680,67,115,137,502,18,39009,1157,1858,285,0,0,255,4294967295
2025/07/05/17:50:11.529941,10663,1751712611,387147008,/wgs84,3,-72870212,1127960338,21680,67,115,133,356,18,39010,1159,1855,306,0,0,255,4294967295
2025/07/05/17:50:11.632563,10664,1751712611,587147008,/wgs84,3,-72870186,1127960339,21660,65,107,147,375,19,38989,1162,1852,257,0,0,255,4294967295
2025/07/05/17:50:11.711674,10665,1751712611,587147008,/wgs84,3,-72870186,1127960339,21660,65,107,147,375,19,38989,1162,1852,257,0,0,255,4294967295
2025/07/05/17:50:11.791016,10666,1751712611,587147008,/wgs84,3,-72870186,1127960339,21660,65,107,147,375,19,38989,1162,1852,257,0,0,255,4294967295
2025/07/05/17:50:11.869406,10667,1751712611,787147008,/wgs84,3,-72870162,1127960343,21580,67,115,127,691,18,38909,1164,1852,253,0,0,255,4294967295
2025/07/05/17:50:11.950736,10668,1751712611,787147008,/wgs84,3,-72870162,1127960343,21580,67,115,127,691,18,38909,1164,1852,253,0,0,255,4294967295
2025/07/05/17:50:12.051957,10669,1751712611,987147008,/wgs84,3,-72870139,1127960348,21610,67,115,128,862,18,38940,1165,1849,257,0,0,255,4294967295
2025/07/05/17:50:12.150067,10670,1751712611,987147008,/wgs84,3,-72870139,1127960348,21610,67,115,128,862,18,38940,1165,1849,257,0,0,255,4294967295
2025/07/05/17:50:12.251541,10671,1751712612,187147008,/wgs84,3,-72870117,1127960352,21600,67,115,128,1065,18,38930,1165,1845,264,0,0,255,4294967295
2025/07/05/17:50:12.349836,10672,1751712612,187147008,/wgs84,3,-72870117,1127960352,21600,67,115,128,1065,18,38930,1165,1845,264,0,0,255,4294967295
2025/07/05/17:50:12.529804,10673,1751712612,387147008,/wgs84,3,-72870094,1127960359,21570,64,109,134,1520,19,38900,1165,1846,301,0,0,255,4294967295
2025/07/05/17:50:12.613794,10674,1751712612,587147008,/wgs84,3,-72870073,1127960365,21610,65,107,122,1978,19,38940,1168,1847,268,0,0,255,4294967295
2025/07/05/17:50:12.691232,10675,1751712612,587147008,/wgs84,3,-72870073,1127960365,21610,65,107,122,1978,19,38940,1168,1847,268,0,0,255,4294967295
2025/07/05/17:50:12.791265,10676,1751712612,587147008,/wgs84,3,-72870073,1127960365,21610,65,107,122,1978,19,38940,1168,1847,268,0,0,255,4294967295
2025/07/05/17:50:12.911189,10677,1751712612,787147008,/wgs84,3,-72870053,1127960372,21660,65,107,123,2353,19,38990,1170,1848,276,0,0,255,4294967295
2025/07/05/17:50:13.011545,10678,1751712612,987147008,/wgs84,3,-72870031,1127960379,21740,65,107,134,2382,19,39070,1173,1848,267,0,0,255,4294967295
2025/07/05/17:50:13.091312,10679,1751712612,987147008,/wgs84,3,-72870031,1127960379,21740,65,107,134,2382,19,39070,1173,1848,267,0,0,255,4294967295
2025/07/05/17:50:13.191085,10680,1751712612,987147008,/wgs84,3,-72870031,1127960379,21740,65,107,134,2382,19,39070,1173,1848,267,0,0,255,4294967295
2025/07/05/17:50:13.271003,10681,1751712613,187147008,/wgs84,3,-72870011,1127960390,21710,65,107,130,3170,19,39040,1177,1846,240,0,0,255,4294967295
2025/07/05/17:50:13.449811,10682,1751712613,387147008,/wgs84,3,-72869993,1127960402,21750,65,107,107,3270,19,39080,1180,1844,185,0,0,255,4294967295
2025/07/05/17:50:13.590596,10683,1751712613,387147008,/wgs84,3,-72869993,1127960402,21750,65,107,107,3270,19,39080,1180,1844,185,0,0,255,4294967295
2025/07/05/17:50:13.670239,10684,1751712613,587147008,/wgs84,3,-72869976,1127960414,21820,65,107,124,3763,19,39150,1182,1844,224,0,0,255,4294967295
2025/07/05/17:50:13.790587,10685,1751712613,587147008,/wgs84,3,-72869976,1127960414,21820,65,107,124,3763,19,39150,1182,1844,224,0,0,255,4294967295
2025/07/05/17:50:13.869954,10686,1751712613,787147008,/wgs84,3,-72869960,1127960428,21850,65,107,115,4398,19,39179,1184,1837,229,0,0,255,4294967295
2025/07/05/17:50:13.990689,10687,1751712613,787147008,/wgs84,3,-72869960,1127960428,21850,65,107,115,4398,19,39179,1184,1837,229,0,0,255,4294967295
2025/07/05/17:50:14.069998,10688,1751712613,987147008,/wgs84,3,-72869944,1127960443,21830,65,107,127,4412,19,39159,1184,1831,212,0,0,255,4294967295
2025/07/05/17:50:14.169130,10689,1751712613,987147008,/wgs84,3,-72869944,1127960443,21830,65,107,127,4412,19,39159,1184,1831,212,0,0,255,4294967295
2025/07/05/17:50:14.269570,10690,1751712614,187147008,/wgs84,3,-72869928,1127960459,21910,65,107,122,4788,19,39240,1185,1820,242,0,0,255,4294967295
2025/07/05/17:50:14.411792,10691,1751712614,387147008,/wgs84,3,-72869913,1127960474,21940,65,107,112,4841,19,39270,1187,1811,242,0,0,255,4294967295
2025/07/05/17:50:14.570184,10692,1751712614,387147008,/wgs84,3,-72869913,1127960474,21940,65,107,112,4841,19,39270,1187,1811,242,0,0,255,4294967295
2025/07/05/17:50:14.670089,10693,1751712614,587147008,/wgs84,3,-72869901,1127960491,21940,61,95,132,5993,20,39269,1190,1808,355,0,0,255,4294967295
2025/07/05/17:50:14.770341,10694,1751712614,587147008,/wgs84,3,-72869901,1127960491,21940,61,95,132,5993,20,39269,1190,1808,355,0,0,255,4294967295
2025/07/05/17:50:14.870146,10695,1751712614,787147008,/wgs84,3,-72869891,1127960510,21960,62,99,110,6014,19,39290,1193,1806,309,0,0,255,4294967295
2025/07/05/17:50:14.991501,10696,1751712614,787147008,/wgs84,3,-72869891,1127960510,21960,62,99,110,6014,19,39290,1193,1806,309,0,0,255,4294967295
2025/07/05/17:50:15.069829,10697,1751712614,987147008,/wgs84,3,-72869881,1127960527,21990,61,95,120,6091,20,39320,1197,1804,335,0,0,255,4294967295
2025/07/05/17:50:15.191013,10698,1751712614,987147008,/wgs84,3,-72869881,1127960527,21990,61,95,120,6091,20,39320,1197,1804,335,0,0,255,4294967295
2025/07/05/17:50:15.269459,10699,1751712615,187147008,/wgs84,3,-72869872,1127960547,21970,61,95,123,6614,20,39300,1199,1804,350,0,0,255,4294967295
2025/07/05/17:50:15.349571,10700,1751712615,187147008,/wgs84,3,-72869872,1127960547,21970,61,95,123,6614,20,39300,1199,1804,350,0,0,255,4294967295
2025/07/05/17:50:15.529931,10701,1751712615,387147008,/wgs84,3,-72869867,1127960566,21800,57,89,110,7926,21,39130,1192,1786,306,0,0,255,4294967295
2025/07/05/17:50:15.632540,10702,1751712615,587147008,/wgs84,3,-72869863,1127960584,21740,61,95,116,7556,20,39069,1184,1772,253,0,0,255,4294967295
2025/07/05/17:50:15.710379,10703,1751712615,587147008,/wgs84,3,-72869863,1127960584,21740,61,95,116,7556,20,39069,1184,1772,253,0,0,255,4294967295
2025/07/05/17:50:15.791331,10704,1751712615,587147008,/wgs84,3,-72869863,1127960584,21740,61,95,116,7556,20,39069,1184,1772,253,0,0,255,4294967295
2025/07/05/17:50:15.910671,10705,1751712615,787147008,/wgs84,3,-72869854,1127960602,21730,61,95,138,6996,20,39060,1174,1760,226,0,0,255,4294967295
2025/07/05/17:50:16.010752,10706,1751712615,987147008,/wgs84,3,-72869844,1127960623,21760,61,95,125,6682,20,39090,1167,1751,238,0,0,255,4294967295
2025/07/05/17:50:16.110819,10707,1751712615,987147008,/wgs84,3,-72869844,1127960623,21760,61,95,125,6682,20,39090,1167,1751,238,0,0,255,4294967295
2025/07/05/17:50:16.191379,10708,1751712615,987147008,/wgs84,3,-72869844,1127960623,21760,61,95,125,6682,20,39090,1167,1751,238,0,0,255,4294967295
2025/07/05/17:50:16.269475,10709,1751712616,187147008,/wgs84,3,-72869835,1127960640,21660,61,95,129,6993,20,38990,1157,1737,252,0,0,255,4294967295
2025/07/05/17:50:16.349841,10710,1751712616,187147008,/wgs84,3,-72869835,1127960640,21660,61,95,129,6993,20,38990,1157,1737,252,0,0,255,4294967295
2025/07/05/17:50:16.511436,10711,1751712616,387147008,/wgs84,3,-72869829,1127960661,21610,61,95,127,7365,20,38940,1148,1727,254,0,0,255,4294967295
2025/07/05/17:50:16.611300,10712,1751712616,587147008,/wgs84,3,-72869824,1127960680,21550,61,95,109,7290,20,38880,1143,1718,290,0,0,255,4294967295
2025/07/05/17:50:16.691285,10713,1751712616,587147008,/wgs84,3,-72869824,1127960680,21550,61,95,109,7290,20,38880,1143,1718,290,0,0,255,4294967295
2025/07/05/17:50:16.790555,10714,1751712616,587147008,/wgs84,3,-72869824,1127960680,21550,61,95,109,7290,20,38880,1143,1718,290,0,0,255,4294967295
2025/07/05/17:50:16.869676,10715,1751712616,787147008,/wgs84,3,-72869819,1127960700,21500,61,95,128,7498,20,38830,1140,1708,320,0,0,255,4294967295
2025/07/05/17:50:16.991092,10716,1751712616,787147008,/wgs84,3,-72869819,1127960700,21500,61,95,128,7498,20,38830,1140,1708,320,0,0,255,4294967295
2025/07/05/17:50:17.069803,10717,1751712616,987147008,/wgs84,3,-72869814,1127960720,21480,61,95,126,8214,20,38810,1131,1695,282,0,0,255,4294967295
2025/07/05/17:50:17.169342,10718,1751712616,987147008,/wgs84,3,-72869814,1127960720,21480,61,95,126,8214,20,38810,1131,1695,282,0,0,255,4294967295
2025/07/05/17:50:17.269696,10719,1751712617,187147008,/wgs84,3,-72869813,1127960742,21450,61,95,147,9052,20,38780,1123,1683,291,0,0,255,4294967295
2025/07/05/17:50:17.349305,10720,1751712617,187147008,/wgs84,3,-72869813,1127960742,21450,61,95,147,9052,20,38780,1123,1683,291,0,0,255,4294967295
2025/07/05/17:50:17.510406,10721,1751712617,387147008,/wgs84,3,-72869815,1127960763,21440,57,89,125,9412,21,38770,1112,1673,269,0,0,255,4294967295
2025/07/05/17:50:17.612957,10722,1751712617,587147008,/wgs84,3,-72869815,1127960785,21430,59,92,141,9080,20,38760,1102,1665,256,0,0,255,4294967295
2025/07/05/17:50:17.690499,10723,1751712617,587147008,/wgs84,3,-72869815,1127960785,21430,59,92,141,9080,20,38760,1102,1665,256,0,0,255,4294967295
2025/07/05/17:50:17.769683,10724,1751712617,587147008,/wgs84,3,-72869815,1127960785,21430,59,92,141,9080,20,38760,1102,1665,256,0,0,255,4294967295
2025/07/05/17:50:17.890776,10725,1751712617,787147008,/wgs84,3,-72869812,1127960808,21430,57,89,132,8835,21,38760,1097,1657,297,0,0,255,4294967295
2025/07/05/17:50:17.991444,10726,1751712617,987147008,/wgs84,3,-72869810,1127960831,21390,57,89,130,8636,21,38720,1090,1647,276,0,0,255,4294967295
2025/07/05/17:50:18.090717,10727,1751712617,987147008,/wgs84,3,-72869810,1127960831,21390,57,89,130,8636,21,38720,1090,1647,276,0,0,255,4294967295
2025/07/05/17:50:18.191797,10728,1751712618,187147008,/wgs84,3,-72869811,1127960857,21330,57,89,143,8848,21,38660,1078,1634,249,0,0,255,4294967295
2025/07/05/17:50:18.290888,10729,1751712618,187147008,/wgs84,3,-72869811,1127960857,21330,57,89,143,8848,21,38660,1078,1634,249,0,0,255,4294967295
2025/07/05/17:50:18.369858,10730,1751712618,187147008,/wgs84,3,-72869811,1127960857,21330,57,89,143,8848,21,38660,1078,1634,249,0,0,255,4294967295
2025/07/05/17:50:18.549759,10731,1751712618,387147008,/wgs84,3,-72869813,1127960881,21310,61,95,121,9250,20,38640,1066,1619,244,0,0,255,4294967295
2025/07/05/17:50:18.649640,10732,1751712618,587147008,/wgs84,3,-72869819,1127960904,21300,61,95,129,9623,20,38630,1055,1606,245,0,0,255,4294967295
2025/07/05/17:50:18.769786,10733,1751712618,587147008,/wgs84,3,-72869819,1127960904,21300,61,95,129,9623,20,38630,1055,1606,245,0,0,255,4294967295
2025/07/05/17:50:18.849633,10734,1751712618,787147008,/wgs84,3,-72869827,1127960933,21230,61,95,135,9869,20,38560,1037,1589,204,0,0,255,4294967295
2025/07/05/17:50:18.949728,10735,1751712618,787147008,/wgs84,3,-72869827,1127960933,21230,61,95,135,9869,20,38560,1037,1589,204,0,0,255,4294967295
2025/07/05/17:50:19.049659,10736,1751712618,987147008,/wgs84,3,-72869837,1127960965,21150,61,95,126,10129,20,38480,1020,1570,199,0,0,255,4294967295
2025/07/05/17:50:19.149445,10737,1751712618,987147008,/wgs84,3,-72869837,1127960965,21150,61,95,126,10129,20,38480,1020,1570,199,0,0,255,4294967295
2025/07/05/17:50:19.249839,10738,1751712619,187147008,/wgs84,3,-72869846,1127960991,21100,61,95,130,10554,20,38430,1006,1556,221,0,0,255,4294967295
2025/07/05/17:50:19.390650,10739,1751712619,187147008,/wgs84,3,-72869846,1127960991,21100,61,95,130,10554,20,38430,1006,1556,221,0,0,255,4294967295
2025/07/05/17:50:19.529969,10740,1751712619,388147008,/wgs84,3,-72869856,1127961017,21100,61,95,126,10851,20,38430,995,1542,234,0,0,255,4294967295
2025/07/05/17:50:19.632573,10741,1751712619,588147008,/wgs84,3,-72869868,1127961040,21050,61,95,124,11261,20,38380,985,1530,242,0,0,255,4294967295
2025/07/05/17:50:19.729286,10742,1751712619,588147008,/wgs84,3,-72869868,1127961040,21050,61,95,124,11261,20,38380,985,1530,242,0,0,255,4294967295
2025/07/05/17:50:19.810256,10743,1751712619,788147008,/wgs84,3,-72869883,1127961062,21050,61,95,130,11945,20,38380,974,1518,234,0,0,255,4294967295
2025/07/05/17:50:19.910476,10744,1751712619,788147008,/wgs84,3,-72869883,1127961062,21050,61,95,130,11945,20,38380,974,1518,234,0,0,255,4294967295
2025/07/05/17:50:20.032244,10745,1751712619,988147008,/wgs84,3,-72869897,1127961083,21080,61,95,127,12191,20,38410,967,1509,271,0,0,255,4294967295
2025/07/05/17:50:20.110314,10746,1751712619,988107072,/wgs84,3,-72869897,1127961083,21080,61,95,127,12191,20,38410,967,1509,271,0,0,255,4294967295
2025/07/05/17:50:20.190486,10747,1751712619,988107072,/wgs84,3,-72869897,1127961083,21080,61,95,127,12191,20,38410,967,1509,271,0,0,255,4294967295
2025/07/05/17:50:20.269344,10748,1751712620,188107072,/wgs84,3,-72869913,1127961102,21070,61,95,134,12652,20,38400,962,1499,289,0,0,255,4294967295
2025/07/05/17:50:20.410786,10749,1751712620,388107072,/wgs84,3,-72869931,1127961123,21090,61,95,127,13099,20,38420,957,1491,277,0,0,255,4294967295
2025/07/05/17:50:20.550138,10750,1751712620,388107072,/wgs84,3,-72869931,1127961123,21090,61,95,127,13099,20,38420,957,1491,277,0,0,255,4294967295
2025/07/05/17:50:20.632620,10751,1751712620,588107072,/wgs84,3,-72869947,1127961138,21160,61,95,113,13328,20,38490,951,1481,272,0,0,255,4294967295
2025/07/05/17:50:20.710243,10752,1751712620,588107072,/wgs84,3,-72869947,1127961138,21160,61,95,113,13328,20,38490,951,1481,272,0,0,255,4294967295
2025/07/05/17:50:20.790231,10753,1751712620,588107072,/wgs84,3,-72869947,1127961138,21160,61,95,113,13328,20,38490,951,1481,272,0,0,255,4294967295
2025/07/05/17:50:20.869931,10754,1751712620,788107072,/wgs84,3,-72869963,1127961152,21200,61,95,95,13615,20,38530,946,1473,260,0,0,255,4294967295
2025/07/05/17:50:20.990710,10755,1751712620,788107072,/wgs84,3,-72869963,1127961152,21200,61,95,95,13615,20,38530,946,1473,260,0,0,255,4294967295
2025/07/05/17:50:21.069337,10756,1751712620,988107072,/wgs84,3,-72869978,1127961159,21230,61,95,87,14142,20,38560,942,1463,265,0,0,255,4294967295
2025/07/05/17:50:21.190328,10757,1751712620,988107072,/wgs84,3,-72869978,1127961159,21230,61,95,87,14142,20,38560,942,1463,265,0,0,255,4294967295
2025/07/05/17:50:21.269921,10758,1751712621,188107072,/wgs84,3,-72869993,1127961167,21270,61,95,84,14561,20,38600,937,1455,265,0,0,255,4294967295
2025/07/05/17:50:21.370284,10759,1751712621,188107072,/wgs84,3,-72869993,1127961167,21270,61,95,84,14561,20,38600,937,1455,265,0,0,255,4294967295
2025/07/05/17:50:21.549615,10760,1751712621,388107072,/wgs84,3,-72870006,1127961175,21300,61,95,85,14419,20,38630,933,1451,289,0,0,255,4294967295
2025/07/05/17:50:21.649276,10761,1751712621,588107072,/wgs84,3,-72870019,1127961183,21320,61,95,74,14630,20,38650,929,1446,275,0,0,255,4294967295
2025/07/05/17:50:21.753016,10762,1751712621,588107072,/wgs84,3,-72870019,1127961183,21320,61,95,74,14630,20,38650,929,1446,275,0,0,255,4294967295
2025/07/05/17:50:21.849918,10763,1751712621,788107072,/wgs84,3,-72870032,1127961193,21270,61,95,91,14363,20,38600,925,1440,285,0,0,255,4294967295
2025/07/05/17:50:21.949488,10764,1751712621,788107072,/wgs84,3,-72870032,1127961193,21270,61,95,91,14363,20,38600,925,1440,285,0,0,255,4294967295
2025/07/05/17:50:22.049781,10765,1751712621,988107072,/wgs84,3,-72870047,1127961204,21280,61,95,81,14762,20,38610,921,1434,257,0,0,255,4294967295
2025/07/05/17:50:22.149545,10766,1751712621,988107072,/wgs84,3,-72870047,1127961204,21280,61,95,81,14762,20,38610,921,1434,257,0,0,255,4294967295
2025/07/05/17:50:22.249468,10767,1751712622,188107072,/wgs84,3,-72870059,1127961211,21290,61,95,62,14761,20,38620,917,1428,287,0,0,255,4294967295
2025/07/05/17:50:22.391173,10768,1751712622,188107072,/wgs84,3,-72870059,1127961211,21290,61,95,62,14761,20,38620,917,1428,287,0,0,255,4294967295
2025/07/05/17:50:22.529744,10769,1751712622,388107072,/wgs84,3,-72870071,1127961216,21320,61,95,83,14956,20,38650,914,1422,277,0,0,255,4294967295
2025/07/05/17:50:22.610487,10770,1751712622,588107072,/wgs84,3,-72870084,1127961224,21310,61,95,62,15051,20,38640,910,1415,265,0,0,255,4294967295
2025/07/05/17:50:22.690551,10771,1751712622,588107072,/wgs84,3,-72870084,1127961224,21310,61,95,62,15051,20,38640,910,1415,265,0,0,255,4294967295
2025/07/05/17:50:22.790602,10772,1751712622,588107072,/wgs84,3,-72870084,1127961224,21310,61,95,62,15051,20,38640,910,1415,265,0,0,255,4294967295
2025/07/05/17:50:22.871867,10773,1751712622,788107072,/wgs84,3,-72870094,1127961230,21350,61,95,61,14981,20,38680,907,1409,276,0,0,255,4294967295
2025/07/05/17:50:22.991351,10774,1751712622,988107072,/wgs84,3,-72870105,1127961237,21410,61,95,66,14892,20,38740,904,1406,286,0,0,255,4294967295
2025/07/05/17:50:23.091126,10775,1751712622,988107072,/wgs84,3,-72870105,1127961237,21410,61,95,66,14892,20,38740,904,1406,286,0,0,255,4294967295
2025/07/05/17:50:23.169219,10776,1751712622,988107072,/wgs84,3,-72870105,1127961237,21410,61,95,66,14892,20,38740,904,1406,286,0,0,255,4294967295
2025/07/05/17:50:23.270171,10777,1751712623,188107072,/wgs84,3,-72870116,1127961244,21420,61,95,63,14951,20,38750,903,1403,302,0,0,255,4294967295
2025/07/05/17:50:23.410379,10778,1751712623,388107072,/wgs84,3,-72870127,1127961250,21430,61,95,69,14785,20,38760,904,1404,330,0,0,255,4294967295
2025/07/05/17:50:23.569457,10779,1751712623,388107072,/wgs84,3,-72870127,1127961250,21430,61,95,69,14785,20,38760,904,1404,330,0,0,255,4294967295
2025/07/05/17:50:23.670019,10780,1751712623,588107072,/wgs84,3,-72870136,1127961255,21490,61,95,48,14898,20,38820,907,1406,366,0,0,255,4294967295
2025/07/05/17:50:23.769078,10781,1751712623,588107072,/wgs84,3,-72870136,1127961255,21490,61,95,48,14898,20,38820,907,1406,366,0,0,255,4294967295
2025/07/05/17:50:23.869733,10782,1751712623,788107072,/wgs84,3,-72870145,1127961259,21470,61,95,53,15184,20,38800,912,1408,375,0,0,255,4294967295
